question,answers
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
what are the different methods of pest management?,"biological control, cultural control, and chemical contro"
what processes are involved during harvest phase of  Food Supply Continuum,"harvesting the meat, fruit, vegetable or food product and processing it into a usable form"
what farming techniques helps to reduce the build up of a certain pest species.,crop rotation
what is the purpose of threshing .,The purpose of the threshing process is to detach the grain from the panicles
What is total seed population in an acre?,"he recommended plant population for maize varies, but a common range is around 20,000 to 40,000 plants per acre. This translates to seeding rates of approximately 25,000 to 50,000 seeds per acre, considering germination rates and seedling mortality."
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
name any Environmental issues.,"depletion of aquifers, deforestation, antibiotic resistance"
which continents are cassava  referred to as an important source of food and income for millions of people.,"Africa, Asia, and Latin America"
what is the importance of humidity.,"High humidity can promote the growth of fungal diseases, while low humidity can increase water stress on plants. Crop-specific humidity requirements vary, and farmers need to consider the ideal humidity levels for their crops."
what is the approximate Global agricultural production,32 million tonnes of natural fibres
what is rotenone?,Rotenone is a plant extract found in some species within the pea family
which other variety is developed by NARO and has good yield potential and is resistant to cassava mosaic disease and cassava brown streak disease,NAROCASS 2
which nutrients are provided by fertilizers?," nitrogen, phosphorus, and potassium"
name the disease that can cause the pods to become waterlogged and develop rot,pod rot diseases
what is the required humidity for cassava growth.,ranging from 70% to 90%
How has agricultural automation stimulated employment.,by allowing producers to expand production and by creating other agrifood systems jobs
The deficiency of phosphorus results into?,"poor root development, slow growth, and reduced flowering and fruiting"
why do we manage soil quality?,to produce optimum circumstances for crops to flourish
"I am in eastern, central, and western Uganda, which cassava do you recommend?",NASE 14
what is the required PH for cassava growth.,pH of 5.5-6.5
what are Soil microarthropods.,"These are small, soil-dwelling organisms such as mites and springtails that play important roles in soil nutrient cycling and decomposition."
"which fertilizer is often used as a basal or pre-planting fertilizer, and it can also be used as a top dressing fertilizer during the growing season.",NPK 
A large diary cows can eat up of?,150 pounds
how many days does the eggs takes to hatch into larvae., two to five days
What fertilizer is recommended for planting maize by researchers?,"NPK (Nitrogen-Phosphorus-Potassium) and DAP (Diammonium Phosphate) are good fertilizers for planting maize, as they both provide essential nutrients that maize needs for optimal growth and development."
What causes CBB., It is caused by the bacterium Xanthomonas axonopodis pv. manihotis
name the application of the cassava glue.,"paper mache, bookbinding, and woodworking"
what is Thiram,"Thiram is a fungicide that is used to control a variety of seed-borne and soil-borne fungal diseases, such as damping-off, seed rot, and seedling bligh"
what does Agriculture encompasses.,"crop and livestock production, aquaculture, fisheries and forestry for food and non-food products"
what Crop residues can be used to make farmyard manure.,"maize stalks, bean stems, and rice straw"
Which condition is suitable for cassava plantation,The cassava crop grows well in areas that are humid and moist
how do apply fertilizers using top-dressing method.,"To apply fertilizer using the top-dressing method, you should first prepare the fertilizer by calculating the recommended dosage according to the soil analysis results and the crop requirements. Then, carefully spread the fertilizer evenly around the base of each plant, taking care not to damage the plant roots. After applying the fertilizer, you can use a hoe or other tool to gently scratch the soil surface to incorporate the fertilizer into the soil."
how does S. exempta reduce the risk of SpexNPV,via density-dependent prophylaxis
Which variety of dk maize is good in amolatar?,"DK 8033 is a maize variety that has been widely grown in Uganda, including in the Amolatar region"
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
"What is field curing, and why is it important for bean crops?","the beans are left to dry further in the sun, a process known as field curing"
give two ways in which frozen vegetables can even be more nutritious than fresh vegetables.,"frozen vegetables are often left to ripen longer than fresh vegetables. As they ripen and mature, they become full of vitamins, minerals and antioxidants. Second, vegetables begin to lose their nutritional value as soon as they are harvested. Freezing slows this process."
why are farmers are often advised to spray pesticides in the morning.,"Temperature and humidity: Morning hours typically have cooler temperatures and higher humidity levels, which create favorable conditions for effective pesticide application. Low temperatures reduce the risk of evaporation, allowing the pesticide to stay on the plant surfaces longer. Higher humidity helps the pesticide droplets to spread and adhere to the plant surfaces.

Wind conditions: Generally, wind speeds are lower during the morning hours, reducing the risk of pesticide drift. Calm or gentle breezes help ensure that the pesticide is applied to the target plants without being carried away to non-target areas.

Pest activity: Many pests, such as insects and mites, tend to be more active during the early morning hours. By spraying at this time, the pesticide can directly target and control the pests while they are actively feeding or moving.

Preservation of beneficial insects: Spraying in the morning allows beneficial insects, such as bees and butterflies, to forage on flowers and perform pollination activities during the day. Since these insects are crucial for crop pollination and ecological balance, it is important to minimize their exposure to pesticides. Spraying in the morning allows the pesticide residues to degrade or dry off before the peak activity of beneficial insects."
what is crop rotation,Crop rotation is the practice of growing a series of different crops in the same area over several seasons
which other conditions should be considered when planting maize in green house.,"In a greenhouse, it is important to provide the maize plants with adequate light, moisture, and nutrients. The greenhouse should be equipped with a suitable irrigation system to provide water to the plants, and fertilizers should be applied regularly to ensure proper growth and development."
what is mound planting.,Mound planting involves creating mounds or hills by heaping soil around the base of the cassava stem
why do ranchers do not like to use antibiotics?,"because antibiotics are expensive, and they take time to administer"
What are the roles of mineral matter/particles in the soil,"The mineral particles are primary determinants of soil structure. The smaller the particle, the greater the surface area per unit volume. Bonding and aggregation is much more significant with the availability of large surface areas. Clay sized materials (when moist) impart a ""plastic"" feel to kneaded soil samples"
what is the advantages of stake planting., method ensures uniformity in plant size and reduces the risk of diseases and pests
What are the symptoms of cassava mosaic,"Leaves leaves become distorted and yellow, Poor formation of tubers, The plants is stumted, Mosaic mottling,mishapen and twisted leaflets and reduction in size of leaves"
which insects are known to transmit maize streak virus from one maize plant to another.,Cicadulina species
What are the factors affecting response of crops to fertilizers,Soil type and properties
what is being used to monitor to pest populations in the canopy.,Pheromone traps
what causes plant diseases?,"variety of pathogens, including fungi, bacteria, viruses, and nematodes"
"what is the importance of soil management.
",it helps farmers to identify nutrient deficiencies or excesses in the soil and adjust their fertilization practices accordingly.
why are farmers advised not to apply fertilizers during drought or when rainfall are unexpected.,"can cause fertilizer burn or leaching, and reduce its effectiveness"
how do ranchers administer antibiotics?,according to the instructions on the label and under the direction of a veterinarian
Suggest the advantages of clay soil,"Poor drainage: Clay soils have small pore spaces, which can lead to slow drainage and waterlogging in areas with heavy rainfall. This can reduce soil aeration and lead to root rot in some crops.
Heavy and difficult to work: Clay soils are heavy and can be difficult to till and cultivate with farming equipment.
Slow to warm up: Clay soils can be slow to warm up in the spring, which can delay planting and crop growth.
Prone to compaction: Clay soils are prone to compaction, which can reduce soil aeration and root growth."
which year was Apple farming introduced in Uganda?,1999
what is the effect of CMD.,"The disease affects the leaves of cassava plants, causing yellowing and mottling, as well as stunted growth and reduced yield."
what causes blight?,blight 
what spreads cassava mosaic diesease.,whiteflies 
what type of fertilizers can be applied for maize?,"DAP, NPK, and CAN"
what is Intensive farming.,"is cultivation to maximise productivity, with a low fallow ratio and a high use of inputs (water, fertilizer, pesticide and automation)"
what is chlorosis., a condition characterized by yellowing or pale leaves due to a lack of chlorophyll production
what farming technique is used to supplement rainfall in areas of low rainfall.,irrigation 
Name cultural  techniques for managing crop nutrients use.,crop rotation or a fallow period
how does contour ploughing helps in controlling soil erosion in mountainous areas.,Contour plowing helps to create small ridges and furrows that slow down the flow of water and prevent it from carrying away soil particles.
how many bristles do female armyworms have?,females have multiple
which phase in polyphenism in which the larvae raised in groups turns black.,gregaria
which other ways can farmers use to manage cassava whitefly.,"use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
