question,answers
how do apply fertilizers using top-dressing method.,"To apply fertilizer using the top-dressing method, you should first prepare the fertilizer by calculating the recommended dosage according to the soil analysis results and the crop requirements. Then, carefully spread the fertilizer evenly around the base of each plant, taking care not to damage the plant roots. After applying the fertilizer, you can use a hoe or other tool to gently scratch the soil surface to incorporate the fertilizer into the soil."
why is migration benefical to moths?,it allows the species to travel to a new location with fewer predators and less possibility of parasitism and infection
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
what is the importance of intercropping beans with sweet potatoes.,"Sweet potatoes have a shallow root system, which can help to reduce competition with beans for nutrients in the soil."
what is mulching.,covering the soil around the cassava plants with a layer of organic material such as leaves or straw.
how can farmers deal with cassava dry out through water stress management.," Adequate irrigation, especially during dry periods, can help to prevent premature drying of cassava plants."
name ways how farmers can manage breeding and reproduction of livestock.,"artificial insemination, natural breeding methods, and careful management of breeding cycles."
why should the garden be harrowed after ploughing.,to break down any large clumps and create a fine tilth for planting
what are used to mark rows when planting cassava., stakes and a string 
how does S. exempta reduce the risk of SpexNPV,via density-dependent prophylaxis
which other pest management activities can be done to control termides.,"planting cassava in well-drained soil, using physical barriers such as plastic mulch or wire mesh around the plant stems to prevent termite access, and avoiding over-fertilization or excessive use of organic matter which can attract termites."
which sugary substance is secreted by cassava  whitefly that can promote the growth of sooty mold and attract other insects to the plant.,honeydew
why are maize planted in rows.,it also allows for planting of other crops between these rows to make more efficient use of land space
"What size should cassava stem be for planting?

",between 25 to 30 centimeters in length
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
how is root rot spread?,"spread through infected soil, water, and planting material"
"In top side dressing, at what stage should fertilizers be applied? ","""vegetative stage"" or ""early growth stage"" of the plant"
can crop rotation control CAD in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
What is the recommended dosage of fertilizer for growing strawberries in sandy soil?,"Generally, a balanced fertilizer with an NPK ratio of 10-10-10 is recommended for sandy soil. However, the exact dosage may vary depending on the specific soil conditions and the age of the plants"
"White flies have become resistant to pesticides, what else can farmers do eradicate them?","Integrated pest management (IPM): IPM is a holistic approach to pest management that involves a combination of techniques to control pests, including cultural, biological, and chemical methods. IPM can help to reduce the reliance on pesticides and prevent the development of pesticide resistance."
name districts in karamoja regions that can be affected by drought.,"Abim, Amudat, Kaabong, Kotido, Moroto, Napak, and Nakapiripirit"
"Adjumani district, what are the necessary conditions for cassava germination",Cassava seeds germinate best in warm soil with temperatures between 25�C to 30�C.
how do i check for corn maturity?,"test the kernel moisture content using a moisture meter. Additionally, the husks on the ears should have turned brown and dry"
what are the three phases of  Food Supply Continuum,"pre?harvest, harvest and postharvest"
Do cows cause global warming? ,cattle production is not a top contributor to greenhouse gasses
name one demerits of single stem planting method.,it has a lower yield potential than other methods
name any materials that can be use mulch on the farm.,"straw, leaves, or wood chips"
name other way of controlling couch grass.,Hand weeding
what is the long term control measures for the cassava diseases.,using disease-resistant cassava varieties
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
can high temperatures cause drought?,"High temperatures can lead to increased evapotranspiration rates, which can lead to soil moisture deficit and reduced water availability for plants."
which other regions in Uganda grow apples?,"Bugisu, Bukedi and
Sebei sub regions in areas around Mt. Elgon"
What is the importance of the storage organs to plants,"Storage organs, such as tubers, bulbs, and rhizomes, act as reservoirs for storing nutrients. These organs accumulate and store carbohydrates, proteins, and other essential nutrients during periods of active growth. The stored nutrients can be utilized by the plant during periods of dormancy, unfavorable conditions, or for supporting new growth."
why is seed priming done.,to enhance germination and early seedling growth.
what advise has been to farmers in uganda about CBSD.,"Farmers in Uganda have been advised to use clean and disease-free planting materials, adopt good agronomic practices, and plant resistant varieties to control CBSD."
which kind of GM varieties release protein to control pest.,bacterium Bacillus thuringiensis
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
any other way soil nutrients can be lost?,Monoculture
which part of cassava is affected by CBSD,roots
What are the benefits of processing and packaging low crops,"Value addition: Processing and packaging add value to the crops, making them more marketable and increasing their economic value. Processed products, such as cassava flour, starch, chips, or other derived products, often have higher market demand and can fetch higher prices than raw crops.

Longer shelf life: Proper processing and packaging techniques can help extend the shelf life of low crops. By reducing moisture content, controlling microbial growth, and protecting against pests and spoilage, processed and packaged products can be stored for longer periods, reducing post-harvest losses.

Market access and diversification: Processed and packaged products have better market access compared to raw crops. They can be transported more easily, reach distant markets, and cater to specific consumer demands. This diversification allows farmers to explore different market channels and potentially increase their income.

Convenience and consumer appeal: Processed and packaged products offer convenience and ease of use for consumers. They are often ready-to-use or require minimal preparation, making them more attractive to busy consumers. Additionally, attractive packaging and labeling can enhance product appeal and create brand recognition.

Value chain development: Processing and packaging low crops can contribute to the development of the agricultural value chain. It creates opportunities for agro-processing industries, job creation, and skills development. This can have positive socio-economic impacts on rural communities and contribute to overall agricultural development."
how can I apply fertilizers.,"broadcasting, banding, and side-dressing"
how can organic manure conserve soil.,"Organic manure, such as farmyard manure or compost, is derived from plant or animal sources and contains a variety of organic matter. When applied to the soil, organic manure improves soil structure, enhances water-holding capacity, and promotes the growth of beneficial microorganisms. It also adds organic matter to the soil, which improves its fertility, nutrient-holding capacity, and overall health."
how do we prevent foodborne illness?,"cook foods to proper temperatures, use separate cutting boards for uncooked meat and ready?to?eat foods, store leftover food in shallow containers and refrigerate within two hours."
how can a farmer control pest and disease.,use of resistant varieties
why do farmers intercrop maize with cassava.,"Maize can be intercropped with cassava to provide a complementary source of food and income. Cassava can help to suppress weeds and reduce soil erosion, while maize provides a higher yield per unit area."
what is the use  autonomous crop robots.,harvest and seed crops
name one plant that uses C4 carbon fixation.,maize 
what is RFID used for?,is a technology that has been used to identify and track livestock animals
which pesticides causes liver disease?,Copper sulfate 
what is monoculture.,one cultivar is planted on a large acreage
how can farmers harvest rain water.,"They can construct catchment basins, dig small ponds or cisterns, or even collect runoff from roofs and other surfaces to conserve water."
name some cultural practices that farmers can use to control cutworms,removing weeds and plant debris from the field and cultivating the soil before planting can help to reduce cutworm populations.
Which places should be avoided when collecting soil sample,"Near buildings or infrastructure: Soil near buildings, roads, driveways, or other structures may contain contaminants such as chemicals, heavy metals, or pollutants that can affect the soil composition and fertility.
"
What are windmills used for?,to generate power and grind wheat since ancient times
What is total seed population in an acre?,"For soybeans, the recommended plant population is typically higher, ranging from 100,000 to 200,000 plants per acre. This corresponds to seeding rates of approximately 125,000 to 250,000 seeds per acre."
does spacing reduce competition for resources?,"When beans are spaced adequately, there is less competition among plants for essential resources like water, nutrients, and light. This allows each plant to access the resources it needs without being hindered by neighboring plants, resulting in more vigorous growth.
"
what is the importance of drying seeds in relation to facilitating efficient storage and handling.," Dried seeds are easier to handle, store, and transport compared to seeds with higher moisture content. Lower moisture levels reduce the likelihood of seed clumping, mold formation, and damage during storage. Dry seeds also tend to have better flowability, making it easier to measure, package, and distribute them."
How does farming and ranching impact wildlife habitat?," Farmers and ranchers value wildlife conservation and are working hard to improve habitat, while providing food, fiber and fuel to a growing population."
why do crops require regular maintainance after planting,to ensure healthy growth and yield
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
why is crop rotation important?, help to maintain soil health and improve crop yields over time
Is it a good practice to apply farm yard manure and compost manure at the same time? ,"Yes, it is generally a good practice to apply farmyard manure (FYM) and compost manure together, as they can complement each other in improving soil fertility and crop productivity. Both FYM and compost manure contribute organic matter, nutrients, and beneficial microorganisms to the soi"
which species of leafhoppers spread maize streak disease.,Cicadulina mbila and Cicadulina storeyi
what is the other name of Couch grass.,Bermuda grass
what are some of the disease prevention strategies that farmers can use.,"vaccination programs, quarantine protocols, and biosecurity measures"
how is spacing beneficial during beans cultivation.," Appropriate spacing makes it easier to access and maintain individual bean plants. This includes activities like weeding, applying fertilizers or pesticides, and inspecting for pests or diseases. Sufficient space between plants allows for better maneuverability and reduces the risk of damaging neighboring plants during maintenance tasks."
what is the approximate Global agricultural production,32 million tonnes of natural fibres
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
name agricultural products that belong to food classes.,"cereals (grains), vegetables, fruits, cooking oils, meat, milk, eggs, and fungi"
"White flies have become resistant to pesticides, what else can farmers do eradicate them?","Integrated pest management (IPM): IPM is a holistic approach to pest management that involves a combination of techniques to control pests, including cultural, biological, and chemical methods. IPM can help to reduce the reliance on pesticides and prevent the development of pesticide resistance."
Overuse of synthetic fertilizers can lead to?," soil degradation, including nutrient depletion, reduced organic matter content, and increased soil acidity"
What is total seed population of wheat in an acre?," Wheat seeding rates can vary depending on factors like variety, soil fertility, and intended yield. A common range for wheat is around 1.5 to 2.5 million seeds per acre, aiming for a plant population of 1 to 1.5 million plants per acre."
Name the crops that can be successfully grown in sandy soil,"Sweet potatoes
Carrots
Peppers
Tomatoes
Watermelons
Pineapples
Cucumbers
Okra"
