question,answers
what water managing techniques can a farmer user to guard against drought?,mulching
How is maize  stored after harvesting?,use of hermetic storage bags or containers 
what are some of the factors to consider while applying liquid fertilizer.,"type of crops, soil type, and weather conditions"
Can the world support more vegetarians than meat eaters?,"Unfortunately, the answer is not as simple as a mere calculation"
name any one example of neonicotinoids.,thiamethoxam
what is the WHO death estimates from pesticides poisonings.," 220,000 deaths"
why should farmers ensure proper land preparation before planting cassava.,for ensuring a healthy and high-yielding cassava crop
what is the taste of fresh maize.,"Fresh maize has a sweet, juicy flavor and a soft, tender texture,"
how can yellowing be used to check cassava maturity.,"As the cassava plant matures, the leaves will begin to turn yellow and dry up. This is a sign that the plant is ready for harvesting"
what does  nitrogen deficiency causes?,"stunted growth, yellowing leaves, and reduced yield."
Is global hunger caused by a shortage of food?,"Not necessarily. In many cases, hunger is not caused by a shortage of food"
why DK maize variety widely grown in Uganda. ,"It is known for its high yield potential, good disease resistance, and adaptability to various growing conditions"
what is Payment for ecosystem services., is a method of providing additional incentives to encourage farmers to conserve some aspects of the environment
what is RFID used for?,is a technology that has been used to identify and track livestock animals
what are some of the pest management practices for armyworm.,"planting cassava in well-drained soil, maintaining a healthy crop by providing adequate water and nutrients, and rotating crops to reduce armyworm populations."
"I am in eastern, central, and western Uganda, which cassava do you recommend?",NASE 14
why do we say cover crops are nurse crops?,"they increase the survival of the main crop being harvested, and are often grown over winter"
what causes the green coloration in Solitaria larvae,This green coloration is due to both pigmentation and ingested plant material visible in the gut
what is the role of an inspector.,Person authorized by the regulatory body to perform the field inspection
how can farmers harvest rain water.,"They can construct catchment basins, dig small ponds or cisterns, or even collect runoff from roofs and other surfaces to conserve water."
which bean variety is suitable for areas with heavy rainfall.,Mwezi Moja
"To ensure the longevity and effectiveness of pesticides, what guidelines should be followed by farmers.","Keep containers tightly sealed: Properly seal the containers to prevent leakage and evaporation of the pesticide.

Separate from food and feed: Store pesticides away from areas where food, animal feed, or drinking water are stored to prevent contamination.

Follow expiration dates: Pesticides have an expiration date indicated on the label. Use them before the expiration date to ensure their effectiveness.

Handle with care: When handling pesticides, follow the safety instructions on the label, wear appropriate protective gear, and avoid inhaling or contacting the chemicals."
name one GMO crop used by farmers.,insect-resistant crops
define field capacity?,"This refers to the maximum amount of water the soil can hold after it has been thoroughly wetted and excess water has drained away. At field capacity, there is enough water in the soil for plants to use, but excess water has drained away, leaving air spaces in the soil."
what is shifting cultivation.,"is a system in which forests are burnt, releasing nutrients to support cultivation of annual and then perennial crops for a period of several years"
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
"Why do beans leave turns yellowish before maturity dispute rain is available
","Nutrient deficiency: If the beans are not getting enough nutrients, especially nitrogen, their leaves can turn yellow. A soil test can help identify if there is a nutrient deficiency."
which countries in United States has fish farms,"California, Idaho, Alabama, Arkansas, Louisiana, Mississippi, and along the southeastern U.S. coast"
which type of farmers perform manual weeding.,small-scale cassava farms
how can you control mealybug biologically?,introduction of natural enemies of the mealybug
how can artificial fertilizers conserve soil,"Synthetic fertilizers provide essential nutrients to plants in a readily available form. When used correctly and in appropriate amounts, they can enhance plant growth and productivity. This can indirectly contribute to soil conservation by promoting healthy plant growth, which can lead to better root development and soil structure."
where can we find cassava whitefly., warm and humid regions
how do i check for corn maturity?,"test the kernel moisture content using a moisture meter. Additionally, the husks on the ears should have turned brown and dry"
how long does the adult live.,up to 14 days.
which other way can farmers control soil borne diseases.," Incorporate organic matter such as compost and manure into the soil to improve soil structure and reduce soilborne disease buildup.
"
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
"which insecticides are effective against a wide range of insect pests, including aphids, thrips, and whiteflies.",spinosad and neem oil
what is mechanical planting?,"involves the use of machines to plant cassava stem cuttings, which saves time and labor compared to manual planting."
name traditional methods that can be used to control pests in beans.,mixing wood ash or ash from cooking fires
How can i control the buying of fake agrochemicals,"Buy from reputable suppliers: It's important to purchase agrochemicals from reputable suppliers that have a good track record and are known for selling high-quality products. You can ask for recommendations from other farmers, agricultural extension officers, or trusted agrochemical dealers."
"which indicator can be used to check for cassava maturity.
",Time since planting
why should cassava not be stack too high.,the weight of the tubers can cause them to crush and spoil.
Is beef a healthy protein option?,serving of beef provides 10 essential nutrients including vitamins B6 and B12 and about half the daily requirement of protein.
The primary macronutrients are?," nitrogen (N), phosphorus (P), and potassium (K), which are typically present in fertilizers in the form of NPK ratios"
what is Livestock management.,"involves taking care of different animals that are raised for various purposes, such as meat, milk, wool, and eggs."
which herbicides is effective in controlling couch grass.,Glyphosate-based herbicides
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
May we farmers know the uses of water in the soil,"Water is necessary for plants to absorb nutrients from the soil. Water dissolves nutrients and makes them available to plant roots, which can then take up the nutrients they need for growth."
What farming practice helps prevent soil erosion?,Crop Rotation
which vegetables can be intercropped with cassava. ,"Vegetables such as okra, pumpkin, and amaranth"
List some of the soil management activites.,"soil testing, fertilization, irrigation, tillage, and crop rotation"
what does a hand represents in a horse?, 4 inches
How can crop rotation be used to control CBB.,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
Livestock needs appropriate housing to protect them ,from extreme weather conditions and provides adequate space for them to move around
how can farmers improve soil fertility of a clay soil.,"Improve drainage: Incorporate organic matter, such as compost or well-rotted manure, into the soil to improve its structure and drainage capacity.

Amend the soil: Add sand or other coarse materials to clay soil to improve its texture and increase its drainage ability.

Implement proper tillage practices: Avoid over-tilling or working the soil when it is too wet, as this can lead to compaction. Use appropriate tillage techniques to break up compacted soil layers and improve root penetration.

Apply organic matter: Regularly add organic matter, such as compost or cover crops, to the soil to enhance its fertility, structure, and water-holding capacity.

Practice crop rotation: Rotate maize with other crops that have different root structures and nutrient requirements to help break up compacted soil and reduce the risk of soil-borne diseases."
how can farmers use test kit to test soil PH.,"To use the kit, farmers can collect a soil sample from their field or garden, mix it with distilled water, and then add a few drops of the pH indicator solution. The color of the solution will then be compared to the chart, which indicates the pH level of the soil. A pH level of 7 is considered neutral, while levels below 7 indicate acidic soil and levels above 7 indicate alkaline soil.
"
give examples of micronutrients.," iron, zinc, and manganese."
what is Agroforestry.,"Planting trees and shrubs alongside crops can help provide shade, reduce erosion, add organic matter to the soil, and provide additional income through the sale of timber or fruits."
how many teats or nipples does a cow has?,"four nipples, or teats"
which disease is transmitted by leafhoppers.,Maize streak virus
name one plant that uses C4 carbon fixation.,maize 
