question,answers
which beneficial microorganisms are contained in microbial fertilizers.,bacteria and fungi
what is the best spacing for cassava.,a distance of 1-1.5 meters between rows and 0.75-1 meter between plants
which species of armyworms are the most common.,fall armyworm 
What are some sustainable farming practices that can help reduce environmental impact?,Sustainable farming practices can help
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
How can a farmer control bean weevil in the store?,"Cleaning and hygiene: Before storing beans, ensure that the storage area is clean and free from debris and residues that may harbor pests. Thoroughly clean the storage containers or structures to remove any existing infestations.

Proper storage containers: Use airtight containers, such as metal or plastic bins with tight-fitting lids, to store beans. This helps prevent weevils from entering and infesting the beans. Avoid using jute bags or other porous materials that can allow pest entry.

Temperature control: Weevils thrive in warm temperatures. Keeping the storage area cool can help deter their growth and reproduction. Maintain a temperature below 15 degrees Celsius if possible.

Moisture control: Weevils require moisture to survive and reproduce. Ensure that the beans are properly dried before storage to reduce moisture content. Use moisture-absorbing substances like silica gel packets or dry ash in the storage containers to keep the environment dry.

Natural repellents: Some natural substances act as repellents to weevils. These include dried neem leaves, mint leaves, or tobacco leaves. Place small sachets of these repellents in the storage containers to deter weevils.

Freezing or heating: If feasible, beans can be subjected to extreme temperatures to eliminate weevils. Freezing the beans for a few days at temperatures below -18 degrees Celsius or heating them at temperatures above 60 degrees Celsius can kill the pests.

Regular monitoring: Regularly inspect the stored beans for signs of weevil infestation, such as holes in the beans or presence of adult weevils. If infestation is detected, separate and discard the infested beans to prevent further spread."
which cassava variety was developed by the International Institute of Tropical Agriculture (IITA) and is popular in many African countries.,TME 419
what kind of practices are used for crop protection?," use of pesticides, fungicides, and other chemicals, as well as cultural practices"
which nutrients are provided by fertilizers?," nitrogen, phosphorus, and potassium"
what spreads cassava mosaic diesease.,whiteflies 
"To ensure the longevity and effectiveness of pesticides, what guidelines should be followed by farmers.","Keep containers tightly sealed: Properly seal the containers to prevent leakage and evaporation of the pesticide.

Separate from food and feed: Store pesticides away from areas where food, animal feed, or drinking water are stored to prevent contamination.

Follow expiration dates: Pesticides have an expiration date indicated on the label. Use them before the expiration date to ensure their effectiveness.

Handle with care: When handling pesticides, follow the safety instructions on the label, wear appropriate protective gear, and avoid inhaling or contacting the chemicals."
"What is the fall armyworm, and why is it a concern for farmers in Uganda?","The fall armyworm, in particular, is a major concern for farmers as it is highly invasive, can reproduce quickly, and can cause significant crop losses"
How often can i sprinkle liquid manure?,"Generally, liquid manure can be applied every 2-4 weeks during the growing season for most crops. However, it is important to avoid over-application, which can lead to nutrient imbalances, water pollution, and plant damage."
"Any maize markets out there?
",Nakasero Market
Which fertilizers is applied to crops in 4-6 weeks after germination to promote rapid growth,"In the 4-6 weeks after germination, crops can benefit from the application of nitrogen-rich fertilizers to promote rapid growth. Nitrogen is an essential nutrient for plant growth and is often required in higher amounts during the early stages of development"
Explain how agronomic practices can be used to impact on the extent of damage done by crop pests? ,"Crop rotation: Rotating crops helps disrupt the life cycles of pests and reduces the buildup of pest populations. By alternating different crops in the same field, pests that are specific to a particular crop are less likely to persist and cause significant damage.

Proper planting time and spacing: Planting crops at the appropriate time and with the correct spacing can promote healthy plant growth and vigor. Well-spaced plants have better air circulation, reducing the favorable conditions for pests and diseases to spread. Timely planting can also help avoid critical pest infestation periods.

Field sanitation: Proper field sanitation involves removing crop residues, weeds, and other debris from the field. These residues can harbor pests and diseases, providing a breeding ground for future infestations. Removing crop debris and maintaining clean field conditions can help reduce pest populations.

Use of resistant or tolerant varieties: Planting crop varieties that have natural resistance or tolerance to specific pests can greatly reduce pest damage. Resistant varieties have built-in genetic traits that make them less susceptible to pest attacks. By choosing and planting resistant or tolerant varieties, farmers can minimize the impact of pests on their crops."
"What is field curing, and why is it important for bean crops?","the beans are left to dry further in the sun, a process known as field curing"
"Why do beans leave turns yellowish before maturity dispute rain is available
","Nutrient deficiency: If the beans are not getting enough nutrients, especially nitrogen, their leaves can turn yellow. A soil test can help identify if there is a nutrient deficiency."
why do farmers to use chemicals,"to control weeds and insects and to produce increased amounts of vegetables, milk, or eggs"
name the first step in crop cultivation,Land preparation
name examples of cover crops.,"Secale cereale (rye), Vicia villosa (hairy vetch), Trifolium pratense (red clover), Sorghum bicolor (sorghum-sudangrass), and species in the family Brassicaceae, particularly mustards"
What is the recommended pH range for soil used for growing beans?,between 6.0 and 7.5
