question,answers
Why are pigs so dirty?,"Because pigs will eat almost anything, they have traditionally been fed farm leftovers and waste."
what does  nitrogen deficiency causes?,"stunted growth, yellowing leaves, and reduced yield."
how can a farmer identify root rot in cassava plant.,"yellowing of leaves, wilting, and stunting of plant growth"
which continents are cassava  referred to as an important source of food and income for millions of people.,"Africa, Asia, and Latin America"
what is the effect of CMD.,"The disease affects the leaves of cassava plants, causing yellowing and mottling, as well as stunted growth and reduced yield."
how is root rot spread?,"spread through infected soil, water, and planting material"
"which fungal disease causes yellowing and browning of the leaves, with characteristic cigar-shaped lesions",Northern corn leaf blight
"Farmers always burn maize residues, is it a good or bad practice","On the positive side, burning maize residues can help to control pests and diseases, reduce weed pressure, and provide a quick and convenient way to clear the field for the next crop. Burning can also release nutrients, such as nitrogen and potassium, back into the soil, which can be beneficial for the next crop."
Which crops responds better in acidic soils? ,Blueberries
"Is buying local and organic the same thing?
",No. Local is a definition based on location
name one GMO crop used by farmers.,insect-resistant crops
name any insecticides that can be used on cassava beetles.,neem oil or pyrethroids
which preservatives causes hormonal disruption., parabens and BHA/BHT
when are the African armyworms noticed by farmers., until the caterpillars are ten days old and start exhibiting the gregaria phase.
What other crops can be inter cropped with cassava without interference in yield reduction?,"Legumes: Legumes such as cowpeas, soybeans, and groundnuts"
what is chlorosis., a condition characterized by yellowing or pale leaves due to a lack of chlorophyll production
How often can i sprinkle liquid manure?,"Generally, liquid manure can be applied every 2-4 weeks during the growing season for most crops. However, it is important to avoid over-application, which can lead to nutrient imbalances, water pollution, and plant damage."
which nutrient is leguminous crops high in?,nitrogen 
what is rotenone?,Rotenone is a plant extract found in some species within the pea family
how can farmers improve soil fertility of a clay soil.,"Improve drainage: Incorporate organic matter, such as compost or well-rotted manure, into the soil to improve its structure and drainage capacity.

Amend the soil: Add sand or other coarse materials to clay soil to improve its texture and increase its drainage ability.

Implement proper tillage practices: Avoid over-tilling or working the soil when it is too wet, as this can lead to compaction. Use appropriate tillage techniques to break up compacted soil layers and improve root penetration.

Apply organic matter: Regularly add organic matter, such as compost or cover crops, to the soil to enhance its fertility, structure, and water-holding capacity.

Practice crop rotation: Rotate maize with other crops that have different root structures and nutrient requirements to help break up compacted soil and reduce the risk of soil-borne diseases."
How is CBB spread?,"CBB is spread through infected planting material, contaminated soil, and water"
how are plants harvested?,by hand or machine
Which crop is the major source of food in africa?,Cassava 
name agricultural products that belong to food classes.,"cereals (grains), vegetables, fruits, cooking oils, meat, milk, eggs, and fungi"
which micronutrients do beans require.,"calcium, magnesium, and sulfur"
why is soil health vital?,"Soil health is critical to crop growth and productivity, as it provides the necessary nutrients and support for plants to thrive."
how does Soil moisture and aeration affects soil nutrient intake.,"The amount of moisture and oxygen in the soil can affect the uptake of nutrients by crops, as well as the availability and activity of soil microorganisms that play a role in nutrient cycling. For example, waterlogged soils may lead to reduced nutrient uptake due to poor oxygen availability, while dry soils may lead to reduced nutrient availability due to reduced microbial activity."
who are leading beans producers?," As such, there may not be a single entity or group of traders who can be considered the leading bean traders in Uganda.Which district are you interested in?"
how does water spread blight in cassava field.,"Rain and irrigation water can spread the bacterium from infected plants to healthy ones, particularly in areas with high rainfall and high humidity."
What is maize and why is it important?,"Maize, also known as corn, is one of the most widely cultivated crops in the world, and is a staple food in many regions"
what is the estimates of the annual work-related death toll among agricultural employees.,"at least 170,000"
For how long should farmers keep bean seeds before they get spoiled?,"Properly stored bean seeds can last for several years. However, the exact amount of time that they can be stored depends on a variety of factors, such as the initial quality of the seed, the storage conditions, and the type of bean. In general, it is recommended to use bean seeds within two to three years of harvesting."
what are Water-absorbing polymers,"These are synthetic materials that can absorb and retain large amounts of water, releasing it slowly to plant roots. They can be added to soil or mixed with fertilizer, and can help reduce watering frequency and improve plant survival during drought conditions."
which sugary substance is secreted by cassava  whitefly that can promote the growth of sooty mold and attract other insects to the plant.,honeydew
"
How does farm yard manure keep moisture in soil?"," improve soil moisture retention by increasing the soil's water-holding capacity, improving soil structure, and reducing soil erosion."
how can the information collected for precision agriculture used?,make more informed decisions about planting and harvesting
what does the beetle feeds on?,"Both types of beetles feed on the leaves and stems of cassava plants, causing them to wilt, yellow and eventually die."
how are beans planted?,The seeds are planted at a depth of 1-2 inches and spaced about 2-4 inches apart in rows
why do we say cover crops are nurse crops?,"they increase the survival of the main crop being harvested, and are often grown over winter"
how is biological pest control done?,involves the introduction of natural enemies of the pest that are bred in the laboratory and released into the environment.
which countries do we find african armyworm,"Tanzania, Kenya, Uganda, Ethiopia, Somalia, Malawi, Zimbabwe, Zambia, and South Africa"
how does farmers benefit from seed exchange programs.,Seed exchange programs allow farmers to share seeds with each other. Check with your local agricultural extension office or farmer network to see if there are any seed exchange programs in your area.
"which insecticides are effective against a wide range of insect pests, including aphids, thrips, and whiteflies.",spinosad and neem oil
what is the recommended season for planting cassava., It is recommended to plant cassava at the beginning of the rainy season when there is enough moisture in the soil.
does NAROCASS 1 grow in northern Uganda?,"This variety is recommended for the northern regions of Uganda, such as Gulu and Kitgum"
is Acholi Sub-region affected by drought?,"he Acholi sub-region, which comprises of the districts of Agago, Amuru, Gulu, Kitgum, Lamwo, Nwoya, and Pader, is another area affected by drought in Uganda. The region is located in the northern part of Uganda and is characterized by a semi-arid to sub-humid climate."
what are natural fertilizers made of ?,"natural materials such as compost, manure, and bone meal"
where are the south americans beetles,South America
what does  nitrogen deficiency causes?,"stunted growth, yellowing leaves, and reduced yield."
define field capacity?,"This refers to the maximum amount of water the soil can hold after it has been thoroughly wetted and excess water has drained away. At field capacity, there is enough water in the soil for plants to use, but excess water has drained away, leaving air spaces in the soil."
why DK maize variety widely grown in Uganda. ,"It is known for its high yield potential, good disease resistance, and adaptability to various growing conditions"
Are we losing family farms because corporate farms are taking over American Agriculture?,America�s farms are still family farms
which other way can farmers control soil borne diseases.," Incorporate organic matter such as compost and manure into the soil to improve soil structure and reduce soilborne disease buildup.
"
"which crop can be grown at elevations up to 2,000 meters above sea level, but it grows best at lower elevations.",Cassava 
what is Seed dormancy?," is a natural mechanism that prevents a seed from germinating under unfavorable conditions, such as inadequate moisture, unsuitable temperature, or insufficient light"
which key districts produces maize in uganda?,"Masindi, Kapchorwa, Kasese, Jinja, Kabarole and Mbale"
why is animal welfare important to ranchers?,animals that are properly cared for will be healthier and more productive
List the breeds of dairy cattle?,"Holstein, Jersey, Brown Swiss, Ayrshire, Guernsey and Milking Shorthorn"
why is DAP used in planting maize.,"is a phosphorus-rich fertilizer that also contains nitrogen. It is often used as a basal or pre-planting fertilizer for maize, as it promotes root development and helps the plants establish quickly. However, it may not provide adequate amounts of potassium and other micronutrients that maize needs for optimal growth."
