question,answers
what does excessive moisture causes.,root rot and other diseases
how can farmers use test kit to test soil PH.,"To use the kit, farmers can collect a soil sample from their field or garden, mix it with distilled water, and then add a few drops of the pH indicator solution. The color of the solution will then be compared to the chart, which indicates the pH level of the soil. A pH level of 7 is considered neutral, while levels below 7 indicate acidic soil and levels above 7 indicate alkaline soil.
"
how can i define precision agriculture?, Precision agriculture is the use of technology to optimize crop production and reduce waste
What are the uses of soil air,"oil air plays an important role in the growth and development of plants by providing oxygen for respiration and other metabolic processes. Soil air also helps to maintain the proper soil moisture levels, which are essential for plant growth. "
which teso region districts are affected by drought.,"Amuria, Bukedea, Kaberamaido, Katakwi, Kumi, Ngora, Serere, and Soroti"
what is wilting point?,"This refers to the point at which the soil has lost so much water that plants begin to wilt and cannot recover their turgidity even when water is added. At this point, the soil is extremely dry, and the water is held tightly to the soil particles."
what is the best time to plant maize,You need to plant your maize at the onset of the rains either in March or in August to Septembe
how can a farmer regularly monitor for cassava beetles.,"regularly monitor the crop for signs of infestation, such as wilting or yellowing of leaves, and take appropriate measures to prevent or control the pests"
what does the number 10-20-10 represent in  fertilizers.,"the numbers represent the percentage of N, P, and K, respectively"
what causes Pythium Root Rot disease.,soil-borne fungus that thrives in wet and poorly drained soil
name one Glyphosate-based herbicides that can be used to control Couch grass in cassava garden.,Roundup
What is the effect of moisture on stored beans?,"Moisture is one of the key factors that affect the quality and shelf life of stored beans. Here are some of the effects of moisture on stored beans: Mold growth,Insect infestation,Sprouting,Hardening and discoloration,Nutrient loss."
what is a contaminant.,"A plant that is considered undesirable in a seed production field, including off types,
other varieties, other crops, weeds and plants with disease symptoms"
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
List the Animal Care Principles for producers,"access to food and water, health and veterinary care, appropriate environmental and living conditions, implementing science?�based husbandry practices, using proper handling practices and providing comfortable and sanitary transportation to avoid stress"
what is a test dig?,dig to check if the tubers are ready for harvesting
what is micropropagation.,"The practice of rapidly multiplying stock plant material to produce a large number
of progeny plants using plant tissue culture techniques"
Which type of maize is good for storage,The type of maize that is good for storage is one that has a high dry matter content and a hard outer layer. This helps to prevent moisture from getting into the kernel and reduces the risk of spoilage during storage
what are the demerits of leaving maize stalks in the garden after harvesting.,"Disease and pest carryover: Some diseases and pests can overwinter or survive on maize stalks, potentially infecting or infesting future crops. It is advisable to remove and properly dispose of stalks affected by diseases or pests to minimize the risk.
Crop rotation: Leaving maize stalks in the same area may hinder proper crop rotation, which is important for managing pests, diseases, and nutrient imbalances.
If you decide to leave maize stalks in the garden as organic matter and mulch, it is recommended to chop or shred the stalks into smaller pieces to facilitate decomposition. It is also important to monitor for any signs of disease or pests and take appropriate measures if necessary. Overall, proper management of maize stalks can contribute to soil fertility and sustainability, but it is essential to consider specific farm conditions and crop rotation practices."
what do i look when inspect the packaging.," Look for signs of tampering, such as broken seals or mismatched packaging, which may indicate that the product is fake."
What are the factors affecting response of crops to fertilizers,Soil type and properties
What other crops can be inter cropped with cassava without interference in yield reduction?,"Legumes: Legumes such as cowpeas, soybeans, and groundnuts"
what method is used to overcome embryo dormancy.,stratification
Which crop is the major source of food in africa?,Cassava 
what is the importance of crop rotation.,"Implementing crop rotation practices helps to break the cycle of soil erosion. Alternating maize cultivation with other crops, such as legumes or root crops, helps to improve soil health, reduce erosion, and mitigate nutrient depletion."
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
Overuse of synthetic fertilizers can lead to?," soil degradation, including nutrient depletion, reduced organic matter content, and increased soil acidity"
what is GMO in full.,Genetically modified organisms
What is the recommended spacing for cassava?,spacing of 1.0 m x 1.0 m (3 ft x 3 ft) is commonly used for cassava planting
which fertilizer is good for maize.,"Maize typically requires higher levels of nitrogen than beans and cassava, and may benefit from fertilizers such as urea, ammonium nitrate, or ammonium sulphate, which are high in nitrogen. Phosphorus is also important for maize growth, and triple superphosphate or diammonium phosphate can be used to provide this nutrient."
Which condition is suitable for cassava plantation,The cassava crop grows well in areas that are humid and moist
how does dormancy affects seed germination., allows the seed to delay germination until conditions are more favorable for seedling growth and survival.
is TMS 30572 cassava variety popular in nigeria?,2177
what causes the green coloration in Solitaria larvae,This green coloration is due to both pigmentation and ingested plant material visible in the gut
what is the taste of fresh maize.,"Fresh maize has a sweet, juicy flavor and a soft, tender texture,"
Which agricultural method can be used to improve on soil fertility,incorporating cover crops that add organic matter to the soil
which bean variety is very adoptable to different growing conditions.,Canadian Wonder
name the two common types of cassava beetle.,African cassava beetle and the South American cassava beetle
"What are some of the physical and chemical, properties of soil that soil scientists study?","texture, structure, acidity, and nutrient content."
which organic matter help improve soil fertility.,compost or well-rotted manure
"Why do beans leave turns yellowish before maturity dispute rain is available
","Nutrient deficiency: If the beans are not getting enough nutrients, especially nitrogen, their leaves can turn yellow. A soil test can help identify if there is a nutrient deficiency."
why do place the fertilizers in close proximity to the plant roots.,it ensures that the nutrients are readily available to the plants for uptake and utilization.
give other examples of ruminats,"Goats, sheep, camels, and antelope "
How can I control the spread of fungal diseases in my tomato plants?," ensure good airflow around the plants by spacing them properly and pruning them as needed. Additionally, using a fungicide can help control fungal growth. It's also important to avoid overhead watering, which can promote the spread of disease by splashing spores from one plant to another"
What cultural methods are good in controlling soil erosion in maize gardens especially in hilly areas of kigezi? ,"Constructing contour terraces on slopes helps to slow down the flow of water, reducing erosion. Terraces are level or slightly sloping strips of land that follow the contour lines of the hillside. They are built with raised ridges of soil and suitable vegetation to trap water and prevent soil from being washed away."
can crop rotation control CAD in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
name any example of cover crops that can be grown together with cassava.,mucuna or velvet beans
What is a seed drill?,a device that allowed farmers to plant seeds in the soil and then cover them up
which type of weed control involves the use of herbicides to control weeds in the cassava field,Chemical weed control
why is crop rotation important in farming?,"This helps to prevent soil erosion and depletion, and can also help to control pests and diseases"
which fungi causes root rot ?,"Fusarium, Pythium, and Phytophthora"
what is the duration of NARO 1 maize variety for maturity.,75 to 90 days after planting
What common practice is done to control field pests?,"Crop rotation: Rotating crops can help break pest cycles and reduce pest populations over time.

Use of resistant varieties: Planting crop varieties that are resistant or tolerant to specific pests can help reduce pest damage.

Proper field hygiene: Removing crop residue and weeds can eliminate potential hiding places and breeding grounds for pests.

Sanitation: Proper disposal of infested plants, crop debris, and waste materials can help prevent the spread of pests.

Biological control: Introducing beneficial insects, such as ladybugs or parasitic wasps, that prey on pests can help control their populations naturally.

Mechanical methods: Handpicking pests, using traps, or employing physical barriers can be effective in managing certain pests.

Integrated Pest Management (IPM): Implementing an integrated approach that combines multiple pest control strategies tailored to specific pest and crop conditions.

Timely planting and harvesting: Planting at the appropriate time and harvesting crops promptly can minimize exposure to pests."
which variety is popular in north and tolerant to drought.,Albert
define Livestock management practices?," practices involve a range of activities and strategies that are designed to keep animals healthy, productive, and profitable"
Apart from naro where else can we get access to quality seeds/cuttings?,Agricultural research organizations
what is the minimum soil depth required for growing cassava,30 cm
"I was told that for quickly germination of maize seeds, it needs first to be shocked in water before planting, is that true?","No, it is not necessary to shock maize seeds in water before planting for quicker germination. Maize seeds generally do not require pre-soaking before planting. They are capable of germinating under favorable soil conditions without any pre-treatment."
why must farmers  balance the benefits of tillage against its potential negative impacts,excessive tillage can lead to soil erosion and nutrient loss
name one GMO crop used by farmers.,insect-resistant crops
what cultural methods are involved when eradicating whiteflies.,"Cultural control methods involve practices such as crop rotation, sanitation, and the use of reflective mulches, which can help to reduce whitefly populations by creating unfavorable conditions for their growth and reproduction."
Do cows cause global warming? ,cattle production is not a top contributor to greenhouse gasses
Suggest the advantages of clay soil,"High water-holding capacity: Clay soils have a high water-holding capacity, which can be advantageous in areas with low rainfall or inconsistent moisture. This can also reduce the need for irrigation and improve soil moisture retention.
High nutrient retention: Clay soils have a high nutrient retention capacity, which can help to reduce leaching of nutrients and improve soil fertility.
Good for some crops: Clay soils can be good for crops that require consistent soil moisture, such as rice, and can also be beneficial for root crops such as carrots and potatoes.
High organic matter content: Clay soils often have a high organic matter content, which can improve soil structure and water-holding capacity."
how do cover crops suppress weeds during growth.,"During growth these cover crops compete vigorously with weeds for available space, light, and nutrients"
