question,answers
list symptoms of maize streak disease.,"Stunted growth: Infected maize plants often exhibit stunted growth compared to healthy plants. The plants may fail to reach their normal height and size.

Chlorotic streaks or stripes: One of the characteristic symptoms of maize streak virus is the appearance of chlorotic streaks or stripes on the leaves. These streaks are usually pale yellow to white in color and run parallel to the leaf veins.

Necrosis or browning: As the infection progresses, the chlorotic streaks may turn necrotic or brown. This necrosis can extend to the entire leaf blade, resulting in a scorched or burnt appearance.

Leaf curling and twisting: Infected maize leaves may exhibit curling and twisting, with a downward or upward curling of the leaf margins. This distortion is more prominent in severe infections.

Reduced grain production: Maize plants infected with maize streak virus often experience a reduction in grain production. Infected plants may have fewer or smaller ears, and the kernels may be poorly developed or discolored.
"
why cassava widely grown?,its ability to thrive in poor soils and withstand drought
which region in African has the armyworm,Sahara
how can the nutritional value of maize flour obtained after starch extraction be increased.,"it can be fortified with vitamins and minerals such as iron, folic acid, and vitamin A"
Is agriculture a necessary industry?,Agriculture is a necessity!
which tool can be used to cut cassava stems.,machete 
Where can we farmers get the beans seeds with iron content?,Look for seed suppliers that specialize in breeding and supplying seeds with higher iron content. You can search online for seed suppliers in your area or contact your local agricultural extension office for recommendations.
when do moths travel?,during the day
how can tillage be used to control Couch grass., involves digging up the soil to a depth of at least 6 inches to disrupt the root system of the grass
Why  does cassava doesn't yield better in wetlands,"Cassava roots require well-drained soils with good aeration. In wetland areas, the soil is often waterlogged, which leads to poor oxygen availability in the root zone. Insufficient oxygen can inhibit root development and restrict nutrient uptake, resulting in stunted growth and reduced yields."
name one crop that belongs to Brassicaceae family,mustards
which organic fertilizer is good for cassava cultivation.,compost or animal manure
define what is humdity.,Humidity refers to the amount of moisture present in the air.
what causes Cassava mosaic disease,"Cassava mosaic disease (CMD) is caused by several species of single-stranded DNA viruses in the genus Begomovirus, family Geminiviridae."
when are the African armyworms noticed by farmers., until the caterpillars are ten days old and start exhibiting the gregaria phase.
which micronutrients do beans require.,"calcium, magnesium, and sulfur"
why is crop cultivation a critical aspect of agriculture., plays a vital role in providing food security for the world's growing population.
what percentage does the production of animal food produce to Green House Emission.,57%
"what are difference between Nase 14, Nase 3, and Nase 9 are different varieties of cassava.","Maturity period: Nase 14 is an early-maturing variety, typically reaching maturity in about 9-12 months after planting. Nase 3 and Nase 9 are mid-late maturing varieties, taking around 12-15 months to mature.

Yield potential: Nase 14 is known for its high yield potential, producing a good amount of cassava roots per unit area. Nase 3 and Nase 9 also have decent yield potential but may be slightly lower compared to Nase 14.

Pest and disease resistance: Nase 14 has shown good resistance to major pests and diseases that affect cassava, such as cassava mosaic disease and cassava bacterial blight. Nase 3 and Nase 9 also exhibit some level of resistance but may be relatively less resistant compared to Nase 14.

Root quality: The root qualities of these varieties may vary. Nase 14 is known for its relatively higher starch content, which is desirable for certain cassava-based products. Nase 3 and Nase 9 may have similar or slightly lower starch content but can still provide good quality roots.

Adaptability: These varieties have been bred to be adaptable to different agro-ecological zones. However, their specific adaptability may vary, and it is recommended to select the variety that suits the specific growing conditions of the area."
which tools are used by farmers to gather information to help automate input application.,drones
why do farmers prefer cassava stem to cassava seeds.,Reduced risk of disease transmission
"what are difference between Nase 14, Nase 3, and Nase 9 are different varieties of cassava.","Maturity period: Nase 14 is an early-maturing variety, typically reaching maturity in about 9-12 months after planting. Nase 3 and Nase 9 are mid-late maturing varieties, taking around 12-15 months to mature.

Yield potential: Nase 14 is known for its high yield potential, producing a good amount of cassava roots per unit area. Nase 3 and Nase 9 also have decent yield potential but may be slightly lower compared to Nase 14.

Pest and disease resistance: Nase 14 has shown good resistance to major pests and diseases that affect cassava, such as cassava mosaic disease and cassava bacterial blight. Nase 3 and Nase 9 also exhibit some level of resistance but may be relatively less resistant compared to Nase 14.

Root quality: The root qualities of these varieties may vary. Nase 14 is known for its relatively higher starch content, which is desirable for certain cassava-based products. Nase 3 and Nase 9 may have similar or slightly lower starch content but can still provide good quality roots.

Adaptability: These varieties have been bred to be adaptable to different agro-ecological zones. However, their specific adaptability may vary, and it is recommended to select the variety that suits the specific growing conditions of the area."
how long should you boil maize to retain protein nutrients.,"To retain the protein content, maize grains should be boiled for 30 to 45 minutes."
what transmits cassava mosaic disease.,Bemisia tabaci
what is Generation.,"he number of times or seasons a seed crop has been exposed to the natural crop
growing environment"
what is available water capacity.,This refers to the amount of water in the soil that is available to plants between field capacity and the wilting point. This is the amount of water that plants can use without becoming water-stressed.
Which type of seed is resistant to pests and diseases,"Hybrid seeds: Hybrid seeds are produced by cross-breeding two or more distinct plant varieties to create a new variety with desirable traits, such as disease and pest resistance.

Genetically modified (GM) seeds: GM seeds have been genetically altered to express certain traits, such as resistance to specific pests or diseases. For example, Bt (Bacillus thuringiensis) maize has been genetically modified to produce a protein toxic to certain insect pests.

Heirloom or heritage seeds: Heirloom or heritage seeds are non-hybrid seeds that have been passed down from generation to generation, often for centuries. These seeds have developed natural resistance to local pests and diseases over time.

Open-pollinated seeds: Open-pollinated seeds are non-hybrid seeds that have been pollinated by natural means, such as wind or insects. These seeds can be genetically diverse and may exhibit natural resistance to pests and diseases."
what is RFID used for?,is a technology that has been used to identify and track livestock animals
name traditional methods that can be used to control pests in beans.,mixing wood ash or ash from cooking fires
What is Consumptive water use?,is the term that describes water used and not returned to the original source. 
which year did methane emission decline to 35%,1975
which fertilizer is advisable to be used during the flowering and grain filling stage., GoldChance super flowers &fruit fertilizer or with DIMIPHITE
how do i check for corn maturity?,"test the kernel moisture content using a moisture meter. Additionally, the husks on the ears should have turned brown and dry"
why should the housing be kept well ventilated and clean.,to prevent the spread of disease.
what is mound planting.,Mound planting involves creating mounds or hills by heaping soil around the base of the cassava stem
how are fungi beneficial to soil.,"hese fungi can form symbiotic relationships with plant roots, helping to improve nutrient uptake and plant growth.
"
what other recommendation can you give for the best time to apply insecticides or spray your garden.,"In general, it is best to consult with a local agricultural extension agent or agronomist for advice on the specific pests and diseases that affect beans in your area, and the best timing and methods for their control."
What are the roles of mineral matter/particles in the soil,"The mineral particles are primary determinants of soil structure. The smaller the particle, the greater the surface area per unit volume. Bonding and aggregation is much more significant with the availability of large surface areas. Clay sized materials (when moist) impart a ""plastic"" feel to kneaded soil samples"
why is mulching important.,"Mulching helps to suppress weed growth, retain soil moisture, and improve soil fertility"
which fungal disease affects cassava,Root rot
how many farms were there in United States in 1935,6.8 million farms in the United States
how many bristles do female armyworms have?,females have multiple
what food products can be made from corn meal.,"tortillas, bread, porridge, and other baked goods"
why are farmers advised not to apply fertilizers during drought or when rainfall are unexpected.,"can cause fertilizer burn or leaching, and reduce its effectiveness"
why are farmers advised not to apply fertilizers during drought or when rainfall are unexpected.,"can cause fertilizer burn or leaching, and reduce its effectiveness"
which tool can be used to cut cassava stems.,machete 
which bean variety is very adoptable to different growing conditions.,Canadian Wonder
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
how does reliable rainfall improve crop yield.,"Reliable rainfall can provide the necessary moisture for crops to grow and thrive, leading to higher yields and better quality crops. This is especially important in areas where irrigation is not available or is limited"
what is the impact of Intensive tillage.,"Intensive tillage can disrupt soil structure, reduce soil organic matter, and increase soil erosion, which can all lead to reduced soil fertility over time."
which type of weed control involves the use of herbicides to control weeds in the cassava field,Chemical weed control
What is the best way to store harvested wheat to prevent spoilage?,Harvested wheat should be stored carefully to prevent spoilage and maintain quality
what is Field inspection.,"An inspection of a seed field for carrying out checks to ascertain correct crop rotation,
isolation, rouging, weeding or compliance to seed quality standards"
What bean variety fetch high price on market?,"Kidney beans (Phaseolus vulgaris): They are large, kidney-shaped beans with a smooth texture and a rich, meaty flavor. They are often used in chili, soups, and stews.

Black beans (Phaseolus vulgaris): These beans have a dense, creamy texture and a slightly sweet, earthy flavor. They are commonly used in Latin American and Caribbean cuisine.

Pinto beans (Phaseolus vulgaris): They are medium-sized beans with a speckled appearance and a creamy texture. Pinto beans are popular in Mexican and Southwestern cuisine.

Navy beans (Phaseolus vulgaris): These small, white beans have a mild flavor and a smooth texture. They are often used in baked beans and soups.

Cannellini beans (Phaseolus vulgaris): These Italian white beans have a creamy texture and a mild, nutty flavor. They are commonly used in Mediterranean dishes."
which organic matter help improve soil fertility.,compost or well-rotted manure
How do I know when my corn is ready to harvest?,"Corn is typically ready to harvest when the kernels are firm and have reached their full size, and the ears have a mature appearance"
how can you tell a cassava plant is mature.,"The leaves of mature cassava plants begin to yellow and fall off, and the lower stems of the plant become woody."
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
how can farmers control pest.,"To control these pests, farmers can adopt several practices, including using resistant bean varieties, planting at the right time, practicing crop rotation, using natural predators and parasitoids, and applying pesticides when necessary"
what are Synthetic fertilizers?,are typically made from chemicals and minerals and are designed to provide plants with specific nutrients
what is other use of farmyard manure.,"help to increase the porosity of the soil, allowing for better infiltration of water and air into the soil. This can also help to prevent soil compaction, which can reduce the amount of water that is able to infiltrate the soil and stay there."
which fungal disease affects cassava,Root rot
how does dormancy affects seed germination., allows the seed to delay germination until conditions are more favorable for seedling growth and survival.
which nutrients are present in farmyard manure.,"nitrogen, phosphorus, and potassium,"
which other way can make a cow produces more milk? ,by milking the cows regularly�two or three times a day
which natural water can fish grow in?,"ponds, lakes, rivers, and streams"
what is the percentage of land degradation worldwide.,24%
what advise has been to farmers in uganda about CBSD.,"Farmers in Uganda have been advised to use clean and disease-free planting materials, adopt good agronomic practices, and plant resistant varieties to control CBSD."
name the activities of crop maintanance.,"weed and pest control, fertilization, and irrigation."
what does  nitrogen deficiency causes?,"stunted growth, yellowing leaves, and reduced yield."
name one Glyphosate-based herbicides that can be used to control Couch grass in cassava garden.,Roundup
what is soil?,"Soil is a complex mixture of minerals, organic matter, water, air, and living organisms."
name ways how farmers can minimize negative impact of burning maize residues.,"farmers can adopt several practices, including:

Incorporating maize residues into the soil: Instead of burning, farmers can plow or till the maize residues into the soil to help build soil organic matter and improve soil health.

Using maize residues for mulch: Maize residues can be spread on the soil surface as a mulch to help conserve soil moisture, suppress weeds, and improve soil fertility.

Composting maize residues: Maize residues can be composted to produce a nutrient-rich soil amendment that can be used to improve soil fertility.

Rotating crops: Crop rotation can help to break pest and disease cycles, reducing the need for burning to control these problems."
which other measures can be put in place to ensure successful germination of cassava plants.,Pest and disease contro
what several factors need to be considered before deciding the ideal timing for planting.,"Soil Moisture: The first rain should provide enough moisture to support seed germination and early growth. It's important to ensure that the soil has enough moisture content to facilitate seedling emergence and root development.

Temperature: The temperature should be suitable for the specific crop being planted. Some crops have optimal temperature requirements for germination and early growth. If the first rain coincides with extremely cold or hot temperatures, it may negatively affect crop establishment.

Rain Pattern: The first rain should ideally mark the beginning of a consistent rainy season. If the first rain is followed by a prolonged dry spell, it may result in inadequate moisture for crop growth, leading to poor germination and plant survival.

Crop Requirements: Different crops have different preferences regarding moisture and temperature. It's essential to consider the specific requirements of the crop you intend to plant and ensure that the environmental conditions during the first rain align with those requirements.

Field Preparation: Adequate field preparation, including soil tillage and weed control, should be completed before the first rain to optimize planting conditions."
what does Cassava Bacterial Blight causes on the cassava.,"dark brown to black spots on the leaves, stem, and root"
how do farmers control insects?,prevent insect damage by putting up insect traps or by bringing in beneficial insects that feed on the harmful ones that are causing a problem.
