question,answers
what are organic fertilizers?,"organic fertilizers, which are made from natural materials such as manure and compost"
The major agricultural products can be broadly grouped into ?,"foods, fibers, fuels, and raw materials (such as rubber)"
Commonly used nitrogen-rich fertilizers for top-dressing maize include?,urea and ammonium sulfate
what are some of the challenges faced by S. exempta.,"predators, parasites, parasitoids, diseases, and viruses"
What is the recommended pH range for soil used for growing beans?,between 6.0 and 7.5
what is the advantages of stake planting., method ensures uniformity in plant size and reduces the risk of diseases and pests
Apart from naro where else can we get access to quality seeds/cuttings?,Agricultural research organizations
can i use insecticides to manage cassava whitefly infestation?,but it is important to use the appropriate type and dosage to avoid damaging the cassava plants and the environment
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
name the first step in crop cultivation,Land preparation
Do farmers waste water?,"Water is necessary to grow plants that provide food, fiber and shelter for the world"
how do define Field count.,A count of contaminating factors as specified in the field production standards for seed
what does Agriculture encompasses.,"crop and livestock production, aquaculture, fisheries and forestry for food and non-food products"
Farmers always ask what do they do to store beans safely,"Clean the beans: Remove any debris or foreign matter from the beans, such as leaves, stones, or twigs. This can be done by hand or with a sieve.

Dry the beans: Spread the beans out on a clean, dry surface to allow them to dry completely. This will help prevent mold growth and spoilage.

Store in a cool, dry place: Beans should be stored in a cool, dry place with good air circulation, such as a pantry or a cool basement. Avoid storing them in a damp or humid environment, as this can promote mold growth.

Use airtight containers: Store beans in airtight containers such as plastic bags, glass jars or metal containers with tight lids. This will help keep out moisture and pests.

Check regularly: Check the beans regularly for signs of mold, moisture or insect infestation. If any beans appear damaged, remove them immediately to prevent further spoilage."
is TMS 30572 cassava variety popular in nigeria?,2177
Which common chemical is used for seed dressing,Phenylmercuric acetate
name ways in which dry maize can  be consumped.,"Dry maize is often ground into flour or meal, which can be used to make various dishes such as tortillas, porridge, or bread."
What is the best fertilizers for beans? farmers are in need  of rhizobium  is it possible for me to get them and sell to my farmers?,"it is possible for farmers to obtain rhizobia inoculants for their beans. Inoculants are available in various forms, including powders and liquids, and they can be applied to the seed before planting or directly to the soil. Inoculation of beans with rhizobia has been shown to increase yields and improve plant health."
what is the other name of Couch grass.,Bermuda grass
when do the eggs of armyworms turn black., prior to hatching
what are fertilizers?,Fertilizers are substances that are added to soil to improve the growth and quality of crops
name any form of Motorized mechanization in agricultural autoation.,ploughing and milking
how do we define a cover crop biomass.,"a physical barrier between rainfall and the soil surface, allowing raindrops to steadily trickle down through the soil profile"
How does the combine harvester help farmers?,The combine harvester saves the farmers time and labor.
what is plant nutrition?,refers to the process by which plants obtain and utilize essential nutrients for growth and development. 
cam maize grow in clay soil,"es, maize can grow in clay soil. However, clay soil has certain characteristics that can affect maize growth and productivity. Clay soil tends to retain water and drain poorly, which can lead to waterlogged conditions and root suffocation if not properly managed. Additionally, clay soil can be compacted, making it harder for roots to penetrate and access nutrients."
which substance is applied in acidic soil to balance soil PH.,lime
what is the importance of agriculture.," It creates jobs, helps our economy and provides our basic necessities"
name working animals that have been used to cultivate fields.,"horses, mules, oxen, water buffalo, camels, llamas, alpacas, donkeys, and dogs"
how can the use on integrated nutrients management help overcome problem due to persistent use of fertilizer.,"Agronomists can advise farmers on the use of organic amendments such as farmyard manure, compost, and green manure to improve soil health and nutrient availability."
why should farmers implement waste management strategies.,Livestock produce a significant amount of waste that can be harmful to the environment if not managed properly.
Why is it that in kigezi region most especially kabale they do not plant cassava ?,"The decision not to plant cassava in a particular region like Kigezi, especially in Kabale, can be influenced by various factors such as climate, soil conditions, market demand, cultural preferences, and available resources. Cassava is a tropical crop that requires warm temperatures and well-drained soils to thrive. In regions with cooler temperatures or excessive rainfall, cassava may not grow well or yield satisfactory results. Additionally, farmers in certain areas may prioritize other crops that are better adapted to the local conditions or that have higher market value. It's important to consider the specific agro-ecological conditions and local farming practices when determining crop suitability for a particular region."
which natural water can fish grow in?,"ponds, lakes, rivers, and streams"
what is the long term control measures for the cassava diseases.,using disease-resistant cassava varieties
How can couch grass be effectively controlled from the cassava garden.,Mulching
"which insecticide is used to control various pests, including bean fly and aphids.",Imidacloprid
what is the WHO death estimates from pesticides poisonings.," 220,000 deaths"
what are the three phases of  Food Supply Continuum,"pre?harvest, harvest and postharvest"
which variety of maize that is widely grown and used for both human and animal consumption.,Dent maize
in which phase is the armyworms species dangerous to crops., gregaria
give examples of Potassium Fertilizers.,potassium chloride and potassium sulphate
what are some of the pest management practices for armyworm.,"planting cassava in well-drained soil, maintaining a healthy crop by providing adequate water and nutrients, and rotating crops to reduce armyworm populations."
name agricultural products that belong to food classes.,"cereals (grains), vegetables, fruits, cooking oils, meat, milk, eggs, and fungi"
which pest feeds on the underside of cassava leaves and causes yellowing and curling of the leaves,Cassava whitefly
name the types of irrigation.,"flood, furrow, drip, and sprinkler irrigation"
why should farmers replace old seed during planting.,"using old seeds can result in poor germination rates, uneven plant growth, and reduced resistance to environmental stressors such as drought, pests, and diseases."
define Livestock management practices?," practices involve a range of activities and strategies that are designed to keep animals healthy, productive, and profitable"
what kind of information is collected by tools used in precision agriculture?," soil moisture, nutrient levels, and other factors"
"What is the fall armyworm, and why is it a concern for farmers in Uganda?","The fall armyworm, in particular, is a major concern for farmers as it is highly invasive, can reproduce quickly, and can cause significant crop losses"
which nutrients are provided by fertilizers?," nitrogen, phosphorus, and potassium"
What is rouging.,"Removal of plants which are diseased or not of the desired type contaminants to purify and
clean the stock,"
Can beans still be planted in October this year in amolatar?,"In Amolatar, which is located in Northern Uganda, October is generally considered the end of the rainy season and the beginning of the dry season. However, with the changing climate, it is difficult to predict weather patterns accurately. It is possible to plant beans in October if there is still enough soil moisture, either from the remaining rains or from irrigation. "
how can i define precision agriculture?, Precision agriculture is the use of technology to optimize crop production and reduce waste
