question,answers
Where can we get fertilizer on low price for maize?,"Agricultural input suppliers: Visit local agricultural input suppliers or agro-dealers in your area. They often offer a range of fertilizers, including both synthetic and organic options, at competitive prices. Inquire about any discounts or promotions they may have.

Farmer cooperatives: Joining a farmer cooperative or collective can provide access to bulk purchasing and discounted prices on agricultural inputs, including fertilizers. Cooperative members often benefit from collective bargaining power and can negotiate better prices with suppliers.

Government subsidies or programs: In some countries, governments may offer subsidies or support programs for agricultural inputs, including fertilizers. Check with local agricultural extension services or government agricultural agencies to see if there are any such programs available in your area.

Local composting or organic waste initiatives: If you are interested in organic fertilizers, consider exploring local composting initiatives or organic waste management programs. These initiatives may offer compost or organic fertilizers at lower prices or even for free, as they aim to promote sustainable waste management practices."
how does climate change affects agriculture.,"through changes in average temperatures, rainfall, and weather extremes (like storms and heat waves); changes in pests and diseases; changes in atmospheric carbon dioxide and ground-level ozone concentrations; changes in the nutritional quality of some foods; and changes in sea level"
name one way a farmer can guard against drought?,"Crop Selection: Farmers should select crops that are adapted to their local climate and can tolerate drought conditions. Crops such as maize, sorghum, and millet are more drought-tolerant than others and can still produce a reasonable yield under limited water conditions."
how do cover crops suppress weeds during growth.,"During growth these cover crops compete vigorously with weeds for available space, light, and nutrients"
What spacing is recommended for cassava planting?,"The recommended spacing for cassava planting can vary depending on several factors, including the variety of cassava, soil fertility, and intended use of the crop. However, a common spacing for cassava is between 1 meter to 1.5 meters between rows and 0.8 meters to 1 meter between plants within a row."
how can i define precision agriculture?, Precision agriculture is the use of technology to optimize crop production and reduce waste
What type of soil is beans doing well,"Beans generally do well in soil that is well-draining, fertile, and rich in organic matter. The ideal soil for beans is a sandy loam soil with a pH range of 6.0 to 7.0. The soil should also be free of pests and diseases that can damage the plants.
"
Which pests affects mostly beans?,Bean weevils
which other way can cover crops increase fertility,Cover crops can also improve soil quality by increasing soil organic matter levels through the input of cover crop biomass over time
"Is buying organic food better for the environment than buying food
produced conventionally?
","Ultimately, environmental sustainability comes down to the farmer, whether they produce goods organically or conventionally."
how can farmers control Cassava green mite.,it is important to regularly monitor the cassava crop for signs of infestation. Early detection and treatment can prevent the spread of the mites and minimize crop damage
what is the required soil PH for potatoes.,between 4.8 and 5.5
name the phase in polyphenism in which the larvae raised in isolation turns green,solitaria 
what kind of practices are used for crop protection?," use of pesticides, fungicides, and other chemicals, as well as cultural practices"
which fruit crops can cassava be intercropped with?,"mango, citrus, and avocado"
how are fungi beneficial to soil.,"hese fungi can form symbiotic relationships with plant roots, helping to improve nutrient uptake and plant growth.
"
what is Integrated Pest Management?,"IPM is a holistic approach to pest management that emphasizes the use of multiple methods to control pests, including biological control, cultural control, and chemical control"
what are the different methods of pest management?,"biological control, cultural control, and chemical contro"
What is total seed population in an acre?,"For soybeans, the recommended plant population is typically higher, ranging from 100,000 to 200,000 plants per acre. This corresponds to seeding rates of approximately 125,000 to 250,000 seeds per acre."
what is soil?,"Soil is a complex mixture of minerals, organic matter, water, air, and living organisms."
what depth should the cassava garden be ploughed to.,at least 25 cm
how do we prevent foodborne illness?,"cook foods to proper temperatures, use separate cutting boards for uncooked meat and ready?to?eat foods, store leftover food in shallow containers and refrigerate within two hours."
what is the WHO death estimates from pesticides poisonings.," 220,000 deaths"
What is the best way to store harvested wheat to prevent spoilage?,Harvested wheat should be stored carefully to prevent spoilage and maintain quality
"Does the United States import more agricultural products than we export?
","Agriculture has a positive trade balance, which means we send out (export) more than we bring in (import)"
what are organic fertilizers.,"Organic fertilizers are made from natural materials such as compost, manure, and bone meal. They can provide a range of nutrients and help to improve soil structure and fertility over time."
"Is buying organic food better for the environment than buying food
produced conventionally?
","Ultimately, environmental sustainability comes down to the farmer, whether they produce goods organically or conventionally."
when can Calcium Ammonium Nitrate (CAN) be applied in maize?,After 2-3 weeks or when the crop is about 45cm high
how many eggs does a female African armyworm lays.,"about 1,000 eggs in her lifetime"
which variety of maize that is widely grown and used for both human and animal consumption.,Dent maize
which insects are known to transmit maize streak virus from one maize plant to another.,Cicadulina species
What is a silo?,"silos are used to store silage, which is animal feed"
cam maize grow in clay soil,"es, maize can grow in clay soil. However, clay soil has certain characteristics that can affect maize growth and productivity. Clay soil tends to retain water and drain poorly, which can lead to waterlogged conditions and root suffocation if not properly managed. Additionally, clay soil can be compacted, making it harder for roots to penetrate and access nutrients."
what are some of the ways of managing armyworms.,"use of insecticides, such as pyrethroids or neem oil, applied directly to the cassava plant or to the soil."
which other way can farmers control soil borne diseases.," Incorporate organic matter such as compost and manure into the soil to improve soil structure and reduce soilborne disease buildup.
"
Livestock needs appropriate housing to protect them ,from extreme weather conditions and provides adequate space for them to move around
name one plant that uses C4 carbon fixation.,maize 
name any one example of compound fertilizers.,10-20-10 or 14-14-14
how can tillage be used to control Couch grass., involves digging up the soil to a depth of at least 6 inches to disrupt the root system of the grass
which plant nutrient helps in formation of chlorophyll . , magnesium (Mg)
Where does our food come from?,"87.3% of food and beverage purchases by U.S. consumers, including both grocery store and eating out purchases, were from domestic production. The remaining 12.7% were imported food and beverages such as produce from Chile or wines from France"
What are the uses of soil air,"oil air plays an important role in the growth and development of plants by providing oxygen for respiration and other metabolic processes. Soil air also helps to maintain the proper soil moisture levels, which are essential for plant growth. "
how can farmyard manure improve soil structure.," FYM improves soil aggregation and creates pore spaces in the soil. This enhanced soil structure helps to create a sponge-like environment that can hold and store moisture for plant use. The organic matter in FYM also acts as a binding agent, preventing soil particles from compacting and reducing the risk of waterlogging."
Is uganda among the largest cassava producers in Africa?,Certainly
why do farmers need to consider intercropping beans with cassava.," beans can provide shade for young cassava plants, which can help to reduce water stress during the early stages of growth."
why is Integrated Pest Management used?,"to minimize the use of pesticides and other chemicals, while still effectively controlling pests and diseases."
how does clover cover crop enhanced songbird habitat.,"by providing cover and nesting sites, and an increased food source from higher arthropod populations"
What is the recommended seed rate of maize in an acre garden?,"The recommended seed rate for maize can vary depending on various factors such as the maize variety, soil fertility, planting method, and desired plant population. However, as a general guideline, the recommended seed rate for maize in an acre garden is typically between 25,000 to 40,000 seeds per acre"
which cassava variety is mainly grown in Thailand.,M Col 22
what do i look when inspect the packaging.," Look for signs of tampering, such as broken seals or mismatched packaging, which may indicate that the product is fake."
what are some of the ways of managing armyworms.,"use of insecticides, such as pyrethroids or neem oil, applied directly to the cassava plant or to the soil."
name other chemicals used for seed dressing.,"imidacloprid, clothianidin, and thiamethoxam, which are neonicotinoid insecticides."
"What type of soil is beans doing well
",well-draining loamy soil
what are the demerits of leaving maize stalks in the garden after harvesting.,"Disease and pest carryover: Some diseases and pests can overwinter or survive on maize stalks, potentially infecting or infesting future crops. It is advisable to remove and properly dispose of stalks affected by diseases or pests to minimize the risk.
Crop rotation: Leaving maize stalks in the same area may hinder proper crop rotation, which is important for managing pests, diseases, and nutrient imbalances.
If you decide to leave maize stalks in the garden as organic matter and mulch, it is recommended to chop or shred the stalks into smaller pieces to facilitate decomposition. It is also important to monitor for any signs of disease or pests and take appropriate measures if necessary. Overall, proper management of maize stalks can contribute to soil fertility and sustainability, but it is essential to consider specific farm conditions and crop rotation practices."
During which phases are the S. exempta species susceptible to a cytoplasmic virus.,During the pupal and pre-pupal stages
why should the garden be harrowed after ploughing.,to break down any large clumps and create a fine tilth for planting
why is compost manure important.,"Compost enhances soil fertility, promotes microbial activity, and improves soil structure and nutrient retention."
what is cassava mosaic disease.,"This is a viral disease that causes yellowing and mottling of the leaves, stunted growth, and reduced yield"
which variety of maize has a hard outer layer and is typically used for animal feed.,Flint maize
What is necessary to facilitate seedling growth during the germination process?,to ensure adequate moisture levels during the germination process
what are Calcium-based fertilizers?,"Fertilizers that are high in calcium, such as calcium nitrate or calcium carbonate, can help improve soil structure and water-holding capacity. Calcium helps flocculate clay particles in the soil, creating larger pore spaces and improving drainage."
what are fertilizers?,Fertilizers are substances that are added to soil to improve the growth and quality of crops
how can planting Green manure cover crops helps increase soil fertility.,"Planting leguminous crops such as clover, alfalfa or beans, can help fix nitrogen into the soil and add organic matter, thus improving soil fertility."
where is Intensive farming practiced.,mainly in developed countries
define what is humdity.,Humidity refers to the amount of moisture present in the air.
"during the final stage, what activities are done during  Food Supply Continuum","retailing the product, distributing the product through the food service industry and, finally, reaching the consumer"
 why is it is recommended to allow the cuttings to dry for a few hours in a shaded area before planting.,to reduce the risk of fungal infection and other diseases.
Which disease make maize leaves to turn yellow,Maize chlorotic mottle virus:
what does Eutrophication leads to?,"algal blooms and anoxia, leads to fish kills, loss of biodiversity, and renders water unfit for drinking and other industrial uses"
Which condition is suitable for cassava plantation,The cassava crop grows well in areas that are humid and moist
How many pounds of grain does it take to produce 1 pound of beef?,2.5 pounds
how is glue made from cassava?,"To make cassava glue, the cassava root is first peeled, washed, and grated into a pulp. The pulp is then soaked in water to release the starch, which is then separated from the fibrous material. The starch is then heated and mixed with water to create a thick, sticky paste."
what is Land transformation.,the use of land to yield goods and services
Can the world support more vegetarians than meat eaters?,"Unfortunately, the answer is not as simple as a mere calculation"
what are the control measures for Cassava Anthracnose Disease:," use of disease-free planting material, crop rotation, and the application of fungicides."
how are cover crops used in agroecosystem where water for crop production is in short supply, cover crops can be used as a mulch to conserve water by shading and cooling the soil surface
why do climbing beans have higher yields than bush beans.,because they can grow taller and produce more foliage and pods per plant
what is the optimal temperature and humidity in the greenhouse suitable for maize plants., maize plants require warm temperatures and high humidity for optimal growth
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
how can crop rotation helps to improve red soil for maize growth.," by alternating maize with other crops to break pest and disease cycles, improve soil health, and reduce nutrient depletion."
During which phases are the S. exempta species susceptible to a cytoplasmic virus.,During the pupal and pre-pupal stages
what is Composting?,"Composting involves decomposing organic materials such as animal manure, food waste, and yard trimmings to create a nutrient-rich soil amendment that can be added back to the soil."
How can couch grass be effectively controlled from the cassava garden.,Mulching
why do farmers prefer cassava stem to cassava seeds.,Reduced risk of disease transmission
What spacing is recommended for cassava planting?,"The recommended spacing for cassava planting can vary depending on several factors, including the variety of cassava, soil fertility, and intended use of the crop. However, a common spacing for cassava is between 1 meter to 1.5 meters between rows and 0.8 meters to 1 meter between plants within a row."
