question,answers
what is top side dressing?, refers to the application of fertilizers on the soil surface around the base of the plants after they have been established
name the two common types of cassava beetle.,African cassava beetle and the South American cassava beetle
what is the use  autonomous crop robots.,harvest and seed crops
when are the African armyworms noticed by farmers., until the caterpillars are ten days old and start exhibiting the gregaria phase.
which other conditions should be considered when planting maize in green house.,"In a greenhouse, it is important to provide the maize plants with adequate light, moisture, and nutrients. The greenhouse should be equipped with a suitable irrigation system to provide water to the plants, and fertilizers should be applied regularly to ensure proper growth and development."
"which fungal disease causes yellowing and browning of the leaves, with characteristic cigar-shaped lesions",Northern corn leaf blight
how effective is hand-pulling as way of controlling Couch grass.,it can be effective in small gardens or in areas where couch grass is not too widespread
name other way of controlling couch grass.,Hand weeding
When is the ideal time to harvest maize?,"Harvesting is typically done when the kernels are fully developed and hard, and the husks have dried up and turned brown"
How can cows make so much milk?,If its calf nurses regularl
how many bristles do female armyworms have?,females have multiple
do some people experience digestives issues after consuming food with preservatives.,"Some people may experience digestive issues, such as bloating, gas, and diarrhea, after consuming foods containing preservatives. This may be due to the fact that some preservatives, such as sorbic acid and benzoic acid, can irritate the lining of the digestive tract."
Do cows cause global warming? ,cattle production is not a top contributor to greenhouse gasses
What is Consumptive water use?,is the term that describes water used and not returned to the original source. 
why is DAP used in planting maize.,"is a phosphorus-rich fertilizer that also contains nitrogen. It is often used as a basal or pre-planting fertilizer for maize, as it promotes root development and helps the plants establish quickly. However, it may not provide adequate amounts of potassium and other micronutrients that maize needs for optimal growth."
Why is diammonium phosphate put in planting hole.,"Diammonium phosphate (DAP) is often used as a fertilizer in planting holes for several reasons. Firstly, DAP contains both nitrogen and phosphorus, which are essential nutrients for plant growth and development. Nitrogen is necessary for the formation of proteins, chlorophyll, and other important molecules in plants, while phosphorus is needed for root growth, flower and seed development, and overall plant health.
"
which year was maize introduced in Uganda.,1861
which technical allows for water status monitoring and automate water usage.,precision agriculture
name the importance of water to soil steucture.,"Water can also affect soil structure by helping to bind soil particles together. This can improve soil stability, reduce erosion, and promote better water and nutrient retention."
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
"which control method employs the use of beneficial insects like ladybugs or lacewings, or the release of whitefly-specific parasites or predators.",Biological contro
how is  shifting cultivation done?," a small area of forest is cleared by cutting and burning the trees. The cleared land is used for growing crops for a few years until the soil becomes too infertile, and the area is abandoned. Another patch of land is selected and the process is repeated"
Which method of fertilizer application do we use during weeding beans?,"For fertilizer application during weeding of beans, the most common method is top-dressing"
"Besides cow dung and urine, what does farmyard manure contain.",Animal bedding
Does organic farming contribute to less pollution?,Yes
what spreads Cassava Mosaic Disease (CMD),whitefly
Name the virus that causes Cassava Brown Steak Disease.,Cassava Brown Streak Virus (CBSV) and Ugandan Cassava Brown Streak Virus (UCBSV)
name the two common types of cassava beetle.,African cassava beetle and the South American cassava beetle
which fungus causes Cassava Anthracnose Disease (CAD) .,It is caused by the fungus Colletotrichum gloeosporioides.
how do define Field count.,A count of contaminating factors as specified in the field production standards for seed
The major agricultural products can be broadly grouped into ?,"foods, fibers, fuels, and raw materials (such as rubber)"
what is the advantages of single stem planting method.,This method is easy and requires less labor and is suitable for small-scale farmers with limited resources
what is chlorosis., a condition characterized by yellowing or pale leaves due to a lack of chlorophyll production
how can farmers control Cassava green mite.,it is important to regularly monitor the cassava crop for signs of infestation. Early detection and treatment can prevent the spread of the mites and minimize crop damage
"When is the best time to harvest beans, and how is this determined?",when the pods turn yellow and dry up
what is animal husbandry?,"is the breeding and raising of animals for meat, milk, eggs, or wool, and for work and transport."
"What is field curing, and why is it important for bean crops?","the beans are left to dry further in the sun, a process known as field curing"
what percentage does agriculture contribute to the total greenhouse gas emissions,9% of total U.S. greenhouse gas emissions
What causes cassava trees to dry before maturity?,"Pest and disease infestations: Cassava plants are susceptible to a range of pests and diseases that can cause them to wilt, dry out, and die prematurely. Common pests include cassava green mites, cassava mealybugs, and cassava brown streak virus, while common diseases include cassava mosaic virus and bacterial blight. Proper pest and disease management, including timely application of appropriate pesticides and use of disease-resistant cassava varieties, can help to prevent premature drying of cassava plants"
"apart from suppressing weeds, what are other properties of allelopathic cover crops."," they can also break disease cycles and reduce populations of bacterial and fungal diseases, and parasitic nematodes"
How is the height of a horse measured?,A horse�s height is measured in hands from the ground to the withers (the area on top of a horse between its neck and back)
what are cover crops,are plants that are planted to cover the soil rather than for the purpose of being harvested
how can farmers benefit from farmers organization,"Knowledge and information sharing: Farming organizations often serve as platforms for knowledge and information exchange among farmers. They provide access to training programs, workshops, seminars, and demonstrations on various agricultural practices, technologies, and market trends. This helps farmers stay updated on the latest farming techniques, best practices, and innovations, enabling them to improve their skills and productivity.

Collective bargaining power: By joining together in a farming organization, farmers can collectively negotiate better prices for their produce and access to inputs, such as seeds, fertilizers, and machinery. The organization can act as a unified voice, representing the interests and concerns of farmers to government authorities, agribusinesses, and other stakeholders, leading to improved market access and fairer trade terms.

Access to financial resources: Farming organizations can facilitate access to credit and financial resources for farmers. They may partner with financial institutions or develop their own revolving funds to provide affordable loans, savings schemes, and insurance products tailored to farmers' needs. This helps farmers overcome financial constraints, invest in their farms, and manage risks associated with farming.

Market linkages and value addition: Farming organizations can establish market linkages and connect farmers with potential buyers, processors, and exporters. They may engage in collective marketing initiatives, bulk sales, or value addition activities, such as processing and packaging, to enhance the marketability and profitability of farmers' produce. This can lead to better market prices, increased income, and improved market access for farmers.

Advocacy and representation: Farming organizations often engage in advocacy and policy dialogue on behalf of farmers. They can influence agricultural policies, regulations, and practices to create a favorable enabling environment for farming. By representing farmers' interests, they can address challenges, promote sustainable farming practices, and advocate for policies that support the growth and development of the agricultural sector.

Networking and collaboration: Being part of a farming organization allows farmers to network and collaborate with peers, experts, researchers, and other stakeholders in the agricultural sector. This fosters learning, collaboration, and innovation, as farmers can share experiences, exchange ideas, and collaborate on research, projects, and initiatives that benefit the farming community as a whole."
what other methods can be used to control apple tree pests?,"using pheromone traps, applying insecticides, or using natural predators such as ladybugs"
"When maize starch is extracted, what food value does the flour gives","When maize starch is extracted to produce maize flour, the resulting flour has a lower nutritional value compared to whole maize flour. This is because maize starch contains mainly carbohydrates and very little protein, fiber, vitamins, and minerals."
how are fungi beneficial to soil.,"hese fungi can form symbiotic relationships with plant roots, helping to improve nutrient uptake and plant growth.
"
when are the African armyworms noticed by farmers., until the caterpillars are ten days old and start exhibiting the gregaria phase.
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
what is pest control.,"is the regulation or management of a species defined as a pest; such as any animal, plant or fungus that impacts adversely on human activities or environment"
what is the impact of using old seeds.,"Using old seeds may also increase the risk of seed-borne diseases and pests, which can cause further damage to the crop and reduce yields"
what is the use  autonomous crop robots.,harvest and seed crops
what is Pastoralism.,"involves managing domesticated animals. In nomadic pastoralism, herds of livestock are moved from place to place in search of pasture, fodder, and water"
What are some sustainable farming practices that can help reduce environmental impact?,Sustainable farming practices can help
how can planting Green manure cover crops helps increase soil fertility.,"Planting leguminous crops such as clover, alfalfa or beans, can help fix nitrogen into the soil and add organic matter, thus improving soil fertility."
Why is it that in kigezi region most especially kabale they do not plant cassava ?,"The decision not to plant cassava in a particular region like Kigezi, especially in Kabale, can be influenced by various factors such as climate, soil conditions, market demand, cultural preferences, and available resources. Cassava is a tropical crop that requires warm temperatures and well-drained soils to thrive. In regions with cooler temperatures or excessive rainfall, cassava may not grow well or yield satisfactory results. Additionally, farmers in certain areas may prioritize other crops that are better adapted to the local conditions or that have higher market value. It's important to consider the specific agro-ecological conditions and local farming practices when determining crop suitability for a particular region."
what are the signs and symptoms of cassava mealybugs.,"stunted growth, wilting, yellowing of leaves, and reduced yield"
Which cassava disease is the most devastation in Uganda?,Cassava Brown Streak Disease (CBSD)
which kind of GM varieties release protein to control pest.,bacterium Bacillus thuringiensis
how can farmers deal with cassava dry out through water stress management.," Adequate irrigation, especially during dry periods, can help to prevent premature drying of cassava plants."
which insects are known to transmit maize streak virus from one maize plant to another.,Cicadulina species
how do we define a cover crop biomass.,"a physical barrier between rainfall and the soil surface, allowing raindrops to steadily trickle down through the soil profile"
Do the use of artificial fertilizers degrade the soil? ," Artificial fertilizers primarily provide nutrients without adding organic matter to the soil. This can lead to a decrease in organic matter content over time, affecting soil structure, water-holding capacity, and nutrient cycling."
what is Thiram,"Thiram is a fungicide that is used to control a variety of seed-borne and soil-borne fungal diseases, such as damping-off, seed rot, and seedling bligh"
"During  Food Supply Continuum, what processes are included inside pre-harvest phase.","the producer or farmer, transportation of the product, and marketing of the product"
what is plant nutrition?,refers to the process by which plants obtain and utilize essential nutrients for growth and development. 
what is multiple cropping.,several crops are grown sequentially in one year
what is being used to monitor to pest populations in the canopy.,Pheromone traps
how can farmers harvest rain water.,"They can construct catchment basins, dig small ponds or cisterns, or even collect runoff from roofs and other surfaces to conserve water."
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
Where can we get fertilizer on low price for maize?,"Agricultural input suppliers: Visit local agricultural input suppliers or agro-dealers in your area. They often offer a range of fertilizers, including both synthetic and organic options, at competitive prices. Inquire about any discounts or promotions they may have.

Farmer cooperatives: Joining a farmer cooperative or collective can provide access to bulk purchasing and discounted prices on agricultural inputs, including fertilizers. Cooperative members often benefit from collective bargaining power and can negotiate better prices with suppliers.

Government subsidies or programs: In some countries, governments may offer subsidies or support programs for agricultural inputs, including fertilizers. Check with local agricultural extension services or government agricultural agencies to see if there are any such programs available in your area.

Local composting or organic waste initiatives: If you are interested in organic fertilizers, consider exploring local composting initiatives or organic waste management programs. These initiatives may offer compost or organic fertilizers at lower prices or even for free, as they aim to promote sustainable waste management practices."
how does farm yard manure (FYM) helps preserve moisture in the soil.,"FYM, being an organic matter, has the ability to improve soil structure and increase its water-holding capacity. It enhances the soil's ability to retain moisture and reduces water runoff or drainage, allowing the water to stay within the root zone of the plants for a longer time.
"
how can farmers control bacterial blight.," it's important to use disease-free planting material, practice good sanitation by regularly removing and destroying infected plant material, control insect vectors, and avoid working in cassava fields when plants are wet"
What are the effects of reliable rain fall,"improved crop yields, better soil health, enhanced biodiversity, reduced risk of drought, and improved water quality."
what are the control measures for Cassava Anthracnose Disease:," use of disease-free planting material, crop rotation, and the application of fungicides."
which tools are used by farmers to gather information to help automate input application.,drones
How does FAO defines agricultural automation.,"FAO defines agricultural automation as the use of machinery and equipment in agricultural operations to improve their diagnosis, decision-making or performing, reducing the drudgery of agricultural work and/or improving the timeliness, and potentially the precision, of agricultural operations."
what farming techniques helps to reduce the build up of a certain pest species.,crop rotation
can crop rotation control CAD in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
