question,answers
what is the impact of using old seeds.,"Using old seeds may also increase the risk of seed-borne diseases and pests, which can cause further damage to the crop and reduce yields"
which type of farmers perform manual weeding.,small-scale cassava farms
how can a farmer identify root rot in cassava plant.,"yellowing of leaves, wilting, and stunting of plant growth"
How often can i sprinkle liquid manure?,"Generally, liquid manure can be applied every 2-4 weeks during the growing season for most crops. However, it is important to avoid over-application, which can lead to nutrient imbalances, water pollution, and plant damage."
what is soil?,"Soil is a complex mixture of minerals, organic matter, water, air, and living organisms."
give two ways in which frozen vegetables can even be more nutritious than fresh vegetables.,"frozen vegetables are often left to ripen longer than fresh vegetables. As they ripen and mature, they become full of vitamins, minerals and antioxidants. Second, vegetables begin to lose their nutritional value as soon as they are harvested. Freezing slows this process."
What is the best way to store harvested wheat to prevent spoilage?,Harvested wheat should be stored carefully to prevent spoilage and maintain quality
How can cows make so much milk?,If its calf nurses regularl
what is Generation.,"he number of times or seasons a seed crop has been exposed to the natural crop
growing environment"
how long does the cassava plant takes to mature.," between 9-24 months after planting, depending on the variety and the intended use of the crop"
where area is  shifting cultivation done.,"This type of farming is practiced mainly in areas with abundant rainfall where the forest regenerates quickly. This practice is used in Northeast India, Southeast Asia, and the Amazon Basin."
why do we need to rotate stock?,"To ensure the beans are always fresh, rotate your stock and use the oldest beans first. Aim to use your stored beans within a year."
why are farmers are often advised to spray pesticides in the morning.,"Temperature and humidity: Morning hours typically have cooler temperatures and higher humidity levels, which create favorable conditions for effective pesticide application. Low temperatures reduce the risk of evaporation, allowing the pesticide to stay on the plant surfaces longer. Higher humidity helps the pesticide droplets to spread and adhere to the plant surfaces.

Wind conditions: Generally, wind speeds are lower during the morning hours, reducing the risk of pesticide drift. Calm or gentle breezes help ensure that the pesticide is applied to the target plants without being carried away to non-target areas.

Pest activity: Many pests, such as insects and mites, tend to be more active during the early morning hours. By spraying at this time, the pesticide can directly target and control the pests while they are actively feeding or moving.

Preservation of beneficial insects: Spraying in the morning allows beneficial insects, such as bees and butterflies, to forage on flowers and perform pollination activities during the day. Since these insects are crucial for crop pollination and ecological balance, it is important to minimize their exposure to pesticides. Spraying in the morning allows the pesticide residues to degrade or dry off before the peak activity of beneficial insects."
what is the estimated number of eggs a cassava green mite can lay?,50 eggs in her lifetime
how does mulching help in soil nutrients retension., help retain moisture by reducing evaporation and keeping the soil cool. Mulch also helps suppress weed growth and adds nutrients to the soil as it decomposes.
why is cassava referred to as a short-day plant?,it requires a certain amount of darkness to initiate flowering
Is it criminal if i kill monkeys spoiling my crops,"I am not a legal expert, but the legality of killing monkeys or any wildlife species largely depends on the laws and regulations of your country or region. In many places, wildlife is protected by law, and killing or harming them without proper authorization can be illegal and subject to penalties.

If monkeys or other animals are causing damage to your crops, it is generally recommended to explore non-lethal methods of managing wildlife, such as implementing deterrents, using fencing or netting, or seeking assistance from local wildlife authorities or conservation organizations. They may be able to provide guidance and solutions for addressing wildlife conflicts in a legal and humane manner.
"
what are the common causes of fatal injuries among young farm workers.,"drowning, machinery and motor accidents, including with all-terrain vehicles."
what is the importance of agriculture.," It creates jobs, helps our economy and provides our basic necessities"
how can improver storage cause shriveling and rotting o beans seed.,"Improper storage conditions, such as high humidity or inadequate airflow, can create a favorable environment for seed rotting and mold growth. Poorly ventilated storage containers can also lead to excessive moisture accumulation and seed deterioration.
"
what are the control measures for Cassava Anthracnose Disease:," use of disease-free planting material, crop rotation, and the application of fungicides."
how can you ensure sanitation control CBB.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of CBB"
give symptoms of cassava root rot,"ytophthora root rot: This is caused by the oomycete pathogen Phytophthora spp. It leads to root decay and can result in wilting and stunted growth of the cassava plant.

Bacterial root rot: This is caused by bacteria such as Erwinia spp. and Pectobacterium spp., which infect the cassava roots and cause rotting and tissue breakdown.

Poor soil drainage: Excessive moisture in the soil can lead to root rot, as it creates favorable conditions for fungal and bacterial pathogens to thrive.

Poor soil health: Nutritional deficiencies, high soil acidity, or other soil-related issues can weaken cassava plants and make them more susceptible to root rot."
Explain how agronomic practices can be used to impact on the extent of damage done by crop pests? ,"Crop rotation: Rotating crops helps disrupt the life cycles of pests and reduces the buildup of pest populations. By alternating different crops in the same field, pests that are specific to a particular crop are less likely to persist and cause significant damage.

Proper planting time and spacing: Planting crops at the appropriate time and with the correct spacing can promote healthy plant growth and vigor. Well-spaced plants have better air circulation, reducing the favorable conditions for pests and diseases to spread. Timely planting can also help avoid critical pest infestation periods.

Field sanitation: Proper field sanitation involves removing crop residues, weeds, and other debris from the field. These residues can harbor pests and diseases, providing a breeding ground for future infestations. Removing crop debris and maintaining clean field conditions can help reduce pest populations.

Use of resistant or tolerant varieties: Planting crop varieties that have natural resistance or tolerance to specific pests can greatly reduce pest damage. Resistant varieties have built-in genetic traits that make them less susceptible to pest attacks. By choosing and planting resistant or tolerant varieties, farmers can minimize the impact of pests on their crops."
how many teats or nipples does a cow has?,"four nipples, or teats"
why should farmers avoid areas with recent fertilizer or pesticide applications when collecting soil sample.,"These substances can alter the nutrient levels and pH of the soil, affecting the accuracy of the soil analysis."
how can you ensure sanitation control CBB.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of CBB"
Do brown cows produce chocolate milk?,No
how can farmers address yellowing of beans.,"Check the nutrient levels in the soil and supplement with appropriate fertilizers if necessary.
Adjust the soil pH if it is outside the optimal range for beans.
Ensure proper watering, providing consistent moisture without waterlogging the plants.
Monitor for pest and disease infestations and take appropriate control measures if needed.
Protect the plants from extreme weather conditions by providing shade or shelter if possible.
If the problem persists or worsens, it may be helpful to consult with a local agricultural extension service or a plant specialist who can provide specific advice based on your location and growing conditions."
what is top side dressing?, refers to the application of fertilizers on the soil surface around the base of the plants after they have been established
Do the use of artificial fertilizers degrade the soil? ," Artificial fertilizers primarily provide nutrients without adding organic matter to the soil. This can lead to a decrease in organic matter content over time, affecting soil structure, water-holding capacity, and nutrient cycling."
How many pounds of grain does it take to produce 1 pound of beef?,2.5 pounds
name one crop planted by using a seed drill.,corn
which two countries are the largest trading partners of the U.S,China and Canada
what is the importance of seed drying to farmers.,"Proper drying helps to reduce the moisture content of seeds to a level that is suitable for long-term storage. Moisture content is a critical factor in seed storage, as high moisture levels can lead to seed deterioration, mold growth, and loss of viability. Drying seeds to the appropriate moisture content helps to preserve their quality and ensure their viability over an extended period."
give symptoms of cassava root rot,"ytophthora root rot: This is caused by the oomycete pathogen Phytophthora spp. It leads to root decay and can result in wilting and stunted growth of the cassava plant.

Bacterial root rot: This is caused by bacteria such as Erwinia spp. and Pectobacterium spp., which infect the cassava roots and cause rotting and tissue breakdown.

Poor soil drainage: Excessive moisture in the soil can lead to root rot, as it creates favorable conditions for fungal and bacterial pathogens to thrive.

Poor soil health: Nutritional deficiencies, high soil acidity, or other soil-related issues can weaken cassava plants and make them more susceptible to root rot."
what are Single nutrient fertilizers., supply 1 or 2 of these nutrients.
where can we find cassava whitefly., warm and humid regions
name districts in the West Nile Region that are susceptible to drought.,"Adjumani, Arua, Koboko, Maracha, Moyo, Nebbi, Pakwach, and Yumbe"
What transmit cassava mosaic,"is primarily transmitted by whiteflies, specifically the species Bemisia tabaci"
which other way can make a cow produces more milk? ,by milking the cows regularly�two or three times a day
what is Intensive farming.,"is cultivation to maximise productivity, with a low fallow ratio and a high use of inputs (water, fertilizer, pesticide and automation)"
How long can I replant the beans.,"Beans can be replanted in subsequent growing seasons as long as the seeds are viable and suitable for planting. The viability of bean seeds can vary depending on factors such as the specific bean variety, storage conditions, and seed quality. It is generally recommended to use fresh, high-quality seeds for optimal germination and plant performance."
what is the ideal storage temperature for beans?, between 10-15�C
Which type of maize is good for storage,The type of maize that is good for storage is one that has a high dry matter content and a hard outer layer. This helps to prevent moisture from getting into the kernel and reduces the risk of spoilage during storage
what is the ideal spacing between cassava stems.,about 75-100 cm
How can i control the buying of fake agrochemicals,"Buy from reputable suppliers: It's important to purchase agrochemicals from reputable suppliers that have a good track record and are known for selling high-quality products. You can ask for recommendations from other farmers, agricultural extension officers, or trusted agrochemical dealers."
Name factors that causes seed dormancy," mechanical barriers, chemical inhibitors, immature embryos, scarification requirements, and environmental cues"
what are some of the disease prevention strategies that farmers can use.,"vaccination programs, quarantine protocols, and biosecurity measures"
Can cassava stems be planted immediately after cutting or they can wait for sometime?,"Cassava stems can be planted immediately after cutting, but it is recommended to allow the cuttings to dry for a few hours in a shaded area before planting. This will help to reduce the risk of fungal infection and other diseases."
what is Aquaculture,production of fish for human consumption
Maize flour obtained after starch extraction is commonly referred as?,"""maize meal"" or ""corn meal,"""
name examples of Potassium-based fertilizers.," potassium sulfate or potassium chloride,"
Why is CAN is generally preferred for top dressing in maize.,"it releases nitrogen slowly, over a period of several weeks, which helps to avoid leaching and loss of nitrogen."
name the steps the farmer can use to control pest after detection the garden.,"Identify the disease: Try to identify the specific disease affecting the cassava plants. Observe the symptoms, such as leaf discoloration, wilting, lesions, or any other unusual signs. You can consult local agricultural extension services, agricultural experts, or plant pathologists to help identify the disease accurately.

Isolate and remove infected plants: If the disease is confirmed, promptly isolate and remove the infected plants from the field. This prevents further spread of the disease to healthy plants. Properly dispose of the infected plants by burning, burying, or removing them from the field.

Sanitize tools and equipment: Clean and sanitize any tools, equipment, or machinery that have come into contact with the infected plants. This helps prevent the disease from spreading to other fields or areas.

Implement cultural practices: Adopt cultural practices that can help manage or control the disease. These may include adjusting planting density, optimizing nutrition and irrigation practices, and practicing crop rotation. Some diseases may be controlled by removing alternate host plants or weeds that can serve as reservoirs for the pathogens.

Seek expert advice: Consult local agricultural extension services, agricultural experts, or plant pathologists for specific recommendations on disease management strategies. They can provide guidance on appropriate fungicides or other control measures if necessary.

Monitor and scout regularly: Continuously monitor the field to track the spread and severity of the disease. Regular scouting helps identify any new infections and allows for timely intervention."
