question,answers
where do I submit my answer?,Right here
why do farmers to use chemicals,"to control weeds and insects and to produce increased amounts of vegetables, milk, or eggs"
what is Poaceae.,Poaceae is a family of flowering grasses which includes cereal grasses and the grasses of grasslands and pastures
what is Crop rotation.,"The practice of growing a series of different types of crops in the same area in sequenced
seasons or years"
What characteristics should a good crop store have to prevent pest,"Good ventilation: Proper air circulation is crucial to prevent the buildup of moisture, which can attract pests like molds, mites, and insects. The store should have vents or fans to allow fresh air to enter and stale air to exit.

Dryness: Most pests prefer humid conditions, so a dry store is less attractive to them. The store should be free from leaks, and the walls and floor should be made of materials that do not absorb moisture.

Cleanliness: A clean store reduces the likelihood of pest infestation. Any spilled grain or produce should be promptly cleaned up, and the store should be regularly swept and sanitized.

Pest monitoring: Regular inspection of stored crops is essential to detect any signs of pest infestation early. Traps or baits can be used to monitor and control pests.

Pest control: If pests are detected, appropriate control measures should be taken immediately. This can include the use of insecticides, fumigation, or physical removal of infested crops.

Proper storage containers: Crops should be stored in appropriate containers, such as airtight containers, to prevent pests from entering. The containers should be made of materials that do not release harmful chemicals or odors that can affect the quality of the stored crops.

Proper storage location: The store should be located away from sources of pests, such as animal pens or garbage dumps. Additionally, the store should be located in an area that is accessible for regular monitoring and maintenance."
what factors should be considered to determine the exact number of cuttings needed for your specific planting,"The spacing between cassava plants can vary depending on the desired plant density and the specific variety being grown. Common spacing ranges from 1 meter by 1 meter to 1.2 meters by 1.2 meters. Calculate the number of plants per hectare based on the chosen spacing.

Planting method: Cassava can be planted directly in the field using single-stem cuttings or multiple-node stem cuttings. The number of cuttings required may vary depending on the planting method and the length of the cuttings."
which year was maize introduced in Uganda.,1861
what is physical pest control.,involves trapping or killing pests such as insects and rodents
How has farming changed in the United States?,"The growth of farming brought many laborsaving devices to 19th- and early 20th-century farm life, including reaping and threshing machines, which replaced work done by hand. Today, with modern methods of agriculture that include complex machinery, scientific breeding, and chemical pesticides, farms require far fewer workers."
which types of fertilizers are designed to release nutrients slowly over an extended period of time.,Slow-Release Fertilizers
how many chambers does a cow has,four chambers
name agricultural products that belong to food classes.,"cereals (grains), vegetables, fruits, cooking oils, meat, milk, eggs, and fungi"
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
Where else can we farmers get the beans seeds with iron content?,Check with research institutions: Agricultural research institutions often conduct research on crop varieties with higher iron content. You can check with local research institutions or universities to see if they have developed bean varieties with higher iron content and if those seeds are available for purchase.
How long should a farmer wait to plant cassava in a field which was affected by cbsd?,"Farmers should wait for at least 6 months to 1 year before planting cassava in a field that was affected by Cassava Brown Streak Disease (CBSD). This allows enough time for the virus to die off or decrease in the soil. During this period, the farmer should practice proper land preparation, including removing all cassava crop debris and weed the field to reduce the build-up of virus inoculum in the soil."
which cassava variety is recommended for karamoja region.,NASE 20
name the activities of crop maintanance.,"weed and pest control, fertilization, and irrigation."
which other conditions should be considered when planting maize in green house.,"In a greenhouse, it is important to provide the maize plants with adequate light, moisture, and nutrients. The greenhouse should be equipped with a suitable irrigation system to provide water to the plants, and fertilizers should be applied regularly to ensure proper growth and development."
What are barns used for?,to store modern farm machinery and house farm animals
why should farmers ensure proper land preparation before planting cassava.,for ensuring a healthy and high-yielding cassava crop
Name regions in which Pastoralism is practised.,"arid and semi-arid regions of Sahara, Central Asia and some parts of India."
how can you ensure sanitation control CBB.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of CBB"
How often can i sprinkle liquid manure?,"Generally, liquid manure can be applied every 2-4 weeks during the growing season for most crops. However, it is important to avoid over-application, which can lead to nutrient imbalances, water pollution, and plant damage."
where are the south americans beetles,South America
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
what chemical methods are used to control termites.,"baits, soil treatments, and wood treatments"
Which fertilizer is good for planting beans?,farmyard manure (FYM) and compost manure
Can the world support more vegetarians than meat eaters?,"Unfortunately, the answer is not as simple as a mere calculation"
what are other benefits of cover crops to habitat.,improve farm habitat for wildlife
what is the soil PH for blueberries., between 4.0 and 5.0
