question,answers
Why is diammonium phosphate put in planting hole.,"Diammonium phosphate (DAP) is often used as a fertilizer in planting holes for several reasons. Firstly, DAP contains both nitrogen and phosphorus, which are essential nutrients for plant growth and development. Nitrogen is necessary for the formation of proteins, chlorophyll, and other important molecules in plants, while phosphorus is needed for root growth, flower and seed development, and overall plant health.
"
which stage of crop cultivation involves placing seeds or seedlings into the soil at the right depth and spacing.,Planting 
where can we find cassava whitefly., warm and humid regions
"what are difference between Nase 14, Nase 3, and Nase 9 are different varieties of cassava.","Maturity period: Nase 14 is an early-maturing variety, typically reaching maturity in about 9-12 months after planting. Nase 3 and Nase 9 are mid-late maturing varieties, taking around 12-15 months to mature.

Yield potential: Nase 14 is known for its high yield potential, producing a good amount of cassava roots per unit area. Nase 3 and Nase 9 also have decent yield potential but may be slightly lower compared to Nase 14.

Pest and disease resistance: Nase 14 has shown good resistance to major pests and diseases that affect cassava, such as cassava mosaic disease and cassava bacterial blight. Nase 3 and Nase 9 also exhibit some level of resistance but may be relatively less resistant compared to Nase 14.

Root quality: The root qualities of these varieties may vary. Nase 14 is known for its relatively higher starch content, which is desirable for certain cassava-based products. Nase 3 and Nase 9 may have similar or slightly lower starch content but can still provide good quality roots.

Adaptability: These varieties have been bred to be adaptable to different agro-ecological zones. However, their specific adaptability may vary, and it is recommended to select the variety that suits the specific growing conditions of the area."
What are genetically modified organisms (GMOs)?,GMOs are defined as �organisms in which the genetic material (DNA) has been altered in a way that does not occur naturally.
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
I planted maize the past season and had used cow dung while sowing the drought  affected the maize i intend to plant maize again in the same place do i need to apply cow dung again or i plant with out.,"If you intend to plant maize again in the same place where you had previously used cow dung and experienced drought, you can still apply cow dung to the soil to improve its fertility. Cow dung is a good source of organic matter and nutrients that can improve soil health and provide the necessary nutrients for plant growth.

However, if you had applied a large amount of cow dung in the previous season and the soil is still rich in organic matter, you may not need to apply more cow dung. Over-application of organic matter can lead to nutrient imbalances and other soil problems. Therefore, it is important to consider the current nutrient status of the soil before adding more organic matter."
which fertilizer can i use for beans.,"Beans have lower nitrogen requirements than maize, but still require sufficient levels of phosphorus and potassium for good growth. Therefore, a balanced fertilizer that provides all three nutrients may be suitable for beans."
what is depth of the soil for planting maize.,"make an estimate of about 5-7 cm deep, and you can make the holes deeper for dry planting and sandy soil."
 can delaying weeding cassava cause cassava mosaic,"Delaying weeding in cassava fields can create favorable conditions for the spread of Cassava Mosaic Disease (CMD). Weeds can act as alternative hosts for the whiteflies that transmit the virus responsible for CMD. When weeds are left to grow and multiply in the cassava field, they can attract whiteflies and serve as a reservoir for the virus. These whiteflies can then spread the virus to the cassava plants, leading to infection and the development of mosaic symptoms."
whats the botanical name of african armyworm,Spodoptera exempta
what kinds of seeds should be used when planting cassava.,High-quality and disease-free planting materials
what are the sustainable approaches to cassava disease management?,breeding disease-resistant varieties and using natural pest control methods.
During which phases are the S. exempta species susceptible to a cytoplasmic virus.,During the pupal and pre-pupal stages
what Crop residues can be used to make farmyard manure.,"maize stalks, bean stems, and rice straw"
"in order to guard against drought, farmers should invest in soil conservation measures to improve soil health and water-holding capacity. They can use techniques such as?","conservation tillage practices, crop rotation, cover cropping, and mulching to reduce soil erosion, increase organic matter, and improve water infiltration"
name any  veterinary care that should be given to livestock,routine check-ups and vaccinations
what is a trap crop?,"is a crop of a plant that attracts pests, diverting them from nearby crops."
why do farmers apply manure.,to improve soil fertility and moisture retention.
which disease is transmitted by leafhoppers.,Maize streak virus
"If a farm is large, does that mean it is a corporate farm?","Just because a farm is large in number of acres, does not mean it is a corporate farm"
how does climate change affects agriculture.,"through changes in average temperatures, rainfall, and weather extremes (like storms and heat waves); changes in pests and diseases; changes in atmospheric carbon dioxide and ground-level ozone concentrations; changes in the nutritional quality of some foods; and changes in sea level"
name agricultural products that belong to food classes.,"cereals (grains), vegetables, fruits, cooking oils, meat, milk, eggs, and fungi"
Is it true that i can make glue from cassava,"Yes, cassava can be used to make glue. Cassava is a starchy root vegetable that is native to South America, but is now grown in many parts of the world. The starchy content of cassava can be extracted and used to make a type of adhesive or glue"
what is the estimates of the annual work-related death toll among agricultural employees.,"at least 170,000"
"which indicator can be used to check for cassava maturity.
",Time since planting
how do define Field count.,A count of contaminating factors as specified in the field production standards for seed
How can local farmers determine the acidity of the soil? ,"Farmers can determine the acidity of the soil by conducting a soil pH test. There are various ways to do this, but one common method is to use a soil pH test kit, which can be purchased at agricultural supply stores or online. The kit typically includes a test tube, pH indicator solution, and a color chart."
