question,answers
how can you tell a cassava plant is mature.,"The leaves of mature cassava plants begin to yellow and fall off, and the lower stems of the plant become woody."
How many pounds of grain does it take to produce 1 pound of beef?,2.5 pounds
what is Hybridization.,This involves crossing two different varieties of maize with desirable traits to create a new variety that combines the best traits of both parents.
How can i store beans safely?,"Clean and dry the beans: Remove any debris, dirt or broken beans. Then, spread them out on a clean, dry surface, like a tarp or a concrete floor, to dry. Make sure they are completely dry before storing them."
what is CBB,Cassava Bacterial Blight (CBB) is a bacterial disease that affects cassava plants
name the negative impact of burning maize residues.,"burning maize residues can lead to soil erosion, loss of soil organic matter, and air pollution. Burning can also release greenhouse gases, such as carbon dioxide and methane, into the atmosphere, contributing to climate change. Additionally, burning can destroy beneficial soil organisms, such as earthworms and microbes, which can have negative impacts on soil health and fertility."
how can the information collected for precision agriculture used?,make more informed decisions about planting and harvesting
Which places should be avoided when collecting soil sample,"Near buildings or infrastructure: Soil near buildings, roads, driveways, or other structures may contain contaminants such as chemicals, heavy metals, or pollutants that can affect the soil composition and fertility.
"
what is Seed dormancy?," is a natural mechanism that prevents a seed from germinating under unfavorable conditions, such as inadequate moisture, unsuitable temperature, or insufficient light"
"Adjumani district, why does farmers preferred cassava stem cuttings than it's seeds","Higher yield potential: Cassava propagated through stem cuttings can produce higher yields compared to seed propagation. The stem cuttings produce a clone of the parent plant, which ensures that the resulting plants will have similar characteristics and yield potential."
can crop rotation control CAD in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
Some farmers harvest mature maize when it is not yet fully dried won't this have some side effects,"Harvesting maize before it is fully dried can have some negative effects on the quality and storability of the grain. Maize should ideally be harvested when the kernels are mature and fully dried, which is indicated by a hard, glossy appearance of the kernels, and a moisture content of around 13-15%."
Name the cultural pest control practicies.,"crop rotation, culling, cover crops, intercropping, composting, avoidance, and resistance"
how are mosquitoes controlled biologically.,"by putting Bt Bacillus thuringiensis ssp. israelensis, a bacterium that infects and kills mosquito larvae, in local water sources."
what are organic fertilizers?," are derived from natural sources such as animal manure, compost, and plant residues"
how can climate affect soil fertility.,"Temperature, rainfall, and other weather factors can affect the rate of nutrient release from fertilizers and the growth and development of crops. For example, high temperatures and low rainfall can lead to rapid nutrient leaching and reduced nutrient availability, while cool temperatures and adequate rainfall can promote nutrient uptake and plant growth"
which variety was recommended for Northern region with shorter rains.,White Star
do plants have naturally occurring B12?,no 
at what stage does the cutworms attack cassava?,during the early stages of growth
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
what is the estimates of the annual work-related death toll among agricultural employees.,"at least 170,000"
what is top side dressing?, refers to the application of fertilizers on the soil surface around the base of the plants after they have been established
How can couch grass be effectively controlled from the cassava garden.,Mulching
what is  irrigation.,the application of water to crops to supplement natural rainfall and ensure healthy plant growth
what the required soil PH for beans, between 6.0 and 7.0
how was harvesting done before the evolution of machinery?,Gathering and removing mature plants from the field had to be done by hand
List the breeds of dairy cattle?,"Holstein, Jersey, Brown Swiss, Ayrshire, Guernsey and Milking Shorthorn"
how do you define Saturation in agriculture.,"This refers to the point at which the soil is completely filled with water, and all air spaces have been displaced. This can occur after a heavy rain or during periods of flooding."
How can I improve the quality of my grapes for winemaking?,"Grape quality can be improved by careful management of the vines, such as proper pruning and trellising. Additionally, thinning the grape clusters can help ensure even ripening and improve the quality of the fruit"
how can rainfall increase water quality.," improve water quality by replenishing rivers, streams, and groundwater supplies"
how can crop rotation be used to control cassava mosaic disease.,Planting cassava in the same field year after year can increase the risk of CMD. Crop rotation can help to break the cycle of disease and reduce the risk of infection.
why should farmers intercrop maize with beans.,"Maize and beans are commonly intercropped in Kiboga because they have complementary nutrient requirements and growth habits. Beans can fix nitrogen from the atmosphere, which can benefit the maize crop."
I planted maize the past season and had used cow dung while sowing the drought  affected the maize i intend to plant maize again in the same place do i need to apply cow dung again or i plant with out.,"If you intend to plant maize again in the same place where you had previously used cow dung and experienced drought, you can still apply cow dung to the soil to improve its fertility. Cow dung is a good source of organic matter and nutrients that can improve soil health and provide the necessary nutrients for plant growth.

However, if you had applied a large amount of cow dung in the previous season and the soil is still rich in organic matter, you may not need to apply more cow dung. Over-application of organic matter can lead to nutrient imbalances and other soil problems. Therefore, it is important to consider the current nutrient status of the soil before adding more organic matter."
what is the role of an inspector.,Person authorized by the regulatory body to perform the field inspection
what is a test dig?,dig to check if the tubers are ready for harvesting
how do farmers control soil erosion.,farmers use conservation practices like planting cover crops in the winter or using conservation tillage practices
Farmers always ask for climatic factors affecting agriculture,"Temperature influences plant growth and development. Different crops have specific temperature requirements for germination, growth, flowering, and fruiting. Extreme temperatures, such as frost or heatwaves, can damage crops and reduce yields."
how does nitrogen-fixing bacteria helps improve soil fertility.,"help to improve soil fertility by converting atmospheric nitrogen into a form that plants can use.
"
"what nutrients can i use for water regulation, disease resistance, and stress tolerance in plants.",potassium 
which year did methane emission decline to 35%,1975
name any other disease that causes bean to wither and die after germination.,Fusarium Wilt
name plants that uses C3 carbon fixation.,alfalfa and soybeans
why is compost manure important.,"Compost enhances soil fertility, promotes microbial activity, and improves soil structure and nutrient retention."
how can nutrient management help in improving red soil.,"Conduct a soil test to determine the nutrient deficiencies in the soil. Based on the test results, apply the necessary fertilizers to provide adequate levels of essential nutrients, such as nitrogen, phosphorus, and potassium. This helps to optimize plant growth and yield."
why has maize production improved in Uganda.,the adoption of improved technologies by farmers.
which other regions in Uganda grow apples?,"Bugisu, Bukedi and
Sebei sub regions in areas around Mt. Elgon"
which other ways can farmers use to manage cassava whitefly.,"use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
what is the required humidity for cassava growth.,ranging from 70% to 90%
where are the south americans beetles,South America
"If it says locally grown, does that mean it is from my community?","Not necessarily. This may come as a surprise, but if you�re buying or eating locally grown food, it may not be food grown in your community."
who are leading beans producers?," As such, there may not be a single entity or group of traders who can be considered the leading bean traders in Uganda.Which district are you interested in?"
How are maize planted?,"the maize seeds are planted either by hand or machine, depending on the scale of the operation"
Farmers always ask for climatic factors affecting agriculture,"Temperature influences plant growth and development. Different crops have specific temperature requirements for germination, growth, flowering, and fruiting. Extreme temperatures, such as frost or heatwaves, can damage crops and reduce yields."
what is plant biotechnology,a set of techniques used to adapt plants for specific needs or opportunities
what is the approximate Global agricultural production,32 million tonnes of natural fibres
why is animal welfare important to ranchers?,animals that are properly cared for will be healthier and more productive
when are the African armyworms noticed by farmers., until the caterpillars are ten days old and start exhibiting the gregaria phase.
"Is buying organic food better for the environment than buying food
produced conventionally?
","Ultimately, environmental sustainability comes down to the farmer, whether they produce goods organically or conventionally."
"When is the best time to harvest beans, and how is this determined?",when the pods turn yellow and dry up
name some natural enemies of termites.,certain species of fungi and nematodes
How can a farmer control bean weevil in the store?,"Cleaning and hygiene: Before storing beans, ensure that the storage area is clean and free from debris and residues that may harbor pests. Thoroughly clean the storage containers or structures to remove any existing infestations.

Proper storage containers: Use airtight containers, such as metal or plastic bins with tight-fitting lids, to store beans. This helps prevent weevils from entering and infesting the beans. Avoid using jute bags or other porous materials that can allow pest entry.

Temperature control: Weevils thrive in warm temperatures. Keeping the storage area cool can help deter their growth and reproduction. Maintain a temperature below 15 degrees Celsius if possible.

Moisture control: Weevils require moisture to survive and reproduce. Ensure that the beans are properly dried before storage to reduce moisture content. Use moisture-absorbing substances like silica gel packets or dry ash in the storage containers to keep the environment dry.

Natural repellents: Some natural substances act as repellents to weevils. These include dried neem leaves, mint leaves, or tobacco leaves. Place small sachets of these repellents in the storage containers to deter weevils.

Freezing or heating: If feasible, beans can be subjected to extreme temperatures to eliminate weevils. Freezing the beans for a few days at temperatures below -18 degrees Celsius or heating them at temperatures above 60 degrees Celsius can kill the pests.

Regular monitoring: Regularly inspect the stored beans for signs of weevil infestation, such as holes in the beans or presence of adult weevils. If infestation is detected, separate and discard the infested beans to prevent further spread."
Which type of fertilizer is good to apply for beans,"Regarding the best fertilizers for beans, it is important to consider the nutrient status of the soil and to follow soil test recommendations"
A mature horse shorter than 14 hands is considered?,pony 
when do primary outbreaks occurs?,"occur with relatively inconspicuous, low-density populations that can survive without frequent rainfal"
what is the required depth of planting cassava.,about 5 to 7 centimeters
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
How does the combine harvester help farmers?,The combine harvester saves the farmers time and labor.
What causes shriveling and rotting of beans seed.?.,"Fungal and Bacterial Diseases: Several fungal and bacterial pathogens can infect bean seeds and cause rotting. Common diseases include seed rot, damping-off, and seedling blight. These diseases often thrive in moist conditions and can lead to seed decay and deterioration."
name the various pest and diseases that can affect cassava plants.,"mealybugs, whiteflies, cassava mosaic disease, and cassava brown streak disease"
how does S. exempta reduce the risk of SpexNPV,via density-dependent prophylaxis
how can i differentiate sprinkler irrigation from drip irrigation.,"Sprinkler irrigation involves spraying water over the field, while drip irrigation involves applying water directly to the root zone of the crop through a system of pipes and emitters"
What maize variety is drought resistant?,DroughtGard: This is a genetically modified maize variety that has been engineered to be resistant to drought.
name some cultural practices that farmers can use to control cutworms,removing weeds and plant debris from the field and cultivating the soil before planting can help to reduce cutworm populations.
name any materials that can be use mulch on the farm.,"straw, leaves, or wood chips"
Commonly used nitrogen-rich fertilizers for top-dressing maize include?,urea and ammonium sulfate
why DK maize variety widely grown in Uganda. ,"It is known for its high yield potential, good disease resistance, and adaptability to various growing conditions"
Name one breed of a horse,ponies
which natural water can fish grow in?,"ponds, lakes, rivers, and streams"
How is intercropping helpful in cassava production.,This helps to maximize land use and improve soil fertility
which year was Kawanda Composite A released.,1971
