question,answers
What common practice is done to control field pests?,"Crop rotation: Rotating crops can help break pest cycles and reduce pest populations over time.

Use of resistant varieties: Planting crop varieties that are resistant or tolerant to specific pests can help reduce pest damage.

Proper field hygiene: Removing crop residue and weeds can eliminate potential hiding places and breeding grounds for pests.

Sanitation: Proper disposal of infested plants, crop debris, and waste materials can help prevent the spread of pests.

Biological control: Introducing beneficial insects, such as ladybugs or parasitic wasps, that prey on pests can help control their populations naturally.

Mechanical methods: Handpicking pests, using traps, or employing physical barriers can be effective in managing certain pests.

Integrated Pest Management (IPM): Implementing an integrated approach that combines multiple pest control strategies tailored to specific pest and crop conditions.

Timely planting and harvesting: Planting at the appropriate time and harvesting crops promptly can minimize exposure to pests."
why should cassava not be stack too high.,the weight of the tubers can cause them to crush and spoil.
what is the use of wind mill.,"to saw wood and make typical household items, such as oil, paper, spices, chalk, and pottery."
what is the estimates of the annual work-related death toll among agricultural employees.,"at least 170,000"
What is post-harvest management?,Proper storage conditions
Which two types of beans gives high yields...the climbing beans or the ordinary beans?,Both climbing beans and bush (ordinary) beans can give high yields if they are properly managed and grown under suitable conditions. 
Is agriculture a luxury or a matter of national security?,American agriculture is a matter of national security
name any other way of storing cassava.,Use proper containers
any maize market out there?,There are several markets available but all depends on where you are based.Where are you based
what causes hunger?,poverty
why is animal welfare important to ranchers?,animals that are properly cared for will be healthier and more productive
Does maize streak diseased affects the seeds	,"Maize streak disease (MSD) primarily affects the leaves of maize plants, causing streaking and yellowing symptoms. However, if the infection is severe and occurs early in the growing season, it can also affect the developing maize cobs and subsequently impact the quality of the seeds.
"
name ways how farmers can manage breeding and reproduction of livestock.,"artificial insemination, natural breeding methods, and careful management of breeding cycles."
what are the ecological requirements for cassava growth.,"warm temperatures, regular rainfall, well-drained fertile soils, full sunlight, high humidity, and grows best at lower elevations"
what is the required depth of planting cassava.,about 5 to 7 centimeters
Apart from naro where else can we get access to quality seeds/cuttings?,Agricultural research organizations
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
what kind of information is collected by tools used in precision agriculture?," soil moisture, nutrient levels, and other factors"
name one crop planted by using a seed drill.,corn
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
name other ways a farmer can use to control CBSD.,Planting resistant varieties
how does S. exempta reduce the risk of SpexNPV,via density-dependent prophylaxis
What is necessary to facilitate seedling growth during the germination process?,to ensure adequate moisture levels during the germination process
what is the best time to plant maize,You need to plant your maize at the onset of the rains either in March or in August to Septembe
What is the reason as cassava is called staple food,"Cassava is high in carbohydrates, with around 38-40% of its dry weight consisting of starch. This makes cassava an important source of energy for people who rely on it as a staple food."
What are some of biological properties of soil that soil scientists study?, microbial communities that live in the soil and the interactions between these organisms and the plants that grow in the soil.
what is soil fertility,Soil fertility is the ability of soil to sustain plant growth and optimize crop yield
