question,answers
how can farmers control Cassava green mite.,it is important to regularly monitor the cassava crop for signs of infestation. Early detection and treatment can prevent the spread of the mites and minimize crop damage
which other pest management practices can help to prevent and control green mite infestations,"nclude crop rotation, use of resistant varieties, and maintaining proper plant nutrition and moisture levels."
how can yellowing be used to check cassava maturity.,"As the cassava plant matures, the leaves will begin to turn yellow and dry up. This is a sign that the plant is ready for harvesting"
"which indicator can be used to check for cassava maturity.
",Time since planting
what is a test dig?,dig to check if the tubers are ready for harvesting
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
why should cassava be protected from direct sunlight.,exposure to sunlight can cause the tubers to become discolored and reduce their quality.
name any other way of storing cassava.,Use proper containers
why should cassava not be stack too high.,the weight of the tubers can cause them to crush and spoil.
why should  cassava be processed or sold quickly after harvesting.," to prevent spoilage and maintain quality.
"
"which pest feeds on the leaves and stems of cassava, causing defoliation and reduced yield",Cassava beetle
which pest feeds on the underside of cassava leaves and causes yellowing and curling of the leaves,Cassava whitefly
which pest feeds on the sap of the cassava plant.,Cassava mealybug:
"which pest feeds on the underside of the cassava leaves, causing them to turn yellow and dry up",Cassava green mite
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
what is the botanical name for cassava mealybug,Phenacoccus manihoti
what are the signs and symptoms of cassava mealybugs.,"stunted growth, wilting, yellowing of leaves, and reduced yield"
how can you control mealybug biologically?,introduction of natural enemies of the mealybug
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
what is another name for cassava whitefly.,Bemisia tabaci
what is a cassava whitefly," is a tiny, sap-sucking insect that feeds on the cassava plant, particularly on the underside of the leaves."
where can we find cassava whitefly., warm and humid regions
name the symptoms of cassava whitefly.,"wilting, yellowing of leaves, and stunted growth"
which sugary substance is secreted by cassava  whitefly that can promote the growth of sooty mold and attract other insects to the plant.,honeydew
how can a farmer manage cassava whitefly infestations.," regularly monitor the crop for signs of infestation, including the presence of whiteflies and the appearance of honeydew on the leaves."
what biological method can a farmer use to control cassava whitefly.,"introduction of natural enemies of the whitefly,"
