question,answers
What is the current price of yellow beans?,"prices can fluctuate frequently. However, the prices for dry beans (yellow) in Uganda are affected by various factors such as supply and demand, transportation costs, and market conditions. It is best to check with local markets or traders for the current prices in the region."
what is Cassava Anthracnose Disease (CAD) .,is a fungal disease that affects cassava plants.
what other measures can be used to control CAD?,Sanitation
What is gene editing? How is it different from genetic engineering?,Gene editing allows scientists to make changes to a specific target sequence of DNA within a gene. It modifies the gene in a precise and predictable manner
name plants that uses C3 carbon fixation.,alfalfa and soybeans
which type of farmers perform manual weeding.,small-scale cassava farms
what is the impact of using old seeds.,"Using old seeds may also increase the risk of seed-borne diseases and pests, which can cause further damage to the crop and reduce yields"
what is Mulching.,"Applying a layer of organic material such as leaves, straw or grass clippings on top of the soil can help retain moisture, prevent erosion, and add organic matter to the soil as it breaks down."
why do we need to rotate stock?,"To ensure the beans are always fresh, rotate your stock and use the oldest beans first. Aim to use your stored beans within a year."
which other measures can be put in place to ensure successful germination of cassava plants.,Pest and disease contro
What causes shriveling and rotting of beans seed.?.,"Fungal and Bacterial Diseases: Several fungal and bacterial pathogens can infect bean seeds and cause rotting. Common diseases include seed rot, damping-off, and seedling blight. These diseases often thrive in moist conditions and can lead to seed decay and deterioration."
What are the roles of mineral matter/particles in the soil,"The mineral particles are primary determinants of soil structure. The smaller the particle, the greater the surface area per unit volume. Bonding and aggregation is much more significant with the availability of large surface areas. Clay sized materials (when moist) impart a ""plastic"" feel to kneaded soil samples"
what is crop protection?," Crop protection refers to the various methods used to protect crops from pests, diseases, and other threats"
what is milled maize?,milled maize (also known as maize flour) is made by grinding the kernels of the maize plant into a fine powder
what is the importance of humidity.,"High humidity can promote the growth of fungal diseases, while low humidity can increase water stress on plants. Crop-specific humidity requirements vary, and farmers need to consider the ideal humidity levels for their crops."
what are ponnies?,"Ponies are small breeds of horses that, because of their size, appear much smaller when fully grown than larger breeds of horses"
What characteristics should a good crop store have to prevent pest,"Good ventilation: Proper air circulation is crucial to prevent the buildup of moisture, which can attract pests like molds, mites, and insects. The store should have vents or fans to allow fresh air to enter and stale air to exit.

Dryness: Most pests prefer humid conditions, so a dry store is less attractive to them. The store should be free from leaks, and the walls and floor should be made of materials that do not absorb moisture.

Cleanliness: A clean store reduces the likelihood of pest infestation. Any spilled grain or produce should be promptly cleaned up, and the store should be regularly swept and sanitized.

Pest monitoring: Regular inspection of stored crops is essential to detect any signs of pest infestation early. Traps or baits can be used to monitor and control pests.

Pest control: If pests are detected, appropriate control measures should be taken immediately. This can include the use of insecticides, fumigation, or physical removal of infested crops.

Proper storage containers: Crops should be stored in appropriate containers, such as airtight containers, to prevent pests from entering. The containers should be made of materials that do not release harmful chemicals or odors that can affect the quality of the stored crops.

Proper storage location: The store should be located away from sources of pests, such as animal pens or garbage dumps. Additionally, the store should be located in an area that is accessible for regular monitoring and maintenance."
name the first step in crop cultivation,Land preparation
Which pests affects mostly beans?,Bean weevils
what other role does water play in the soil.," Water is also needed for photosynthesis, the process by which plants use sunlight to convert carbon dioxide and water into energy in the form of glucose. Without water, plants cannot produce the energy they need for growth and reproduction."
what is top-dressing?,op-dressing involves applying fertilizer on the soil surface around the base of the bean plants after the first weeding. This method allows the fertilizer to be directly available to the plants' roots and can improve nutrient uptake and yield.
which natural predators are used to control armyworms.,birds and parasitic wasps
how can you control mealybug biologically?,introduction of natural enemies of the mealybug
how long does the cassava plant takes to mature.," between 9-24 months after planting, depending on the variety and the intended use of the crop"
what can be made from  milled bean flour.,"bean cakes, bean bread, and bean porridge."
at what stage does the cutworms attack cassava?,during the early stages of growth
what is Thiram,"Thiram is a fungicide that is used to control a variety of seed-borne and soil-borne fungal diseases, such as damping-off, seed rot, and seedling bligh"
name other way of controlling couch grass.,Hand weeding
What is rouging.,"Removal of plants which are diseased or not of the desired type contaminants to purify and
clean the stock,"
What transmits cassava mosaic?,"The disease is primarily spread by whiteflies (Bemisia tabaci) that act as vectors, transmitting the virus from infected plants to healthy plants."
Name examples of natural repellants.,"dried neem leaves, mint leaves, or tobacco leaves"
what does Cassava Anthracnose Disease: causes.,"dark spots on the leaves, stem, and root"
What are the benefits of processing and packaging low crops,"Value addition: Processing and packaging add value to the crops, making them more marketable and increasing their economic value. Processed products, such as cassava flour, starch, chips, or other derived products, often have higher market demand and can fetch higher prices than raw crops.

Longer shelf life: Proper processing and packaging techniques can help extend the shelf life of low crops. By reducing moisture content, controlling microbial growth, and protecting against pests and spoilage, processed and packaged products can be stored for longer periods, reducing post-harvest losses.

Market access and diversification: Processed and packaged products have better market access compared to raw crops. They can be transported more easily, reach distant markets, and cater to specific consumer demands. This diversification allows farmers to explore different market channels and potentially increase their income.

Convenience and consumer appeal: Processed and packaged products offer convenience and ease of use for consumers. They are often ready-to-use or require minimal preparation, making them more attractive to busy consumers. Additionally, attractive packaging and labeling can enhance product appeal and create brand recognition.

Value chain development: Processing and packaging low crops can contribute to the development of the agricultural value chain. It creates opportunities for agro-processing industries, job creation, and skills development. This can have positive socio-economic impacts on rural communities and contribute to overall agricultural development."
what is the WHO death estimates from pesticides poisonings.," 220,000 deaths"
what percentage does the production of animal food produce to Green House Emission.,57%
How can couch grass be effectively control from the cassava garden.,"Hand-pulling, mulching, herbicides, and tillage"
What fertilizer is recommended for planting maize by researchers?,"NPK (Nitrogen-Phosphorus-Potassium) and DAP (Diammonium Phosphate) are good fertilizers for planting maize, as they both provide essential nutrients that maize needs for optimal growth and development."
