question,answers
which type of weed control involves the use of herbicides to control weeds in the cassava field,Chemical weed control
Which type of maize is good for storage,The type of maize that is good for storage is one that has a high dry matter content and a hard outer layer. This helps to prevent moisture from getting into the kernel and reduces the risk of spoilage during storage
what is Field inspection.,"An inspection of a seed field for carrying out checks to ascertain correct crop rotation,
isolation, rouging, weeding or compliance to seed quality standards"
what does NPK stands for.,"(nitrogen, phosphorus, and potassium"
What are the problems facing farming organization in uganda?,"Limited access to finance: Many farming organizations in Uganda lack access to finance, which makes it difficult for them to invest in modern farming technologies, hire skilled workers, and expand their operations.

Limited access to markets: Many small-scale farmers in Uganda struggle to access markets to sell their products, which can result in low prices and limited income.

Climate change: Uganda is vulnerable to climate change, which can have a negative impact on crop yields and overall agricultural productivity.

Pest and disease outbreaks: Uganda has experienced several pest and disease outbreaks in recent years, such as the Fall Armyworm and Banana Bacterial Wilt, which can significantly reduce crop yields and income.

Limited access to extension services: Many farmers in Uganda lack access to extension services and technical assistance, which can limit their ability to adopt modern farming technologies and improve their farming practices.

Land tenure insecurity: Land tenure insecurity is a common challenge in Uganda, particularly for small-scale farmers, which can limit their ability to invest in their farms and access credit.

Poor infrastructure: Poor infrastructure, including inadequate roads, storage facilities, and irrigation systems, can limit the ability of farming organizations in Uganda to transport their products, store them properly, and irrigate their crops during dry spells."
how can you break chemical dormancy.,by leaching the seed in water or by exposing it to a specific temperature or light regime.
how are cover crops used in agroecosystem where water for crop production is in short supply, cover crops can be used as a mulch to conserve water by shading and cooling the soil surface
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
what type of fertilizers are made from chemical?,synthetic fertilizers
which nutrients can we get from cassava roots.,"The root is rich in carbohydrates and contains essential nutrients such as iron, calcium, and vitamin C."
which other regions in Uganda grow apples?,"Bugisu, Bukedi and
Sebei sub regions in areas around Mt. Elgon"
define Genetically modified organisms.,are organisms whose genetic material has been altered by genetic engineering techniques generally known as recombinant DNA technology
"give examples of macronutrients?
","nitrogen, phosphorus, and potassium,"
What does the label on my egg carton mean?,Omega?3 Enriched: Ingredients like flaxseed and fish oils are added to hen�s diets to increase omega?3 content. � Organic: Hens are not in cages and are raised according to the USDA�s National Organic Program guidelines � Free?range: Hens are raised with access to the outdoors. � Cage?free: Hens are allowed to roam in open areas
what are the three phases of  Food Supply Continuum,"pre?harvest, harvest and postharvest"
Why do cows stand around in fields eating all day?, to produce four or more gallons of milk
what can be made from  milled bean flour.,"bean cakes, bean bread, and bean porridge."
What does the label on my egg carton mean?,Omega?3 Enriched: Ingredients like flaxseed and fish oils are added to hen�s diets to increase omega?3 content. � Organic: Hens are not in cages and are raised according to the USDA�s National Organic Program guidelines � Free?range: Hens are raised with access to the outdoors. � Cage?free: Hens are allowed to roam in open areas
how is threshing done for bean crops?,manually or by using machines such as threshers or combines
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
is Acholi Sub-region affected by drought?,"he Acholi sub-region, which comprises of the districts of Agago, Amuru, Gulu, Kitgum, Lamwo, Nwoya, and Pader, is another area affected by drought in Uganda. The region is located in the northern part of Uganda and is characterized by a semi-arid to sub-humid climate."
name any Livestock management practices.,"ensuring that the animals are provided with adequate food, water, and shelter, as well as maintaining their health through regular veterinary check-ups and vaccinations"
where do armyworms lay their eggs., clusters on the lower side of leaves
what are Herbicide resistant seeds.," have a gene implanted into their genome that allows the plants to tolerate exposure to herbicides, including glyphosate"
Name the crops that can be successfully grown in sandy soil,"Sweet potatoes
Carrots
Peppers
Tomatoes
Watermelons
Pineapples
Cucumbers
Okra"
which tools can farmers use to monitor water patterns in order to guard against drought.,"hey can use tools such as soil moisture sensors, weather stations, and remote sensing to gather information on conditions in their fields."
Name the various activities done during crop cultivation.,"land preparation, planting, weed and pest control, fertilization, irrigation, harvesting, and storage"
What type of maize seed is resistant to pests and diseases?,Bt maize
how can rainfall increase water quality.," improve water quality by replenishing rivers, streams, and groundwater supplies"
what is a fish farm,Fish farms are businesses that produce a limited number of fish for sale in restaurants and supermarkets
what factors contribute to the spread of CMD.,"Viral infection: The disease is caused by the presence of begomoviruses, particularly African cassava mosaic virus (ACMV) and East African cassava mosaic virus (EACMV). These viruses infect cassava plants and cause characteristic symptoms.

Vector transmission: Whiteflies feed on the sap of infected cassava plants, acquiring the virus. When they subsequently feed on healthy plants, they transmit the virus, leading to new infections. The whiteflies are efficient vectors and can quickly spread the disease within a cassava-growing area."
which insecticides are effective against caterpillars,Bt-based insecticides
what causes Pythium Root Rot disease.,soil-borne fungus that thrives in wet and poorly drained soil
what is the impact of over-fertilization.,"excessive vegetative growth, lodging, and reduced yield"
what is Food Supply Continuum,The process of getting food from the farm to the table
why is animal welfare important to ranchers?,animals that are properly cared for will be healthier and more productive
what is Field inspection.,"An inspection of a seed field for carrying out checks to ascertain correct crop rotation,
isolation, rouging, weeding or compliance to seed quality standards"
what irrigation techniques can farmers use to provide water during drought.,drip or sprinkler irrigation
"what is RFID in full
",Radio frequency identification
how can conduct a simple test to check the authenticity of the agrochemical.,"For example, you can mix a small amount of the product with water and observe how it dissolves. Fake products often leave residues or do not dissolve properly.
"
How can couch grass be effectively control from the cassava garden.,"Hand-pulling, mulching, herbicides, and tillage"
what is Mechanical pest control.,"is the use of hands-on techniques as well as simple equipment and devices, that provides a protective barrier between plants and insects"
which nutrients do beans require for their growth.,"Beans require adequate levels of nitrogen, phosphorus, and potassium"
how do cover crops suppress weeds during growth.,"During growth these cover crops compete vigorously with weeds for available space, light, and nutrients"
why is it advisable or recommended to conduct a soil test before fertilizer application.,to determine the soil nutrient levels and to calculate the appropriate fertilizer application rate
what is the ideal spacing between cassava stems.,about 75-100 cm
name districts in the West Nile Region that are susceptible to drought.,"Adjumani, Arua, Koboko, Maracha, Moyo, Nebbi, Pakwach, and Yumbe"
what chemical methods are used to control termites.,"baits, soil treatments, and wood treatments"
How can farmers control maize streak disease?,"Intercropping can also reduce the number of infections, as this might lead to confusion for the vectors in finding the maize plant for feeding. Use of barriers such as bare ground between early and late-planted maize to limit movement of leafhoppers could also reduce the spread of the virus. Maize hybrids that are resistant to maize streak virus play an important role in reducing maize streak virus incidence in integrated pest management systems."
how can you tell a cassava plant is mature.,"The leaves of mature cassava plants begin to yellow and fall off, and the lower stems of the plant become woody."
what is Payment for ecosystem services., is a method of providing additional incentives to encourage farmers to conserve some aspects of the environment
which year did methane emission decline to 35%,1975
Apart from naro where else can we get access to quality seeds/cuttings?,Agricultural research organizations
How can I prevent soil erosion on my farm?,"planting cover crops, using conservation tillage practices, and building contour terraces. It's also important to avoid overgrazing and to maintain vegetation along streams and other waterways to prevent bank erosion."
which year did methane emission decline to 35%,1975
