question,answers
"in order to guard against drought, farmers should invest in soil conservation measures to improve soil health and water-holding capacity. They can use techniques such as?","conservation tillage practices, crop rotation, cover cropping, and mulching to reduce soil erosion, increase organic matter, and improve water infiltration"
how does S. exempta reduce the risk of SpexNPV,via density-dependent prophylaxis
Can beans still be planted in October this year in amolatar?,"In Amolatar, which is located in Northern Uganda, October is generally considered the end of the rainy season and the beginning of the dry season. However, with the changing climate, it is difficult to predict weather patterns accurately. It is possible to plant beans in October if there is still enough soil moisture, either from the remaining rains or from irrigation. "
what causes hunger?,poverty
why should farmers implement disease prevention strategies., to prevent the spread of disease among their livestock
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
define what a seed class is?,"The categorization of seed according to genetic purity and quality standards. The seed
classes adopted in these guidelines are Nuclear stock, Basic seed, Certified 1, Certified 2 and QDS."
what is depth of the soil for planting maize.,"make an estimate of about 5-7 cm deep, and you can make the holes deeper for dry planting and sandy soil."
Which type of seed is resistant to pests and diseases,"Hybrid seeds: Hybrid seeds are produced by cross-breeding two or more distinct plant varieties to create a new variety with desirable traits, such as disease and pest resistance.

Genetically modified (GM) seeds: GM seeds have been genetically altered to express certain traits, such as resistance to specific pests or diseases. For example, Bt (Bacillus thuringiensis) maize has been genetically modified to produce a protein toxic to certain insect pests.

Heirloom or heritage seeds: Heirloom or heritage seeds are non-hybrid seeds that have been passed down from generation to generation, often for centuries. These seeds have developed natural resistance to local pests and diseases over time.

Open-pollinated seeds: Open-pollinated seeds are non-hybrid seeds that have been pollinated by natural means, such as wind or insects. These seeds can be genetically diverse and may exhibit natural resistance to pests and diseases."
Which soil is better for maize production?,"Maize requires well-drained soils with a good supply of nutrients and moisture. It cannot withstand even a slight degree of waterlogging and therefore can be killed if stands in water for a day. Preferred soil for maize production should also be deep, well-aerated with moderate pH 5.5-6.5, and rich in organic matter."
How long should artificial fertilizers be used in a certain piece of land in order to avoid degradation? ,"To prevent soil degradation, it is also recommended that farmers periodically test their soil for nutrient levels and pH and adjust their fertilizer application rates based on the test results. This can help ensure that fertilizers are being applied in appropriate amounts and prevent the accumulation of excess nutrients in the soil, which can lead to environmental pollution.A year after a year, Fertilization depends on crop and organic matter content of the soil. it would be advisable to always apply fertilizers after soil analysis. however, inherently, our soils (especially in buganda) are poor. by default, the lack n, p and k. soil erosion is also causing lot of depletion. it is advisable that the inorganic fertilizers be applies every cropping season. remember fertilizers will not work well if the soil does not have organic matter"
Which condition is suitable for cassava plantation,The cassava crop grows well in areas that are humid and moist
which does virus responsible for cassava mosaic disease belongs to?,Geminiviridae
what can be made from  milled bean flour.,"bean cakes, bean bread, and bean porridge."
what is Integrated Pest Management?,"IPM is a holistic approach to pest management that emphasizes the use of multiple methods to control pests, including biological control, cultural control, and chemical control"
Name one breed of a horse,ponies
how else can you achieve pest control.,culling
name one crop that belongs to Brassicaceae family,mustards
What bean variety fetch high price on market?,"Kidney beans (Phaseolus vulgaris): They are large, kidney-shaped beans with a smooth texture and a rich, meaty flavor. They are often used in chili, soups, and stews.

Black beans (Phaseolus vulgaris): These beans have a dense, creamy texture and a slightly sweet, earthy flavor. They are commonly used in Latin American and Caribbean cuisine.

Pinto beans (Phaseolus vulgaris): They are medium-sized beans with a speckled appearance and a creamy texture. Pinto beans are popular in Mexican and Southwestern cuisine.

Navy beans (Phaseolus vulgaris): These small, white beans have a mild flavor and a smooth texture. They are often used in baked beans and soups.

Cannellini beans (Phaseolus vulgaris): These Italian white beans have a creamy texture and a mild, nutty flavor. They are commonly used in Mediterranean dishes."
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
Name the crops that can be successfully grown in clay soil.,"Cabbage
Spinach
Broccoli
Cauliflower
Kale
Beets
Beans
Peas"
which beneficial microorganisms are contained in microbial fertilizers.,bacteria and fungi
what is the right spacing for beans when plantimg?,about 2-4 inches apart
which plant nutrient helps in formation of chlorophyll . , magnesium (Mg)
What kind of technology do farmers use in the field to help the environment?,"GPS (global positioning systems) is a common technology used by farmers. With GPS, farmers can track every location on the farm and know what the soil needs at that exact location"
what is GMO in full?,Genetically Modified Crops
which fish are grown in farms?,"salmon, catfish, rainbow trout, tilapia, and cod are grown in fish farms"
what is available water capacity.,This refers to the amount of water in the soil that is available to plants between field capacity and the wilting point. This is the amount of water that plants can use without becoming water-stressed.
What bean variety has early maturity  and how many days?,NARO Case 1
"which pest feeds on the leaves and stems of cassava, causing defoliation and reduced yield",Cassava beetle
Which stage do cassava need enough rain and sunshine.,"Cassava needs a good amount of rainfall during its early vegetative stage, which is the first 3 to 4 months after planting. During this time, cassava requires about 500 to 1000 mm of rainfall. Adequate rainfall during this stage is crucial for good root development."
how is stake planting done?,"In stake planting, cassava stems are first planted in a nursery bed and allowed to develop roots before being transplanted to the main field"
how can Cassava mosaic disease spread ,Whitefly infestations
why has maize production improved in Uganda.,the adoption of improved technologies by farmers.
what is the major cassava disease?,Cassava Mosaic Disease (CMD)
what are other benefits of cover crops to habitat.,improve farm habitat for wildlife
how is long 2H spaced.,is given a spacing of 75x30m with a seed rate of 25kg/ha so does other varieties.
what can be made from  milled bean flour.,"bean cakes, bean bread, and bean porridge."
name the four stages of the lifecycle.," Eggs, Larvae, Pupae and Adult"
"What size should cassava stem be for planting?

",between 25 to 30 centimeters in length
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
why are cover crops used in cassava cultivation.,to suppress weed growth and improve soil fertility.
why should cassava not be stack too high.,the weight of the tubers can cause them to crush and spoil.
"During the mid to late vegetative stage, cassava requires less rainfall as it begins to store food in its roots. what is it?",about 750 to 1000 mm of rainfall.
what is inter-cropping.,This involves planting other crops between the cassava rows to help suppress weed growth
How do you call the young ones of a horse,foal
which kind of cultivation is sometimes referred to as slash and burn.,Shifting cultivation
which organic matter help improve soil fertility.,compost or well-rotted manure
What fungicides can be used to control CBB.,"Copper-based fungicides can be used to control CBB, but they must be applied before the disease becomes severe."
name examples of organophosphate insecticides that are commonly used for controlling bean pests.,chlorpyrifos and malathion.
What are the potential crop losses due to armyworm infestation?," Its infestation can lead to yield losses of up to 50% and, in some cases, total crop failure"
"apart from providing nutrients, name important of applying fertilizers."," fertilizers can also improve soil structure and fertility over time. They can help to increase soil organic matter, improve soil water-holding capacity, and reduce erosion."
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
what are other reasons  why crops are sprayed,"to prevent rats, mice, and insects from contaminating foods while they are being stored"
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
What are some of biological properties of soil that soil scientists study?, microbial communities that live in the soil and the interactions between these organisms and the plants that grow in the soil.
what is animal welfare?,refers to the conditions in which an animal is raised
Can cassava stems be planted immediately after cutting or they can wait for sometime?,"Cassava stems can be planted immediately after cutting, but it is recommended to allow the cuttings to dry for a few hours in a shaded area before planting. This will help to reduce the risk of fungal infection and other diseases."
"which control method employs the use of beneficial insects like ladybugs or lacewings, or the release of whitefly-specific parasites or predators.",Biological contro
