question,answers
name the negative impact of burning maize residues.,"burning maize residues can lead to soil erosion, loss of soil organic matter, and air pollution. Burning can also release greenhouse gases, such as carbon dioxide and methane, into the atmosphere, contributing to climate change. Additionally, burning can destroy beneficial soil organisms, such as earthworms and microbes, which can have negative impacts on soil health and fertility."
"which indicator can be used to check for cassava maturity.
",Time since planting
name the steps the farmer can use to control pest after detection the garden.,"Identify the disease: Try to identify the specific disease affecting the cassava plants. Observe the symptoms, such as leaf discoloration, wilting, lesions, or any other unusual signs. You can consult local agricultural extension services, agricultural experts, or plant pathologists to help identify the disease accurately.

Isolate and remove infected plants: If the disease is confirmed, promptly isolate and remove the infected plants from the field. This prevents further spread of the disease to healthy plants. Properly dispose of the infected plants by burning, burying, or removing them from the field.

Sanitize tools and equipment: Clean and sanitize any tools, equipment, or machinery that have come into contact with the infected plants. This helps prevent the disease from spreading to other fields or areas.

Implement cultural practices: Adopt cultural practices that can help manage or control the disease. These may include adjusting planting density, optimizing nutrition and irrigation practices, and practicing crop rotation. Some diseases may be controlled by removing alternate host plants or weeds that can serve as reservoirs for the pathogens.

Seek expert advice: Consult local agricultural extension services, agricultural experts, or plant pathologists for specific recommendations on disease management strategies. They can provide guidance on appropriate fungicides or other control measures if necessary.

Monitor and scout regularly: Continuously monitor the field to track the spread and severity of the disease. Regular scouting helps identify any new infections and allows for timely intervention."
which nutrients are provided by fertilizers?," nitrogen, phosphorus, and potassium"
where can we find cassava whitefly., warm and humid regions
name districts in karamoja regions that can be affected by drought.,"Abim, Amudat, Kaabong, Kotido, Moroto, Napak, and Nakapiripirit"
what is RFID used for?,is a technology that has been used to identify and track livestock animals
can high temperatures cause drought?,"High temperatures can lead to increased evapotranspiration rates, which can lead to soil moisture deficit and reduced water availability for plants."
what is available water capacity.,This refers to the amount of water in the soil that is available to plants between field capacity and the wilting point. This is the amount of water that plants can use without becoming water-stressed.
what are the control measures for Cassava Anthracnose Disease:," use of disease-free planting material, crop rotation, and the application of fungicides."
"how does precision agriculture technologies, such as remote sensing, soil sensors, and variable-rate application systems help farmers and agronomist.",allow agronomists to optimize fertilizer use by applying nutrients precisely where and when they are needed. This helps reduce wastage and environmental impact.
why do farmers practice irrigation.,to conserve water while ensuring that crops receive the necessary moisture for healthy growth.
which technical allows for water status monitoring and automate water usage.,precision agriculture
give examples of micronutrients.," iron, zinc, and manganese."
when can Calcium Ammonium Nitrate (CAN) be applied in maize?,After 2-3 weeks or when the crop is about 45cm high
why do farmers need to add desiccants to the storage containers for beans.,"to absorb any moisture that might still be present.
"
Explain how agronomic practices can be used to impact on the extent of damage done by crop pests? ,"Crop rotation: Rotating crops helps disrupt the life cycles of pests and reduces the buildup of pest populations. By alternating different crops in the same field, pests that are specific to a particular crop are less likely to persist and cause significant damage.

Proper planting time and spacing: Planting crops at the appropriate time and with the correct spacing can promote healthy plant growth and vigor. Well-spaced plants have better air circulation, reducing the favorable conditions for pests and diseases to spread. Timely planting can also help avoid critical pest infestation periods.

Field sanitation: Proper field sanitation involves removing crop residues, weeds, and other debris from the field. These residues can harbor pests and diseases, providing a breeding ground for future infestations. Removing crop debris and maintaining clean field conditions can help reduce pest populations.

Use of resistant or tolerant varieties: Planting crop varieties that have natural resistance or tolerance to specific pests can greatly reduce pest damage. Resistant varieties have built-in genetic traits that make them less susceptible to pest attacks. By choosing and planting resistant or tolerant varieties, farmers can minimize the impact of pests on their crops."
Which chemical is best for controlling insects which destroys beans leave.,"There are several chemicals that can be effective for controlling insects that damage bean leaves. The choice of chemical will depend on the specific pest species that are causing the damage. Here are some commonly used insecticides for controlling insect pests in beans:

Pyrethroids: These are synthetic insecticides that are effective against a wide range of insect pests, including aphids, thrips, and bean fly. Examples of pyrethroids that are commonly used for controlling bean pests include cypermethrin and deltamethrin."
Which stage do cassava need enough rain and sunshine.,"Cassava needs a good amount of rainfall during its early vegetative stage, which is the first 3 to 4 months after planting. During this time, cassava requires about 500 to 1000 mm of rainfall. Adequate rainfall during this stage is crucial for good root development."
why do farmers apply manure.,to improve soil fertility and moisture retention.
what water managing techniques can a farmer user to guard against drought?,mulching
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
what is available water capacity.,This refers to the amount of water in the soil that is available to plants between field capacity and the wilting point. This is the amount of water that plants can use without becoming water-stressed.
name the importance of water to soil steucture.,"Water can also affect soil structure by helping to bind soil particles together. This can improve soil stability, reduce erosion, and promote better water and nutrient retention."
why do we store beans in airtight containers.,"Store the beans in airtight containers, such as plastic or glass jars with tight-fitting lids. This will prevent moisture and pests from getting inside and damaging the beans."
why is migration benefical to moths?,it allows the species to travel to a new location with fewer predators and less possibility of parasitism and infection
what is the required soil PH for potatoes.,between 4.8 and 5.5
Which soil is better for maize production?,"Maize requires well-drained soils with a good supply of nutrients and moisture. It cannot withstand even a slight degree of waterlogging and therefore can be killed if stands in water for a day. Preferred soil for maize production should also be deep, well-aerated with moderate pH 5.5-6.5, and rich in organic matter."
What type of maize seed is resistant to pests and diseases?,Bt maize
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
what food products can be made from corn meal.,"tortillas, bread, porridge, and other baked goods"
name the first step in crop cultivation,Land preparation
name some cultural practices that farmers can use to control cutworms,removing weeds and plant debris from the field and cultivating the soil before planting can help to reduce cutworm populations.
where can we find African beetles.,West and Central Africa
where can we find cassava whitefly., warm and humid regions
can crop rotation be used to control couch grass?,Crop rotation is another effective way to control couch grass. This involves planting a different crop in the cassava garden after harvesting the cassava. This can help to break the life cycle of the couch grass and prevent it from establishing a strong presence in the soil.
Which method of fertilizer application do we use during weeding beans?,"For fertilizer application during weeding of beans, the most common method is top-dressing"
what is the advantages of single stem planting method.,This method is easy and requires less labor and is suitable for small-scale farmers with limited resources
how is root rot spread?,"spread through infected soil, water, and planting material"
which herbicides is effective in controlling couch grass.,Glyphosate-based herbicides
List some of the soil management activites.,"soil testing, fertilization, irrigation, tillage, and crop rotation"
name one chemical pesticides that can be applied to control termides.,termiticides
define what is humdity.,Humidity refers to the amount of moisture present in the air.
