question,answers
what advise has been to farmers in uganda about CBSD.,"Farmers in Uganda have been advised to use clean and disease-free planting materials, adopt good agronomic practices, and plant resistant varieties to control CBSD."
which other measures can be put in place to ensure successful germination of cassava plants.,Pest and disease contro
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
why whiteflies are able to multiply and spread so quickly,"Whiteflies have a high reproductive rate, with females capable of laying hundreds of eggs during their lifetime. These eggs hatch quickly, and the nymphs develop into adults in just a few weeks, allowing populations to increase rapidly."
what is common cause of fatal agricultural injuries in developed countries., tractor rollovers
Farmers always ask for climatic factors affecting agriculture,"Temperature influences plant growth and development. Different crops have specific temperature requirements for germination, growth, flowering, and fruiting. Extreme temperatures, such as frost or heatwaves, can damage crops and reduce yields."
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
which substance is applied in acidic soil to balance soil PH.,lime
which other way can farmers control soil borne diseases.," Incorporate organic matter such as compost and manure into the soil to improve soil structure and reduce soilborne disease buildup.
"
what are some of the factors to consider while applying liquid fertilizer.,"type of crops, soil type, and weather conditions"
why do cassava plants may shed their leaves during dry season.,"Water stress: Cassava plants have a deep root system that helps them access water from deeper soil layers. However, during prolonged dry periods, the availability of water may become limited, leading to water stress in the plants. As a survival mechanism, cassava plants shed their leaves to reduce water loss through transpiration and conserve moisture.

Nutrient deficiency: Inadequate nutrient availability, particularly nitrogen, can cause cassava plants to shed their leaves. During the dry season, nutrient uptake by the plants may be hampered, leading to nutrient deficiencies and subsequent leaf drop.

Pests and diseases: Dry conditions can increase the vulnerability of cassava plants to pests and diseases. Insect infestations, such as cassava green mites or cassava mealybugs, and diseases like cassava mosaic disease or cassava bacterial blight, can cause leaf damage and subsequent leaf shedding.

Natural plant response: In some cases, leaf shedding during the dry season may be a natural response of cassava plants to conserve energy and focus resources on survival. By shedding leaves, the plant can reduce its overall water and nutrient requirements and redirect resources to essential parts such as the stem and tuberous roots."
why there is an increase of skin cancer among farmers, an increased exposure of UV rays as well as environmental elements
How long does cassava takes to mature.," It takes between 8 to 18 months to mature, depending on the variety"
how are beans planted?,The seeds are planted at a depth of 1-2 inches and spaced about 2-4 inches apart in rows
how can soil organism helps in Carbon sequestration.,"Soil organisms, such as mycorrhizal fungi, can help to sequester carbon in the soil, helping to mitigate climate change"
how is low-till farming done?,"In low-till, fields are covered once, maybe twice, with a tillage implement either ahead of crop planting or after the previous harvest. The fields are planted and fertilized. Weeds are controlled through the use of herbicides, and no cultivation tillage is done during the growing season."
name any  veterinary care that should be given to livestock,routine check-ups and vaccinations
which year was Apple farming introduced in Uganda?,1999
What is total seed population in an acre?,"he recommended plant population for maize varies, but a common range is around 20,000 to 40,000 plants per acre. This translates to seeding rates of approximately 25,000 to 50,000 seeds per acre, considering germination rates and seedling mortality."
what is the minimum soil depth required for growing cassava,30 cm
what are some of the technologies used by farmers in maize production.," improved seeds like hybrid and open pollinated varieties, timely planting, proper spacing and timely weeding and harvesting"
what is Integrated Pest Management?,"IPM is a holistic approach to pest management that emphasizes the use of multiple methods to control pests, including biological control, cultural control, and chemical control"
how is spacing beneficial during beans cultivation.," Appropriate spacing makes it easier to access and maintain individual bean plants. This includes activities like weeding, applying fertilizers or pesticides, and inspecting for pests or diseases. Sufficient space between plants allows for better maneuverability and reduces the risk of damaging neighboring plants during maintenance tasks."
in which way is climate change affecting agriculture?,"changes in temperature, rainfall, and weather patterns"
which nutrients are present in farmyard manure.,"nitrogen, phosphorus, and potassium,"
what are some of the high risk of work-related hazards that can affect farmers.,"injuries, lung disease, noise-induced hearing loss, skin diseases, as well as certain cancers related to chemical use and prolonged sun exposure"
What transmit cassava mosaic,"is primarily transmitted by whiteflies, specifically the species Bemisia tabaci"
how does dormancy affects seed germination., allows the seed to delay germination until conditions are more favorable for seedling growth and survival.
"What are some common pests and diseases that can affect beans, and how can they be managed?","Common pests include aphids, thrips, and spider mites, while diseases such as bacterial blight and rust can also affect the crop. Pest and disease management typically involves the use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
what are the general steps for planting cassava stems.,"Select healthy cassava stems: Choose stems that are healthy, mature, and disease-free. Ideally, the stems should be about 20 to 30 cm long, and should have at least one node.

Cut the stems: Cut the stems into sections, each containing at least one node. The nodes are the points where the leaves and roots will grow.

Allow the cuttings to dry: Allow the cuttings to dry for a few hours in a shaded area. This will help to reduce the risk of fungal infection and other diseases.

Prepare the planting site: Clear the planting site of weeds and other debris, and loosen the soil to a depth of about 20 cm.

Plant the cuttings: Plant the cassava cuttings in the soil, burying them to a depth of about 5 to 10 cm. Space the cuttings about 1 meter apart.

Water the cuttings: Water the cuttings immediately after planting, and continue to water them regularly until they are established."
what is agricultural automation?,refers to autonomous navigation by robots without human intervention. 
what are principal factors of soil quality.,"soil salination, pH, microorganism balance and the prevention of soil contamination"
Testing Cassava?,There are various tests that can be done on cassava like testing for viruses.
name regions where irrigation is applicable.,regions with low rainfall or unreliable water sources
how doses cover crops reduce soil loss?,"by improving soil structure and increasing infiltration, protecting the soil surface, scattering raindrop energy and reducing the velocity of the movement of water over the soil surface"
how can i differentiate sprinkler irrigation from drip irrigation.,"Sprinkler irrigation involves spraying water over the field, while drip irrigation involves applying water directly to the root zone of the crop through a system of pipes and emitters"
