question,answers
what factors should be considered to determine the exact number of cuttings needed for your specific planting,"The spacing between cassava plants can vary depending on the desired plant density and the specific variety being grown. Common spacing ranges from 1 meter by 1 meter to 1.2 meters by 1.2 meters. Calculate the number of plants per hectare based on the chosen spacing.

Planting method: Cassava can be planted directly in the field using single-stem cuttings or multiple-node stem cuttings. The number of cuttings required may vary depending on the planting method and the length of the cuttings."
What type of soil is beans doing well,"Beans generally do well in soil that is well-draining, fertile, and rich in organic matter. The ideal soil for beans is a sandy loam soil with a pH range of 6.0 to 7.0. The soil should also be free of pests and diseases that can damage the plants.
"
At what spacing can cassava be intercropped with beans?,"Cassava and beans can be intercropped at a spacing of 75 cm between cassava rows and 50 cm between bean rows, with a spacing of 25-30 cm between bean plants within the rows"
name one chemical pesticides that can be applied to control termides.,termiticides
what causes cassava root rot., fungal and bacterial pathogens
which critical factors are considered in ensuring healthy plant growth and high yields.,"Proper soil preparation, irrigation, and pest management "
Commonly used nitrogen-rich fertilizers for top-dressing maize include?,urea and ammonium sulfate
what food nutrients do we get from milled maize.," dietary fiber, protein, and essential nutrients such as thiamine, niacin, and folate."
How can Rogueing be used to control CBSD.,Infected plants should be identified and removed from the field to prevent the disease from spreading
how long should you boil maize to retain protein nutrients.,"To retain the protein content, maize grains should be boiled for 30 to 45 minutes."
what can be made from  milled bean flour.,"bean cakes, bean bread, and bean porridge."
"Any maize markets out there?
",Nakasero Market
How can i control the buying of fake agrochemicals,"Buy from reputable suppliers: It's important to purchase agrochemicals from reputable suppliers that have a good track record and are known for selling high-quality products. You can ask for recommendations from other farmers, agricultural extension officers, or trusted agrochemical dealers."
which plants prefer acidic soils with a pH range between 4.5 and 6.0.,Rhododendrons and Azaleas
what are some of the consideration to be done during ban placement of fertilizers.," specific crop, soil conditions, and nutrient requirements"
what is the minimum soil depth required for growing cassava,30 cm
"Any maize markets out there?
",Nakasero Market
what is drought?," is a natural disaster that can have severe impacts on the environment, society, and economy"
what is GMO in full.,Genetically modified organisms
what are some of the advantages of Band placement of fertilizers.,"By placing the fertilizers in rows, you can specifically target the area around the plant roots where nutrient uptake is most active. This allows for more efficient use of the fertilizer and reduces the risk of nutrient loss through leaching or runoff."
what is the estimates of the annual work-related death toll among agricultural employees.,"at least 170,000"
what are the common causes of fatal injuries among young farm workers.,"drowning, machinery and motor accidents, including with all-terrain vehicles."
What kind of technology do farmers use in the field to help the environment?,"GPS (global positioning systems) is a common technology used by farmers. With GPS, farmers can track every location on the farm and know what the soil needs at that exact location"
Can maize grow in relatively rocky soils?,"Soil drainage: Ensure that the rocky soil has adequate drainage to prevent waterlogging, as excessive water retention can negatively impact maize growth. Rocky soils with good drainage can be suitable for maize cultivation.

Nutrient availability: Rocky soils may have lower nutrient content and limited organic matter. It's important to conduct a soil test to assess the nutrient levels and pH of the soil. Based on the test results, appropriate fertilizer and soil amendment recommendations can be made to provide the necessary nutrients for maize growth."
how do farmers control soil erosion.,farmers use conservation practices like planting cover crops in the winter or using conservation tillage practices
which maize variety has a maturity of 80 days.,PHB 3253
what are green manure used for?,to manage a range of soil macronutrients and micronutrients
Which fertilizer is best for increase of productive of beans,Phosphorus (P) and potassium (K) are two key nutrients
is Acholi Sub-region affected by drought?,"he Acholi sub-region, which comprises of the districts of Agago, Amuru, Gulu, Kitgum, Lamwo, Nwoya, and Pader, is another area affected by drought in Uganda. The region is located in the northern part of Uganda and is characterized by a semi-arid to sub-humid climate."
what are ponnies?,"Ponies are small breeds of horses that, because of their size, appear much smaller when fully grown than larger breeds of horses"
"Does the United States import more agricultural products than we export?
","Agriculture has a positive trade balance, which means we send out (export) more than we bring in (import)"
How do you call the young ones of a horse,foal
what is Cassava Mosaic Disease (CMD)., is a viral disease that is caused by different strains of the cassava mosaic virus
Name the most common types of beans that are milled for human consumption.,"black beans, navy beans, and pinto beans"
What are the symptoms of cassava mosaic,"Leaves leaves become distorted and yellow, Poor formation of tubers, The plants is stumted, Mosaic mottling,mishapen and twisted leaflets and reduction in size of leaves"
what factors leads to cassava price variation.," location, market demand, and quality of the cassava"
How can clay soil be improved?,"Both sandy and clay soils have unique characteristics that can make it challenging to sustain a variety of crops. However, there are several ways in which the properties of these soil types can be improved to make them more fertile and productive for crop growth. Add organic matter, user cover crops,crop rotation, use of soil amendments."
what chemical methods are used to control termites.,"baits, soil treatments, and wood treatments"
what are Soil microarthropods.,"These are small, soil-dwelling organisms such as mites and springtails that play important roles in soil nutrient cycling and decomposition."
what is root rot disease.," This is a fungal disease that causes the roots of the cassava plant to rot, leading to stunted growth and reduced yield"
which pest feeds on the underside of cassava leaves and causes yellowing and curling of the leaves,Cassava whitefly
Npk and dap winch one is good for planting maize?,"It is important to note that the choice of fertilizer and application rate may depend on the specific soil and environmental conditions, as well as the maize variety and intended use of the crop. It is recommended to conduct a soil test and consult with a local agricultural expert to determine the appropriate fertilizer and application rate for a specific situation."
what is the advantages of stake planting., method ensures uniformity in plant size and reduces the risk of diseases and pests
why is cassava referred to as a short-day plant?,it requires a certain amount of darkness to initiate flowering
Can maize be grown in green house?,"Yes, maize can be grown in a greenhouse, but there are some important considerations to keep in mind."
how can you tell a cassava plant is mature.,"The leaves of mature cassava plants begin to yellow and fall off, and the lower stems of the plant become woody."
Where can we farmers get the beans seeds with iron content?,Look for seed suppliers that specialize in breeding and supplying seeds with higher iron content. You can search online for seed suppliers in your area or contact your local agricultural extension office for recommendations.
"give examples of macronutrients?
","nitrogen, phosphorus, and potassium,"
Is it criminal if i kill monkeys spoiling my crops,"I am not a legal expert, but the legality of killing monkeys or any wildlife species largely depends on the laws and regulations of your country or region. In many places, wildlife is protected by law, and killing or harming them without proper authorization can be illegal and subject to penalties.

If monkeys or other animals are causing damage to your crops, it is generally recommended to explore non-lethal methods of managing wildlife, such as implementing deterrents, using fencing or netting, or seeking assistance from local wildlife authorities or conservation organizations. They may be able to provide guidance and solutions for addressing wildlife conflicts in a legal and humane manner.
"
What is threshing?,separate the beans from the pods and other debris
when do moths travel?,during the day
what other measures can be used to control CAD?,Sanitation
What farming practices destroy soil nutrient,"Overuse of synthetic fertilizers: Excessive use of synthetic fertilizers can result in soil acidification and nutrient imbalances, which can reduce soil fertility and productivity over time."
how can the use on integrated nutrients management help overcome problem due to persistent use of fertilizer.,"Agronomists can advise farmers on the use of organic amendments such as farmyard manure, compost, and green manure to improve soil health and nutrient availability."
how many eggs does the female armyworm lays per night.,100�400
How can clay soil be improved?,"Both sandy and clay soils have unique characteristics that can make it challenging to sustain a variety of crops. However, there are several ways in which the properties of these soil types can be improved to make them more fertile and productive for crop growth. Add organic matter, user cover crops,crop rotation, use of soil amendments."
how can planting Green manure cover crops helps increase soil fertility.,"Planting leguminous crops such as clover, alfalfa or beans, can help fix nitrogen into the soil and add organic matter, thus improving soil fertility."
what method is used to overcome embryo dormancy.,stratification
What is the ideal planting density for maize?,"The ideal planting density for maize can vary depending on the specific climate and soil conditions. In general, a planting density of around 70,000 to 80,000 plants per hectare is recommended for optimal yield. However, the ideal density may vary depending on factors such as the variety of maize being planted and the availability of water and nutrients"
what is the percentage of moisture content before storage?,13.5% or less
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
what are some of the water conservation practices being done.,"reducing evaporation loss, controlling water runoff, and maintaining proper soil moisture levels"
"when intercropping, what good management practices should be followed.","planting at the right time, spacing the crops correctly, and providing adequate nutrients and water."
is Acholi Sub-region affected by drought?,"he Acholi sub-region, which comprises of the districts of Agago, Amuru, Gulu, Kitgum, Lamwo, Nwoya, and Pader, is another area affected by drought in Uganda. The region is located in the northern part of Uganda and is characterized by a semi-arid to sub-humid climate."
which nutrients are required for high yield in cassava.,"nitrogen, phosphorus, and potassium"
which stage of crop cultivation involves placing seeds or seedlings into the soil at the right depth and spacing.,Planting 
Livestock needs appropriate housing to protect them ,from extreme weather conditions and provides adequate space for them to move around
Why is it that in kigezi region most especially kabale they do not plant cassava ?,"The decision not to plant cassava in a particular region like Kigezi, especially in Kabale, can be influenced by various factors such as climate, soil conditions, market demand, cultural preferences, and available resources. Cassava is a tropical crop that requires warm temperatures and well-drained soils to thrive. In regions with cooler temperatures or excessive rainfall, cassava may not grow well or yield satisfactory results. Additionally, farmers in certain areas may prioritize other crops that are better adapted to the local conditions or that have higher market value. It's important to consider the specific agro-ecological conditions and local farming practices when determining crop suitability for a particular region."
which stage of crop cultivation involves placing seeds or seedlings into the soil at the right depth and spacing.,Planting 
what is the purpose of threshing .,The purpose of the threshing process is to detach the grain from the panicles
what is the botanical name for Cassava green mite.,Mononychellus tanajoa
"What are some of the physical and chemical, properties of soil that soil scientists study?","texture, structure, acidity, and nutrient content."
What is crop cultivation?," is the practice of growing crops for food, fiber, or fuel"
why do farmers don not like stake method of planting.,it requires more labor and resources to establish the nursery bed
"For example, if the beans are infested with bean weevils or bean fly, when is it recommended to spray?","it is recommended to apply insecticides at the early stages of plant growth, when the pests are most active"
Is there any cassava variety suitable for a particular region in Uganda?,There is no single cassava variety that is suitable for all regions in Uganda due to variations in climatic conditions and soil types.
What are the effects of reliable rain fall,"improved crop yields, better soil health, enhanced biodiversity, reduced risk of drought, and improved water quality."
what is plant biotechnology,a set of techniques used to adapt plants for specific needs or opportunities
"For diseases such as bean rust or bacterial blight, when can a farmer spray?","the best time to spray is before the onset of the rainy season, when the conditions are favorable for the disease to spread. It is also important to apply fungicides preventively, rather than waiting for the disease to become established."
What causes CBB., It is caused by the bacterium Xanthomonas axonopodis pv. manihotis
which countries import  maize from Uganda.,"Kenya, Rwanda and Burundi."
