question,answers
what is Intensive farming.,"is cultivation to maximise productivity, with a low fallow ratio and a high use of inputs (water, fertilizer, pesticide and automation)"
name districts in karamoja regions that can be affected by drought.,"Abim, Amudat, Kaabong, Kotido, Moroto, Napak, and Nakapiripirit"
what spreads cassava mosaic diesease.,whiteflies 
give examples of vegetables that be intercropped wit maize.,"pumpkin, squash, or sweet potato"
what are the general steps for planting cassava stems.,"Select healthy cassava stems: Choose stems that are healthy, mature, and disease-free. Ideally, the stems should be about 20 to 30 cm long, and should have at least one node.

Cut the stems: Cut the stems into sections, each containing at least one node. The nodes are the points where the leaves and roots will grow.

Allow the cuttings to dry: Allow the cuttings to dry for a few hours in a shaded area. This will help to reduce the risk of fungal infection and other diseases.

Prepare the planting site: Clear the planting site of weeds and other debris, and loosen the soil to a depth of about 20 cm.

Plant the cuttings: Plant the cassava cuttings in the soil, burying them to a depth of about 5 to 10 cm. Space the cuttings about 1 meter apart.

Water the cuttings: Water the cuttings immediately after planting, and continue to water them regularly until they are established."
what is a contaminant.,"A plant that is considered undesirable in a seed production field, including off types,
other varieties, other crops, weeds and plants with disease symptoms"
name one Glyphosate-based herbicides that can be used to control Couch grass in cassava garden.,Roundup
which type of farmers perform manual weeding.,small-scale cassava farms
why should the housing be kept well ventilated and clean.,to prevent the spread of disease.
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
what interval should CAN be used.,intervals of between 6 weeks
Ways farmers can guard against drought.,Crop rotation
What farming practices destroy soil nutrient,"Overuse of synthetic fertilizers: Excessive use of synthetic fertilizers can result in soil acidification and nutrient imbalances, which can reduce soil fertility and productivity over time."
what is Seed dormancy?," is a natural mechanism that prevents a seed from germinating under unfavorable conditions, such as inadequate moisture, unsuitable temperature, or insufficient light"
what is biological pest control., is a method of controlling pests such as insects and mites by using other organisms
which maize variety has a maturity of 80 days.,PHB 3253
"In growing Irish potatoes,row planting and use of holes, which one conserves fertilizers?",Row planting
why do beans need to be intercropped with groundnuts and other legumes.,"roundnuts fix nitrogen in the soil, which can benefit the growth of other crops. Groundnuts can also provide a support structure for climbing beans."
how can the use on integrated nutrients management help overcome problem due to persistent use of fertilizer.,"Agronomists can advise farmers on the use of organic amendments such as farmyard manure, compost, and green manure to improve soil health and nutrient availability."
how does Soil moisture and aeration affects soil nutrient intake.,"The amount of moisture and oxygen in the soil can affect the uptake of nutrients by crops, as well as the availability and activity of soil microorganisms that play a role in nutrient cycling. For example, waterlogged soils may lead to reduced nutrient uptake due to poor oxygen availability, while dry soils may lead to reduced nutrient availability due to reduced microbial activity."
what is isolation.,"A minimum separation distance required in a seed multiplication field in order to prevent
contamination by physical mixtures or disease vectors"
what does Cassava Anthracnose Disease: causes.,"dark spots on the leaves, stem, and root"
What are barns used for?,to store modern farm machinery and house farm animals
"Are fresh, raw vegetables healthier and more nutritious than frozen
vegetables?",Not necessarily. Research shows that frozen vegetables can even be more nutritious than fresh vegetables!
how are plants harvested?,by hand or machine
Farmers are focused on conserving water for several reasons,1) Farmers know water wasted could mean a lack of the resource for future crops. 2) Water is expensive. Water wasted is money lost. 3) Farmers are cultivators. They use precise technology to know exactly how much water a plant needs to grow. Too much could mean poor production. 4) Many farmers rely on Mother Nature for water.
give examples of micronutrients.," iron, zinc, and manganese."
What facilitates farm yard manure to loosen upper soil layers? ," Farm yard manure is rich in organic matter, which improves soil structure and promotes aggregation. Organic matter helps to bind soil particles together, creating pore spaces and improving soil porosity. This allows for better air and water movement in the soil, leading to improved soil structure and less compacted soil.
"
Can beans be milled like soyabean for human consumption,"Yes, beans can be milled like soybeans for human consumption. The process of milling involves grinding the beans into a fine powder, which can then be used as a flour in various recipes."
name Spodoptera exempta species that have chisel-like mandibels.," S. triturata, S. m. mauritia, S. m. acronyctoides, S. umbraculata, S. cilium, Spodoptera depravata [sv], and S. pecten"
which animal require a diet that is lower in protein but higher in carbohydrates.,pigs 
which tools are used by farmers to gather information to help automate input application.,drones
name working animals that have been used to cultivate fields.,"horses, mules, oxen, water buffalo, camels, llamas, alpacas, donkeys, and dogs"
why should  cassava be processed or sold quickly after harvesting.," to prevent spoilage and maintain quality.
"
what is Agroforestry.,"Planting trees and shrubs alongside crops can help provide shade, reduce erosion, add organic matter to the soil, and provide additional income through the sale of timber or fruits."
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
"During the mid to late vegetative stage, cassava requires less rainfall as it begins to store food in its roots. what is it?",about 750 to 1000 mm of rainfall.
what considerations are needed when deciding the timing for sowing crops after a prolonged dry spell.,"Wait for the onset of the rainy season: Begin sowing when there is a reasonable expectation of consistent rainfall. The start of the rainy season can vary from year to year, so it's helpful to consult local meteorological services or agricultural extension offices for information on the typical timing of the rainy season in your region.

Soil moisture: Ensure that the soil has enough moisture to support seed germination and early plant growth. This can be assessed by checking the soil's moisture content and ensuring that it is suitable for seed establishment."
what is the first stage of managing armyworms.," regularly monitor the crop for signs of infestation, such as chewed leaves and the presence of armyworms."
which grass species  harbor leafhoppers,"Setaria barbata (Lam.) Kunth and Brachiaria lata (Schumach) Hubbard, "
Which pests affects mostly beans?,Bean weevils
what are organic fertilizers?," are derived from natural sources such as animal manure, compost, and plant residues"
Can over boiling maize make it loss Carbohydrates?," Boiling maize grains does not significantly affect the carbohydrate content, so the length of time for boiling is not critical for this nutrient."
define field capacity?,"This refers to the maximum amount of water the soil can hold after it has been thoroughly wetted and excess water has drained away. At field capacity, there is enough water in the soil for plants to use, but excess water has drained away, leaving air spaces in the soil."
How can Rogueing be used to control CBSD.,Infected plants should be identified and removed from the field to prevent the disease from spreading
how does Nutrient deficiencies lead to cassava drying out before maturity.,"Cassava plants require adequate levels of nutrients, especially nitrogen, phosphorus, and potassium, to grow and mature properly. Nutrient deficiencies can cause the plants to dry out and die prematurely"
what is the approximate amount of Global agricultural production of wood.,4 billion
how can you improve red soil for maize growing.,"Incorporate organic matter into the soil, such as farm yard manure, compost, or cover crops. Organic matter improves soil structure, enhances water retention, and provides essential nutrients for plant growth."
"What size should cassava stem be for planting?

",between 25 to 30 centimeters in length
what causes cassava root rot., fungal and bacterial pathogens
name one plant that uses C4 carbon fixation.,maize 
which environmental condition does the Cassava green mite have.,hot and dry conditions
Suggest the advantages of clay soil,"High water-holding capacity: Clay soils have a high water-holding capacity, which can be advantageous in areas with low rainfall or inconsistent moisture. This can also reduce the need for irrigation and improve soil moisture retention.
High nutrient retention: Clay soils have a high nutrient retention capacity, which can help to reduce leaching of nutrients and improve soil fertility.
Good for some crops: Clay soils can be good for crops that require consistent soil moisture, such as rice, and can also be beneficial for root crops such as carrots and potatoes.
High organic matter content: Clay soils often have a high organic matter content, which can improve soil structure and water-holding capacity."
which kind of cultivation is sometimes referred to as slash and burn.,Shifting cultivation
How is maize  stored after harvesting?,use of hermetic storage bags or containers 
define what is intercropping., several crops are grown at the same time
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
what type of soil can cause cassava plant to die prematurely.,"soil with high salinity or acidity, can cause the plants to dry out and die prematurely"
name any other way of storing cassava.,Use proper containers
which genetical method are researchers are exploring to control whitefly., RNA interference (RNAi)
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
what considerations are needed when deciding the timing for sowing crops after a prolonged dry spell.,"Wait for the onset of the rainy season: Begin sowing when there is a reasonable expectation of consistent rainfall. The start of the rainy season can vary from year to year, so it's helpful to consult local meteorological services or agricultural extension offices for information on the typical timing of the rainy season in your region.

Soil moisture: Ensure that the soil has enough moisture to support seed germination and early plant growth. This can be assessed by checking the soil's moisture content and ensuring that it is suitable for seed establishment."
How do I know when my corn is ready to harvest?,"Corn is typically ready to harvest when the kernels are firm and have reached their full size, and the ears have a mature appearance"
why are farmers not encouraged to collect soil samples compost piles or manure storage., These areas may have localized nutrient concentrations that do not represent the overall soil fertility.
what is a cassava whitefly," is a tiny, sap-sucking insect that feeds on the cassava plant, particularly on the underside of the leaves."
what are fertilizers?,Fertilizers are substances that are added to soil to improve the growth and quality of crops
what water managing techniques can a farmer user to guard against drought?,mulching
what are Calcium-based fertilizers?,"Fertilizers that are high in calcium, such as calcium nitrate or calcium carbonate, can help improve soil structure and water-holding capacity. Calcium helps flocculate clay particles in the soil, creating larger pore spaces and improving drainage."
