question,answers
Why  does cassava doesn't yield better in wetlands,"Cassava roots require well-drained soils with good aeration. In wetland areas, the soil is often waterlogged, which leads to poor oxygen availability in the root zone. Insufficient oxygen can inhibit root development and restrict nutrient uptake, resulting in stunted growth and reduced yields."
how long should you boil maize to retain protein nutrients.,"To retain the protein content, maize grains should be boiled for 30 to 45 minutes."
"during the final stage, what activities are done during  Food Supply Continuum","retailing the product, distributing the product through the food service industry and, finally, reaching the consumer"
how can crop rotation improves clay soil.," Rotating maize with other crops, such as legumes or grasses, can help improve soil health and fertility by adding organic matter and breaking up soil compaction. It can also help reduce pest and disease pressure.Add lime and humus which clamp tinny particles to form a larger one hence improving aeration"
what is farmyard manure.,"Farmyard manure (FYM), also known as organic manure or compost, is a mixture of animal waste, plant residues, and other organic materials that have been decomposed by microorganisms"
How is the height of a horse measured?,A horse�s height is measured in hands from the ground to the withers (the area on top of a horse between its neck and back)
can crop rotation be used to control couch grass?,Crop rotation is another effective way to control couch grass. This involves planting a different crop in the cassava garden after harvesting the cassava. This can help to break the life cycle of the couch grass and prevent it from establishing a strong presence in the soil.
Give one example of  natural erosion caused by water.,Grand Canyon
What fertilizer is recommended for maize at planting stage?,"For maize at the planting stage, a fertilizer high in phosphorus (P) is recommended. Phosphorus plays a crucial role in promoting root development and early plant establishment. One commonly used fertilizer for maize at planting is diammonium phosphate (DAP), which typically has a ratio of 18-46-0, indicating 18% nitrogen (N), 46% phosphorus (P), and no potassium (K). This fertilizer provides a readily available source of phosphorus for the young maize plants.
"
why does Propagating  cassava through stems very easy.,stem cuttings is relatively easy and requires minimal technical knowledge. Farmers can easily obtain stem cuttings from healthy cassava plants and plant them in their fields
which fungal disease affects cassava,Root rot
What damage do sucking pest cause to plants like beans in the garden,"Sucking pests, such as aphids, whiteflies, and mites, can cause significant damage to plants like beans in the garden. These pests feed on the sap of the plant, which can weaken and stunt its growth. They also often transmit plant viruses, which can cause even more damage."
can clean planting materials be used to control root rot?,Cassava cuttings should be obtained from healthy plants that have been certified as free from root rot.
When was the fall armyworm first detected in Uganda?,2016
what is a fish farm,Fish farms are businesses that produce a limited number of fish for sale in restaurants and supermarkets
when secondary outbreaks occur?, occur when the moths from the primary outbreak are carried downwind and the adults mate and lay eggs in same location due to wind patterns
how is threshing done.,"achieved through rubbing, stripping, or impact action, or using a combination of these actions. The operation can be performed manually (trampling, beating), using animal power, or mechanical threshers"
Some farmers harvest mature maize when it is not yet fully dried won't this have some side effects,"Harvesting maize before it is fully dried can have some negative effects on the quality and storability of the grain. Maize should ideally be harvested when the kernels are mature and fully dried, which is indicated by a hard, glossy appearance of the kernels, and a moisture content of around 13-15%."
What is the best chemical for the treatment of bean seeds?,"Thiram: This is a fungicide that is used to protect bean seeds against various soil-borne diseases, including Fusarium and Rhizoctonia"
what advise has been to farmers in uganda about CBSD.,"Farmers in Uganda have been advised to use clean and disease-free planting materials, adopt good agronomic practices, and plant resistant varieties to control CBSD."
how can farmers use diatomaceous earth.,"To use diatomaceous earth, simply mix it into the beans seeds at a rate of about 0.5-1.0 kg per 100 kg of beans. Make sure the diatomaceous earth is evenly distributed throughout the seeds, and store the seeds in a cool, dry place in sealed containers to prevent re-infestation."
name ways how farmers can minimize negative impact of burning maize residues.,"farmers can adopt several practices, including:

Incorporating maize residues into the soil: Instead of burning, farmers can plow or till the maize residues into the soil to help build soil organic matter and improve soil health.

Using maize residues for mulch: Maize residues can be spread on the soil surface as a mulch to help conserve soil moisture, suppress weeds, and improve soil fertility.

Composting maize residues: Maize residues can be composted to produce a nutrient-rich soil amendment that can be used to improve soil fertility.

Rotating crops: Crop rotation can help to break pest and disease cycles, reducing the need for burning to control these problems."
Which is the best time for spraying beans?,"The timing of spraying beans depends on the specific pest or disease that is being targeted. In general, it is recommended to monitor the bean plants regularly for signs of pest or disease infestations, and to spray only when necessary. Spraying at the wrong time or using the wrong pesticide can be ineffective or even harmful to the crop and the environment."
what is the required PH for cassava growth.,pH of 5.5-6.5
"which insecticides are effective against a wide range of insect pests, including aphids, thrips, and whiteflies.",spinosad and neem oil
how do cover crops suppress weeds after death,they smother the next flush of weeds by forming a mulch layer on the soil surface
what is the ideal storage temperature for beans?, between 10-15�C
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
what other measures can a farmer use to control root rot.,Use of fungicides
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
how are mosquitoes controlled biologically.,"by putting Bt Bacillus thuringiensis ssp. israelensis, a bacterium that infects and kills mosquito larvae, in local water sources."
I planted maize the past season and had used cow dung while sowing the drought  affected the maize i intend to plant maize again in the same place do i need to apply cow dung again or i plant with out.,"If you intend to plant maize again in the same place where you had previously used cow dung and experienced drought, you can still apply cow dung to the soil to improve its fertility. Cow dung is a good source of organic matter and nutrients that can improve soil health and provide the necessary nutrients for plant growth.

However, if you had applied a large amount of cow dung in the previous season and the soil is still rich in organic matter, you may not need to apply more cow dung. Over-application of organic matter can lead to nutrient imbalances and other soil problems. Therefore, it is important to consider the current nutrient status of the soil before adding more organic matter."
May we farmers know the uses of water in the soil,"Water is necessary for plants to absorb nutrients from the soil. Water dissolves nutrients and makes them available to plant roots, which can then take up the nutrients they need for growth."
name different ways of planting cassava.," single stem planting, stake planting, or mounding"
why should the garden be harrowed after ploughing.,to break down any large clumps and create a fine tilth for planting
What other crops can be intercropped with beans?,"Maize is a common intercrop with beans, and the two crops complement each other well. Maize provides a support structure for climbing beans, while beans fix nitrogen in the soil, which benefits maize growth."
what are the benefits of crop domestication.," increased yield, improved disease resistance and drought tolerance, eased harvest and improved the taste and nutritional value of crop plants"
what is micropropagation.,"The practice of rapidly multiplying stock plant material to produce a large number
of progeny plants using plant tissue culture techniques"
when are the African armyworms noticed by farmers., until the caterpillars are ten days old and start exhibiting the gregaria phase.
what do i look when inspect the packaging.," Look for signs of tampering, such as broken seals or mismatched packaging, which may indicate that the product is fake."
how were the primitive milking machine used?,used hollow wheat stems inserted in the teats to milk cows
Maize flour obtained after starch extraction is commonly referred as?,"""maize meal"" or ""corn meal,"""
name some control measures for cutworms.," use of insecticides, such as pyrethroids or neem oil, applied directly to the cassava plant or to the soil."
"What is the fall armyworm, and why is it a concern for farmers in Uganda?","The fall armyworm, in particular, is a major concern for farmers as it is highly invasive, can reproduce quickly, and can cause significant crop losses"
can human activity spread bacterial blight in the cassava field?, People working in cassava fields can inadvertently spread the disease through contact with infected plants or contaminated soil.
which micronutrients are present in most common fertilizers.,"iron, manganese, and zinc"
why are maize varieties genetically modified., to tolerate glyphosate or to provide protection against natural pests
which fungus causes Cassava Anthracnose Disease (CAD) .,It is caused by the fungus Colletotrichum gloeosporioides.
which bean variety is very adoptable to different growing conditions.,Canadian Wonder
what are the ecological requirements for cassava growth.,"warm temperatures, regular rainfall, well-drained fertile soils, full sunlight, high humidity, and grows best at lower elevations"
List the breeds of dairy cattle?,"Holstein, Jersey, Brown Swiss, Ayrshire, Guernsey and Milking Shorthorn"
what is Food Safety and Inspection Service (FSIS) responsible.,"FSIS is �responsible for ensuring that the nation�s commercial supply of meat, poultry and egg products is safe, wholesome and correctly labeled and packaged"
What is maize and why is it important?,"Maize, also known as corn, is one of the most widely cultivated crops in the world, and is a staple food in many regions"
what concerns have recently been raised about GMO's? ,safety and potential environmental impacts
what are some of the high risk of work-related hazards that can affect farmers.,"injuries, lung disease, noise-induced hearing loss, skin diseases, as well as certain cancers related to chemical use and prolonged sun exposure"
what does S. exempta larvae feeds on?,Poaceae
how do the moths migrate?,"migration is based on winds brought by the Intertropical Convergence Zone, which move northwards or southwards depending on the season"
