question,answers
which human activities causes drought.," over-extraction of groundwater, water pollution, and inefficient water use can exacerbate drought conditions and reduce the availability of water for agriculture, industry, and domestic use"
What is the recommended spacing for cassava?,spacing of 1.0 m x 1.0 m (3 ft x 3 ft) is commonly used for cassava planting
name one pest that can cause beans to wither immediately after germination.,Bean Seed Maggot
how long should the cassava stem be cut?,20-30 cm long
how can climate affect soil fertility.,"Temperature, rainfall, and other weather factors can affect the rate of nutrient release from fertilizers and the growth and development of crops. For example, high temperatures and low rainfall can lead to rapid nutrient leaching and reduced nutrient availability, while cool temperatures and adequate rainfall can promote nutrient uptake and plant growth"
What is the effect of moisture on stored beans?,"Moisture is one of the key factors that affect the quality and shelf life of stored beans. Here are some of the effects of moisture on stored beans: Mold growth,Insect infestation,Sprouting,Hardening and discoloration,Nutrient loss."
why does Propagating  cassava through stems very easy.,stem cuttings is relatively easy and requires minimal technical knowledge. Farmers can easily obtain stem cuttings from healthy cassava plants and plant them in their fields
why do farmers have low cancer and death rates.,This is due primarily to lower smoking rates among farmers and a very active lifestyle
what is RFID used for?,is a technology that has been used to identify and track livestock animals
Which condition is suitable for maize plantation,"Maize grows best in warm temperatures between 20�C to 30�C, with a minimum temperature of 10�C and maximum of 35�C. It also requires consistent moisture throughout its growing cycle, which can be supported by adequate rainfall or irrigation. Excessive heat or drought can negatively affect growth and yield. Additionally, maize requires plenty of sunshine, with a minimum of 6 hours of direct sunlight per day."
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
how can climate affect soil fertility.,"Temperature, rainfall, and other weather factors can affect the rate of nutrient release from fertilizers and the growth and development of crops. For example, high temperatures and low rainfall can lead to rapid nutrient leaching and reduced nutrient availability, while cool temperatures and adequate rainfall can promote nutrient uptake and plant growth"
what is monoculture.,one cultivar is planted on a large acreage
what is inter-cropping.,This involves planting other crops between the cassava rows to help suppress weed growth
what is the ideal spacing between cassava stems.,about 75-100 cm
what method is used to overcome embryo dormancy.,stratification
why do farmers prefer TME 419 variety.,It has good yield potential and is resistant to cassava mosaic disease and cassava brown streak disease.
what other factors make whitefly to multiply faster.,"Whiteflies have a relatively short life cycle, with adults living for only a few weeks. This means that multiple generations can occur within a growing season, allowing populations to increase rapidly.
"
which bean variety is very adoptable to different growing conditions.,Canadian Wonder
what transmits cassava mosaic disease.,Bemisia tabaci
which beneficial microorganisms are contained in microbial fertilizers.,bacteria and fungi
what other factors make whitefly to multiply faster.,"Whiteflies have a relatively short life cycle, with adults living for only a few weeks. This means that multiple generations can occur within a growing season, allowing populations to increase rapidly.
"
which cassava variety is grown in Brasil?,BRS Kiriris
Do farmers waste water?,"Water is necessary to grow plants that provide food, fiber and shelter for the world"
what is the use of living organism in the soil.,"Soil organisms, such as earthworms, termites, and nematodes, play a vital role in improving the soil structure. They help to break down organic matter, loosen compacted soil, and improve soil porosity, allowing air, water, and nutrients to move more freely through the soil."
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
What causes bean pods to develop water ?," Excessive irrigation or heavy rainfall can result in waterlogged soil, leading to the absorption of excess water by the bean plants. This excess water can accumulate in the pods, causing them to become water-filled."
The major agricultural products can be broadly grouped into ?,"foods, fibers, fuels, and raw materials (such as rubber)"
what type of fertilizers are made from chemical?,synthetic fertilizers
what is the effect severe CBSD , reducing yields and making cassava roots unsuitable for consumption or processing
which region has adopted automatic milking system.,Northern Europe
what percentage does agriculture contribute to the total greenhouse gas emissions,9% of total U.S. greenhouse gas emissions
How long should artificial fertilizers be used in a certain piece of land in order to avoid degradation? ,"To prevent soil degradation, it is also recommended that farmers periodically test their soil for nutrient levels and pH and adjust their fertilizer application rates based on the test results. This can help ensure that fertilizers are being applied in appropriate amounts and prevent the accumulation of excess nutrients in the soil, which can lead to environmental pollution.A year after a year, Fertilization depends on crop and organic matter content of the soil. it would be advisable to always apply fertilizers after soil analysis. however, inherently, our soils (especially in buganda) are poor. by default, the lack n, p and k. soil erosion is also causing lot of depletion. it is advisable that the inorganic fertilizers be applies every cropping season. remember fertilizers will not work well if the soil does not have organic matter"
Is there difference between fresh and dry maize in  terms of the food value.,"Yes, there are differences between fresh and dry maize in terms of their food value. Fresh maize, also known as sweet corn, is harvested when the kernels are still tender and contain a high amount of sugar. Dry maize, on the other hand, is left on the stalks to dry and mature, resulting in hard, starchy kernels."
Why is it that loam soil is dark in colour?,"The dark color of loam soil is due to the presence of organic matter, which is composed of decaying plant and animal material."
where can we find cassava whitefly., warm and humid regions
which components of preservatives can cause cancer.,nitrates and nitrites
name different ways of planting cassava.," single stem planting, stake planting, or mounding"
what is Spinosad pesticide.,"Spinosad is a natural pesticide derived from the fermentation of a soil bacterium. It is effective against a wide range of insect pests, including bean beetles, leafminers, and thrips. Spinosad works by disrupting the nervous system of insect pests, leading to paralysis and death."
what are Fertilizers?,are substances that are added to soil to improve plant growth and increase crop yields
name two types of African armyworm outbreak.,primary and secondary
what are combine harvesters?,"machines, which are loaded with technology, are very efficient and combine all three jobs of cutting, collecting, and threshing a crop"
what is the color lesions created as a result of root rot,brown or black lesions
What is soil science and management.,"Soil science and management is the scientific study of the physical, chemical, and biological properties of soil and the ways in which it can be managed for optimal crop production."
what activities are necessary for ensuring healthy and high-yielding cassava crops.," Regular weeding, fertilization, and pest and disease control measures"
which stage of crop cultivation involves placing seeds or seedlings into the soil at the right depth and spacing.,Planting 
which kind of threshing is the most common in developing countries.,Manual threshing
how is glue made from cassava?,"To make cassava glue, the cassava root is first peeled, washed, and grated into a pulp. The pulp is then soaked in water to release the starch, which is then separated from the fibrous material. The starch is then heated and mixed with water to create a thick, sticky paste."
what is fertilization?,the process of adding nutrients to the soil to improve crop growth and yield
what does  Food and Drug Administration (FDA) focuses on.,FDA focuses on both fresh and processed food products
define what is intercropping., several crops are grown at the same time
What facilitates farm yard manure to loosen upper soil layers? ," Farm yard manure is rich in organic matter, which improves soil structure and promotes aggregation. Organic matter helps to bind soil particles together, creating pore spaces and improving soil porosity. This allows for better air and water movement in the soil, leading to improved soil structure and less compacted soil.
"
how do cover crops suppress weeds during growth.,"During growth these cover crops compete vigorously with weeds for available space, light, and nutrients"
what interval should CAN be used.,intervals of between 6 weeks
why do place the fertilizers in close proximity to the plant roots.,it ensures that the nutrients are readily available to the plants for uptake and utilization.
what is the required PH for cassava growth.,pH of 5.5-6.5
How can i improve clay soil for maize production,"Add organic matter: Incorporating organic matter, such as compost or well-rotted manure, into clay soil can improve soil structure, increase soil fertility, and enhance water-holding capacity. It is best to apply organic matter in the fall or early spring and mix it into the soil to a depth of 6-8 inches."
name examples of Potassium-based fertilizers.," potassium sulfate or potassium chloride,"
"In top side dressing, at what stage should fertilizers be applied? ","""vegetative stage"" or ""early growth stage"" of the plant"
what is mound planting.,Mound planting involves creating mounds or hills by heaping soil around the base of the cassava stem
name the various pest and diseases that can affect cassava plants.,"mealybugs, whiteflies, cassava mosaic disease, and cassava brown streak disease"
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
what percentage does the production of animal food produce to Green House Emission.,57%
what is Pastoralism.,"involves managing domesticated animals. In nomadic pastoralism, herds of livestock are moved from place to place in search of pasture, fodder, and water"
Does organic farming contribute to less pollution?,Yes
Which fertilizers is applied to crops in 4-6 weeks after germination to promote rapid growth,"In the 4-6 weeks after germination, crops can benefit from the application of nitrogen-rich fertilizers to promote rapid growth. Nitrogen is an essential nutrient for plant growth and is often required in higher amounts during the early stages of development"
