question,answers
What is total seed population in an acre?,"he recommended plant population for maize varies, but a common range is around 20,000 to 40,000 plants per acre. This translates to seeding rates of approximately 25,000 to 50,000 seeds per acre, considering germination rates and seedling mortality."
which phase in polyphenism in which the larvae raised in groups turns black.,gregaria
why should you use mound planting.,"method ensures good soil drainage, which is essential for cassava growth. It also helps to reduce soil erosion and increases yields"
how can farmyard manure improve soil structure.," FYM improves soil aggregation and creates pore spaces in the soil. This enhanced soil structure helps to create a sponge-like environment that can hold and store moisture for plant use. The organic matter in FYM also acts as a binding agent, preventing soil particles from compacting and reducing the risk of waterlogging."
what does Agriculture encompasses.,"crop and livestock production, aquaculture, fisheries and forestry for food and non-food products"
How long does cassava takes to mature.," It takes between 8 to 18 months to mature, depending on the variety"
give other examples of ruminats,"Goats, sheep, camels, and antelope "
how can you control mealybug biologically?,introduction of natural enemies of the mealybug
"Apart from supergro, what other fertilizer can a farmer use to retain moisture in the garden during the period of drought?","Organic matter: Adding organic matter to the soil can help improve soil structure, increase water-holding capacity, and promote healthy root growth. Organic matter can come from compost, manure, or other plant residues."
Which fertilizer is best for increase of productive of beans,Phosphorus (P) and potassium (K) are two key nutrients
why do farmers to use chemicals,"to control weeds and insects and to produce increased amounts of vegetables, milk, or eggs"
"which synthetic substances allowed in organic production.
",Chlorine and hydrogen peroxide
how does farmers benefit from seed exchange programs.,Seed exchange programs allow farmers to share seeds with each other. Check with your local agricultural extension office or farmer network to see if there are any seed exchange programs in your area.
name the application of the cassava glue.,"paper mache, bookbinding, and woodworking"
what is Field inspection.,"An inspection of a seed field for carrying out checks to ascertain correct crop rotation,
isolation, rouging, weeding or compliance to seed quality standards"
"what is the importance of soil management.
",it helps farmers to identify nutrient deficiencies or excesses in the soil and adjust their fertilization practices accordingly.
why should farmers implement waste management strategies.,Livestock produce a significant amount of waste that can be harmful to the environment if not managed properly.
which plant nutrient helps in formation of chlorophyll . , magnesium (Mg)
name any one example of compound fertilizers.,10-20-10 or 14-14-14
what is RFID used for?,is a technology that has been used to identify and track livestock animals
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
name one Glyphosate-based herbicides that can be used to control Couch grass in cassava garden.,Roundup
what is mechanical planting?,"involves the use of machines to plant cassava stem cuttings, which saves time and labor compared to manual planting."
how is Cassava Anthracnose Disease (CAD)  spread?,"CAD is spread through infected planting material, contaminated soil, and water"
where are the south americans beetles,South America
name the activities of crop maintanance.,"weed and pest control, fertilization, and irrigation."
what are green manure used for?,to manage a range of soil macronutrients and micronutrients
How can local maize breeds be improved  on productivity?,"Selective breeding: This involves selecting the best plants in terms of yield, disease resistance, and other desirable traits and using them as parents to produce offspring with improved traits."
Which crop is the major source of food in africa?,Cassava 
which human activities causes drought.," over-extraction of groundwater, water pollution, and inefficient water use can exacerbate drought conditions and reduce the availability of water for agriculture, industry, and domestic use"
explain how over grazing destroy soil nutrients.,"Overgrazing by livestock can lead to soil compaction, erosion, and loss of soil organic matter, which are all detrimental to soil fertility."
give symptoms of cassava root rot,"ytophthora root rot: This is caused by the oomycete pathogen Phytophthora spp. It leads to root decay and can result in wilting and stunted growth of the cassava plant.

Bacterial root rot: This is caused by bacteria such as Erwinia spp. and Pectobacterium spp., which infect the cassava roots and cause rotting and tissue breakdown.

Poor soil drainage: Excessive moisture in the soil can lead to root rot, as it creates favorable conditions for fungal and bacterial pathogens to thrive.

Poor soil health: Nutritional deficiencies, high soil acidity, or other soil-related issues can weaken cassava plants and make them more susceptible to root rot."
what is Poaceae.,Poaceae is a family of flowering grasses which includes cereal grasses and the grasses of grasslands and pastures
what is the importance of Post-harvest handling.,"help to reduce losses and maintain the quality of the maize, which can in turn increase productivity.
"
What are barns used for?,to store modern farm machinery and house farm animals
how can farmers use test kit to test soil PH.,"To use the kit, farmers can collect a soil sample from their field or garden, mix it with distilled water, and then add a few drops of the pH indicator solution. The color of the solution will then be compared to the chart, which indicates the pH level of the soil. A pH level of 7 is considered neutral, while levels below 7 indicate acidic soil and levels above 7 indicate alkaline soil.
"
What is the process of field drying and threshing maize?,Post-harvest management
what is FDA,Food and Drug Administration
what is cassava mosaic disease.,"This is a viral disease that causes yellowing and mottling of the leaves, stunted growth, and reduced yield"
What are some sustainable farming practices that can help reduce environmental impact?,Sustainable farming practices can help
What bean variety has early maturity  and how many days?,NARO Case 1
how many teats or nipples does a cow has?,"four nipples, or teats"
What is total seed population in an acre?,"For soybeans, the recommended plant population is typically higher, ranging from 100,000 to 200,000 plants per acre. This corresponds to seeding rates of approximately 125,000 to 250,000 seeds per acre."
"which fertilizer is often used as a basal or pre-planting fertilizer, and it can also be used as a top dressing fertilizer during the growing season.",NPK 
why should farmers ensure proper land preparation before planting cassava.,for ensuring a healthy and high-yielding cassava crop
What fertilizer is recommended for maize at planting stage?,"For maize at the planting stage, a fertilizer high in phosphorus (P) is recommended. Phosphorus plays a crucial role in promoting root development and early plant establishment. One commonly used fertilizer for maize at planting is diammonium phosphate (DAP), which typically has a ratio of 18-46-0, indicating 18% nitrogen (N), 46% phosphorus (P), and no potassium (K). This fertilizer provides a readily available source of phosphorus for the young maize plants.
"
"what conditions can accelerate the breakdown of active ingredients in pesticides, reducing their effectiveness","extreme temperatures, moisture, and sunlight"
name the various forms in which fertilizers can be applied?,"granular, liquid, and foliar applications."
What fertilizer is recommended for planting maize by researchers?,"NPK (Nitrogen-Phosphorus-Potassium) and DAP (Diammonium Phosphate) are good fertilizers for planting maize, as they both provide essential nutrients that maize needs for optimal growth and development."
which fruit crops can cassava be intercropped with?,"mango, citrus, and avocado"
how does seed drying prevent spoilage.," Drying seeds effectively reduces the risk of spoilage during storage. Moisture provides a favorable environment for the growth of microorganisms, such as fungi and bacteria, which can attack and damage seeds. By reducing moisture content through drying, farmers can inhibit the growth of these organisms and minimize the risk of seed spoilage and loss."
which two countries contribute to 80 percentage of the sea food, Asia and Latin America
how can mulching be used to prevent or control couch grass,"use a thick layer of organic mulch, such as straw or leaves, to smother the grass. This method works by blocking sunlight and preventing the grass from growing. It is important to use a thick enough layer of mulch to be effective."
What is gene editing? How is it different from genetic engineering?,Gene editing allows scientists to make changes to a specific target sequence of DNA within a gene. It modifies the gene in a precise and predictable manner
how can timing and method of fertilizer application improves soil fertility.,"The timing and method of fertilizer application, such as surface application, broadcasting, or placement, can influence nutrient availability and uptake by crops. For example, applying nitrogen fertilizer at planting may promote early crop growth and development, while side-dressing or top-dressing may promote later growth and fruiting."
how can Cassava mosaic disease spread ,Whitefly infestations
Suggest the advantages of sandy soil,"Good drainage: Sandy soils have large pore spaces, which allow for rapid drainage of water. This can be an advantage in areas with heavy rainfall, as it helps to prevent waterlogging and improves soil aeration.
Easy to work: Sandy soils are generally loose and easy to till, making them suitable for cultivation with various farming equipment.
Warm up quickly: Sandy soils warm up quickly in the spring, which can be advantageous for early planting and crop growth.
Low compaction: Sandy soils are less prone to compaction, which can be beneficial for root growth and nutrient uptake."
how doses cover crops reduce soil loss?,"by improving soil structure and increasing infiltration, protecting the soil surface, scattering raindrop energy and reducing the velocity of the movement of water over the soil surface"
what is final stage in crop cultivation,Harvesting
name the various forms in which fertilizers can be applied?,"granular, liquid, and foliar applications."
why are farmers advisable to leave bean stalk in the garden.,". Bean stalks are rich in nutrients and organic material, which can contribute to improving soil fertility and structure. When the bean stalks decompose, they release nutrients back into the soil, making them available for the next crop."
why do crops require regular maintainance after planting,to ensure healthy growth and yield
why is forest  pests control difficult.,because it is not easy to access the canopy and monitor pest populations
how do you control Cassava mosaic disease,"planting disease-resistant varieties, using virus-free planting materials, and maintaining good field sanitation, as well as chemical control measures"
how can farmers use test kit to test soil PH.,"To use the kit, farmers can collect a soil sample from their field or garden, mix it with distilled water, and then add a few drops of the pH indicator solution. The color of the solution will then be compared to the chart, which indicates the pH level of the soil. A pH level of 7 is considered neutral, while levels below 7 indicate acidic soil and levels above 7 indicate alkaline soil.
"
"I was told that for quickly germination of maize seeds, it needs first to be shocked in water before planting, is that true?","No, it is not necessary to shock maize seeds in water before planting for quicker germination. Maize seeds generally do not require pre-soaking before planting. They are capable of germinating under favorable soil conditions without any pre-treatment."
A mature horse shorter than 14 hands is considered?,pony 
what the required soil PH for beans, between 6.0 and 7.0
how can farmers harvest rain water.,"They can construct catchment basins, dig small ponds or cisterns, or even collect runoff from roofs and other surfaces to conserve water."
which human activities causes drought.," over-extraction of groundwater, water pollution, and inefficient water use can exacerbate drought conditions and reduce the availability of water for agriculture, industry, and domestic use"
what does  Food and Drug Administration (FDA) focuses on.,FDA focuses on both fresh and processed food products
how is low-till farming done?,"In low-till, fields are covered once, maybe twice, with a tillage implement either ahead of crop planting or after the previous harvest. The fields are planted and fertilized. Weeds are controlled through the use of herbicides, and no cultivation tillage is done during the growing season."
What damage do sucking pest cause to plants like beans in the garden,"Sucking pests, such as aphids, whiteflies, and mites, can cause significant damage to plants like beans in the garden. These pests feed on the sap of the plant, which can weaken and stunt its growth. They also often transmit plant viruses, which can cause even more damage."
what median age of farmers in the US,57.5 years
what are Glueboards  used for?,for monitoring cockroaches and to catch rodents.
What is total seed population in an acre?,"he recommended plant population for maize varies, but a common range is around 20,000 to 40,000 plants per acre. This translates to seeding rates of approximately 25,000 to 50,000 seeds per acre, considering germination rates and seedling mortality."
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
which sugary substance is secreted by cassava  whitefly that can promote the growth of sooty mold and attract other insects to the plant.,honeydew
where do I submit my answer?,Right here
what is the importance of agriculture.," It creates jobs, helps our economy and provides our basic necessities"
Which soil is better for maize production?,"Maize requires well-drained soils with a good supply of nutrients and moisture. It cannot withstand even a slight degree of waterlogging and therefore can be killed if stands in water for a day. Preferred soil for maize production should also be deep, well-aerated with moderate pH 5.5-6.5, and rich in organic matter."
what is seed dormancy,Seed dormancy is the condition in which a seed fails to germinate even under conditions that are normally favorable for germination
when do ad.ults emerge from pupa stage,in 7 to 10 days
