question,answers
What are the uses of soil air,"oil air plays an important role in the growth and development of plants by providing oxygen for respiration and other metabolic processes. Soil air also helps to maintain the proper soil moisture levels, which are essential for plant growth. "
which other field is RFID being used?,hay
what is the taste of fresh maize.,"Fresh maize has a sweet, juicy flavor and a soft, tender texture,"
why is cassava referred to as a short-day plant?,it requires a certain amount of darkness to initiate flowering
"in order to guard against drought, farmers should invest in soil conservation measures to improve soil health and water-holding capacity. They can use techniques such as?","conservation tillage practices, crop rotation, cover cropping, and mulching to reduce soil erosion, increase organic matter, and improve water infiltration"
what does  nitrogen deficiency causes?,"stunted growth, yellowing leaves, and reduced yield."
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
when do the eggs of armyworms turn black., prior to hatching
which does virus responsible for cassava mosaic disease belongs to?,Geminiviridae
what are some of the pest management practices for armyworm.,"planting cassava in well-drained soil, maintaining a healthy crop by providing adequate water and nutrients, and rotating crops to reduce armyworm populations."
when do ad.ults emerge from pupa stage,in 7 to 10 days
"How is the spread of armyworms facilitated, and why is it challenging to contain their spread?","The spread of armyworms is facilitated by their ability to fly long distances, which makes it difficult to contain their spread. The pest can also survive in crop residues, making it challenging to eradicate them completely"
how can farmyard manure improve soil structure.," FYM improves soil aggregation and creates pore spaces in the soil. This enhanced soil structure helps to create a sponge-like environment that can hold and store moisture for plant use. The organic matter in FYM also acts as a binding agent, preventing soil particles from compacting and reducing the risk of waterlogging."
what are the different methods of irrigation?,"surface irrigation, drip irrigation, and sprinkler irrigation"
Give one example of  natural erosion caused by water.,Grand Canyon
Is the primary focus of the USDA agricultural programs?,"7% of the total USDA budget. Rural development, research, food safety, marketing and regulatory, and departmental management accounts for 6% of the budget"
Can maize grow in relatively rocky soils?,"Soil drainage: Ensure that the rocky soil has adequate drainage to prevent waterlogging, as excessive water retention can negatively impact maize growth. Rocky soils with good drainage can be suitable for maize cultivation.

Nutrient availability: Rocky soils may have lower nutrient content and limited organic matter. It's important to conduct a soil test to assess the nutrient levels and pH of the soil. Based on the test results, appropriate fertilizer and soil amendment recommendations can be made to provide the necessary nutrients for maize growth."
which species of armyworms are the most common.,fall armyworm 
what is fumigation.,"is the treatment of a structure to kill pests such as wood-boring beetles by sealing it or surrounding it with an airtight cover such as a tent, and fogging with liquid insecticide for an extended period, typically of 24�72 hours"
What spacing is recommended for cassava planting?,"The recommended spacing for cassava planting can vary depending on several factors, including the variety of cassava, soil fertility, and intended use of the crop. However, a common spacing for cassava is between 1 meter to 1.5 meters between rows and 0.8 meters to 1 meter between plants within a row."
why is crop rotation important?, help to maintain soil health and improve crop yields over time
Suggest the advantages of sandy soil,"Good drainage: Sandy soils have large pore spaces, which allow for rapid drainage of water. This can be an advantage in areas with heavy rainfall, as it helps to prevent waterlogging and improves soil aeration.
Easy to work: Sandy soils are generally loose and easy to till, making them suitable for cultivation with various farming equipment.
Warm up quickly: Sandy soils warm up quickly in the spring, which can be advantageous for early planting and crop growth.
Low compaction: Sandy soils are less prone to compaction, which can be beneficial for root growth and nutrient uptake."
why should farmers ensure proper land preparation before planting cassava.,for ensuring a healthy and high-yielding cassava crop
what is the botanical name for Cassava green mite.,Mononychellus tanajoa
How is technology in agriculture changing?,Tractor technology is changing! Auto?steer and GPS (global positioning systems) help make farming more efficient. Tractor technology is also helping the environment. 
what factors leads to cassava price variation.," location, market demand, and quality of the cassava"
"What size should cassava stem be for planting?

",between 25 to 30 centimeters in length
what are the effects of termites infestations.,"the presence of mud tubes or tunnels on the plant stems or nearby soil, and the appearance of swollen or distorted stems or roots. In severe cases, the entire plant may collapse or die."
What is a silo?,"silos are used to store silage, which is animal feed"
which maize varieties are commonly available in East Africa.,"longe 1, longe 2H, longe 4, longe 5H, longe 2H."
What damage do sucking pest cause to plants like beans in the garden,"Sucking pests, such as aphids, whiteflies, and mites, can cause significant damage to plants like beans in the garden. These pests feed on the sap of the plant, which can weaken and stunt its growth. They also often transmit plant viruses, which can cause even more damage."
What is the recommended pH range for soil used for growing beans?,between 6.0 and 7.5
what is final stage in crop cultivation,Harvesting
How can Rogueing be used to control CBSD.,Infected plants should be identified and removed from the field to prevent the disease from spreading
"If a farm is large, does that mean it is a corporate farm?","Just because a farm is large in number of acres, does not mean it is a corporate farm"
Which is the best time for spraying beans?,"The timing of spraying beans depends on the specific pest or disease that is being targeted. In general, it is recommended to monitor the bean plants regularly for signs of pest or disease infestations, and to spray only when necessary. Spraying at the wrong time or using the wrong pesticide can be ineffective or even harmful to the crop and the environment."
which other techniques can help preserve quality of beans?,The use of hermetic storage bags or containers
How should the soil be prepared before planting beans?, the soil must be prepared by removing weeds and incorporating organic matter such as compost or manure to improve soil fertility.
which body oversees organic certification>,USDA National Organic Program (NOP)
Name factors that causes seed dormancy," mechanical barriers, chemical inhibitors, immature embryos, scarification requirements, and environmental cues"
what are combine harvesters?,"machines, which are loaded with technology, are very efficient and combine all three jobs of cutting, collecting, and threshing a crop"
how can sun drying helps control pest in beans.,"Expose the beans to direct sunlight for a few days, as pests are generally sensitive to heat. Spread the beans in thin layers and turn them regularly to ensure thorough drying."
define what GMO is?,"GMOs are crops that have been genetically modified to enhance their resistance to pests and diseases, as well as to improve their nutritional value and other characteristics"
why is Integrated Pest Management used?,"to minimize the use of pesticides and other chemicals, while still effectively controlling pests and diseases."
Organic farms that raise livestock such as dairy cows or chickens feed the animals with?,natural food
Suggest the advantages of clay soil,"Poor drainage: Clay soils have small pore spaces, which can lead to slow drainage and waterlogging in areas with heavy rainfall. This can reduce soil aeration and lead to root rot in some crops.
Heavy and difficult to work: Clay soils are heavy and can be difficult to till and cultivate with farming equipment.
Slow to warm up: Clay soils can be slow to warm up in the spring, which can delay planting and crop growth.
Prone to compaction: Clay soils are prone to compaction, which can reduce soil aeration and root growth."
what is multiple cropping.,several crops are grown sequentially in one year
what type of fertilizers can be applied for maize?,"DAP, NPK, and CAN"
name some control measures for cutworms.," use of insecticides, such as pyrethroids or neem oil, applied directly to the cassava plant or to the soil."
which maize varieties are commonly available in East Africa.,"longe 1, longe 2H, longe 4, longe 5H, longe 2H."
Which condition is suitable for maize plantation,"Maize grows best in warm temperatures between 20�C to 30�C, with a minimum temperature of 10�C and maximum of 35�C. It also requires consistent moisture throughout its growing cycle, which can be supported by adequate rainfall or irrigation. Excessive heat or drought can negatively affect growth and yield. Additionally, maize requires plenty of sunshine, with a minimum of 6 hours of direct sunlight per day."
define what GMO is?,"GMOs are crops that have been genetically modified to enhance their resistance to pests and diseases, as well as to improve their nutritional value and other characteristics"
which kind of GM varieties release protein to control pest.,bacterium Bacillus thuringiensis
why do we need to rotate stock?,"To ensure the beans are always fresh, rotate your stock and use the oldest beans first. Aim to use your stored beans within a year."
which components of preservatives can cause cancer.,nitrates and nitrites
what is Hybridization.,This involves crossing two different varieties of maize with desirable traits to create a new variety that combines the best traits of both parents.
Which fertilizer is good for planting beans?,farmyard manure (FYM) and compost manure
what is micropropagation.,"The practice of rapidly multiplying stock plant material to produce a large number
of progeny plants using plant tissue culture techniques"
what is Agroforestry.,"Agroforestry involves the integration of trees with crops and/or livestock, which can help to increase soil organic matter, reduce erosion, and improve soil structure."
which teso region districts are affected by drought.,"Amuria, Bukedea, Kaberamaido, Katakwi, Kumi, Ngora, Serere, and Soroti"
how can climate affect soil fertility.,"Temperature, rainfall, and other weather factors can affect the rate of nutrient release from fertilizers and the growth and development of crops. For example, high temperatures and low rainfall can lead to rapid nutrient leaching and reduced nutrient availability, while cool temperatures and adequate rainfall can promote nutrient uptake and plant growth"
"which crop can be grown at elevations up to 2,000 meters above sea level, but it grows best at lower elevations.",Cassava 
Farmers always ask what do they do to store beans safely,"Clean the beans: Remove any debris or foreign matter from the beans, such as leaves, stones, or twigs. This can be done by hand or with a sieve.

Dry the beans: Spread the beans out on a clean, dry surface to allow them to dry completely. This will help prevent mold growth and spoilage.

Store in a cool, dry place: Beans should be stored in a cool, dry place with good air circulation, such as a pantry or a cool basement. Avoid storing them in a damp or humid environment, as this can promote mold growth.

Use airtight containers: Store beans in airtight containers such as plastic bags, glass jars or metal containers with tight lids. This will help keep out moisture and pests.

Check regularly: Check the beans regularly for signs of mold, moisture or insect infestation. If any beans appear damaged, remove them immediately to prevent further spoilage."
how does nitrogen-fixing bacteria helps improve soil fertility.,"help to improve soil fertility by converting atmospheric nitrogen into a form that plants can use.
"
what are Herbicide resistant seeds.," have a gene implanted into their genome that allows the plants to tolerate exposure to herbicides, including glyphosate"
Which common chemical is used for seed dressing,thiram
