question,answers
how can we prevent shriveling and rotting of bean seeds.,"To prevent shriveling and rotting of bean seeds, it is essential to implement proper seed handling and storage practices. This includes using high-quality seeds, ensuring seeds are adequately dried before storage, providing appropriate storage conditions (low humidity, good ventilation), and implementing seed treatments or fungicide applications when necessary. Additionally, practicing crop rotation, maintaining good field hygiene, and avoiding excessive irrigation can help reduce the incidence of seedborne diseases."
What are the side effects of preservatives on human health?,"Allergic reactions: Some people may be allergic to certain preservatives, such as sulfites, which are commonly used in dried fruits, wine, and other foods. Symptoms of an allergic reaction to preservatives can include hives, itching, swelling, difficulty breathing, and anaphylaxis, a severe and potentially life-threatening reaction."
Farmers are focused on conserving water for several reasons,1) Farmers know water wasted could mean a lack of the resource for future crops. 2) Water is expensive. Water wasted is money lost. 3) Farmers are cultivators. They use precise technology to know exactly how much water a plant needs to grow. Too much could mean poor production. 4) Many farmers rely on Mother Nature for water.
Which fertilizer is good for planting beans?,farmyard manure (FYM) and compost manure
Can eating a genetically modified fruit or vegetable change a person’s genes?,Eating GMO products does not impact our genes. 
what method is used to overcome embryo dormancy.,stratification
what is the use  autonomous crop robots.,harvest and seed crops
Is it true that i can make glue from cassava,"Yes, cassava can be used to make glue. Cassava is a starchy root vegetable that is native to South America, but is now grown in many parts of the world. The starchy content of cassava can be extracted and used to make a type of adhesive or glue"
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
what is the importance of intercropping beans with sweet potatoes.,"Sweet potatoes have a shallow root system, which can help to reduce competition with beans for nutrients in the soil."
why are Effective livestock management practices are essential.,"for keeping animals healthy and productive, which in turn helps to ensure the profitability of the farm"
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
how can farmers improve productivity of local maize variety.,"Farmers can improve the productivity of local maize breeds by using improved farming practices such as proper land preparation, timely planting, weed control, and appropriate use of fertilizers and pesticides."
What transmit cassava mosaic,"is primarily transmitted by whiteflies, specifically the species Bemisia tabaci"
how can Cassava mosaic disease spread ,Whitefly infestations
what are the different methods of irrigation?,"surface irrigation, drip irrigation, and sprinkler irrigation"
which plants prefer acidic soils with a pH range between 4.5 and 6.0.,Rhododendrons and Azaleas
what is crop protection?," Crop protection refers to the various methods used to protect crops from pests, diseases, and other threats"
how does water regulates temperature of the soil.,"Water helps to regulate soil temperature, which can affect plant growth and development. Water has a high heat capacity, meaning it can absorb and release large amounts of heat without significant temperature changes. This can help to moderate soil temperature and prevent heat stress in plants."
how are plants harvested?,by hand or machine
how can farmers prevent livestock diseases.,"implement measures such as regular vaccinations, quarantine of new animals, and good hygiene practices."
"During the mid to late vegetative stage, cassava requires less rainfall as it begins to store food in its roots. what is it?",about 750 to 1000 mm of rainfall.
define what is intercropping., several crops are grown at the same time
What is Consumptive water use?,is the term that describes water used and not returned to the original source. 
what is root rot disease.," This is a fungal disease that causes the roots of the cassava plant to rot, leading to stunted growth and reduced yield"
what is another name for cassava whitefly.,Bemisia tabaci
what is Intensive farming.,"is cultivation to maximise productivity, with a low fallow ratio and a high use of inputs (water, fertilizer, pesticide and automation)"
What are the measures farmers can take minimize crop losses during storage," Harvesting crops at the right time and in the right way is important to ensure that they are not damaged during the process. The crops should be harvested when they are mature but not overripe, and the tools used should be in good condition to prevent damage to the crops."
How long should maize grains to be boiled for it's effective nutrients in human consumption.,"Maize grains can be boiled until they are tender, which usually takes around 30 to 45 minutes, depending on the variety and maturity of the maize. However, the length of time that maize grains should be boiled for optimal nutrient retention can vary depending on the specific nutrient in question."
How can local farmers determine the acidity of the soil? ,"Farmers can determine the acidity of the soil by conducting a soil pH test. There are various ways to do this, but one common method is to use a soil pH test kit, which can be purchased at agricultural supply stores or online. The kit typically includes a test tube, pH indicator solution, and a color chart."
how many eggs does the female armyworm lays per night.,100�400
Is uganda among the largest cassava producers in Africa?,Certainly
define what a seed class is?,"The categorization of seed according to genetic purity and quality standards. The seed
classes adopted in these guidelines are Nuclear stock, Basic seed, Certified 1, Certified 2 and QDS."
what is RFID used for?,is a technology that has been used to identify and track livestock animals
which fungi causes root rot ?,"Fusarium, Pythium, and Phytophthora"
what are some of the factors to consider while applying liquid fertilizer.,"type of crops, soil type, and weather conditions"
What type of soil is best suited for growing beans?,Beans require well-draining soils with a pH level between 6.0 and 7.5
What type of soil is best suited for growing beans?,Beans require well-draining soils with a pH level between 6.0 and 7.5
which phase in polyphenism in which the larvae raised in groups turns black.,gregaria
how does farm yard manure (FYM) helps preserve moisture in the soil.,"FYM, being an organic matter, has the ability to improve soil structure and increase its water-holding capacity. It enhances the soil's ability to retain moisture and reduces water runoff or drainage, allowing the water to stay within the root zone of the plants for a longer time.
"
how does contour ploughing helps in controlling soil erosion in mountainous areas.,Contour plowing helps to create small ridges and furrows that slow down the flow of water and prevent it from carrying away soil particles.
what factors can lead to low maize harvest.,"Weather conditions: Unfavorable weather such as drought, excessive rainfall, hailstorms, or extreme temperatures can negatively impact maize growth and reduce yields.

Pest and disease outbreaks: Outbreaks of pests and diseases, such as fall armyworm, maize stalk borers, or maize rust, can significantly damage maize crops and reduce yields.

Poor soil fertility: Inadequate soil nutrients or imbalanced nutrient levels can affect maize growth and productivity. Lack of proper soil management practices, such as inadequate fertilization or soil erosion, can contribute to low yields.

Lack of access to inputs: Limited availability or affordability of quality seeds, fertilizers, pesticides, and other agricultural inputs can hinder maize production and result in lower yields.

Farm management practices: Inefficient farming practices, improper crop rotation, inadequate weed control, or suboptimal planting and harvesting techniques can impact maize yields.

Market conditions: Maize prices, market demand, and access to markets can also influence farmers' decisions and investment in maize production. Unfavorable market conditions may discourage farmers from growing maize or affect their profitability."
which fertilizer is good for maize.,"Maize typically requires higher levels of nitrogen than beans and cassava, and may benefit from fertilizers such as urea, ammonium nitrate, or ammonium sulphate, which are high in nitrogen. Phosphorus is also important for maize growth, and triple superphosphate or diammonium phosphate can be used to provide this nutrient."
which cassava variety is recommended for karamoja region.,NASE 20
name one GMO crop used by farmers.,insect-resistant crops
Who invented the earliest milking machines?,the ancient Egyptians
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
name any one example of neonicotinoids.,thiamethoxam
what are natural fertilizers made of ?,"natural materials such as compost, manure, and bone meal"
what is Couch grass?,is a persistent weed that can be difficult to control in cassava gardens
How can clay soil be improved?,"Both sandy and clay soils have unique characteristics that can make it challenging to sustain a variety of crops. However, there are several ways in which the properties of these soil types can be improved to make them more fertile and productive for crop growth. Add organic matter, user cover crops,crop rotation, use of soil amendments."
which provides nutrients that is important for root development and flower and fruit production.,Phosphorus Fertilizers
what does the female S.exempta release to attract males.,pheromones
what is Mechanical pest control.,"is the use of hands-on techniques as well as simple equipment and devices, that provides a protective barrier between plants and insects"
why not fully dried maize susceptibility to mold and insect damage.,the moisture content is higher
name one GMO crop used by farmers.,insect-resistant crops
What are Community seed banks,Community seed banks are local repositories of seeds and cuttings that are adapted to the local environment. These seed banks are often managed by farmers themselves and can be a good source of quality seeds and cuttings.
what causes Pythium Root Rot disease.,soil-borne fungus that thrives in wet and poorly drained soil
"what conditions can accelerate the breakdown of active ingredients in pesticides, reducing their effectiveness","extreme temperatures, moisture, and sunlight"
what is wilting point?,"This refers to the point at which the soil has lost so much water that plants begin to wilt and cannot recover their turgidity even when water is added. At this point, the soil is extremely dry, and the water is held tightly to the soil particles."
