question,answers
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
When is the ideal time to harvest maize?,"Harvesting is typically done when the kernels are fully developed and hard, and the husks have dried up and turned brown"
how are plants harvested?,by hand or machine
What is the process of field drying and threshing maize?,Post-harvest management
How is maize  stored after harvesting?,use of hermetic storage bags or containers 
What are the ideal storage conditions for maize to prevent mold growth and insect infestation?,temperatures between 10-15�C
which district in Uganda was apple first introduced?,Kabale District
which other regions in Uganda grow apples?,"Bugisu, Bukedi and
Sebei sub regions in areas around Mt. Elgon"
what are some of the challenges in growing apples?,"� Apple seedlings are imported and costly
� Birds and thieves are giving many farmers sleepless nights.
� Few areas are favourable for Apple Growing
� High competition with imported apples
Market"
"What is the fall armyworm, and why is it a concern for farmers in Uganda?","The fall armyworm, in particular, is a major concern for farmers as it is highly invasive, can reproduce quickly, and can cause significant crop losses"
When was the fall armyworm first detected in Uganda?,2016
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
What are the potential crop losses due to armyworm infestation?," Its infestation can lead to yield losses of up to 50% and, in some cases, total crop failure"
"How is the spread of armyworms facilitated, and why is it challenging to contain their spread?","The spread of armyworms is facilitated by their ability to fly long distances, which makes it difficult to contain their spread. The pest can also survive in crop residues, making it challenging to eradicate them completely"
What are some of the methods that farmers in Uganda use to control armyworms?,"early detection, biological control, chemical control, crop rotation, and cultural control"
when do i harvest cassava plant?,"when the plants have attained
complete physiological maturity"
what type of fertilizers can be applied for maize?,"DAP, NPK, and CAN"
Testing Cassava?,There are various tests that can be done on cassava like testing for viruses.
How long does beans take  from planting to harvesting season?,75 days to 90 depending on the variety
any maize market out there?,There are several markets available but all depends on where you are based.Where are you based
"In growing Irish potatoes,row planting and use of holes, which one conserves fertilizers?",Row planting
where do I submit my answer?,Right here
What are the effects of reliable rain fall,"improved crop yields, better soil health, enhanced biodiversity, reduced risk of drought, and improved water quality."
when can Calcium Ammonium Nitrate (CAN) be applied in maize?,After 2-3 weeks or when the crop is about 45cm high
"Any maize markets out there?
",Nakasero Market
