question,answers
Name examples of natural repellants.,"dried neem leaves, mint leaves, or tobacco leaves"
What is CAN.,"CAN is a granular fertilizer that contains a mixture of calcium and ammonium nitrate. It is a good source of both calcium and nitrogen, which are important for plant growth"
Can maize be grown in green house?,"Yes, maize can be grown in a greenhouse, but there are some important considerations to keep in mind."
what are the effects of climate change,"decreased crop yields, increased pest and disease pressure, and other challenges for farmers."
How are maize planted?,"the maize seeds are planted either by hand or machine, depending on the scale of the operation"
what is the required soil PH for potatoes.,between 4.8 and 5.5
how is threshing done for bean crops?,manually or by using machines such as threshers or combines
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
what is the effect severe CBSD , reducing yields and making cassava roots unsuitable for consumption or processing
which cassava variety is recommended for karamoja region.,NASE 20
how many eggs does the female armyworm lays per night.,100�400
what farming technique is used to supplement rainfall in areas of low rainfall.,irrigation 
why does Propagating  cassava through stems very easy.,stem cuttings is relatively easy and requires minimal technical knowledge. Farmers can easily obtain stem cuttings from healthy cassava plants and plant them in their fields
What are the measures farmers can take minimize crop losses during storage," Harvesting crops at the right time and in the right way is important to ensure that they are not damaged during the process. The crops should be harvested when they are mature but not overripe, and the tools used should be in good condition to prevent damage to the crops."
"Does the United States import more agricultural products than we export?
","Agriculture has a positive trade balance, which means we send out (export) more than we bring in (import)"
Testing Cassava?,There are various tests that can be done on cassava like testing for viruses.
why do farmers to use chemicals,"to control weeds and insects and to produce increased amounts of vegetables, milk, or eggs"
which type of farmers perform manual weeding.,small-scale cassava farms
Which cassava disease is the most devastation in Uganda?,Cassava Brown Streak Disease (CBSD)
name two types fertilizers.,organic and inorganic fertilizers
how does water regulates temperature of the soil.,"Water helps to regulate soil temperature, which can affect plant growth and development. Water has a high heat capacity, meaning it can absorb and release large amounts of heat without significant temperature changes. This can help to moderate soil temperature and prevent heat stress in plants."
name the activities of crop maintanance.,"weed and pest control, fertilization, and irrigation."
how do other farmers call climbing beans.,pole beans or runner beans
which tools are used by farmers to gather information to help automate input application.,drones
which species of leafhoppers spread maize streak disease.,Cicadulina mbila and Cicadulina storeyi
Can cassava stems be planted immediately after cutting or they can wait for sometime?,"Cassava stems can be planted immediately after cutting, but it is recommended to allow the cuttings to dry for a few hours in a shaded area before planting. This will help to reduce the risk of fungal infection and other diseases."
how has methane emissions negatively impacted crop yields.,by increasing temperatures and surface ozone concentrations.
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
How many pounds of grain does it take to produce 1 pound of beef?,2.5 pounds
What are the factors affecting response of crops to fertilizers,Soil type and properties
what is the right spacing for beans when plantimg?,about 2-4 inches apart
How does environmental condition contributes to the spread of maize streak disease.,Maize streak disease tends to be more prevalent and severe in regions with warmer temperatures and high humidity. These conditions favor the growth and activity of both the virus and its leafhopper vectors.
how can you break chemical dormancy.,by leaching the seed in water or by exposing it to a specific temperature or light regime.
How do you call the young ones of a horse,foal
Suggest the disadvantages of sandy  soil,"Poor water-holding capacity: Sandy soils have a low water-holding capacity, which means that they require more frequent irrigation and may not be suitable for crops that require consistent soil moisture.
Low nutrient retention: Sandy soils have low nutrient retention capacity, which can lead to leaching of nutrients and require more frequent application of fertilizers and organic matter.
Low organic matter content: Sandy soils are often low in organic matter, which can lead to soil erosion and reduced soil fertility.
Susceptible to erosion: Sandy soils are prone to erosion by wind and water, which can lead to soil degradation and loss of topsoil."
A large diary cows can eat up of?,150 pounds
what other reasons are there for using diammonium phosphate put in planting hole.,"DAP is water-soluble, which means it can be quickly taken up by plant roots and used for growth. By placing DAP in the planting hole, the young plant's roots can access the nutrients immediately, promoting early growth and establishment."
what factors does the yield of beans depends on?,"variety, soil fertility, water availability, and pest and disease management."
"which variety is grown in Colombia and is known for its high yield potential, disease resistance, and good processing qualities.",COCU 001
what can happen to maize that is harvested before it is fully dried.,"may not store well, as the moisture content is higher and the grain is more prone to spoilage and insect damage."
Is it criminal if i kill monkeys spoiling my crops,"I am not a legal expert, but the legality of killing monkeys or any wildlife species largely depends on the laws and regulations of your country or region. In many places, wildlife is protected by law, and killing or harming them without proper authorization can be illegal and subject to penalties.

If monkeys or other animals are causing damage to your crops, it is generally recommended to explore non-lethal methods of managing wildlife, such as implementing deterrents, using fencing or netting, or seeking assistance from local wildlife authorities or conservation organizations. They may be able to provide guidance and solutions for addressing wildlife conflicts in a legal and humane manner.
"
which other ways can farmers use to manage cassava whitefly.,"use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
what is the botanical name for Cassava green mite.,Mononychellus tanajoa
name two fertilizers used to grow cassava.,compound fertilizers that provide several nutrients together and single-nutrient fertilizers.
what is photosynthesis.,the process by which plants convert sunlight into energy for growth.
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
which other ways can farmers use to manage cassava whitefly.,"use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
why not fully dried maize susceptibility to mold and insect damage.,the moisture content is higher
what are some of the technologies used by farmers in maize production.," improved seeds like hybrid and open pollinated varieties, timely planting, proper spacing and timely weeding and harvesting"
name one way of controlling Cassava Brown Steak Disease.,Use of clean planting material
Is it true that i can make glue from cassava,"Yes, cassava can be used to make glue. Cassava is a starchy root vegetable that is native to South America, but is now grown in many parts of the world. The starchy content of cassava can be extracted and used to make a type of adhesive or glue"
Which type of fertilizer is good to apply for beans,"Regarding the best fertilizers for beans, it is important to consider the nutrient status of the soil and to follow soil test recommendations"
which maize varieties are commonly available in East Africa.,"longe 1, longe 2H, longe 4, longe 5H, longe 2H."
when is maize for silage harvested.,is harvested while the plant is green and the fruit immature
Do agricultural exports help the economy? ,"According to the USDA Economic Research Service, $140.5 billion worth of American agricultural products were exported around the globe in 2017"
what is the required soil PH for potatoes.,between 4.8 and 5.5
give other examples of ruminats,"Goats, sheep, camels, and antelope "
give other examples of ruminats,"Goats, sheep, camels, and antelope "
which region is commonly infested by CBSD.,"East and Central Africa,"
name the symptoms of cassava whitefly.,"wilting, yellowing of leaves, and stunted growth"
Which U.S. states are the biggest farm states?,California 
name other ways a farmer can use to control CBSD.,Planting resistant varieties
what are some of the challenges faced by S. exempta.,"predators, parasites, parasitoids, diseases, and viruses"
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
How effective is single super phosphate and  sulphate of ammonia when applied to crops,"The application of CAS can positively impact crop yield, especially when applied at the right time and in appropriate amounts.
"
what are Single nutrient fertilizers., supply 1 or 2 of these nutrients.
How long should artificial fertilizers be used in a certain piece of land in order to avoid degradation? ,"To prevent soil degradation, it is also recommended that farmers periodically test their soil for nutrient levels and pH and adjust their fertilizer application rates based on the test results. This can help ensure that fertilizers are being applied in appropriate amounts and prevent the accumulation of excess nutrients in the soil, which can lead to environmental pollution.A year after a year, Fertilization depends on crop and organic matter content of the soil. it would be advisable to always apply fertilizers after soil analysis. however, inherently, our soils (especially in buganda) are poor. by default, the lack n, p and k. soil erosion is also causing lot of depletion. it is advisable that the inorganic fertilizers be applies every cropping season. remember fertilizers will not work well if the soil does not have organic matter"
why is crop cultivation a critical aspect of agriculture., plays a vital role in providing food security for the world's growing population.
what are organic fertilizers?,"organic fertilizers, which are made from natural materials such as manure and compost"
why are farmers not encouraged to collect soil samples compost piles or manure storage., These areas may have localized nutrient concentrations that do not represent the overall soil fertility.
explain how over grazing destroy soil nutrients.,"Overgrazing by livestock can lead to soil compaction, erosion, and loss of soil organic matter, which are all detrimental to soil fertility."
What facilitates farm yard manure to loosen upper soil layers? ," Farm yard manure is rich in organic matter, which improves soil structure and promotes aggregation. Organic matter helps to bind soil particles together, creating pore spaces and improving soil porosity. This allows for better air and water movement in the soil, leading to improved soil structure and less compacted soil.
"
