question,answers
what is  irrigation.,the application of water to crops to supplement natural rainfall and ensure healthy plant growth
how can farmers deal with cassava dry out through water stress management.," Adequate irrigation, especially during dry periods, can help to prevent premature drying of cassava plants."
Do agricultural exports help the economy? ,"According to the USDA Economic Research Service, $140.5 billion worth of American agricultural products were exported around the globe in 2017"
how long does the cassava plant takes to mature.," between 9-24 months after planting, depending on the variety and the intended use of the crop"
give two cultural crop protection practices.,crop rotation and intercropping.
what the several challenges facing cassava production.,"pests and diseases, low yields, and limited access to markets and processing facilities"
name two types of beans found in the garden,bush beans and pole beans
what percentage does the production of animal food produce to Green House Emission.,57%
where do armyworms lay their eggs., clusters on the lower side of leaves
why are Effective livestock management practices are essential.,"for keeping animals healthy and productive, which in turn helps to ensure the profitability of the farm"
define genetic engineering.,This involves inserting genes from other organisms into maize plants to create new varieties with desirable traits such as resistance to pests or diseases.
which herbicide kills all plants except those with genetic tolerance.,Glyphosate 
What is a silo?,"silos are used to store silage, which is animal feed"
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
Ways farmers can guard against drought.,Crop rotation
how can yellowing be used to check cassava maturity.,"As the cassava plant matures, the leaves will begin to turn yellow and dry up. This is a sign that the plant is ready for harvesting"
which nutrients are provided by fertilizers?," nitrogen, phosphorus, and potassium"
name two types fertilizers.,organic and inorganic fertilizers
which crop is known to thrive  well in slightly acidic soils with pH levels between 6.0 and 6.5.,Soybeans
when do the intensity of outbreak increases.,"during the start of the wet season after a drought, which allows moths to lay eggs in areas of dense vegetation which supports the larval stage growth"
where are the south americans beetles,South America
What is Consumptive water use?,is the term that describes water used and not returned to the original source. 
How can clay soil be improved?,"Both sandy and clay soils have unique characteristics that can make it challenging to sustain a variety of crops. However, there are several ways in which the properties of these soil types can be improved to make them more fertile and productive for crop growth. Add organic matter, user cover crops,crop rotation, use of soil amendments."
how can you tell a cassava plant is mature.,"The leaves of mature cassava plants begin to yellow and fall off, and the lower stems of the plant become woody."
what are organic fertilizers?," are derived from natural sources such as animal manure, compost, and plant residues"
which other way can make a cow produces more milk? ,by milking the cows regularly�two or three times a day
which bean variety is tolerance to heavy rains.,"Robusta: Robusta beans are known for their good resistance to waterlogging and heavy rains. They have a relatively quick growth cycle and are suitable for areas with high rainfall.

Akunduny: Akunduny is a climbing bean variety that performs well in areas with heavy rainfall. It has good disease resistance and can withstand waterlogged conditions.

Katumani: Katumani is a bean variety that is popular in regions with heavy rainfall. It has good water tolerance and can withstand periods of excessive moisture."
What percentage did vitamin C in fresh broccoli dropped?, 50% within one week
how can climate affect soil fertility.,"Temperature, rainfall, and other weather factors can affect the rate of nutrient release from fertilizers and the growth and development of crops. For example, high temperatures and low rainfall can lead to rapid nutrient leaching and reduced nutrient availability, while cool temperatures and adequate rainfall can promote nutrient uptake and plant growth"
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
What facilitates farm yard manure to loosen upper soil layers? ," Farm yard manure is rich in organic matter, which improves soil structure and promotes aggregation. Organic matter helps to bind soil particles together, creating pore spaces and improving soil porosity. This allows for better air and water movement in the soil, leading to improved soil structure and less compacted soil.
"
what interval should CAN be used.,intervals of between 6 weeks
what is advantages of spacing beans appropriately during planting.,"Adequate spacing between bean plants allows for better air circulation, reducing the risk of fungal diseases. Good air movement helps to keep the foliage dry, preventing the development and spread of diseases such as powdery mildew or rust."
What is the right spacing of cassava,"The recommended spacing for cassava depends on various factors such as the variety of cassava, soil fertility, and the intended use of cassava (for roots or leaves). However, a commonly used spacing for cassava is around 1 meter (3 feet) between plants within rows and 1.5 to 2 meters (5 to 6.5 feet) between rows. This spacing allows sufficient room for the cassava plants to grow and develop a healthy root system. It is advisable to consult local agricultural extension services or cassava experts for specific spacing recommendations tailored to your local conditions."
what is a trap crop?,"is a crop of a plant that attracts pests, diverting them from nearby crops."
which countries do we find african armyworm,"Tanzania, Kenya, Uganda, Ethiopia, Somalia, Malawi, Zimbabwe, Zambia, and South Africa"
"Adjumani district, what are the necessary conditions for cassava germination",Cassava seeds germinate best in warm soil with temperatures between 25�C to 30�C.
name working animals that have been used to cultivate fields.,"horses, mules, oxen, water buffalo, camels, llamas, alpacas, donkeys, and dogs"
which sugary substance is secreted by cassava  whitefly that can promote the growth of sooty mold and attract other insects to the plant.,honeydew
what is micropropagation.,"The practice of rapidly multiplying stock plant material to produce a large number
of progeny plants using plant tissue culture techniques"
Testing Cassava?,There are various tests that can be done on cassava like testing for viruses.
name any insecticides that can be used on cassava beetles.,neem oil or pyrethroids
which herbicide kills all plants except those with genetic tolerance.,Glyphosate 
name any one example of compound fertilizers.,10-20-10 or 14-14-14
what is crop rotation,Crop rotation is the practice of growing a series of different crops in the same area over several seasons
give examples of micronutrients.," iron, zinc, and manganese."
how can farmers benefit from farmers organization,"Knowledge and information sharing: Farming organizations often serve as platforms for knowledge and information exchange among farmers. They provide access to training programs, workshops, seminars, and demonstrations on various agricultural practices, technologies, and market trends. This helps farmers stay updated on the latest farming techniques, best practices, and innovations, enabling them to improve their skills and productivity.

Collective bargaining power: By joining together in a farming organization, farmers can collectively negotiate better prices for their produce and access to inputs, such as seeds, fertilizers, and machinery. The organization can act as a unified voice, representing the interests and concerns of farmers to government authorities, agribusinesses, and other stakeholders, leading to improved market access and fairer trade terms.

Access to financial resources: Farming organizations can facilitate access to credit and financial resources for farmers. They may partner with financial institutions or develop their own revolving funds to provide affordable loans, savings schemes, and insurance products tailored to farmers' needs. This helps farmers overcome financial constraints, invest in their farms, and manage risks associated with farming.

Market linkages and value addition: Farming organizations can establish market linkages and connect farmers with potential buyers, processors, and exporters. They may engage in collective marketing initiatives, bulk sales, or value addition activities, such as processing and packaging, to enhance the marketability and profitability of farmers' produce. This can lead to better market prices, increased income, and improved market access for farmers.

Advocacy and representation: Farming organizations often engage in advocacy and policy dialogue on behalf of farmers. They can influence agricultural policies, regulations, and practices to create a favorable enabling environment for farming. By representing farmers' interests, they can address challenges, promote sustainable farming practices, and advocate for policies that support the growth and development of the agricultural sector.

Networking and collaboration: Being part of a farming organization allows farmers to network and collaborate with peers, experts, researchers, and other stakeholders in the agricultural sector. This fosters learning, collaboration, and innovation, as farmers can share experiences, exchange ideas, and collaborate on research, projects, and initiatives that benefit the farming community as a whole."
How does the combine harvester help farmers?,The combine harvester saves the farmers time and labor.
which species of leafhoppers spread maize streak disease.,Cicadulina mbila and Cicadulina storeyi
why are maize varieties genetically modified., to tolerate glyphosate or to provide protection against natural pests
which maize variety has a maturity of 80 days.,PHB 3253
which variety of maize that is widely grown and used for both human and animal consumption.,Dent maize
how many farms were there in United States in 1935,6.8 million farms in the United States
what is Composting?,"Composting involves decomposing organic materials such as animal manure, food waste, and yard trimmings to create a nutrient-rich soil amendment that can be added back to the soil."
what is the effect of CMD.,"The disease affects the leaves of cassava plants, causing yellowing and mottling, as well as stunted growth and reduced yield."
What bean variety fetch high price on market?,"Kidney beans (Phaseolus vulgaris): They are large, kidney-shaped beans with a smooth texture and a rich, meaty flavor. They are often used in chili, soups, and stews.

Black beans (Phaseolus vulgaris): These beans have a dense, creamy texture and a slightly sweet, earthy flavor. They are commonly used in Latin American and Caribbean cuisine.

Pinto beans (Phaseolus vulgaris): They are medium-sized beans with a speckled appearance and a creamy texture. Pinto beans are popular in Mexican and Southwestern cuisine.

Navy beans (Phaseolus vulgaris): These small, white beans have a mild flavor and a smooth texture. They are often used in baked beans and soups.

Cannellini beans (Phaseolus vulgaris): These Italian white beans have a creamy texture and a mild, nutty flavor. They are commonly used in Mediterranean dishes."
"apart from providing nutrients, name important of applying fertilizers."," fertilizers can also improve soil structure and fertility over time. They can help to increase soil organic matter, improve soil water-holding capacity, and reduce erosion."
what is Couch grass?,is a persistent weed that can be difficult to control in cassava gardens
Is it a good practice to apply farm yard manure and compost manure at the same time? ,"Yes, it is generally a good practice to apply farmyard manure (FYM) and compost manure together, as they can complement each other in improving soil fertility and crop productivity. Both FYM and compost manure contribute organic matter, nutrients, and beneficial microorganisms to the soi"
What is total seed population in an acre?,"For soybeans, the recommended plant population is typically higher, ranging from 100,000 to 200,000 plants per acre. This corresponds to seeding rates of approximately 125,000 to 250,000 seeds per acre."
"what is volunteer plant
","A plant, which usually comes up from seed (root or cutting) left on/in the ground
from a previous crop"
How can i control pests locally in stored beans,"Proper cleaning and storage: Thoroughly clean the storage containers or structures before storing beans to remove any existing infestations. Use airtight containers with tight-fitting lids to prevent pest entry.

Physical methods: Handpicking and manually removing pests from the beans can be effective, especially if the infestation is limited. Use a sieve or mesh screen to sift the beans and separate any pests present.
"
Some maize varieties are more adapted to greenhouse growing conditions. which one are those?,"shorter, bushier varieties"
"which indicator can be used to check for cassava maturity.
",Time since planting
"What size should cassava stem be for planting?

",between 25 to 30 centimeters in length
what is the best spacing for cassava.,a distance of 1-1.5 meters between rows and 0.75-1 meter between plants
Which fertilizer is good for planting beans?," a fertilizer with a higher ratio of phosphorus and potassium, such as 10-20-20 or 15-30-15, would be suitable for planting beans"
how is farmyard manure derived?,"Farmyard manure is typically derived from animal waste, such as cow dung, and contains a mix of organic matter, nutrients, and microorganisms. It provides a slow-release source of nutrients and helps improve soil structure and moisture retention."
The deficiency of phosphorus results into?,"poor root development, slow growth, and reduced flowering and fruiting"
"what is volunteer plant
","A plant, which usually comes up from seed (root or cutting) left on/in the ground
from a previous crop"
does harvesting maize early before its dried causes mycotoxin contamination?,"Maize that is harvested before it is fully dried is at a higher risk of mycotoxin contamination, which can pose health risks to both humans and animals if consumed."
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
name the land use changes that causes drought.,"urbanization, agricultural expansion, and deforestation can alter the water cycle, leading to changes in precipitation patterns and soil moisture levels."
which provides nutrients that is important for root development and flower and fruit production.,Phosphorus Fertilizers
