question,answers
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
what transmits cassava mosaic disease.,Bemisia tabaci
Does my food price go up because farmers want to make more money?,"When you see an increase in price at the grocery story, don�t assume it�s going into the pocket of your local farmers"
"I was told that for quickly germination of maize seeds, it needs first to be shocked in water before planting, is that true?","No, it is not necessary to shock maize seeds in water before planting for quicker germination. Maize seeds generally do not require pre-soaking before planting. They are capable of germinating under favorable soil conditions without any pre-treatment."
What is the current price of yellow beans?,"prices can fluctuate frequently. However, the prices for dry beans (yellow) in Uganda are affected by various factors such as supply and demand, transportation costs, and market conditions. It is best to check with local markets or traders for the current prices in the region."
why are farmers advised not to apply fertilizers during drought or when rainfall are unexpected.,"can cause fertilizer burn or leaching, and reduce its effectiveness"
give examples of Potassium Fertilizers.,potassium chloride and potassium sulphate
Which chemical is best for preserving beans seeds for long periods against weevils,"The chemical most commonly used for preserving beans seeds against weevils is called diatomaceous earth. It is a natural, non-toxic substance made from the fossilized remains of diatoms, which are a type of algae. When diatomaceous earth is applied to bean seeds, it dehydrates and kills the weevils by drying out their outer layer."
which vitamins helps blood cell and DNA development,B12 
when are the African armyworms noticed by farmers., until the caterpillars are ten days old and start exhibiting the gregaria phase.
what is monoculture.,one cultivar is planted on a large acreage
what is Generation.,"he number of times or seasons a seed crop has been exposed to the natural crop
growing environment"
why should you use mound planting.,"method ensures good soil drainage, which is essential for cassava growth. It also helps to reduce soil erosion and increases yields"
which kind of threshing is the most common in developing countries.,Manual threshing
what is being used to monitor to pest populations in the canopy.,Pheromone traps
what is the optimal temperature and humidity in the greenhouse suitable for maize plants., maize plants require warm temperatures and high humidity for optimal growth
is Acholi Sub-region affected by drought?,"he Acholi sub-region, which comprises of the districts of Agago, Amuru, Gulu, Kitgum, Lamwo, Nwoya, and Pader, is another area affected by drought in Uganda. The region is located in the northern part of Uganda and is characterized by a semi-arid to sub-humid climate."
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
why are farmers advisable to leave bean stalk in the garden.,". Bean stalks are rich in nutrients and organic material, which can contribute to improving soil fertility and structure. When the bean stalks decompose, they release nutrients back into the soil, making them available for the next crop."
what percentage o electricity does fossil fuel accounts for?, 81% of electricity
How can I improve the quality of my grapes for winemaking?,"Grape quality can be improved by careful management of the vines, such as proper pruning and trellising. Additionally, thinning the grape clusters can help ensure even ripening and improve the quality of the fruit"
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
how does contour ploughing helps in controlling soil erosion in mountainous areas.,Contour plowing helps to create small ridges and furrows that slow down the flow of water and prevent it from carrying away soil particles.
How can cows make so much milk?,If its calf nurses regularl
Does most of the money I pay for food go back to the farmer?,Not necessarily
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
what is common cause of fatal agricultural injuries in developed countries., tractor rollovers
How do you call the young ones of a horse,foal
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
what does the number 10-20-10 represent in  fertilizers.,"the numbers represent the percentage of N, P, and K, respectively"
how is stake planting done?,"In stake planting, cassava stems are first planted in a nursery bed and allowed to develop roots before being transplanted to the main field"
what is the minimum soil depth required for growing cassava,30 cm
what is Land transformation.,the use of land to yield goods and services
name examples of fungicide that can be used to spray beans affected by hailstorm?,"Mancozeb, Copper oxychloride, and Propiconazole."
how can timing and method of fertilizer application improves soil fertility.,"The timing and method of fertilizer application, such as surface application, broadcasting, or placement, can influence nutrient availability and uptake by crops. For example, applying nitrogen fertilizer at planting may promote early crop growth and development, while side-dressing or top-dressing may promote later growth and fruiting."
how many days does the eggs takes to hatch into larvae., two to five days
what is the importance of seed drying to farmers.,"Proper drying helps to reduce the moisture content of seeds to a level that is suitable for long-term storage. Moisture content is a critical factor in seed storage, as high moisture levels can lead to seed deterioration, mold growth, and loss of viability. Drying seeds to the appropriate moisture content helps to preserve their quality and ensure their viability over an extended period."
"the product of consistent modification by scientists are called?
",GMOs 
What causes cassava seedling blight?,Xanthomonas axonopodis pv. manihotis is the pathogen that causes bacterial blight of cassava
how is root rot spread?,"spread through infected soil, water, and planting material"
How can i improve fertility of soil for proper production of maize without application of fertilizer,"Organic matter incorporation: Increase the organic matter content of the soil by incorporating organic materials such as compost, farmyard manure, cover crops, or crop residues. This improves soil structure, enhances nutrient retention, and promotes microbial activity.

Crop rotation and diversification: Rotate maize with leguminous crops (such as beans, peas, or clover) that fix nitrogen from the atmosphere and improve soil nitrogen levels. Crop rotation also helps break pest and disease cycles and promotes overall soil health.

Green manure cover crops: Plant cover crops like clover, vetch, or hairy vetch during fallow periods. These cover crops add organic matter, prevent soil erosion, and improve soil structure.

Mulching: Apply organic mulch, such as straw or crop residues, to the soil surface. Mulching helps conserve soil moisture, suppress weed growth, and slowly release nutrients into the soil as it decomposes."
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
what is the size of the armyworms laid eggs.,Their eggs are relatively small at 0.5 mm in diameter
"White flies have become resistant to pesticides, what else can farmers do eradicate them?","Integrated pest management (IPM): IPM is a holistic approach to pest management that involves a combination of techniques to control pests, including cultural, biological, and chemical methods. IPM can help to reduce the reliance on pesticides and prevent the development of pesticide resistance."
Can maize be grown in green house?,"Yes, maize can be grown in a greenhouse, but there are some important considerations to keep in mind."
do some people experience digestives issues after consuming food with preservatives.,"Some people may experience digestive issues, such as bloating, gas, and diarrhea, after consuming foods containing preservatives. This may be due to the fact that some preservatives, such as sorbic acid and benzoic acid, can irritate the lining of the digestive tract."
Name the most common types of beans that are milled for human consumption.,"black beans, navy beans, and pinto beans"
name one open-pollinated maize variety that was developed in West Africa and is well-suited to drought-prone regions.,SAWAH
Which condition is suitable for cassava plantation,The cassava crop grows well in areas that are humid and moist
What is the reason as cassava is called staple food,"Cassava is high in carbohydrates, with around 38-40% of its dry weight consisting of starch. This makes cassava an important source of energy for people who rely on it as a staple food."
Is uganda among the largest cassava producers in Africa?,Certainly
When is the ideal time to harvest maize?,"Harvesting is typically done when the kernels are fully developed and hard, and the husks have dried up and turned brown"
why should farmers implement disease prevention strategies., to prevent the spread of disease among their livestock
What type of maize seed is resistant to pests and diseases?,Bt maize
what is Composting?,"Composting involves decomposing organic materials such as animal manure, food waste, and yard trimmings to create a nutrient-rich soil amendment that can be added back to the soil."
what are Water-absorbing polymers,"These are synthetic materials that can absorb and retain large amounts of water, releasing it slowly to plant roots. They can be added to soil or mixed with fertilizer, and can help reduce watering frequency and improve plant survival during drought conditions."
What is the effect of Cassava Mosaic Disease (CMD) in severe condition.,yield losses of up to 100%
what are the different methods of pest management?,"biological control, cultural control, and chemical contro"
what is the maturity age of DKC 9098 maize variety.,85 days
define Intercropping.,"Planting different crops together in the same field can help improve soil fertility by reducing pests and diseases, improving soil structure, and adding organic matter to the soil."
Can over boiling maize make it loss Carbohydrates?," Boiling maize grains does not significantly affect the carbohydrate content, so the length of time for boiling is not critical for this nutrient."
what is the role of an inspector.,Person authorized by the regulatory body to perform the field inspection
which fungi causes root rot ?,"Fusarium, Pythium, and Phytophthora"
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
Are we losing family farms because corporate farms are taking over American Agriculture?,America�s farms are still family farms
which species of armyworms are the most common.,fall armyworm 
how can rainfall increase water quality.," improve water quality by replenishing rivers, streams, and groundwater supplies"
state the difference between fresh and dry maize in terms of glycemic index.,"Fresh maize has a higher glycemic index than dry maize, which means it can cause a more rapid increase in blood sugar levels. Dry maize, on the other hand, has a lower glycemic index and is a better choice for people with diabetes or those watching their blood sugar levels."
