question,answers
which components of preservatives can cause cancer.,nitrates and nitrites
Maize flour obtained after starch extraction is commonly referred as?,"""maize meal"" or ""corn meal,"""
what causes Cassava mosaic disease,"Cassava mosaic disease (CMD) is caused by several species of single-stranded DNA viruses in the genus Begomovirus, family Geminiviridae."
list symptoms of maize streak disease.,"Stunted growth: Infected maize plants often exhibit stunted growth compared to healthy plants. The plants may fail to reach their normal height and size.

Chlorotic streaks or stripes: One of the characteristic symptoms of maize streak virus is the appearance of chlorotic streaks or stripes on the leaves. These streaks are usually pale yellow to white in color and run parallel to the leaf veins.

Necrosis or browning: As the infection progresses, the chlorotic streaks may turn necrotic or brown. This necrosis can extend to the entire leaf blade, resulting in a scorched or burnt appearance.

Leaf curling and twisting: Infected maize leaves may exhibit curling and twisting, with a downward or upward curling of the leaf margins. This distortion is more prominent in severe infections.

Reduced grain production: Maize plants infected with maize streak virus often experience a reduction in grain production. Infected plants may have fewer or smaller ears, and the kernels may be poorly developed or discolored.
"
how can farmers mitigate leaf shedding in cassava during the dry season,"Irrigation: Providing supplemental irrigation to cassava plants during dry periods can help alleviate water stress and maintain adequate soil moisture levels.

Mulching: Applying organic mulch around the cassava plants can help conserve soil moisture, regulate soil temperature, and reduce water evaporation from the soil surface.

Fertilization: Ensuring optimal nutrient levels through balanced fertilization can help maintain the health and vigor of cassava plants, reducing the risk of nutrient deficiencies and associated leaf shedding.

Pest and disease management: Implementing appropriate pest and disease control measures, such as regular scouting and timely application of recommended treatments, can help minimize leaf damage and subsequent leaf shedding."
which maize variety has a maturity of 80 days.,PHB 3253
name other chemicals used for seed dressing.,"imidacloprid, clothianidin, and thiamethoxam, which are neonicotinoid insecticides."
What bean variety fetch high price on market?,"Kidney beans (Phaseolus vulgaris): They are large, kidney-shaped beans with a smooth texture and a rich, meaty flavor. They are often used in chili, soups, and stews.

Black beans (Phaseolus vulgaris): These beans have a dense, creamy texture and a slightly sweet, earthy flavor. They are commonly used in Latin American and Caribbean cuisine.

Pinto beans (Phaseolus vulgaris): They are medium-sized beans with a speckled appearance and a creamy texture. Pinto beans are popular in Mexican and Southwestern cuisine.

Navy beans (Phaseolus vulgaris): These small, white beans have a mild flavor and a smooth texture. They are often used in baked beans and soups.

Cannellini beans (Phaseolus vulgaris): These Italian white beans have a creamy texture and a mild, nutty flavor. They are commonly used in Mediterranean dishes."
"Apart from supergro, what other fertilizer can a farmer use to retain moisture in the garden during the period of drought?","Organic matter: Adding organic matter to the soil can help improve soil structure, increase water-holding capacity, and promote healthy root growth. Organic matter can come from compost, manure, or other plant residues."
How can i improve soil areation,"To improve soil aeration, you can add organic matter to the soil, such as compost, which can improve soil structure and create pore spaces for air and water movement. Avoid over-tilling or compacting the soil, which can reduce soil pore space and restrict air movement"
How is maize  stored after harvesting?,use of hermetic storage bags or containers 
"which control method employs the use of beneficial insects like ladybugs or lacewings, or the release of whitefly-specific parasites or predators.",Biological contro
what is the advantages of single stem planting method.,This method is easy and requires less labor and is suitable for small-scale farmers with limited resources
does harvesting maize early before its dried causes mycotoxin contamination?,"Maize that is harvested before it is fully dried is at a higher risk of mycotoxin contamination, which can pose health risks to both humans and animals if consumed."
What bean variety fetch high price on market?,"Kidney beans (Phaseolus vulgaris): They are large, kidney-shaped beans with a smooth texture and a rich, meaty flavor. They are often used in chili, soups, and stews.

Black beans (Phaseolus vulgaris): These beans have a dense, creamy texture and a slightly sweet, earthy flavor. They are commonly used in Latin American and Caribbean cuisine.

Pinto beans (Phaseolus vulgaris): They are medium-sized beans with a speckled appearance and a creamy texture. Pinto beans are popular in Mexican and Southwestern cuisine.

Navy beans (Phaseolus vulgaris): These small, white beans have a mild flavor and a smooth texture. They are often used in baked beans and soups.

Cannellini beans (Phaseolus vulgaris): These Italian white beans have a creamy texture and a mild, nutty flavor. They are commonly used in Mediterranean dishes."
what is the advantages of stake planting., method ensures uniformity in plant size and reduces the risk of diseases and pests
how can you improve red soil for maize growing.,"Incorporate organic matter into the soil, such as farm yard manure, compost, or cover crops. Organic matter improves soil structure, enhances water retention, and provides essential nutrients for plant growth."
which nutrients are required for high yield in cassava.,"nitrogen, phosphorus, and potassium"
What are some sustainable farming practices that can help reduce environmental impact?,Sustainable farming practices can help
what is the recommended spacing for long 1.,spaced by 75x30cm with a seed rate of 25kg/ha
how can you control mealybug biologically?,introduction of natural enemies of the mealybug
name two commonly used nitrogen-based fertilizers that can be applied 4-6 weeks after germination.,"Urea: Urea is a widely used nitrogen fertilizer that contains a high concentration of nitrogen. It is typically applied in granular form and can be broadcasted or applied as a side-dressing around the base of the plants. Urea is readily available to plants and helps promote vigorous growth and greening.

Ammonium Nitrate: Ammonium nitrate is another nitrogen-based fertilizer that provides a quick-release source of nitrogen. It is commonly used for top-dressing or side-dressing application in the early stages of crop growth. Ammonium nitrate delivers nitrogen rapidly to the plants, stimulating growth and improving overall plant health."
which year was Kawanda Composite A released.,1971
when can Calcium Ammonium Nitrate (CAN) be applied in maize?,After 2-3 weeks or when the crop is about 45cm high
how long does the cassava plant takes to mature.," between 9-24 months after planting, depending on the variety and the intended use of the crop"
which districts in Uganda produce maize.," Kapchorwa, Iganga, Masindi, Mbale, Mubende, Kasese, Kamuli, Jinja And Kabarole districts."
which cassava variety is recommended for karamoja region.,NASE 20
why do climbing beans have higher yields than bush beans.,because they can grow taller and produce more foliage and pods per plant
Suggest the advantages of clay soil,"High water-holding capacity: Clay soils have a high water-holding capacity, which can be advantageous in areas with low rainfall or inconsistent moisture. This can also reduce the need for irrigation and improve soil moisture retention.
High nutrient retention: Clay soils have a high nutrient retention capacity, which can help to reduce leaching of nutrients and improve soil fertility.
Good for some crops: Clay soils can be good for crops that require consistent soil moisture, such as rice, and can also be beneficial for root crops such as carrots and potatoes.
High organic matter content: Clay soils often have a high organic matter content, which can improve soil structure and water-holding capacity."
How can I increase the yield of my potato crop?,"Potato yield can be increased by taking steps to improve soil fertility, such as using organic matter and maintaining proper soil pH"
which bean variety is very adoptable to different growing conditions.,Canadian Wonder
what irrigation techniques can farmers use to provide water during drought.,drip or sprinkler irrigation
why do we store beans in airtight containers.,"Store the beans in airtight containers, such as plastic or glass jars with tight-fitting lids. This will prevent moisture and pests from getting inside and damaging the beans."
Is sandy soil better than clay soil  when growing beans?, neither soil type is inherently better or worse for growing beans
What are some common pests that attack apple trees and how can I control them?,"codling moths, apple maggots, and aphids. To control these pests, it's important to monitor the trees regularly and take action as soon as signs of infestation are observed"
name any other way of storing cassava.,Use proper containers
what is photosynthesis.,the process by which plants convert sunlight into energy for growth.
How is CBB spread?,"CBB is spread through infected planting material, contaminated soil, and water"
which natural predators are used to control armyworms.,birds and parasitic wasps
where can we find African beetles.,West and Central Africa
what are Water-absorbing polymers,"These are synthetic materials that can absorb and retain large amounts of water, releasing it slowly to plant roots. They can be added to soil or mixed with fertilizer, and can help reduce watering frequency and improve plant survival during drought conditions."
what is the recommended season for planting cassava., It is recommended to plant cassava at the beginning of the rainy season when there is enough moisture in the soil.
Which places should be avoided when collecting soil sample,"Near buildings or infrastructure: Soil near buildings, roads, driveways, or other structures may contain contaminants such as chemicals, heavy metals, or pollutants that can affect the soil composition and fertility.
"
which species of armyworms are the most common.,fall armyworm 
how can you control mealybug biologically?,introduction of natural enemies of the mealybug
why should farmers intercrop maize with beans.,"Maize and beans are commonly intercropped in Kiboga because they have complementary nutrient requirements and growth habits. Beans can fix nitrogen from the atmosphere, which can benefit the maize crop."
what is the required PH for cassava growth.,pH of 5.5-6.5
Maize flour obtained after starch extraction is commonly referred as?,"""maize meal"" or ""corn meal,"""
which components of preservatives can cause cancer.,nitrates and nitrites
give examples of Potassium Fertilizers.,potassium chloride and potassium sulphate
why is cassava referred to as a short-day plant?,it requires a certain amount of darkness to initiate flowering
what is Thiram,"Thiram is a fungicide that is used to control a variety of seed-borne and soil-borne fungal diseases, such as damping-off, seed rot, and seedling bligh"
The primary macronutrients are?," nitrogen (N), phosphorus (P), and potassium (K), which are typically present in fertilizers in the form of NPK ratios"
