question,answers
how can soil living organism helps control pest and diseases.," Some soil organisms, such as certain species of bacteria and fungi, can help to control pests and diseases by competing with or attacking harmful organisms."
how do we prevent foodborne illness?,"cook foods to proper temperatures, use separate cutting boards for uncooked meat and ready?to?eat foods, store leftover food in shallow containers and refrigerate within two hours."
what are some of the advantages of Band placement of fertilizers.,"By placing the fertilizers in rows, you can specifically target the area around the plant roots where nutrient uptake is most active. This allows for more efficient use of the fertilizer and reduces the risk of nutrient loss through leaching or runoff."
how is spacing beneficial during beans cultivation.," Appropriate spacing makes it easier to access and maintain individual bean plants. This includes activities like weeding, applying fertilizers or pesticides, and inspecting for pests or diseases. Sufficient space between plants allows for better maneuverability and reduces the risk of damaging neighboring plants during maintenance tasks."
What are genetically modified organisms (GMOs)?,GMOs are defined as �organisms in which the genetic material (DNA) has been altered in a way that does not occur naturally.
What is maize and why is it important?,"Maize, also known as corn, is one of the most widely cultivated crops in the world, and is a staple food in many regions"
what is incubation period for steak disease.,10 to 14 days after infection
How can i improve soil areation,"To improve soil aeration, you can add organic matter to the soil, such as compost, which can improve soil structure and create pore spaces for air and water movement. Avoid over-tilling or compacting the soil, which can reduce soil pore space and restrict air movement"
What is likely effects of not replacing new seeds every season?,"Not replacing new seeds every season can lead to a decrease in yield and quality of the crop. This is because the seeds may lose their vigor and genetic purity over time due to factors such as natural genetic drift, environmental stressors, and contamination from other varieties."
how long should you boil maize to retain protein nutrients.,"To retain the protein content, maize grains should be boiled for 30 to 45 minutes."
What cultural methods are good in controlling soil erosion in maize gardens especially in hilly areas of kigezi? ,"Constructing contour terraces on slopes helps to slow down the flow of water, reducing erosion. Terraces are level or slightly sloping strips of land that follow the contour lines of the hillside. They are built with raised ridges of soil and suitable vegetation to trap water and prevent soil from being washed away."
What are the limitations of using seeds for propagations.,"Seeds produced by sexually reproducing plants can exhibit genetic variability, resulting in inconsistent traits among plants grown from seed."
"which fertilizer is often used as a basal or pre-planting fertilizer, and it can also be used as a top dressing fertilizer during the growing season.",NPK 
how do you control Cassava mosaic disease,"planting disease-resistant varieties, using virus-free planting materials, and maintaining good field sanitation, as well as chemical control measures"
What kind of technology do farmers use in the field to help the environment?,"GPS (global positioning systems) is a common technology used by farmers. With GPS, farmers can track every location on the farm and know what the soil needs at that exact location"
Can maize be grown in green house?,"Yes, maize can be grown in a greenhouse, but there are some important considerations to keep in mind."
Can the world support more vegetarians than meat eaters?,"Unfortunately, the answer is not as simple as a mere calculation"
what is Integrated Pest Management?,"IPM is a holistic approach to pest management that emphasizes the use of multiple methods to control pests, including biological control, cultural control, and chemical control"
which other conditions should be considered when planting maize in green house.,"In a greenhouse, it is important to provide the maize plants with adequate light, moisture, and nutrients. The greenhouse should be equipped with a suitable irrigation system to provide water to the plants, and fertilizers should be applied regularly to ensure proper growth and development."
what is Agroforestry.,"Planting trees and shrubs alongside crops can help provide shade, reduce erosion, add organic matter to the soil, and provide additional income through the sale of timber or fruits."
Which condition is suitable for maize plantation,"Maize grows best in warm temperatures between 20�C to 30�C, with a minimum temperature of 10�C and maximum of 35�C. It also requires consistent moisture throughout its growing cycle, which can be supported by adequate rainfall or irrigation. Excessive heat or drought can negatively affect growth and yield. Additionally, maize requires plenty of sunshine, with a minimum of 6 hours of direct sunlight per day."
What spacing is recommended for cassava planting?,"The recommended spacing for cassava planting can vary depending on several factors, including the variety of cassava, soil fertility, and intended use of the crop. However, a common spacing for cassava is between 1 meter to 1.5 meters between rows and 0.8 meters to 1 meter between plants within a row."
what are some of the water conservation practices being done.,"reducing evaporation loss, controlling water runoff, and maintaining proper soil moisture levels"
why do ranchers do not like to use antibiotics?,"because antibiotics are expensive, and they take time to administer"
"Any maize markets out there?
",Nakasero Market
can high temperatures cause drought?,"High temperatures can lead to increased evapotranspiration rates, which can lead to soil moisture deficit and reduced water availability for plants."
why do farmers need to add desiccants to the storage containers for beans.,"to absorb any moisture that might still be present.
"
do plants have naturally occurring B12?,no 
How has farming changed in the United States?,"The growth of farming brought many laborsaving devices to 19th- and early 20th-century farm life, including reaping and threshing machines, which replaced work done by hand. Today, with modern methods of agriculture that include complex machinery, scientific breeding, and chemical pesticides, farms require far fewer workers."
what is Couch grass?,is a persistent weed that can be difficult to control in cassava gardens
whats the botanical name of african armyworm,Spodoptera exempta
how can farmers control Cassava green mite.,it is important to regularly monitor the cassava crop for signs of infestation. Early detection and treatment can prevent the spread of the mites and minimize crop damage
what does poverty results in?,"inability to purchase food, safely store food or transport food from where it is grown to where it is needed."
List the breeds of dairy cattle?,"Holstein, Jersey, Brown Swiss, Ayrshire, Guernsey and Milking Shorthorn"
name the variety grown in kenya.,KU50
how does  Fertilisers  reduce terrestrial biodiversity .,"by increasing competition for light, favouring those species that are able to benefit from the added nutrients. "
What fertilizer is recommended for planting maize by researchers?,"NPK (Nitrogen-Phosphorus-Potassium) and DAP (Diammonium Phosphate) are good fertilizers for planting maize, as they both provide essential nutrients that maize needs for optimal growth and development."
can crop rotation help control root rot in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
Name the various activities done during crop cultivation.,"land preparation, planting, weed and pest control, fertilization, irrigation, harvesting, and storage"
Why is diammonium phosphate put in planting hole.,"Diammonium phosphate (DAP) is often used as a fertilizer in planting holes for several reasons. Firstly, DAP contains both nitrogen and phosphorus, which are essential nutrients for plant growth and development. Nitrogen is necessary for the formation of proteins, chlorophyll, and other important molecules in plants, while phosphorus is needed for root growth, flower and seed development, and overall plant health.
"
how are fungi beneficial to soil.,"hese fungi can form symbiotic relationships with plant roots, helping to improve nutrient uptake and plant growth.
"
how does Soil moisture and aeration affects soil nutrient intake.,"The amount of moisture and oxygen in the soil can affect the uptake of nutrients by crops, as well as the availability and activity of soil microorganisms that play a role in nutrient cycling. For example, waterlogged soils may lead to reduced nutrient uptake due to poor oxygen availability, while dry soils may lead to reduced nutrient availability due to reduced microbial activity."
Poor irrigation leads to?,"waterlogging, soil salinization, and other negative environmental consequences."
name any one planting method that is suitable for large scale farmers.,Mechanical planting of cassava
what is a cassava whitefly," is a tiny, sap-sucking insect that feeds on the cassava plant, particularly on the underside of the leaves."
what is Payment for ecosystem services., is a method of providing additional incentives to encourage farmers to conserve some aspects of the environment
what are other reasons  why crops are sprayed,"to prevent rats, mice, and insects from contaminating foods while they are being stored"
What maize variety is drought resistant?,DroughtGard: This is a genetically modified maize variety that has been engineered to be resistant to drought.
what causes plant diseases?,"variety of pathogens, including fungi, bacteria, viruses, and nematodes"
what are some of the signs of cutworms.,damaged stems and cut plants
how many eggs does the female armyworm lays per night.,100�400
name ways in which dry maize can  be consumped.,"Dry maize is often ground into flour or meal, which can be used to make various dishes such as tortillas, porridge, or bread."
What other crops can be intercropped with beans?,"Maize is a common intercrop with beans, and the two crops complement each other well. Maize provides a support structure for climbing beans, while beans fix nitrogen in the soil, which benefits maize growth."
how can the nutritional value of maize flour obtained after starch extraction be increased.,"it can be fortified with vitamins and minerals such as iron, folic acid, and vitamin A"
what is isolation.,"A minimum separation distance required in a seed multiplication field in order to prevent
contamination by physical mixtures or disease vectors"
which other way can cover crops increase fertility,Cover crops can also improve soil quality by increasing soil organic matter levels through the input of cover crop biomass over time
explain how over grazing destroy soil nutrients.,"Overgrazing by livestock can lead to soil compaction, erosion, and loss of soil organic matter, which are all detrimental to soil fertility."
what is Food Supply Continuum,The process of getting food from the farm to the table
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
what transmits cassava mosaic disease.,Bemisia tabaci
