question,answers
what is pest management?,Pest management is the practice of controlling pests and diseases that can damage crops
what is being used to monitor to pest populations in the canopy.,Pheromone traps
name the two common types of cassava beetle.,African cassava beetle and the South American cassava beetle
Name the cultural pest control practicies.,"crop rotation, culling, cover crops, intercropping, composting, avoidance, and resistance"
Some farmers harvest mature maize when it is not yet fully dried won't this have some side effects,"Harvesting maize before it is fully dried can have some negative effects on the quality and storability of the grain. Maize should ideally be harvested when the kernels are mature and fully dried, which is indicated by a hard, glossy appearance of the kernels, and a moisture content of around 13-15%."
what are Glueboards  used for?,for monitoring cockroaches and to catch rodents.
what is the approximate Global agricultural production of food.,11 billion tonnes
how was harvesting done before the evolution of machinery?,Gathering and removing mature plants from the field had to be done by hand
Ways farmers can guard against drought.,Crop rotation
which bean variety is very adoptable to different growing conditions.,Canadian Wonder
what is the botanical name for cassava mealybug,Phenacoccus manihoti
what are the general steps for planting cassava stems.,"Select healthy cassava stems: Choose stems that are healthy, mature, and disease-free. Ideally, the stems should be about 20 to 30 cm long, and should have at least one node.

Cut the stems: Cut the stems into sections, each containing at least one node. The nodes are the points where the leaves and roots will grow.

Allow the cuttings to dry: Allow the cuttings to dry for a few hours in a shaded area. This will help to reduce the risk of fungal infection and other diseases.

Prepare the planting site: Clear the planting site of weeds and other debris, and loosen the soil to a depth of about 20 cm.

Plant the cuttings: Plant the cassava cuttings in the soil, burying them to a depth of about 5 to 10 cm. Space the cuttings about 1 meter apart.

Water the cuttings: Water the cuttings immediately after planting, and continue to water them regularly until they are established."
which farming tools can spread bacterial blight when contaminated.,pruning shears or machetes
which types of crops are used to retain and recycle soil nitrogen already present.,catch crops
which type of farmers perform manual weeding.,small-scale cassava farms
What is rouging.,"Removal of plants which are diseased or not of the desired type contaminants to purify and
clean the stock,"
which types of crops are used to retain and recycle soil nitrogen already present.,catch crops
which maize variety is recommended for second season ,"Longe 5H - this is a medium maturing hybrid that takes approximately 100-110 days to mature. It is tolerant to drought and is suitable for areas with moderate rainfall.

Longe 7H - this is also a medium maturing hybrid that takes approximately 100-110 days to mature. It is suitable for areas with low to moderate rainfall.

DKC 9088 - this is a high-yielding hybrid that takes approximately 110-115 days to mature. It is suitable for areas with good rainfall and good soil fertility.

It is recommended to consult your local agricultural extension officer or seed supplier for advice on the best maize variety to plant in your specific area and conditions."
what Crop residues can be used to make farmyard manure.,"maize stalks, bean stems, and rice straw"
How is intercropping helpful in cassava production.,This helps to maximize land use and improve soil fertility
what is biological pest control., is a method of controlling pests such as insects and mites by using other organisms
What maize variety has early maturity and how  many days?,H624
"What is field curing, and why is it important for bean crops?","the beans are left to dry further in the sun, a process known as field curing"
"
How does farm yard manure keep moisture in soil?"," improve soil moisture retention by increasing the soil's water-holding capacity, improving soil structure, and reducing soil erosion."
what is the use of wind mill.,"to saw wood and make typical household items, such as oil, paper, spices, chalk, and pottery."
"During  Food Supply Continuum, what processes are included inside pre-harvest phase.","the producer or farmer, transportation of the product, and marketing of the product"
Why is it that in kigezi region most especially kabale they do not plant cassava ?,"The decision not to plant cassava in a particular region like Kigezi, especially in Kabale, can be influenced by various factors such as climate, soil conditions, market demand, cultural preferences, and available resources. Cassava is a tropical crop that requires warm temperatures and well-drained soils to thrive. In regions with cooler temperatures or excessive rainfall, cassava may not grow well or yield satisfactory results. Additionally, farmers in certain areas may prioritize other crops that are better adapted to the local conditions or that have higher market value. It's important to consider the specific agro-ecological conditions and local farming practices when determining crop suitability for a particular region."
name examples of cover crops.,"Secale cereale (rye), Vicia villosa (hairy vetch), Trifolium pratense (red clover), Sorghum bicolor (sorghum-sudangrass), and species in the family Brassicaceae, particularly mustards"
How is CBB spread?,"CBB is spread through infected planting material, contaminated soil, and water"
what factors contribute to the spread of CMD.,"Viral infection: The disease is caused by the presence of begomoviruses, particularly African cassava mosaic virus (ACMV) and East African cassava mosaic virus (EACMV). These viruses infect cassava plants and cause characteristic symptoms.

Vector transmission: Whiteflies feed on the sap of infected cassava plants, acquiring the virus. When they subsequently feed on healthy plants, they transmit the virus, leading to new infections. The whiteflies are efficient vectors and can quickly spread the disease within a cassava-growing area."
"which indicator can be used to check for cassava maturity.
",Time since planting
How is intercropping helpful in cassava production.,This helps to maximize land use and improve soil fertility
how doses cover crops reduce soil loss?,"by improving soil structure and increasing infiltration, protecting the soil surface, scattering raindrop energy and reducing the velocity of the movement of water over the soil surface"
what is the basic principle of organic farming,keeping the soil rich with nutrients by feeding it natural fertilizers such as cow manure
Can beans still be planted in October this year in amolatar?,"In Amolatar, which is located in Northern Uganda, October is generally considered the end of the rainy season and the beginning of the dry season. However, with the changing climate, it is difficult to predict weather patterns accurately. It is possible to plant beans in October if there is still enough soil moisture, either from the remaining rains or from irrigation. "
"I was told that for quickly germination of maize seeds, it needs first to be shocked in water before planting, is that true?","No, it is not necessary to shock maize seeds in water before planting for quicker germination. Maize seeds generally do not require pre-soaking before planting. They are capable of germinating under favorable soil conditions without any pre-treatment."
what is top-dressing?,op-dressing involves applying fertilizer on the soil surface around the base of the bean plants after the first weeding. This method allows the fertilizer to be directly available to the plants' roots and can improve nutrient uptake and yield.
what is the recommended time for boiling maize in order to retain vitamin especially vitamin C and D., for no more than 30 minutes
List the breeds of dairy cattle?,"Holstein, Jersey, Brown Swiss, Ayrshire, Guernsey and Milking Shorthorn"
what is other use of farmyard manure.,"help to increase the porosity of the soil, allowing for better infiltration of water and air into the soil. This can also help to prevent soil compaction, which can reduce the amount of water that is able to infiltrate the soil and stay there."
how can pest and diseases be managed in maize plants? ,"use of chemical or organic pesticides and fungicides, as well as proper crop rotation to reduce the risk of infection"
For how long should farmers keep bean seeds before they get spoiled?,"Properly stored bean seeds can last for several years. However, the exact amount of time that they can be stored depends on a variety of factors, such as the initial quality of the seed, the storage conditions, and the type of bean. In general, it is recommended to use bean seeds within two to three years of harvesting."
what are the sustainable approaches to cassava disease management?,breeding disease-resistant varieties and using natural pest control methods.
what are the different methods of pest management?,"biological control, cultural control, and chemical contro"
Why is diammonium phosphate put in planting hole.,"Diammonium phosphate (DAP) is often used as a fertilizer in planting holes for several reasons. Firstly, DAP contains both nitrogen and phosphorus, which are essential nutrients for plant growth and development. Nitrogen is necessary for the formation of proteins, chlorophyll, and other important molecules in plants, while phosphorus is needed for root growth, flower and seed development, and overall plant health.
"
what is the estimates of the annual work-related death toll among agricultural employees.,"at least 170,000"
what are the effects of termites infestations.,"the presence of mud tubes or tunnels on the plant stems or nearby soil, and the appearance of swollen or distorted stems or roots. In severe cases, the entire plant may collapse or die."
what is the use of cow's special stomach,to store food for later chewing and digestion once they were hidden and out of danger
how can the nutritional value of maize flour obtained after starch extraction be increased.,"it can be fortified with vitamins and minerals such as iron, folic acid, and vitamin A"
Are beef animals consuming grain that could be used to feed humans?,lifetime 
which type of family do green manure crops belongs to.,leguminous
how does Soil moisture and aeration affects soil nutrient intake.,"The amount of moisture and oxygen in the soil can affect the uptake of nutrients by crops, as well as the availability and activity of soil microorganisms that play a role in nutrient cycling. For example, waterlogged soils may lead to reduced nutrient uptake due to poor oxygen availability, while dry soils may lead to reduced nutrient availability due to reduced microbial activity."
List the breeds of dairy cattle?,"Holstein, Jersey, Brown Swiss, Ayrshire, Guernsey and Milking Shorthorn"
give other examples of ruminats,"Goats, sheep, camels, and antelope "
which variety is popular in north and tolerant to drought.,Albert
name plants that uses C3 carbon fixation.,alfalfa and soybeans
what other factors make whitefly to multiply faster.,"Whiteflies have a relatively short life cycle, with adults living for only a few weeks. This means that multiple generations can occur within a growing season, allowing populations to increase rapidly.
"
Which stage do cassava need enough rain and sunshine.,"Cassava needs a good amount of rainfall during its early vegetative stage, which is the first 3 to 4 months after planting. During this time, cassava requires about 500 to 1000 mm of rainfall. Adequate rainfall during this stage is crucial for good root development."
define Intercropping.,"Planting different crops together in the same field can help improve soil fertility by reducing pests and diseases, improving soil structure, and adding organic matter to the soil."
which type of fertilizer helps plants resist stress and disease and improve overall plant vigor.,Potassium Fertilizers
what are Water-absorbing polymers,"These are synthetic materials that can absorb and retain large amounts of water, releasing it slowly to plant roots. They can be added to soil or mixed with fertilizer, and can help reduce watering frequency and improve plant survival during drought conditions."
can crop rotation help control root rot in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
"Farmers always burn maize residues, is it a good or bad practice","On the positive side, burning maize residues can help to control pests and diseases, reduce weed pressure, and provide a quick and convenient way to clear the field for the next crop. Burning can also release nutrients, such as nitrogen and potassium, back into the soil, which can be beneficial for the next crop."
why should cassava not be stack too high.,the weight of the tubers can cause them to crush and spoil.
what does  Food and Drug Administration (FDA) focuses on.,FDA focuses on both fresh and processed food products
Suggest the advantages of clay soil,"Poor drainage: Clay soils have small pore spaces, which can lead to slow drainage and waterlogging in areas with heavy rainfall. This can reduce soil aeration and lead to root rot in some crops.
Heavy and difficult to work: Clay soils are heavy and can be difficult to till and cultivate with farming equipment.
Slow to warm up: Clay soils can be slow to warm up in the spring, which can delay planting and crop growth.
Prone to compaction: Clay soils are prone to compaction, which can reduce soil aeration and root growth."
What are the ideal storage conditions for maize to prevent mold growth and insect infestation?,temperatures between 10-15�C
how can Cassava mosaic disease spread ,Whitefly infestations
can crop rotation help control root rot in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
"which  cassava variety can i plant in the high altitude regions of Uganda, such as Kabale and Kisoro.",NASE 19
name some control measures for cutworms.," use of insecticides, such as pyrethroids or neem oil, applied directly to the cassava plant or to the soil."
what is Maize cob.,is the central part of the maize ear that contains the kernels. It is typically used as animal feed and is less commonly consumed by humans. Maize cob has a lower nutritional value compared to milled maize as it contains more fiber and less starch.
"Is buying local and organic the same thing?
",No. Local is a definition based on location
name any Livestock management practices.,"ensuring that the animals are provided with adequate food, water, and shelter, as well as maintaining their health through regular veterinary check-ups and vaccinations"
"Any maize markets out there?
",Nakasero Market
where is Intensive farming practiced.,mainly in developed countries
which nutrients are present in farmyard manure.,"nitrogen, phosphorus, and potassium,"
How long should artificial fertilizers be used in a certain piece of land in order to avoid degradation? ,"To prevent soil degradation, it is also recommended that farmers periodically test their soil for nutrient levels and pH and adjust their fertilizer application rates based on the test results. This can help ensure that fertilizers are being applied in appropriate amounts and prevent the accumulation of excess nutrients in the soil, which can lead to environmental pollution.A year after a year, Fertilization depends on crop and organic matter content of the soil. it would be advisable to always apply fertilizers after soil analysis. however, inherently, our soils (especially in buganda) are poor. by default, the lack n, p and k. soil erosion is also causing lot of depletion. it is advisable that the inorganic fertilizers be applies every cropping season. remember fertilizers will not work well if the soil does not have organic matter"
what is the maturity age of DKC 9098 maize variety.,85 days
