question,answers
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
in which areas are irrigation done.,areas with low rainfall or unreliable water sources.
what is Integrated Pest Management?,"IPM is a holistic approach to pest management that emphasizes the use of multiple methods to control pests, including biological control, cultural control, and chemical control"
Farmers are focused on conserving water for several reasons,1) Farmers know water wasted could mean a lack of the resource for future crops. 2) Water is expensive. Water wasted is money lost. 3) Farmers are cultivators. They use precise technology to know exactly how much water a plant needs to grow. Too much could mean poor production. 4) Many farmers rely on Mother Nature for water.
which nutrients are required for high yield in cassava.,"nitrogen, phosphorus, and potassium"
can i use insecticides to manage cassava whitefly infestation?,but it is important to use the appropriate type and dosage to avoid damaging the cassava plants and the environment
Is sandy soil better than clay soil  when growing beans?, neither soil type is inherently better or worse for growing beans
"which control method employs the use of beneficial insects like ladybugs or lacewings, or the release of whitefly-specific parasites or predators.",Biological contro
Which chemical is best for preserving beans seeds for long periods against weevils,"The chemical most commonly used for preserving beans seeds against weevils is called diatomaceous earth. It is a natural, non-toxic substance made from the fossilized remains of diatoms, which are a type of algae. When diatomaceous earth is applied to bean seeds, it dehydrates and kills the weevils by drying out their outer layer."
why whiteflies are able to multiply and spread so quickly,"Whiteflies have a high reproductive rate, with females capable of laying hundreds of eggs during their lifetime. These eggs hatch quickly, and the nymphs develop into adults in just a few weeks, allowing populations to increase rapidly."
For how long should farmers keep bean seeds before they get spoiled?,"Properly stored bean seeds can last for several years. However, the exact amount of time that they can be stored depends on a variety of factors, such as the initial quality of the seed, the storage conditions, and the type of bean. In general, it is recommended to use bean seeds within two to three years of harvesting."
how is root rot spread?,"spread through infected soil, water, and planting material"
What is the best season for beans?,"beans prefer warm weather, plant at least a week after the last spring frost"
What other crops can be inter cropped with cassava without interference in yield reduction?,"Legumes: Legumes such as cowpeas, soybeans, and groundnuts"
Suggest the advantages of sandy soil,"Good drainage: Sandy soils have large pore spaces, which allow for rapid drainage of water. This can be an advantage in areas with heavy rainfall, as it helps to prevent waterlogging and improves soil aeration.
Easy to work: Sandy soils are generally loose and easy to till, making them suitable for cultivation with various farming equipment.
Warm up quickly: Sandy soils warm up quickly in the spring, which can be advantageous for early planting and crop growth.
Low compaction: Sandy soils are less prone to compaction, which can be beneficial for root growth and nutrient uptake."
which family does the African armyworm belongs to.,Noctuidae
How can i control the buying of fake agrochemicals,"Buy from reputable suppliers: It's important to purchase agrochemicals from reputable suppliers that have a good track record and are known for selling high-quality products. You can ask for recommendations from other farmers, agricultural extension officers, or trusted agrochemical dealers."
which tools can farmers use to monitor water patterns in order to guard against drought.,"hey can use tools such as soil moisture sensors, weather stations, and remote sensing to gather information on conditions in their fields."
what is the recommended spacing for long 1.,spaced by 75x30cm with a seed rate of 25kg/ha
How can Tillage improve productivity.,"warming the soil, incorporating fertilizer and controlling weeds, but also renders soil more prone to erosion, triggers the decomposition of organic matter releasing CO2, and reduces the abundance and diversity of soil organisms."
"apart from maintaining soil structure, what are some of use of soil air."," soil air plays a key role in the cycling of nutrients, such as nitrogen, carbon, and sulfur, which are essential for plant growth. Soil air also supports the activities of soil microorganisms, which are important for breaking down organic matter and releasing nutrients into the soil"
what are used to mark rows when planting cassava., stakes and a string 
The major agricultural products can be broadly grouped into ?,"foods, fibers, fuels, and raw materials (such as rubber)"
How can crop rotation be used to control CBSD from spreading.,Planting cassava in the same field year after year can increase the risk of CBSD. Crop rotation can help to break the cycle of disease and reduce the risk of infection.
what is seed dormancy,Seed dormancy is the condition in which a seed fails to germinate even under conditions that are normally favorable for germination
name any example of cover crops that can be grown together with cassava.,mucuna or velvet beans
name one plant that uses C4 carbon fixation.,maize 
"which  cassava variety can i plant in the high altitude regions of Uganda, such as Kabale and Kisoro.",NASE 19
why is compost manure important.,"Compost enhances soil fertility, promotes microbial activity, and improves soil structure and nutrient retention."
What is the difference between maize cob and ordinary milled in terms of food value,"maize cob may be a source of animal feed, milled maize has higher food value and is an important staple food for many people around the world."
which maize variety has a maturity of 80 days.,PHB 3253
How can Rogueing be used to control CBSD.,Infected plants should be identified and removed from the field to prevent the disease from spreading
how can sun drying helps control pest in beans.,"Expose the beans to direct sunlight for a few days, as pests are generally sensitive to heat. Spread the beans in thin layers and turn them regularly to ensure thorough drying."
What are the potential crop losses due to armyworm infestation?," Its infestation can lead to yield losses of up to 50% and, in some cases, total crop failure"
how can overuse of pesticides destroy soil nutrients?,"Pesticides can kill beneficial soil microorganisms and reduce soil biodiversity, which can lead to nutrient depletion and reduced soil fertility."
What are some of the methods that farmers in Uganda use to control armyworms?,"early detection, biological control, chemical control, crop rotation, and cultural control"
what are cover crops,are plants that are planted to cover the soil rather than for the purpose of being harvested
How long should artificial fertilizers be used in a certain piece of land in order to avoid degradation? ,"To prevent soil degradation, it is also recommended that farmers periodically test their soil for nutrient levels and pH and adjust their fertilizer application rates based on the test results. This can help ensure that fertilizers are being applied in appropriate amounts and prevent the accumulation of excess nutrients in the soil, which can lead to environmental pollution.A year after a year, Fertilization depends on crop and organic matter content of the soil. it would be advisable to always apply fertilizers after soil analysis. however, inherently, our soils (especially in buganda) are poor. by default, the lack n, p and k. soil erosion is also causing lot of depletion. it is advisable that the inorganic fertilizers be applies every cropping season. remember fertilizers will not work well if the soil does not have organic matter"
what other reasons are there for using diammonium phosphate put in planting hole.,"DAP is water-soluble, which means it can be quickly taken up by plant roots and used for growth. By placing DAP in the planting hole, the young plant's roots can access the nutrients immediately, promoting early growth and establishment."
Is agriculture a necessary industry?,Agriculture is a necessity!
how do you define organic?,"a labeling term that indicates that the food or other agricultural product has been produced through approved methods that integrate cultural, biological and mechanical practices that foster cycling of resources, promote biological balance and conserve biodiversity"
what is RFID used for?,is a technology that has been used to identify and track livestock animals
which genetical method are researchers are exploring to control whitefly., RNA interference (RNAi)
What is the effect of Cassava Mosaic Disease (CMD) in severe condition.,yield losses of up to 100%
what transmits cassava mosaic disease.,Bemisia tabaci
how is biological pest control done?,involves the introduction of natural enemies of the pest that are bred in the laboratory and released into the environment.
which natural water can fish grow in?,"ponds, lakes, rivers, and streams"
what does poverty results in?,"inability to purchase food, safely store food or transport food from where it is grown to where it is needed."
which maize disease survive well in warm and humid weather.,Gray leaf spot
why should farmers replace old seed during planting.,"using old seeds can result in poor germination rates, uneven plant growth, and reduced resistance to environmental stressors such as drought, pests, and diseases."
which fish are grown in farms?,"salmon, catfish, rainbow trout, tilapia, and cod are grown in fish farms"
How does the combine harvester help farmers?,The combine harvester saves the farmers time and labor.
Some maize varieties are more adapted to greenhouse growing conditions. which one are those?,"shorter, bushier varieties"
what are the characteristics of CBSD infection.,"yellow-brown streaks or patches on the stem, which can extend to the leaves and petioles. The disease can also cause root necrosis, reducing the quality and yield of the cassava roots."
