question,answers
why should farmers avoid areas with recent fertilizer or pesticide applications when collecting soil sample.,"These substances can alter the nutrient levels and pH of the soil, affecting the accuracy of the soil analysis."
how can Livestock integration helps increase soil fertility.,"Grazing livestock on pasture land can help add organic matter to the soil through manure and urine deposition. Additionally, crop residues and other organic materials can be fed to livestock and the resulting manure can be applied to the soil to improve fertility."
which cassava variety is mainly grown in Thailand.,M Col 22
Which cassava disease is the most devastation in Uganda?,Cassava Brown Streak Disease (CBSD)
What causes cassava seedling blight?,Xanthomonas axonopodis pv. manihotis is the pathogen that causes bacterial blight of cassava
what is Food Safety and Inspection Service (FSIS) responsible.,"FSIS is �responsible for ensuring that the nation�s commercial supply of meat, poultry and egg products is safe, wholesome and correctly labeled and packaged"
What is the difference between maize cob and ordinary milled in terms of food value,"maize cob may be a source of animal feed, milled maize has higher food value and is an important staple food for many people around the world."
"If it says locally grown, does that mean it is from my community?","Not necessarily. This may come as a surprise, but if you�re buying or eating locally grown food, it may not be food grown in your community."
Suggest the advantages of clay soil,"High water-holding capacity: Clay soils have a high water-holding capacity, which can be advantageous in areas with low rainfall or inconsistent moisture. This can also reduce the need for irrigation and improve soil moisture retention.
High nutrient retention: Clay soils have a high nutrient retention capacity, which can help to reduce leaching of nutrients and improve soil fertility.
Good for some crops: Clay soils can be good for crops that require consistent soil moisture, such as rice, and can also be beneficial for root crops such as carrots and potatoes.
High organic matter content: Clay soils often have a high organic matter content, which can improve soil structure and water-holding capacity."
name the activities of crop maintanance.,"weed and pest control, fertilization, and irrigation."
why is compost manure important.,"Compost enhances soil fertility, promotes microbial activity, and improves soil structure and nutrient retention."
How has farming changed in the United States?,"The growth of farming brought many laborsaving devices to 19th- and early 20th-century farm life, including reaping and threshing machines, which replaced work done by hand. Today, with modern methods of agriculture that include complex machinery, scientific breeding, and chemical pesticides, farms require far fewer workers."
What is the recommended spacing for cassava?,spacing of 1.0 m x 1.0 m (3 ft x 3 ft) is commonly used for cassava planting
name one way bacterial blight can be spread.,"Contaminated planting material: The bacterium can be present in infected cassava stems, which can spread the disease to healthy plants when used as planting material."
why should farmers avoid areas with recent fertilizer or pesticide applications when collecting soil sample.,"These substances can alter the nutrient levels and pH of the soil, affecting the accuracy of the soil analysis."
Is it late to plant maize in this mid September.,"The optimal planting time for maize varies depending on the specific region and climate conditions. In general, maize is typically planted during the spring season when temperatures are warm and frost is no longer a concern.

Planting maize in mid-September may be considered late in many regions, especially if you are in a location where winters or cool temperatures arrive early. Late planting can result in several challenges, including reduced yields and increased risk of crop damage from frost or cold weather.
"
"which  social insects live in large colonies in the soil and feed on wood, plant matter, and other cellulose-containing materials.",Termites 
why DK maize variety widely grown in Uganda. ,"It is known for its high yield potential, good disease resistance, and adaptability to various growing conditions"
name any one example of neonicotinoids.,thiamethoxam
what is strip cropping.,Planting different crops in alternating strips across the slope helps to reduce erosion by breaking up the flow of water. The alternating strips of different crops create barriers that trap sediment and prevent it from being washed away.
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
Is it a good practice to apply farm yard manure and compost manure at the same time? ,"Yes, it is generally a good practice to apply farmyard manure (FYM) and compost manure together, as they can complement each other in improving soil fertility and crop productivity. Both FYM and compost manure contribute organic matter, nutrients, and beneficial microorganisms to the soi"
how does proper seed bed preparation helps to control weeds.," by uprooting or burying weed seeds and removing existing weeds. By creating a clean and weed-free seed bed, farmers can minimize competition between weeds and crops for nutrients, water, and sunlight, leading to better crop establishment and growth."
name the types of irrigation.,"flood, furrow, drip, and sprinkler irrigation"
why is crop rotation important?, help to maintain soil health and improve crop yields over time
how are beans planted?,The seeds are planted at a depth of 1-2 inches and spaced about 2-4 inches apart in rows
What is the appropriate distance for planting beans,"The appropriate distance for planting beans can vary depending on several factors such as the bean variety, soil fertility, and available resources. However, as a general guideline, bush beans are typically planted with a spacing of 6-8 inches (15-20 cm) between plants and 18-24 inches (45-60 cm) between rows. This spacing allows the plants to have enough room for proper growth, airflow, and access to sunlight. For pole beans, which require support, you can plant them in rows spaced about 3 feet (90 cm) apart, with the plants spaced 6-8 inches (15-20 cm) apart within the rows."
does spacing reduce competition for resources?,"When beans are spaced adequately, there is less competition among plants for essential resources like water, nutrients, and light. This allows each plant to access the resources it needs without being hindered by neighboring plants, resulting in more vigorous growth.
"
What are the measures farmers can take minimize crop losses during storage," Harvesting crops at the right time and in the right way is important to ensure that they are not damaged during the process. The crops should be harvested when they are mature but not overripe, and the tools used should be in good condition to prevent damage to the crops."
what is Spinosad pesticide.,"Spinosad is a natural pesticide derived from the fermentation of a soil bacterium. It is effective against a wide range of insect pests, including bean beetles, leafminers, and thrips. Spinosad works by disrupting the nervous system of insect pests, leading to paralysis and death."
why is Integrated Pest Management used?,"to minimize the use of pesticides and other chemicals, while still effectively controlling pests and diseases."
which key districts produces maize in uganda?,"Masindi, Kapchorwa, Kasese, Jinja, Kabarole and Mbale"
what are Pyrethroids pesticides.,"Pyrethroids are a type of synthetic pesticide that can be effective against a range of insect pests, including bean beetles and leafhoppers. They work by attacking the nervous system of insects. Pyrethroids are available in various forms, including sprays, dusts, and granules."
which genetical method are researchers are exploring to control whitefly., RNA interference (RNAi)
which type of family do green manure crops belongs to.,leguminous
Which fertilizer is good for planting beans?," a fertilizer with a higher ratio of phosphorus and potassium, such as 10-20-20 or 15-30-15, would be suitable for planting beans"
how can the information collected for precision agriculture used?,make more informed decisions about planting and harvesting
why do farmers need to add desiccants to the storage containers for beans.,"to absorb any moisture that might still be present.
"
Can beans be milled like soyabean for human consumption,"Yes, beans can be milled like soybeans for human consumption. The process of milling involves grinding the beans into a fine powder, which can then be used as a flour in various recipes."
why are farmers not encouraged to collect soil samples compost piles or manure storage., These areas may have localized nutrient concentrations that do not represent the overall soil fertility.
can deforestation affect soil nutrients?,"Deforestation can cause soil erosion and loss of soil organic matter, which can reduce soil fertility and productivity."
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
which body oversees organic certification>,USDA National Organic Program (NOP)
"When is the best time to harvest beans, and how is this determined?",when the pods turn yellow and dry up
"During the mid to late vegetative stage, cassava requires less rainfall as it begins to store food in its roots. what is it?",about 750 to 1000 mm of rainfall.
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
what is top-dressing?,op-dressing involves applying fertilizer on the soil surface around the base of the bean plants after the first weeding. This method allows the fertilizer to be directly available to the plants' roots and can improve nutrient uptake and yield.
what are the control measures for Cassava Anthracnose Disease:," use of disease-free planting material, crop rotation, and the application of fungicides."
Is sandy soil better than clay soil  when growing beans?, neither soil type is inherently better or worse for growing beans
May we farmers know the uses of water in the soil,"Water is necessary for plants to absorb nutrients from the soil. Water dissolves nutrients and makes them available to plant roots, which can then take up the nutrients they need for growth."
why cassava widely grown?,its ability to thrive in poor soils and withstand drought
Which chemical is best for preserving beans seeds for long periods against weevils,"The chemical most commonly used for preserving beans seeds against weevils is called diatomaceous earth. It is a natural, non-toxic substance made from the fossilized remains of diatoms, which are a type of algae. When diatomaceous earth is applied to bean seeds, it dehydrates and kills the weevils by drying out their outer layer."
give examples of Potassium Fertilizers.,potassium chloride and potassium sulphate
what is mound planting.,Mound planting involves creating mounds or hills by heaping soil around the base of the cassava stem
how can farmers improve productivity of local maize variety.,"Farmers can improve the productivity of local maize breeds by using improved farming practices such as proper land preparation, timely planting, weed control, and appropriate use of fertilizers and pesticides."
How long does cassava takes to mature.," It takes between 8 to 18 months to mature, depending on the variety"
"what is RFID in full
",Radio frequency identification
name one legume that can be intercropped with maize in kiboga.,Groundnuts 
Testing Cassava?,There are various tests that can be done on cassava like testing for viruses.
What are some of biological properties of soil that soil scientists study?, microbial communities that live in the soil and the interactions between these organisms and the plants that grow in the soil.
what other methods can be used to control apple tree pests?,"using pheromone traps, applying insecticides, or using natural predators such as ladybugs"
how is mulching use to control soil erosion in kigezi region.," Applying mulch, such as crop residues, grass clippings, or organic materials, on the soil surface helps to protect the soil from erosion by reducing the impact of raindrops and improving water infiltration. Mulch also helps to retain moisture and suppress weed growth."
How can I control the spread of fungal diseases in my tomato plants?," ensure good airflow around the plants by spacing them properly and pruning them as needed. Additionally, using a fungicide can help control fungal growth. It's also important to avoid overhead watering, which can promote the spread of disease by splashing spores from one plant to another"
what kinds of seeds should be used when planting cassava.,High-quality and disease-free planting materials
"I always see some maize combs having a variety of colors ranging from purple , blue , red , orange , yellow , white etc. what causes such maize to have all those colors in one comb,?",recombination during pollination.
name other ways a farmer can use to control CBSD.,Planting resistant varieties
how do farmers control insects?,prevent insect damage by putting up insect traps or by bringing in beneficial insects that feed on the harmful ones that are causing a problem.
what is milled maize?,milled maize (also known as maize flour) is made by grinding the kernels of the maize plant into a fine powder
Which fertilizer is good for planting beans?,farmyard manure (FYM) and compost manure
which micronutrients do beans require.,"calcium, magnesium, and sulfur"
what is pest control.,"is the regulation or management of a species defined as a pest; such as any animal, plant or fungus that impacts adversely on human activities or environment"
