question,answers
How long should maize grains to be boiled for it's effective nutrients in human consumption.,"Maize grains can be boiled until they are tender, which usually takes around 30 to 45 minutes, depending on the variety and maturity of the maize. However, the length of time that maize grains should be boiled for optimal nutrient retention can vary depending on the specific nutrient in question."
what are the benefits of crop domestication.," increased yield, improved disease resistance and drought tolerance, eased harvest and improved the taste and nutritional value of crop plants"
name examples of Potassium-based fertilizers.," potassium sulfate or potassium chloride,"
what are organic fertilizers?," are derived from natural sources such as animal manure, compost, and plant residues"
what is soil?,"Soil is a complex mixture of minerals, organic matter, water, air, and living organisms."
"what nutrients can i use for water regulation, disease resistance, and stress tolerance in plants.",potassium 
what is Conservation tillage.,Conservation tillage involves reducing or eliminating plowing and other tillage operations that can disturb the soil structure and reduce soil organic matter
"which insecticide is used to control various pests, including bean fly and aphids.",Imidacloprid
name two types of beans found in the garden,bush beans and pole beans
what are some of the challenges in growing apples?,"� Apple seedlings are imported and costly
� Birds and thieves are giving many farmers sleepless nights.
� Few areas are favourable for Apple Growing
� High competition with imported apples
Market"
what are organic fertilizers.,"Organic fertilizers are made from natural materials such as compost, manure, and bone meal. They can provide a range of nutrients and help to improve soil structure and fertility over time."
At what spacing can cassava be intercropped with beans?,"Cassava and beans can be intercropped at a spacing of 75 cm between cassava rows and 50 cm between bean rows, with a spacing of 25-30 cm between bean plants within the rows"
what percentage does agriculture contribute to the total greenhouse gas emissions,9% of total U.S. greenhouse gas emissions
how is Cassava Anthracnose Disease (CAD)  spread?,"CAD is spread through infected planting material, contaminated soil, and water"
how can soil living organism helps control pest and diseases.," Some soil organisms, such as certain species of bacteria and fungi, can help to control pests and diseases by competing with or attacking harmful organisms."
name working animals that have been used to cultivate fields.,"horses, mules, oxen, water buffalo, camels, llamas, alpacas, donkeys, and dogs"
what is root rot disease.," This is a fungal disease that causes the roots of the cassava plant to rot, leading to stunted growth and reduced yield"
 why is it is recommended to allow the cuttings to dry for a few hours in a shaded area before planting.,to reduce the risk of fungal infection and other diseases.
How do you call the young ones of a horse,foal
which substance is applied in acidic soil to balance soil PH.,lime
how can you break chemical dormancy.,by leaching the seed in water or by exposing it to a specific temperature or light regime.
what is the size of the armyworms laid eggs.,Their eggs are relatively small at 0.5 mm in diameter
what are green manure used for?,to manage a range of soil macronutrients and micronutrients
what causes cassava root rot., fungal and bacterial pathogens
what is incubation period for steak disease.,10 to 14 days after infection
what are Water-absorbing polymers,"These are synthetic materials that can absorb and retain large amounts of water, releasing it slowly to plant roots. They can be added to soil or mixed with fertilizer, and can help reduce watering frequency and improve plant survival during drought conditions."
