question,answers
"Is buying organic food better for the environment than buying food
produced conventionally?
","Ultimately, environmental sustainability comes down to the farmer, whether they produce goods organically or conventionally."
what are some of the tips on how to best use PICS bags for storing maize grains.,"Clean and dry the grains: Before storing maize grains in PICS bags, make sure that they are thoroughly cleaned and dried to a moisture content of around 12-13%. This will help prevent mold and insect growth.

Fill the bags completely: Fill the PICS bags completely with the maize grains, leaving no empty space. This will help prevent the buildup of oxygen and moisture, which can lead to spoilage and insect growth.

Seal the bags tightly: After filling the bags with maize grains, seal them tightly using the PICS bag sealer or a heat sealer. Make sure that there are no holes or leaks in the bags, as this can allow air and moisture to enter.

Store the bags in a cool and dry place: Store the PICS bags in a cool and dry place, away from direct sunlight and sources of moisture. A well-ventilated room or a grain storage facility is ideal for storing PICS bags.

Check the bags regularly: Check the PICS bags regularly for any signs of damage, such as holes or leaks, and for any signs of insect or mold growth. If any damage or signs of infestation are found, take immediate action to prevent further damage."
what  is the role of Center for Disease Control(CDC). ,"to prevent �illness, disability and death due to domestic and imported foodborne diseases"
why do we need to rotate stock?,"To ensure the beans are always fresh, rotate your stock and use the oldest beans first. Aim to use your stored beans within a year."
name any  veterinary care that should be given to livestock,routine check-ups and vaccinations
what does  Food and Drug Administration (FDA) focuses on.,FDA focuses on both fresh and processed food products
The primary macronutrients are?," nitrogen (N), phosphorus (P), and potassium (K), which are typically present in fertilizers in the form of NPK ratios"
how does neem oil works as pesticide.," It works by disrupting the feeding and reproductive systems of insect pests. Neem oil is effective against a range of pests that attack bean leaves, including aphids, bean beetles, and whiteflies."
when do moths travel?,during the day
what is the size of the armyworms laid eggs.,Their eggs are relatively small at 0.5 mm in diameter
how can crop rotation helps to improve red soil for maize growth.," by alternating maize with other crops to break pest and disease cycles, improve soil health, and reduce nutrient depletion."
what is the required PH for cassava growth.,pH of 5.5-6.5
The primary macronutrients are?," nitrogen (N), phosphorus (P), and potassium (K), which are typically present in fertilizers in the form of NPK ratios"
what are the signs and symptoms of cassava mealybugs.,"stunted growth, wilting, yellowing of leaves, and reduced yield"
Which soil is better for maize production?,"Maize requires well-drained soils with a good supply of nutrients and moisture. It cannot withstand even a slight degree of waterlogging and therefore can be killed if stands in water for a day. Preferred soil for maize production should also be deep, well-aerated with moderate pH 5.5-6.5, and rich in organic matter."
where area is  shifting cultivation done.,"This type of farming is practiced mainly in areas with abundant rainfall where the forest regenerates quickly. This practice is used in Northeast India, Southeast Asia, and the Amazon Basin."
which insecticides are effective against caterpillars,Bt-based insecticides
name the various pest and diseases that can affect cassava plants.,"mealybugs, whiteflies, cassava mosaic disease, and cassava brown streak disease"
give examples of vegetables that be intercropped wit maize.,"pumpkin, squash, or sweet potato"
How can I prevent soil erosion on my farm?,"planting cover crops, using conservation tillage practices, and building contour terraces. It's also important to avoid overgrazing and to maintain vegetation along streams and other waterways to prevent bank erosion."
what is another name for cassava whitefly.,Bemisia tabaci
What damage do sucking pest cause to plants like beans in the garden,"Sucking pests, such as aphids, whiteflies, and mites, can cause significant damage to plants like beans in the garden. These pests feed on the sap of the plant, which can weaken and stunt its growth. They also often transmit plant viruses, which can cause even more damage."
How can I prevent soil erosion on my farm?,"planting cover crops, using conservation tillage practices, and building contour terraces. It's also important to avoid overgrazing and to maintain vegetation along streams and other waterways to prevent bank erosion."
which substance is applied in acidic soil to balance soil PH.,lime
what does poverty results in?,"inability to purchase food, safely store food or transport food from where it is grown to where it is needed."
which symptoms are evident of Micronutrient deficiencies,"leaf discoloration, reduced growth, and poor reproductive performance"
why cassava widely grown?,its ability to thrive in poor soils and withstand drought
which plant nutrient helps in formation of chlorophyll . , magnesium (Mg)
what is the spacing between plants and rows?,a spacing of 20-30 cm between plants and 60-75 cm between rows
name examples of fungicide that can be used to spray beans affected by hailstorm?,"Mancozeb, Copper oxychloride, and Propiconazole."
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
how does seed drying prevent spoilage.," Drying seeds effectively reduces the risk of spoilage during storage. Moisture provides a favorable environment for the growth of microorganisms, such as fungi and bacteria, which can attack and damage seeds. By reducing moisture content through drying, farmers can inhibit the growth of these organisms and minimize the risk of seed spoilage and loss."
what percentage o electricity does fossil fuel accounts for?, 81% of electricity
what farming techniques helps to reduce the build up of a certain pest species.,crop rotation
how can you control whiteflies,Whiteflies can be controlled using insecticides or by using sticky traps that attract and trap the insects.
why should you use mound planting.,"method ensures good soil drainage, which is essential for cassava growth. It also helps to reduce soil erosion and increases yields"
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
