question,answers
Are there some CBB resistant crops?, Some cassava varieties have been developed that are resistant to CBB
how is biodiversity enhanced through reliable rainfall.," Rainfall can support a variety of plant and animal species, leading to increased biodiversity and a healthier ecosystem.
"
Which condition is suitable for maize plantation,"Maize thrives in warm temperatures and requires an average temperature of 21-27�C during the growing season. It also requires a good amount of sunshine, ideally 8-10 hours of sunlight per day. Maize grows well in well-drained soils with good water retention capacity. The soil should have a pH of 5.5 to 7.5. Maize also requires sufficient rainfall or irrigation during the growing season. The recommended altitude for planting maize is between 0 and 2500 meters above sea lev"
how many bristles do female armyworms have?,females have multiple
how can farmers ensure proper drainage.,Ensuring that fields are properly drained can help to reduce the risk of infection.
Which common chemical is used for seed dressing,thiram
which kind of threshing is the most common in developing countries.,Manual threshing
How can I improve the quality of my grapes for winemaking?,"Grape quality can be improved by careful management of the vines, such as proper pruning and trellising. Additionally, thinning the grape clusters can help ensure even ripening and improve the quality of the fruit"
Name the crops that can be successfully grown in sandy soil,"Sweet potatoes
Carrots
Peppers
Tomatoes
Watermelons
Pineapples
Cucumbers
Okra"
which organic matter help improve soil fertility.,compost or well-rotted manure
what does Cassava Anthracnose Disease: causes.,"dark spots on the leaves, stem, and root"
what is the basic principle of organic farming,keeping the soil rich with nutrients by feeding it natural fertilizers such as cow manure
what are the effects of termites infestations.,"the presence of mud tubes or tunnels on the plant stems or nearby soil, and the appearance of swollen or distorted stems or roots. In severe cases, the entire plant may collapse or die."
what is the distance of the furrows to be formed for cassava plants.,1-1.5 meters between rows
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
name examples of cover crops.,"Secale cereale (rye), Vicia villosa (hairy vetch), Trifolium pratense (red clover), Sorghum bicolor (sorghum-sudangrass), and species in the family Brassicaceae, particularly mustards"
why is crop cultivation a critical aspect of agriculture., plays a vital role in providing food security for the world's growing population.
why is it advisable to combine both compost and farmyard manure.,farmers can maximize the benefits of both organic amendments and address a wider range of soil nutrient and organic matter requirements
what happens to African armyworms first after emerging from pupation,hey allow their bodies to dry off and their wings to harden before climbing trees
which diseases can be spread by whiteflies?,"The whiteflies can spread viruses such as CMD and CBSD, which can cause significant losses for farmers."
what are the signs and symptoms of CBB disease?,"The disease causes wilting, yellowing of the leaves, and rotting of the stems and roots"
name any other disease that causes bean to wither and die after germination.,Fusarium Wilt
which bean variety is tolerance to heavy rains.,"Robusta: Robusta beans are known for their good resistance to waterlogging and heavy rains. They have a relatively quick growth cycle and are suitable for areas with high rainfall.

Akunduny: Akunduny is a climbing bean variety that performs well in areas with heavy rainfall. It has good disease resistance and can withstand waterlogged conditions.

Katumani: Katumani is a bean variety that is popular in regions with heavy rainfall. It has good water tolerance and can withstand periods of excessive moisture."
what is Agroforestry.,"Planting trees and shrubs alongside crops can help provide shade, reduce erosion, add organic matter to the soil, and provide additional income through the sale of timber or fruits."
How do you call the young ones of a horse,foal
how is  shifting cultivation done?," a small area of forest is cleared by cutting and burning the trees. The cleared land is used for growing crops for a few years until the soil becomes too infertile, and the area is abandoned. Another patch of land is selected and the process is repeated"
which nutrient is leguminous crops high in?,nitrogen 
How best can picks bags store maize grains for a long period of time?,"PICS (Purdue Improved Crop Storage) bags are specially designed storage bags that can help farmers store maize grains for a long period of time, up to 2-3 years, without using any chemicals"
why does Propagating  cassava through stems very easy.,stem cuttings is relatively easy and requires minimal technical knowledge. Farmers can easily obtain stem cuttings from healthy cassava plants and plant them in their fields
name one open-pollinated maize variety that was developed in West Africa and is well-suited to drought-prone regions.,SAWAH
How can agronomist overcome problems due to persistent use of fertilizers? ,"Regular soil testing helps determine the nutrient levels in the soil and allows for tailored fertilizer recommendations. Agronomists can assess the nutrient needs of specific crops and apply fertilizers accordingly, avoiding over-application. This helps maintain nutrient balance and prevents nutrient imbalances or excesses."
What is the best time of year to plant soybeans in the Midwest?, between late April and mid-May
how are fungi beneficial to soil.,"hese fungi can form symbiotic relationships with plant roots, helping to improve nutrient uptake and plant growth.
"
which other field is RFID being used?,hay
how can you control whiteflies,Whiteflies can be controlled using insecticides or by using sticky traps that attract and trap the insects.
Is maize growth affected by altitude?,The expert will reachout to help
what are Herbicide resistant seeds.," have a gene implanted into their genome that allows the plants to tolerate exposure to herbicides, including glyphosate"
"Could more people be fed if crop land was used for food for human
consumption instead of livestock or livestock feed?", land used f
What is the best chemical for the treatment of bean seeds?,"Thiram: This is a fungicide that is used to protect bean seeds against various soil-borne diseases, including Fusarium and Rhizoctonia"
why do farmers don not like stake method of planting.,it requires more labor and resources to establish the nursery bed
name two types of beans found in the garden,bush beans and pole beans
what is being used to monitor to pest populations in the canopy.,Pheromone traps
name the diet in which diary cows should be fed on.,diet high in protein and calcium
"which variety is grown in Colombia and is known for its high yield potential, disease resistance, and good processing qualities.",COCU 001
name the first step in crop cultivation,Land preparation
what percentage does the production of animal food produce to Green House Emission.,57%
Name areas where substance farming is practicied.,Monsoon Asia and South-East Asia
What farming practices destroy soil nutrient,"Overuse of synthetic fertilizers: Excessive use of synthetic fertilizers can result in soil acidification and nutrient imbalances, which can reduce soil fertility and productivity over time."
why are dressing chemicals called systemic? ,they are absorbed by the seedling and provide protection against insect pests for a period of time.
how is threshing done for bean crops?,manually or by using machines such as threshers or combines
what is the effect severe CBSD , reducing yields and making cassava roots unsuitable for consumption or processing
give symptoms of cassava root rot,"ytophthora root rot: This is caused by the oomycete pathogen Phytophthora spp. It leads to root decay and can result in wilting and stunted growth of the cassava plant.

Bacterial root rot: This is caused by bacteria such as Erwinia spp. and Pectobacterium spp., which infect the cassava roots and cause rotting and tissue breakdown.

Poor soil drainage: Excessive moisture in the soil can lead to root rot, as it creates favorable conditions for fungal and bacterial pathogens to thrive.

Poor soil health: Nutritional deficiencies, high soil acidity, or other soil-related issues can weaken cassava plants and make them more susceptible to root rot."
what is agricultural automation?,refers to autonomous navigation by robots without human intervention. 
when do the eggs of armyworms turn black., prior to hatching
