question,answers
Is it true that i can make glue from cassava,"Yes, cassava can be used to make glue. Cassava is a starchy root vegetable that is native to South America, but is now grown in many parts of the world. The starchy content of cassava can be extracted and used to make a type of adhesive or glue"
name two types fertilizers.,organic and inorganic fertilizers
How can a farmer control bean weevil in the store?,"Cleaning and hygiene: Before storing beans, ensure that the storage area is clean and free from debris and residues that may harbor pests. Thoroughly clean the storage containers or structures to remove any existing infestations.

Proper storage containers: Use airtight containers, such as metal or plastic bins with tight-fitting lids, to store beans. This helps prevent weevils from entering and infesting the beans. Avoid using jute bags or other porous materials that can allow pest entry.

Temperature control: Weevils thrive in warm temperatures. Keeping the storage area cool can help deter their growth and reproduction. Maintain a temperature below 15 degrees Celsius if possible.

Moisture control: Weevils require moisture to survive and reproduce. Ensure that the beans are properly dried before storage to reduce moisture content. Use moisture-absorbing substances like silica gel packets or dry ash in the storage containers to keep the environment dry.

Natural repellents: Some natural substances act as repellents to weevils. These include dried neem leaves, mint leaves, or tobacco leaves. Place small sachets of these repellents in the storage containers to deter weevils.

Freezing or heating: If feasible, beans can be subjected to extreme temperatures to eliminate weevils. Freezing the beans for a few days at temperatures below -18 degrees Celsius or heating them at temperatures above 60 degrees Celsius can kill the pests.

Regular monitoring: Regularly inspect the stored beans for signs of weevil infestation, such as holes in the beans or presence of adult weevils. If infestation is detected, separate and discard the infested beans to prevent further spread."
what type of soil can cause cassava plant to die prematurely.,"soil with high salinity or acidity, can cause the plants to dry out and die prematurely"
Commonly used nitrogen-rich fertilizers for top-dressing maize include?,urea and ammonium sulfate
which year was Apple farming introduced in Uganda?,1999
What cultural methods are good in controlling soil erosion in maize gardens especially in hilly areas of kigezi? ,"Constructing contour terraces on slopes helps to slow down the flow of water, reducing erosion. Terraces are level or slightly sloping strips of land that follow the contour lines of the hillside. They are built with raised ridges of soil and suitable vegetation to trap water and prevent soil from being washed away."
"what nutrients can i use for water regulation, disease resistance, and stress tolerance in plants.",potassium 
why do cassava propagated through stem cuttings matures faster compared to seed propagation.,This is because the stem cuttings already have a head start in development and can quickly establish roots and start growing.
Which type of seed is resistant to pests and diseases,"Hybrid seeds: Hybrid seeds are produced by cross-breeding two or more distinct plant varieties to create a new variety with desirable traits, such as disease and pest resistance.

Genetically modified (GM) seeds: GM seeds have been genetically altered to express certain traits, such as resistance to specific pests or diseases. For example, Bt (Bacillus thuringiensis) maize has been genetically modified to produce a protein toxic to certain insect pests.

Heirloom or heritage seeds: Heirloom or heritage seeds are non-hybrid seeds that have been passed down from generation to generation, often for centuries. These seeds have developed natural resistance to local pests and diseases over time.

Open-pollinated seeds: Open-pollinated seeds are non-hybrid seeds that have been pollinated by natural means, such as wind or insects. These seeds can be genetically diverse and may exhibit natural resistance to pests and diseases."
do plants have naturally occurring B12?,no 
what are other benefits of cover crops to habitat.,improve farm habitat for wildlife
"Is buying local and organic the same thing?
",No. Local is a definition based on location
which two countries are the largest trading partners of the U.S,China and Canada
"what is volunteer plant
","A plant, which usually comes up from seed (root or cutting) left on/in the ground
from a previous crop"
what are some of the symptoms  and signs of CAD,"small, circular, water-soaked spots on leaves that expand into larger, dark brown or black lesions. Infected leaves may become distorted and dry up"
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
how are plants harvested?,by hand or machine
How can i know that soil lacks air as a major nutrient,"To determine whether soil lacks air, you can perform a simple test called the squeeze test. Take a handful of soil and squeeze it tightly in your hand. If the soil remains in a tight ball and does not crumble, it may indicate that the soil is too compacted and lacks adequate air. Another indicator of soil lacking air is the presence of waterlogged areas or standing water after rain or irrigation."
Which fertilizer is good for planting beans?,farmyard manure (FYM) and compost manure
how can rainfall increase water quality.," improve water quality by replenishing rivers, streams, and groundwater supplies"
how can tillage be used to control Couch grass., involves digging up the soil to a depth of at least 6 inches to disrupt the root system of the grass
why whiteflies are able to multiply and spread so quickly,"Whiteflies have a high reproductive rate, with females capable of laying hundreds of eggs during their lifetime. These eggs hatch quickly, and the nymphs develop into adults in just a few weeks, allowing populations to increase rapidly."
what are the effects of armyworm infestation.,significant defoliation and reducing the plant's ability to produce healthy tubers
why are farmers not encouraged to collect soil samples compost piles or manure storage., These areas may have localized nutrient concentrations that do not represent the overall soil fertility.
which animal require a diet that is lower in protein but higher in carbohydrates.,pigs 
"which fertilizer is often used as a basal or pre-planting fertilizer, and it can also be used as a top dressing fertilizer during the growing season.",NPK 
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
Suggest the advantages of clay soil,"High water-holding capacity: Clay soils have a high water-holding capacity, which can be advantageous in areas with low rainfall or inconsistent moisture. This can also reduce the need for irrigation and improve soil moisture retention.
High nutrient retention: Clay soils have a high nutrient retention capacity, which can help to reduce leaching of nutrients and improve soil fertility.
Good for some crops: Clay soils can be good for crops that require consistent soil moisture, such as rice, and can also be beneficial for root crops such as carrots and potatoes.
High organic matter content: Clay soils often have a high organic matter content, which can improve soil structure and water-holding capacity."
what are combine harvesters?,"machines, which are loaded with technology, are very efficient and combine all three jobs of cutting, collecting, and threshing a crop"
Which method of fertilizer application do we use during weeding beans?,"For fertilizer application during weeding of beans, the most common method is top-dressing"
which genetical method are researchers are exploring to control whitefly., RNA interference (RNAi)
"which control method employs the use of beneficial insects like ladybugs or lacewings, or the release of whitefly-specific parasites or predators.",Biological contro
which variety is popular in north and tolerant to drought.,Albert
name one GMO crop used by farmers.,insect-resistant crops
what is depth of the soil for planting maize.,"make an estimate of about 5-7 cm deep, and you can make the holes deeper for dry planting and sandy soil."
What are the effects of reliable rain fall,"improved crop yields, better soil health, enhanced biodiversity, reduced risk of drought, and improved water quality."
"In top side dressing, at what stage should fertilizers be applied? ","""vegetative stage"" or ""early growth stage"" of the plant"
Which type of fertilizer can you use in soil before planting maize?,phosphorus fertilizer
what is depth of the soil for planting maize.,"make an estimate of about 5-7 cm deep, and you can make the holes deeper for dry planting and sandy soil."
 can delaying weeding cassava cause cassava mosaic,"Delaying weeding in cassava fields can create favorable conditions for the spread of Cassava Mosaic Disease (CMD). Weeds can act as alternative hosts for the whiteflies that transmit the virus responsible for CMD. When weeds are left to grow and multiply in the cassava field, they can attract whiteflies and serve as a reservoir for the virus. These whiteflies can then spread the virus to the cassava plants, leading to infection and the development of mosaic symptoms."
What is rouging.,"Removal of plants which are diseased or not of the desired type contaminants to purify and
clean the stock,"
what causes plant diseases?,"variety of pathogens, including fungi, bacteria, viruses, and nematodes"
How does FAO defines agricultural automation.,"FAO defines agricultural automation as the use of machinery and equipment in agricultural operations to improve their diagnosis, decision-making or performing, reducing the drudgery of agricultural work and/or improving the timeliness, and potentially the precision, of agricultural operations."
Name one breed of a horse,ponies
How is maize  stored after harvesting?,use of hermetic storage bags or containers 
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
which types of crops are used to retain and recycle soil nitrogen already present.,catch crops
Which method of fertilizer application do we use during weeding beans?,"For fertilizer application during weeding of beans, the most common method is top-dressing"
what is crop age?,"The time from planting to the date of assessment, inspection or any other key activity."
which pest feeds on the underside of cassava leaves and causes yellowing and curling of the leaves,Cassava whitefly
What is the difference between maize cob and ordinary milled in terms of food value,"maize cob may be a source of animal feed, milled maize has higher food value and is an important staple food for many people around the world."
what causes cassava root rot., fungal and bacterial pathogens
which two countries contribute to 80 percentage of the sea food, Asia and Latin America
