question,answers
which maize variety is resistant to crop pest and diseases.,"CIMMYT (International Maize and Wheat Improvement Center) hybrids: CIMMYT develops and releases several maize hybrids that have shown resistance to pests and diseases in various regions.

DKC (Dekalb) hybrids: Dekalb is a well-known seed company that offers a range of maize hybrids with resistance to specific pests and diseases.

Pannar hybrids: Pannar is another seed company that offers maize hybrids with resistance to various pests and diseases."
name ways how farmers can minimize negative impact of burning maize residues.,"farmers can adopt several practices, including:

Incorporating maize residues into the soil: Instead of burning, farmers can plow or till the maize residues into the soil to help build soil organic matter and improve soil health.

Using maize residues for mulch: Maize residues can be spread on the soil surface as a mulch to help conserve soil moisture, suppress weeds, and improve soil fertility.

Composting maize residues: Maize residues can be composted to produce a nutrient-rich soil amendment that can be used to improve soil fertility.

Rotating crops: Crop rotation can help to break pest and disease cycles, reducing the need for burning to control these problems."
"give examples of macronutrients?
","nitrogen, phosphorus, and potassium,"
what is the role of an inspector.,Person authorized by the regulatory body to perform the field inspection
What are the potential crop losses due to armyworm infestation?," Its infestation can lead to yield losses of up to 50% and, in some cases, total crop failure"
what is Couch grass?,is a persistent weed that can be difficult to control in cassava gardens
give two cultural crop protection practices.,crop rotation and intercropping.
name the pre-cultivation requirements are important for ensuring a healthy and high-yielding cassava crop.,"Proper land preparation, seed selection, and pest and disease control are critical for successful cassava production"
what biological method can a farmer use to control cassava whitefly.,"introduction of natural enemies of the whitefly,"
"Besides cow dung and urine, what does farmyard manure contain.",Animal bedding
Which agricultural method can be used to improve on soil fertility,incorporating cover crops that add organic matter to the soil
why are dressing chemicals called systemic? ,they are absorbed by the seedling and provide protection against insect pests for a period of time.
why should farmers ensure proper land preparation before planting cassava.,for ensuring a healthy and high-yielding cassava crop
What are the ideal conditions for planting maize?,Maize requires well-draining soils with a pH level between 5.5 and 7.5. The site should also receive full sunlight to promote optimal growth
what percentage o electricity does fossil fuel accounts for?, 81% of electricity
what are the general steps for planting cassava stems.,"Select healthy cassava stems: Choose stems that are healthy, mature, and disease-free. Ideally, the stems should be about 20 to 30 cm long, and should have at least one node.

Cut the stems: Cut the stems into sections, each containing at least one node. The nodes are the points where the leaves and roots will grow.

Allow the cuttings to dry: Allow the cuttings to dry for a few hours in a shaded area. This will help to reduce the risk of fungal infection and other diseases.

Prepare the planting site: Clear the planting site of weeds and other debris, and loosen the soil to a depth of about 20 cm.

Plant the cuttings: Plant the cassava cuttings in the soil, burying them to a depth of about 5 to 10 cm. Space the cuttings about 1 meter apart.

Water the cuttings: Water the cuttings immediately after planting, and continue to water them regularly until they are established."
The deficiency of phosphorus results into?,"poor root development, slow growth, and reduced flowering and fruiting"
What is necessary to facilitate seedling growth during the germination process?,to ensure adequate moisture levels during the germination process
Which type of fertilizer can you use in soil before planting maize?,phosphorus fertilizer
what is animal husbandry?,"is the breeding and raising of animals for meat, milk, eggs, or wool, and for work and transport."
what is mechanical planting?,"involves the use of machines to plant cassava stem cuttings, which saves time and labor compared to manual planting."
name any other disease that causes bean to wither and die after germination.,Fusarium Wilt
how can the use on integrated nutrients management help overcome problem due to persistent use of fertilizer.,"Agronomists can advise farmers on the use of organic amendments such as farmyard manure, compost, and green manure to improve soil health and nutrient availability."
how did the name armyworm starts.,"The larvae often exhibit marching behavior when traveling to feeding sites,"
How is maize streak disease transmitted.,"transmitted by an insect vector called the maize streak virus vector or ""leafhopper."" "
what is the first stage of managing armyworms.," regularly monitor the crop for signs of infestation, such as chewed leaves and the presence of armyworms."
which type of cancer are high among agricultural workers.,"Leukemia, Non?Hodgkin lymphoma and skin cancer "
name two commonly used nitrogen-based fertilizers that can be applied 4-6 weeks after germination.,"Urea: Urea is a widely used nitrogen fertilizer that contains a high concentration of nitrogen. It is typically applied in granular form and can be broadcasted or applied as a side-dressing around the base of the plants. Urea is readily available to plants and helps promote vigorous growth and greening.

Ammonium Nitrate: Ammonium nitrate is another nitrogen-based fertilizer that provides a quick-release source of nitrogen. It is commonly used for top-dressing or side-dressing application in the early stages of crop growth. Ammonium nitrate delivers nitrogen rapidly to the plants, stimulating growth and improving overall plant health."
why is it advisable to combine both compost and farmyard manure.,farmers can maximize the benefits of both organic amendments and address a wider range of soil nutrient and organic matter requirements
which fish are grown in farms?,"salmon, catfish, rainbow trout, tilapia, and cod are grown in fish farms"
why should farmers use farmyard manure in their garden.,helps improve the structure and texture of the soil. It contains a range of nutrients and microorganisms that can break down and decompose to provide nutrients and improve soil health
what are Water-absorbing polymers,"These are synthetic materials that can absorb and retain large amounts of water, releasing it slowly to plant roots. They can be added to soil or mixed with fertilizer, and can help reduce watering frequency and improve plant survival during drought conditions."
what type of fertilizers are made from chemical?,synthetic fertilizers
how can farmers use diatomaceous earth.,"To use diatomaceous earth, simply mix it into the beans seeds at a rate of about 0.5-1.0 kg per 100 kg of beans. Make sure the diatomaceous earth is evenly distributed throughout the seeds, and store the seeds in a cool, dry place in sealed containers to prevent re-infestation."
