question,answers
which preservatives causes hormonal disruption., parabens and BHA/BHT
"when intercropping, what good management practices should be followed.","planting at the right time, spacing the crops correctly, and providing adequate nutrients and water."
What are genetically modified organisms (GMOs)?,GMOs are defined as �organisms in which the genetic material (DNA) has been altered in a way that does not occur naturally.
name one demerits of single stem planting method.,it has a lower yield potential than other methods
"which control method employs the use of beneficial insects like ladybugs or lacewings, or the release of whitefly-specific parasites or predators.",Biological contro
name two types fertilizers.,organic and inorganic fertilizers
Which variety of dk maize is good in amolatar?,"DK 8033 is a maize variety that has been widely grown in Uganda, including in the Amolatar region"
"what conditions can accelerate the breakdown of active ingredients in pesticides, reducing their effectiveness","extreme temperatures, moisture, and sunlight"
"For example, if the beans are infested with bean weevils or bean fly, when is it recommended to spray?","it is recommended to apply insecticides at the early stages of plant growth, when the pests are most active"
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
Is it late to plant maize in this mid September.,"The optimal planting time for maize varies depending on the specific region and climate conditions. In general, maize is typically planted during the spring season when temperatures are warm and frost is no longer a concern.

Planting maize in mid-September may be considered late in many regions, especially if you are in a location where winters or cool temperatures arrive early. Late planting can result in several challenges, including reduced yields and increased risk of crop damage from frost or cold weather.
"
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
name examples of phosphorous fertilizers,triple superphosphate and diammonium phosphate.
which bean variety is tolerance to heavy rains.,"Robusta: Robusta beans are known for their good resistance to waterlogging and heavy rains. They have a relatively quick growth cycle and are suitable for areas with high rainfall.

Akunduny: Akunduny is a climbing bean variety that performs well in areas with heavy rainfall. It has good disease resistance and can withstand waterlogged conditions.

Katumani: Katumani is a bean variety that is popular in regions with heavy rainfall. It has good water tolerance and can withstand periods of excessive moisture."
can waterlogging cause yellowing in beans plants?,"Beans do not tolerate waterlogging, and excess moisture can cause their roots to suffocate, leading to yellowing of the leaves."
which technical allows for water status monitoring and automate water usage.,precision agriculture
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
what farming techniques helps to reduce the build up of a certain pest species.,crop rotation
what kinds of seeds should be used when planting cassava.,High-quality and disease-free planting materials
how can improver storage cause shriveling and rotting o beans seed.,"Improper storage conditions, such as high humidity or inadequate airflow, can create a favorable environment for seed rotting and mold growth. Poorly ventilated storage containers can also lead to excessive moisture accumulation and seed deterioration.
"
What are some common pests that attack apple trees and how can I control them?,"codling moths, apple maggots, and aphids. To control these pests, it's important to monitor the trees regularly and take action as soon as signs of infestation are observed"
What fertilizer is recommended for planting maize by researchers?,"Generally, researchers recommend a balanced fertilizer that contains a combination of nitrogen (N), phosphorus (P), and potassium (K), such as NPK (23:23:0) or compound fertilizer like CAN (calcium ammonium nitrate) that has Nitrogen and Calcium"
what is soil fertility,Soil fertility is the ability of soil to sustain plant growth and optimize crop yield
why is cassava referred to as a short-day plant?,it requires a certain amount of darkness to initiate flowering
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
 why is it is recommended to allow the cuttings to dry for a few hours in a shaded area before planting.,to reduce the risk of fungal infection and other diseases.
how can organic manure conserve soil.,"Organic manure, such as farmyard manure or compost, is derived from plant or animal sources and contains a variety of organic matter. When applied to the soil, organic manure improves soil structure, enhances water-holding capacity, and promotes the growth of beneficial microorganisms. It also adds organic matter to the soil, which improves its fertility, nutrient-holding capacity, and overall health."
which other ways can farmers use to manage cassava whitefly.,"use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
how can proper sanitation be used to control root rot.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of root rot."
"during the final stage, what activities are done during  Food Supply Continuum","retailing the product, distributing the product through the food service industry and, finally, reaching the consumer"
how does mulching help in soil nutrients retension., help retain moisture by reducing evaporation and keeping the soil cool. Mulch also helps suppress weed growth and adds nutrients to the soil as it decomposes.
how does thiram works?,Thiram works by inhibiting fungal growth and disrupting the nervous system of insects that may feed on the seedlings.
"What type of soil is beans doing well
",well-draining loamy soil
What causes shriveling and rotting of beans seed.?.,"Fungal and Bacterial Diseases: Several fungal and bacterial pathogens can infect bean seeds and cause rotting. Common diseases include seed rot, damping-off, and seedling blight. These diseases often thrive in moist conditions and can lead to seed decay and deterioration."
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
which teso region districts are affected by drought.,"Amuria, Bukedea, Kaberamaido, Katakwi, Kumi, Ngora, Serere, and Soroti"
which components of preservatives can cause cancer.,nitrates and nitrites
"In top side dressing, at what stage should fertilizers be applied? ","""vegetative stage"" or ""early growth stage"" of the plant"
what is the color lesions created as a result of root rot,brown or black lesions
Name examples of natural repellants.,"dried neem leaves, mint leaves, or tobacco leaves"
"apart from providing nutrients, name important of applying fertilizers."," fertilizers can also improve soil structure and fertility over time. They can help to increase soil organic matter, improve soil water-holding capacity, and reduce erosion."
how did seed drill helped farmres,allowed farmers to sow seeds in well-spaced rows at specific depths at a specific rate
name one plant that uses C4 carbon fixation.,maize 
what is Agroforestry.,"Agroforestry involves the integration of trees with crops and/or livestock, which can help to increase soil organic matter, reduce erosion, and improve soil structure."
Which stage do cassava need enough rain and sunshine.,"Cassava needs a good amount of rainfall during its early vegetative stage, which is the first 3 to 4 months after planting. During this time, cassava requires about 500 to 1000 mm of rainfall. Adequate rainfall during this stage is crucial for good root development."
What are Community seed banks,Community seed banks are local repositories of seeds and cuttings that are adapted to the local environment. These seed banks are often managed by farmers themselves and can be a good source of quality seeds and cuttings.
what is plant nutrition?,refers to the process by which plants obtain and utilize essential nutrients for growth and development. 
why do we say cover crops are nurse crops?,"they increase the survival of the main crop being harvested, and are often grown over winter"
how can farmers mitigate leaf shedding in cassava during the dry season,"Irrigation: Providing supplemental irrigation to cassava plants during dry periods can help alleviate water stress and maintain adequate soil moisture levels.

Mulching: Applying organic mulch around the cassava plants can help conserve soil moisture, regulate soil temperature, and reduce water evaporation from the soil surface.

Fertilization: Ensuring optimal nutrient levels through balanced fertilization can help maintain the health and vigor of cassava plants, reducing the risk of nutrient deficiencies and associated leaf shedding.

Pest and disease management: Implementing appropriate pest and disease control measures, such as regular scouting and timely application of recommended treatments, can help minimize leaf damage and subsequent leaf shedding."
what is final stage in crop cultivation,Harvesting
which provides nutrients that is important for root development and flower and fruit production.,Phosphorus Fertilizers
What is the reason as cassava is called staple food,"Cassava is high in carbohydrates, with around 38-40% of its dry weight consisting of starch. This makes cassava an important source of energy for people who rely on it as a staple food."
Which type of maize is good for storage,The type of maize that is good for storage is one that has a high dry matter content and a hard outer layer. This helps to prevent moisture from getting into the kernel and reduces the risk of spoilage during storage
how does chemical dormancy occur?,"when the embryo is surrounded by a layer of chemicals that inhibit germination, such as abscisic acid (ABA)."
"What type of soil is beans doing well
",well-draining loamy soil
What transmits cassava mosaic?,"The disease is primarily spread by whiteflies (Bemisia tabaci) that act as vectors, transmitting the virus from infected plants to healthy plants."
name one demerits of single stem planting method.,it has a lower yield potential than other methods
how do the moths migrate?,"migration is based on winds brought by the Intertropical Convergence Zone, which move northwards or southwards depending on the season"
what the several challenges facing cassava production.,"pests and diseases, low yields, and limited access to markets and processing facilities"
what  is the role of Center for Disease Control(CDC). ,"to prevent �illness, disability and death due to domestic and imported foodborne diseases"
what is Mechanical pest control.,"is the use of hands-on techniques as well as simple equipment and devices, that provides a protective barrier between plants and insects"
what is crop rotation,Crop rotation is the practice of growing a series of different crops in the same area over several seasons
how can overuse of pesticides destroy soil nutrients?,"Pesticides can kill beneficial soil microorganisms and reduce soil biodiversity, which can lead to nutrient depletion and reduced soil fertility."
Why is it that loam soil is dark in colour?,"The dark color of loam soil is due to the presence of organic matter, which is composed of decaying plant and animal material."
Are beef animals consuming grain that could be used to feed humans?,lifetime 
what is a cassava whitefly," is a tiny, sap-sucking insect that feeds on the cassava plant, particularly on the underside of the leaves."
What are the measures farmers can take minimize crop losses during storage," Harvesting crops at the right time and in the right way is important to ensure that they are not damaged during the process. The crops should be harvested when they are mature but not overripe, and the tools used should be in good condition to prevent damage to the crops."
Which method of fertilizer application do we use during weeding beans?,"The type of fertilizer recommended for top-dressing maize depends on the soil nutrient status and the crop's nutrient requirements. However, generally, a nitrogen-rich fertilizer is recommended for top-dressing maize because nitrogen is one of the primary nutrients required for maize growth and development."
What are the factors affecting response of crops to fertilizers,Soil type and properties
what type of fertilizers can be applied for maize?,"DAP, NPK, and CAN"
how can you ensure sanitation control CBB.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of CBB"
what is the advantages of stake planting., method ensures uniformity in plant size and reduces the risk of diseases and pests
what is Agroforestry.,"Agroforestry involves the integration of trees with crops and/or livestock, which can help to increase soil organic matter, reduce erosion, and improve soil structure."
What fertilizer is recommended for maize at planting stage?,"For maize at the planting stage, a fertilizer high in phosphorus (P) is recommended. Phosphorus plays a crucial role in promoting root development and early plant establishment. One commonly used fertilizer for maize at planting is diammonium phosphate (DAP), which typically has a ratio of 18-46-0, indicating 18% nitrogen (N), 46% phosphorus (P), and no potassium (K). This fertilizer provides a readily available source of phosphorus for the young maize plants.
"
in which areas are irrigation done.,areas with low rainfall or unreliable water sources.
how can the nutritional value of maize flour obtained after starch extraction be increased.,"it can be fortified with vitamins and minerals such as iron, folic acid, and vitamin A"
Name the pest control management practices.," Chemical (pesticides), biological (biocontrol), mechanical (tillage), and cultural practices are used"
what are green manure used for?,to manage a range of soil macronutrients and micronutrients
what is Land transformation.,the use of land to yield goods and services
what is Aquaculture,production of fish for human consumption
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
"in order to guard against drought, farmers should invest in soil conservation measures to improve soil health and water-holding capacity. They can use techniques such as?","conservation tillage practices, crop rotation, cover cropping, and mulching to reduce soil erosion, increase organic matter, and improve water infiltration"
which insecticides are effective against caterpillars,Bt-based insecticides
what are the characteristics of CBSD infection.,"yellow-brown streaks or patches on the stem, which can extend to the leaves and petioles. The disease can also cause root necrosis, reducing the quality and yield of the cassava roots."
What is the recommended dosage of fertilizer for growing strawberries in sandy soil?,"Generally, a balanced fertilizer with an NPK ratio of 10-10-10 is recommended for sandy soil. However, the exact dosage may vary depending on the specific soil conditions and the age of the plants"
What are genetically modified organisms (GMOs)?,GMOs are defined as �organisms in which the genetic material (DNA) has been altered in a way that does not occur naturally.
Why are pigs so dirty?,"Because pigs will eat almost anything, they have traditionally been fed farm leftovers and waste."
what does Eutrophication leads to?,"algal blooms and anoxia, leads to fish kills, loss of biodiversity, and renders water unfit for drinking and other industrial uses"
