question,answers
which fertilizer is good for maize.,"Maize typically requires higher levels of nitrogen than beans and cassava, and may benefit from fertilizers such as urea, ammonium nitrate, or ammonium sulphate, which are high in nitrogen. Phosphorus is also important for maize growth, and triple superphosphate or diammonium phosphate can be used to provide this nutrient."
Suggest the advantages of clay soil,"Poor drainage: Clay soils have small pore spaces, which can lead to slow drainage and waterlogging in areas with heavy rainfall. This can reduce soil aeration and lead to root rot in some crops.
Heavy and difficult to work: Clay soils are heavy and can be difficult to till and cultivate with farming equipment.
Slow to warm up: Clay soils can be slow to warm up in the spring, which can delay planting and crop growth.
Prone to compaction: Clay soils are prone to compaction, which can reduce soil aeration and root growth."
how can i define precision agriculture?, Precision agriculture is the use of technology to optimize crop production and reduce waste
name the major categories of Natural fibers.,"cotton, wool, hemp, silk and flax"
when can Calcium Ammonium Nitrate (CAN) be applied in maize?,After 2-3 weeks or when the crop is about 45cm high
which tool can be used to cut cassava stems.,machete 
what are the effects of termites infestations.,"the presence of mud tubes or tunnels on the plant stems or nearby soil, and the appearance of swollen or distorted stems or roots. In severe cases, the entire plant may collapse or die."
which other way can farmers control soil borne diseases.," Incorporate organic matter such as compost and manure into the soil to improve soil structure and reduce soilborne disease buildup.
"
how is threshing done.,"achieved through rubbing, stripping, or impact action, or using a combination of these actions. The operation can be performed manually (trampling, beating), using animal power, or mechanical threshers"
What are some of the methods that farmers in Uganda use to control armyworms?,"early detection, biological control, chemical control, crop rotation, and cultural control"
What percentage did vitamin C in fresh broccoli dropped?, 50% within one week
whats the botanical name of african armyworm,Spodoptera exempta
Is it a good practice to apply farm yard manure and compost manure at the same time? ,"Yes, it is generally a good practice to apply farmyard manure (FYM) and compost manure together, as they can complement each other in improving soil fertility and crop productivity. Both FYM and compost manure contribute organic matter, nutrients, and beneficial microorganisms to the soi"
what are natural fertilizers made of ?,"natural materials such as compost, manure, and bone meal"
how does high humidity causes beans pod to have water.," In regions with high humidity, moisture in the air can condense on the bean pods, causing them to appear water-filled. This is more common in areas with poor airflow or where plants are grown in dense canopies."
name the types of irrigation.,"flood, furrow, drip, and sprinkler irrigation"
what is the optimal temperature and humidity in the greenhouse suitable for maize plants., maize plants require warm temperatures and high humidity for optimal growth
what activities are necessary for ensuring healthy and high-yielding cassava crops.," Regular weeding, fertilization, and pest and disease control measures"
which symptoms are evident of Micronutrient deficiencies,"leaf discoloration, reduced growth, and poor reproductive performance"
what is the first stage of managing armyworms.," regularly monitor the crop for signs of infestation, such as chewed leaves and the presence of armyworms."
what is the impact of over-fertilization.,"excessive vegetative growth, lodging, and reduced yield"
which cassava variety was developed by the International Institute of Tropical Agriculture (IITA) and is popular in many African countries.,TME 419
what is Hybridization.,This involves crossing two different varieties of maize with desirable traits to create a new variety that combines the best traits of both parents.
what is a cassava whitefly," is a tiny, sap-sucking insect that feeds on the cassava plant, particularly on the underside of the leaves."
name examples of cover crops.,"Secale cereale (rye), Vicia villosa (hairy vetch), Trifolium pratense (red clover), Sorghum bicolor (sorghum-sudangrass), and species in the family Brassicaceae, particularly mustards"
What are the symptoms of cassava mosaic,"Leaves leaves become distorted and yellow, Poor formation of tubers, The plants is stumted, Mosaic mottling,mishapen and twisted leaflets and reduction in size of leaves"
How do you call the young ones of a horse,foal
what is the optimal temperature and humidity in the greenhouse suitable for maize plants., maize plants require warm temperatures and high humidity for optimal growth
what is biological pest control., is a method of controlling pests such as insects and mites by using other organisms
Which two types of beans gives high yields...the climbing beans or the ordinary beans?,Both climbing beans and bush (ordinary) beans can give high yields if they are properly managed and grown under suitable conditions. 
name ways how farmers can manage breeding and reproduction of livestock.,"artificial insemination, natural breeding methods, and careful management of breeding cycles."
can educating farmers help improve productivity?,Educating farmers on the best practices for growing maize can help to improve their productivity and increase the yield of local maize breeds.
what does excessive moisture causes.,root rot and other diseases
what is a contaminant.,"A plant that is considered undesirable in a seed production field, including off types,
other varieties, other crops, weeds and plants with disease symptoms"
name the pre-cultivation requirements are important for ensuring a healthy and high-yielding cassava crop.,"Proper land preparation, seed selection, and pest and disease control are critical for successful cassava production"
which key districts produces maize in uganda?,"Masindi, Kapchorwa, Kasese, Jinja, Kabarole and Mbale"
Which condition is suitable for cassava plantation,The cassava crop grows well in areas that are humid and moist
what water managing techniques can a farmer user to guard against drought?,mulching
how can soil organism helps in Carbon sequestration.,"Soil organisms, such as mycorrhizal fungi, can help to sequester carbon in the soil, helping to mitigate climate change"
how long should you boil maize to retain protein nutrients.,"To retain the protein content, maize grains should be boiled for 30 to 45 minutes."
define what is humdity.,Humidity refers to the amount of moisture present in the air.
Name areas where substance farming is practicied.,Monsoon Asia and South-East Asia
name traditional methods that can be used to control pests in beans.,mixing wood ash or ash from cooking fires
Suggest the advantages of sandy soil,"Good drainage: Sandy soils have large pore spaces, which allow for rapid drainage of water. This can be an advantage in areas with heavy rainfall, as it helps to prevent waterlogging and improves soil aeration.
Easy to work: Sandy soils are generally loose and easy to till, making them suitable for cultivation with various farming equipment.
Warm up quickly: Sandy soils warm up quickly in the spring, which can be advantageous for early planting and crop growth.
Low compaction: Sandy soils are less prone to compaction, which can be beneficial for root growth and nutrient uptake."
name the important categories of food crops.,"cereals, legumes, forage, fruits and vegetables"
Is maize growth affected by altitude?,The expert will reachout to help
what causes hunger?,poverty
what advise has been to farmers in uganda about CBSD.,"Farmers in Uganda have been advised to use clean and disease-free planting materials, adopt good agronomic practices, and plant resistant varieties to control CBSD."
how do the moths migrate?,"migration is based on winds brought by the Intertropical Convergence Zone, which move northwards or southwards depending on the season"
define field capacity?,"This refers to the maximum amount of water the soil can hold after it has been thoroughly wetted and excess water has drained away. At field capacity, there is enough water in the soil for plants to use, but excess water has drained away, leaving air spaces in the soil."
how can organic manure conserve soil.,"Organic manure, such as farmyard manure or compost, is derived from plant or animal sources and contains a variety of organic matter. When applied to the soil, organic manure improves soil structure, enhances water-holding capacity, and promotes the growth of beneficial microorganisms. It also adds organic matter to the soil, which improves its fertility, nutrient-holding capacity, and overall health."
"To manage and control cassava mosaic disease, what measures should farmers take into consideration.","Planting disease-resistant varieties when available.
Using healthy planting materials from certified sources.
Practicing good sanitation, such as removing and destroying infected plants and plant debris.
Implementing integrated pest management strategies to control whitefly populations, such as using insecticides or employing physical barriers.
Promoting crop diversification and intercropping to reduce the spread of the disease.
Conducting regular scouting and monitoring to detect early signs of the disease and take appropriate action.
It is important for farmers to collaborate with agricultural extension services and research institutions to access updated information, improved varieties, and appropriate management practices for cassava mosaic disease in their specific region."
what is biological pest control., is a method of controlling pests such as insects and mites by using other organisms
which key districts produces maize in uganda?,"Masindi, Kapchorwa, Kasese, Jinja, Kabarole and Mbale"
why is forest  pests control difficult.,because it is not easy to access the canopy and monitor pest populations
"the product of consistent modification by scientists are called?
",GMOs 
which nutrients can we get from cassava roots.,"The root is rich in carbohydrates and contains essential nutrients such as iron, calcium, and vitamin C."
how can soil living organism helps control pest and diseases.," Some soil organisms, such as certain species of bacteria and fungi, can help to control pests and diseases by competing with or attacking harmful organisms."
which teso region districts are affected by drought.,"Amuria, Bukedea, Kaberamaido, Katakwi, Kumi, Ngora, Serere, and Soroti"
what is the most popular crop in midwest?,Soybeans 
what are the three phases of  Food Supply Continuum,"pre?harvest, harvest and postharvest"
what are the effects of climate change,"decreased crop yields, increased pest and disease pressure, and other challenges for farmers."
which year was Kawanda Composite A released.,1971
what is Cassava Mosaic Disease (CMD)., is a viral disease that is caused by different strains of the cassava mosaic virus
Suggest the disadvantages of sandy  soil,"Poor water-holding capacity: Sandy soils have a low water-holding capacity, which means that they require more frequent irrigation and may not be suitable for crops that require consistent soil moisture.
Low nutrient retention: Sandy soils have low nutrient retention capacity, which can lead to leaching of nutrients and require more frequent application of fertilizers and organic matter.
Low organic matter content: Sandy soils are often low in organic matter, which can lead to soil erosion and reduced soil fertility.
Susceptible to erosion: Sandy soils are prone to erosion by wind and water, which can lead to soil degradation and loss of topsoil."
what should grapes be harvested?,"when they have reached their full flavor and sugar content, but before they become overripe."
Apart from naro where else can we get access to quality seeds/cuttings?,Agricultural research organizations
what is the impact of using old seeds.,"Using old seeds may also increase the risk of seed-borne diseases and pests, which can cause further damage to the crop and reduce yields"
when secondary outbreaks occur?, occur when the moths from the primary outbreak are carried downwind and the adults mate and lay eggs in same location due to wind patterns
name any one example of desiccants.,silica gel
what the required soil PH for beans, between 6.0 and 7.0
What cultural methods are good in controlling soil erosion in maize gardens especially in hilly areas of kigezi? ,"Constructing contour terraces on slopes helps to slow down the flow of water, reducing erosion. Terraces are level or slightly sloping strips of land that follow the contour lines of the hillside. They are built with raised ridges of soil and suitable vegetation to trap water and prevent soil from being washed away."
how can soil living organism helps control pest and diseases.," Some soil organisms, such as certain species of bacteria and fungi, can help to control pests and diseases by competing with or attacking harmful organisms."
The major agricultural products can be broadly grouped into ?,"foods, fibers, fuels, and raw materials (such as rubber)"
How are maize planted?,"the maize seeds are planted either by hand or machine, depending on the scale of the operation"
what interval should CAN be used.,intervals of between 6 weeks
define genetic engineering.,This involves inserting genes from other organisms into maize plants to create new varieties with desirable traits such as resistance to pests or diseases.
how are plants harvested?,by hand or machine
Which common chemical is used for seed dressing,Phenylmercuric acetate
what is chlorosis., a condition characterized by yellowing or pale leaves due to a lack of chlorophyll production
How can I improve the quality of my grapes for winemaking?,"Grape quality can be improved by careful management of the vines, such as proper pruning and trellising. Additionally, thinning the grape clusters can help ensure even ripening and improve the quality of the fruit"
How does environmental condition contributes to the spread of maize streak disease.,Maize streak disease tends to be more prevalent and severe in regions with warmer temperatures and high humidity. These conditions favor the growth and activity of both the virus and its leafhopper vectors.
Give one example of  natural erosion caused by water.,Grand Canyon
What is the best time of year to plant soybeans in the Midwest?, between late April and mid-May
