question,answers
where area is  shifting cultivation done.,"This type of farming is practiced mainly in areas with abundant rainfall where the forest regenerates quickly. This practice is used in Northeast India, Southeast Asia, and the Amazon Basin."
Name areas where substance farming is practicied.,Monsoon Asia and South-East Asia
what is Intensive farming.,"is cultivation to maximise productivity, with a low fallow ratio and a high use of inputs (water, fertilizer, pesticide and automation)"
where is Intensive farming practiced.,mainly in developed countries
define Livestock management practices?," practices involve a range of activities and strategies that are designed to keep animals healthy, productive, and profitable"
why should farmers implement waste management strategies.,Livestock produce a significant amount of waste that can be harmful to the environment if not managed properly.
why should Livestock receive appropriate veterinary care.,to ensure they remain healthy and productive
name any  veterinary care that should be given to livestock,routine check-ups and vaccinations
name ways how farmers can manage breeding and reproduction of livestock.,"artificial insemination, natural breeding methods, and careful management of breeding cycles."
why should farmers implement disease prevention strategies., to prevent the spread of disease among their livestock
what are some of the disease prevention strategies that farmers can use.,"vaccination programs, quarantine protocols, and biosecurity measures"
Livestock needs appropriate housing to protect them ,from extreme weather conditions and provides adequate space for them to move around
why should the housing be kept well ventilated and clean.,to prevent the spread of disease.
why do livestock require a steady supply of food and water.,to maintain their health and productivity.
what is Livestock management.,"involves taking care of different animals that are raised for various purposes, such as meat, milk, wool, and eggs."
name any Livestock management practices.,"ensuring that the animals are provided with adequate food, water, and shelter, as well as maintaining their health through regular veterinary check-ups and vaccinations"
why are Effective livestock management practices are essential.,"for keeping animals healthy and productive, which in turn helps to ensure the profitability of the farm"
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
how can farmers prevent livestock diseases.,"implement measures such as regular vaccinations, quarantine of new animals, and good hygiene practices."
name the diet in which diary cows should be fed on.,diet high in protein and calcium
which animal require a diet that is lower in protein but higher in carbohydrates.,pigs 
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
why are maize planted in rows.,it also allows for planting of other crops between these rows to make more efficient use of land space
How does FAO defines agricultural automation.,"FAO defines agricultural automation as the use of machinery and equipment in agricultural operations to improve their diagnosis, decision-making or performing, reducing the drudgery of agricultural work and/or improving the timeliness, and potentially the precision, of agricultural operations."
name any form of Motorized mechanization in agricultural autoation.,ploughing and milking
what is the use  autonomous crop robots.,harvest and seed crops
which tools are used by farmers to gather information to help automate input application.,drones
which region has the adoption of motorized mechanization has stalled over the past decades., Sub-Saharan Africa
which region has adopted automatic milking system.,Northern Europe
How has agricultural automation stimulated employment.,by allowing producers to expand production and by creating other agrifood systems jobs
what is GMO in full.,Genetically modified organisms
define Genetically modified organisms.,are organisms whose genetic material has been altered by genetic engineering techniques generally known as recombinant DNA technology
name one GMO crop used by farmers.,insect-resistant crops
what are Herbicide resistant seeds.," have a gene implanted into their genome that allows the plants to tolerate exposure to herbicides, including glyphosate"
what are the benefits of crop domestication.," increased yield, improved disease resistance and drought tolerance, eased harvest and improved the taste and nutritional value of crop plants"
what is Land transformation.,the use of land to yield goods and services
what is the percentage of land degradation worldwide.,24%
what does Eutrophication leads to?,"algal blooms and anoxia, leads to fish kills, loss of biodiversity, and renders water unfit for drinking and other industrial uses"
how does  Fertilisers  reduce terrestrial biodiversity .,"by increasing competition for light, favouring those species that are able to benefit from the added nutrients. "
how does climate change affects agriculture.,"through changes in average temperatures, rainfall, and weather extremes (like storms and heat waves); changes in pests and diseases; changes in atmospheric carbon dioxide and ground-level ozone concentrations; changes in the nutritional quality of some foods; and changes in sea level"
how has methane emissions negatively impacted crop yields.,by increasing temperatures and surface ozone concentrations.
what is the WHO death estimates from pesticides poisonings.," 220,000 deaths"
what is a major source of greenhouse gas emissions,Animal husbandry
what percentage does the production of animal food produce to Green House Emission.,57%
what is pest control.,"is the regulation or management of a species defined as a pest; such as any animal, plant or fungus that impacts adversely on human activities or environment"
what farming techniques helps to reduce the build up of a certain pest species.,crop rotation
what is biological pest control., is a method of controlling pests such as insects and mites by using other organisms
how is biological pest control done?,involves the introduction of natural enemies of the pest that are bred in the laboratory and released into the environment.
how are mosquitoes controlled biologically.,"by putting Bt Bacillus thuringiensis ssp. israelensis, a bacterium that infects and kills mosquito larvae, in local water sources."
what is Mechanical pest control.,"is the use of hands-on techniques as well as simple equipment and devices, that provides a protective barrier between plants and insects"
what is fumigation.,"is the treatment of a structure to kill pests such as wood-boring beetles by sealing it or surrounding it with an airtight cover such as a tent, and fogging with liquid insecticide for an extended period, typically of 24�72 hours"
why is forest  pests control difficult.,because it is not easy to access the canopy and monitor pest populations
name any one example of forest pest., bark beetles
what is being used to monitor to pest populations in the canopy.,Pheromone traps
what is physical pest control.,involves trapping or killing pests such as insects and rodents
what are Glueboards  used for?,for monitoring cockroaches and to catch rodents.
how are pesticides applied to crops.,"by agricultural aircraft, tractor-mounted crop sprayers, aerial spray by modern aircraft or as seed dressings to control pests."
what is a trap crop?,"is a crop of a plant that attracts pests, diverting them from nearby crops."
how else can you achieve pest control.,culling
name one plant that uses C4 carbon fixation.,maize 
name plants that uses C3 carbon fixation.,alfalfa and soybeans
why are maize varieties genetically modified., to tolerate glyphosate or to provide protection against natural pests
which herbicide kills all plants except those with genetic tolerance.,Glyphosate 
how is low-till farming done?,"In low-till, fields are covered once, maybe twice, with a tillage implement either ahead of crop planting or after the previous harvest. The fields are planted and fertilized. Weeds are controlled through the use of herbicides, and no cultivation tillage is done during the growing season."
which year was maize introduced in Uganda.,1861
why has maize production improved in Uganda.,the adoption of improved technologies by farmers.
what are some of the technologies used by farmers in maize production.," improved seeds like hybrid and open pollinated varieties, timely planting, proper spacing and timely weeding and harvesting"
which countries import  maize from Uganda.,"Kenya, Rwanda and Burundi."
which districts in Uganda produce maize.," Kapchorwa, Iganga, Masindi, Mbale, Mubende, Kasese, Kamuli, Jinja And Kabarole districts."
which maize varieties are commonly available in East Africa.,"longe 1, longe 2H, longe 4, longe 5H, longe 2H."
which variety was recommended for Northern region with shorter rains.,White Star
which year was Kawanda Composite A released.,1971
what is the best time to plant maize,You need to plant your maize at the onset of the rains either in March or in August to Septembe
what is depth of the soil for planting maize.,"make an estimate of about 5-7 cm deep, and you can make the holes deeper for dry planting and sandy soil."
