question,answers
How can a farmer control bean weevil in the store?,"Cleaning and hygiene: Before storing beans, ensure that the storage area is clean and free from debris and residues that may harbor pests. Thoroughly clean the storage containers or structures to remove any existing infestations.

Proper storage containers: Use airtight containers, such as metal or plastic bins with tight-fitting lids, to store beans. This helps prevent weevils from entering and infesting the beans. Avoid using jute bags or other porous materials that can allow pest entry.

Temperature control: Weevils thrive in warm temperatures. Keeping the storage area cool can help deter their growth and reproduction. Maintain a temperature below 15 degrees Celsius if possible.

Moisture control: Weevils require moisture to survive and reproduce. Ensure that the beans are properly dried before storage to reduce moisture content. Use moisture-absorbing substances like silica gel packets or dry ash in the storage containers to keep the environment dry.

Natural repellents: Some natural substances act as repellents to weevils. These include dried neem leaves, mint leaves, or tobacco leaves. Place small sachets of these repellents in the storage containers to deter weevils.

Freezing or heating: If feasible, beans can be subjected to extreme temperatures to eliminate weevils. Freezing the beans for a few days at temperatures below -18 degrees Celsius or heating them at temperatures above 60 degrees Celsius can kill the pests.

Regular monitoring: Regularly inspect the stored beans for signs of weevil infestation, such as holes in the beans or presence of adult weevils. If infestation is detected, separate and discard the infested beans to prevent further spread."
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
What is the effect of moisture on stored beans?,"Moisture is one of the key factors that affect the quality and shelf life of stored beans. Here are some of the effects of moisture on stored beans: Mold growth,Insect infestation,Sprouting,Hardening and discoloration,Nutrient loss."
what are the sustainable approaches to cassava disease management?,breeding disease-resistant varieties and using natural pest control methods.
how can artificial fertilizers conserve soil,"Synthetic fertilizers provide essential nutrients to plants in a readily available form. When used correctly and in appropriate amounts, they can enhance plant growth and productivity. This can indirectly contribute to soil conservation by promoting healthy plant growth, which can lead to better root development and soil structure."
give examples of vegetables that be intercropped wit maize.,"pumpkin, squash, or sweet potato"
"If it says locally grown, does that mean it is from my community?","Not necessarily. This may come as a surprise, but if you�re buying or eating locally grown food, it may not be food grown in your community."
what is a contaminant.,"A plant that is considered undesirable in a seed production field, including off types,
other varieties, other crops, weeds and plants with disease symptoms"
Can and urea what is suitable for top dressing in maize?,"Yes, both CAN (Calcium Ammonium Nitrate) and Urea are suitable for top dressing in maize. Both are nitrogen fertilizers that can provide the crop with the essential nutrients needed for growth and development."
which region in African has the armyworm,Sahara
how can overuse of pesticides destroy soil nutrients?,"Pesticides can kill beneficial soil microorganisms and reduce soil biodiversity, which can lead to nutrient depletion and reduced soil fertility."
what is the effect of CMD.,"The disease affects the leaves of cassava plants, causing yellowing and mottling, as well as stunted growth and reduced yield."
Why is CAN is generally preferred for top dressing in maize.,"it releases nitrogen slowly, over a period of several weeks, which helps to avoid leaching and loss of nitrogen."
What are the roles of mineral matter/particles in the soil,"The mineral particles are primary determinants of soil structure. The smaller the particle, the greater the surface area per unit volume. Bonding and aggregation is much more significant with the availability of large surface areas. Clay sized materials (when moist) impart a ""plastic"" feel to kneaded soil samples"
how do we call the cover crops that increases soil fertility.,green manure
how many farms were there in United States in 1935,6.8 million farms in the United States
What maize variety has early maturity and how  many days?,H624
why do we say cover crops are nurse crops?,"they increase the survival of the main crop being harvested, and are often grown over winter"
how can organic manure conserve soil.,"Organic manure, such as farmyard manure or compost, is derived from plant or animal sources and contains a variety of organic matter. When applied to the soil, organic manure improves soil structure, enhances water-holding capacity, and promotes the growth of beneficial microorganisms. It also adds organic matter to the soil, which improves its fertility, nutrient-holding capacity, and overall health."
which cassava variety is mainly grown in Thailand.,M Col 22
which cassava variety is recommended for karamoja region.,NASE 20
Why  does cassava doesn't yield better in wetlands,"Cassava roots require well-drained soils with good aeration. In wetland areas, the soil is often waterlogged, which leads to poor oxygen availability in the root zone. Insufficient oxygen can inhibit root development and restrict nutrient uptake, resulting in stunted growth and reduced yields."
how did seed drill helped farmres,allowed farmers to sow seeds in well-spaced rows at specific depths at a specific rate
how doses cover crops reduce soil loss?,"by improving soil structure and increasing infiltration, protecting the soil surface, scattering raindrop energy and reducing the velocity of the movement of water over the soil surface"
what is the best spacing for cassava.,a distance of 1-1.5 meters between rows and 0.75-1 meter between plants
how do we define a cover crop biomass.,"a physical barrier between rainfall and the soil surface, allowing raindrops to steadily trickle down through the soil profile"
what is balanced ratio of phosphorus and potassium suitable for beans.,10-20-10 or 12-24-12
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
what is Food Supply Continuum,The process of getting food from the farm to the table
Which chemical is best for controlling insects which destroys beans leave.,"There are several chemicals that can be effective for controlling insects that damage bean leaves. The choice of chemical will depend on the specific pest species that are causing the damage. Here are some commonly used insecticides for controlling insect pests in beans:

Pyrethroids: These are synthetic insecticides that are effective against a wide range of insect pests, including aphids, thrips, and bean fly. Examples of pyrethroids that are commonly used for controlling bean pests include cypermethrin and deltamethrin."
what are different cassava diseases?,Cassava 
name the variety grown in kenya.,KU50
how can conservation tillage helps improve soil fertility.,"Reducing the frequency and intensity of tillage can help to preserve soil structure, prevent erosion, and improve nutrient retention."
what are the causes of soil degradation?,"erosion, compaction, and nutrient depletion"
Is it true that i can make glue from cassava,"Yes, cassava can be used to make glue. Cassava is a starchy root vegetable that is native to South America, but is now grown in many parts of the world. The starchy content of cassava can be extracted and used to make a type of adhesive or glue"
what are the sustainable approaches to cassava disease management?,breeding disease-resistant varieties and using natural pest control methods.
Name areas where substance farming is practicied.,Monsoon Asia and South-East Asia
Farmers always ask for climatic factors affecting agriculture,"Temperature influences plant growth and development. Different crops have specific temperature requirements for germination, growth, flowering, and fruiting. Extreme temperatures, such as frost or heatwaves, can damage crops and reduce yields."
how can a farmer regularly monitor for cassava beetles.,"regularly monitor the crop for signs of infestation, such as wilting or yellowing of leaves, and take appropriate measures to prevent or control the pests"
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
what are symptoms of Cassava Brown Streak Disease.," brown streaks on the stem and root, as well as yellowing and distortion of the leaves"
Npk and dap winch one is good for planting maize?,"It is important to note that the choice of fertilizer and application rate may depend on the specific soil and environmental conditions, as well as the maize variety and intended use of the crop. It is recommended to conduct a soil test and consult with a local agricultural expert to determine the appropriate fertilizer and application rate for a specific situation."
what is Payment for ecosystem services., is a method of providing additional incentives to encourage farmers to conserve some aspects of the environment
name ways in which dry maize can  be consumped.,"Dry maize is often ground into flour or meal, which can be used to make various dishes such as tortillas, porridge, or bread."
where do I submit my answer?,Right here
name two types of beans found in the garden,bush beans and pole beans
what is the approximate Global agricultural production,32 million tonnes of natural fibres
What are the symptoms of cassava mosaic,"Leaves leaves become distorted and yellow, Poor formation of tubers, The plants is stumted, Mosaic mottling,mishapen and twisted leaflets and reduction in size of leaves"
which fertilizer is good for maize.,"Maize typically requires higher levels of nitrogen than beans and cassava, and may benefit from fertilizers such as urea, ammonium nitrate, or ammonium sulphate, which are high in nitrogen. Phosphorus is also important for maize growth, and triple superphosphate or diammonium phosphate can be used to provide this nutrient."
what is the taste of fresh maize.,"Fresh maize has a sweet, juicy flavor and a soft, tender texture,"
what is the importance of intercropping beans with sweet potatoes.,"Sweet potatoes have a shallow root system, which can help to reduce competition with beans for nutrients in the soil."
name one demerits of single stem planting method.,it has a lower yield potential than other methods
what are some of the consideration to be done during ban placement of fertilizers.," specific crop, soil conditions, and nutrient requirements"
what is the use of cow's special stomach,to store food for later chewing and digestion once they were hidden and out of danger
"name the processes in cassava growing,","land preparation, planting, weeding, harvesting, and processing"
what are other benefits of cover crops to habitat.,improve farm habitat for wildlife
what are liquid fertilizers used for?,"iquid fertilizers are often used for foliar feeding, where the fertilizer is sprayed onto the leaves of plants."
what is RFID used for?,is a technology that has been used to identify and track livestock animals
what are used to mark rows when planting cassava., stakes and a string 
what is Cassava Mosaic Disease (CMD)., is a viral disease that is caused by different strains of the cassava mosaic virus
What are some common pests that can affect maize crops?,"corn borers, armyworms, and rootworms"
Which crops responds better in acidic soils? ,Blueberries
what are the advantages of leaving maize stallk in the garden after harvesting,"Organic matter: Maize stalks can contribute to the organic matter content of the soil, which improves soil structure, water-holding capacity, and nutrient availability.
Nutrient recycling: The decomposition of maize stalks can release nutrients back into the soil, making them available for future crops.
Erosion control: The presence of stalks can help prevent soil erosion by reducing surface runoff and protecting the soil from wind and water erosion.
Weed suppression: Stalks left on the ground can act as a mulch, suppressing weed growth and reducing weed competition with subsequent crops."
"When is the best time to harvest beans, and how is this determined?",when the pods turn yellow and dry up
what the advantages of natural food?,make cows produce more milk and chickens produce more eggs
Why is CAN is generally preferred for top dressing in maize.,"it releases nitrogen slowly, over a period of several weeks, which helps to avoid leaching and loss of nitrogen."
Name areas where substance farming is practicied.,Monsoon Asia and South-East Asia
Name the crops that can be successfully grown in sandy soil,"Sweet potatoes
Carrots
Peppers
Tomatoes
Watermelons
Pineapples
Cucumbers
Okra"
what is strip cropping.,Planting different crops in alternating strips across the slope helps to reduce erosion by breaking up the flow of water. The alternating strips of different crops create barriers that trap sediment and prevent it from being washed away.
Ways farmers can guard against drought.,Crop rotation
