question,answers
what is Intensive farming.,"is cultivation to maximise productivity, with a low fallow ratio and a high use of inputs (water, fertilizer, pesticide and automation)"
which pesticides causes liver disease?,Copper sulfate 
List the breeds of dairy cattle?,"Holstein, Jersey, Brown Swiss, Ayrshire, Guernsey and Milking Shorthorn"
what is soil fertility,Soil fertility is the ability of soil to sustain plant growth and optimize crop yield
what are the ecological requirements for cassava growth.,"warm temperatures, regular rainfall, well-drained fertile soils, full sunlight, high humidity, and grows best at lower elevations"
What are the benefits of processing and packaging low crops,"Value addition: Processing and packaging add value to the crops, making them more marketable and increasing their economic value. Processed products, such as cassava flour, starch, chips, or other derived products, often have higher market demand and can fetch higher prices than raw crops.

Longer shelf life: Proper processing and packaging techniques can help extend the shelf life of low crops. By reducing moisture content, controlling microbial growth, and protecting against pests and spoilage, processed and packaged products can be stored for longer periods, reducing post-harvest losses.

Market access and diversification: Processed and packaged products have better market access compared to raw crops. They can be transported more easily, reach distant markets, and cater to specific consumer demands. This diversification allows farmers to explore different market channels and potentially increase their income.

Convenience and consumer appeal: Processed and packaged products offer convenience and ease of use for consumers. They are often ready-to-use or require minimal preparation, making them more attractive to busy consumers. Additionally, attractive packaging and labeling can enhance product appeal and create brand recognition.

Value chain development: Processing and packaging low crops can contribute to the development of the agricultural value chain. It creates opportunities for agro-processing industries, job creation, and skills development. This can have positive socio-economic impacts on rural communities and contribute to overall agricultural development."
name any other way of storing cassava.,Use proper containers
which fungi causes root rot ?,"Fusarium, Pythium, and Phytophthora"
is Acholi Sub-region affected by drought?,"he Acholi sub-region, which comprises of the districts of Agago, Amuru, Gulu, Kitgum, Lamwo, Nwoya, and Pader, is another area affected by drought in Uganda. The region is located in the northern part of Uganda and is characterized by a semi-arid to sub-humid climate."
what are the effects of termites infestations.,"the presence of mud tubes or tunnels on the plant stems or nearby soil, and the appearance of swollen or distorted stems or roots. In severe cases, the entire plant may collapse or die."
what is Integrated pest management: Integrated pest management (IPM)?,"Integrated pest management (IPM) is an approach that combines several control methods to effectively manage pest populations while minimizing negative impacts on the environment. By using a combination of cultural practices, biological control methods, physical barriers, and targeted use of pesticides, farmers can effectively control termite populations while minimizing negative impacts on the environment."
what are some of the signs of cutworms.,damaged stems and cut plants
how do ranchers administer antibiotics?,according to the instructions on the label and under the direction of a veterinarian
how is  shifting cultivation done?," a small area of forest is cleared by cutting and burning the trees. The cleared land is used for growing crops for a few years until the soil becomes too infertile, and the area is abandoned. Another patch of land is selected and the process is repeated"
what is the spacing between plants and rows?,a spacing of 20-30 cm between plants and 60-75 cm between rows
why is it important in agriculture?,It is an essential aspect of agriculture that plays a crucial role in ensuring sustainable crop yields and protecting the environment.
define Livestock management practices?," practices involve a range of activities and strategies that are designed to keep animals healthy, productive, and profitable"
Can cassava stems be planted immediately after cutting or they can wait for sometime?,"Cassava stems can be planted immediately after cutting, but it is recommended to allow the cuttings to dry for a few hours in a shaded area before planting. This will help to reduce the risk of fungal infection and other diseases."
which family does the African armyworm belongs to.,Noctuidae
can educating farmers help improve productivity?,Educating farmers on the best practices for growing maize can help to improve their productivity and increase the yield of local maize breeds.
which type of fertilizer helps plants resist stress and disease and improve overall plant vigor.,Potassium Fertilizers
which population is vulnerable  in agriculture.,Ages 0�6
which countries in United States has fish farms,"California, Idaho, Alabama, Arkansas, Louisiana, Mississippi, and along the southeastern U.S. coast"
what does poverty results in?,"inability to purchase food, safely store food or transport food from where it is grown to where it is needed."
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
what is a contaminant.,"A plant that is considered undesirable in a seed production field, including off types,
other varieties, other crops, weeds and plants with disease symptoms"
what is the impact of over-fertilization.,"excessive vegetative growth, lodging, and reduced yield"
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
in which areas are irrigation done.,areas with low rainfall or unreliable water sources.
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
how can Livestock integration helps increase soil fertility.,"Grazing livestock on pasture land can help add organic matter to the soil through manure and urine deposition. Additionally, crop residues and other organic materials can be fed to livestock and the resulting manure can be applied to the soil to improve fertility."
why should the housing be kept well ventilated and clean.,to prevent the spread of disease.
which nutrients are provided by fertilizers?," nitrogen, phosphorus, and potassium"
How can I prevent soil erosion on my farm?,"planting cover crops, using conservation tillage practices, and building contour terraces. It's also important to avoid overgrazing and to maintain vegetation along streams and other waterways to prevent bank erosion."
how are cover crops used in agroecosystem where water for crop production is in short supply, cover crops can be used as a mulch to conserve water by shading and cooling the soil surface
what is fertilization?,the process of adding nutrients to the soil to improve crop growth and yield
Who invented the earliest milking machines?,the ancient Egyptians
The primary macronutrients are?," nitrogen (N), phosphorus (P), and potassium (K), which are typically present in fertilizers in the form of NPK ratios"
What are the common pests and diseases that affect maize?,"armyworms, cutworms, and aphids, while diseases such as corn smut and gray leaf spot can also affect the crop"
which other pest management activities can be done to control termides.,"planting cassava in well-drained soil, using physical barriers such as plastic mulch or wire mesh around the plant stems to prevent termite access, and avoiding over-fertilization or excessive use of organic matter which can attract termites."
"which insecticide is used to control various pests, including bean fly and aphids.",Imidacloprid
how can a farmer manage cassava whitefly infestations.," regularly monitor the crop for signs of infestation, including the presence of whiteflies and the appearance of honeydew on the leaves."
what does the female S.exempta release to attract males.,pheromones
what causes Cassava mosaic disease,"Cassava mosaic disease (CMD) is caused by several species of single-stranded DNA viruses in the genus Begomovirus, family Geminiviridae."
why should  cassava be processed or sold quickly after harvesting.," to prevent spoilage and maintain quality.
"
"which pest feeds on the underside of the cassava leaves, causing them to turn yellow and dry up",Cassava green mite
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
name examples of Potassium-based fertilizers.," potassium sulfate or potassium chloride,"
What fertilizer is recommended for planting maize by researchers?,"NPK (Nitrogen-Phosphorus-Potassium) and DAP (Diammonium Phosphate) are good fertilizers for planting maize, as they both provide essential nutrients that maize needs for optimal growth and development."
Name factors that causes seed dormancy," mechanical barriers, chemical inhibitors, immature embryos, scarification requirements, and environmental cues"
what is the maturity age of DKC 9098 maize variety.,85 days
What is a silo?,"silos are used to store silage, which is animal feed"
Does maize streak diseased affects the seeds	,"Maize streak disease (MSD) primarily affects the leaves of maize plants, causing streaking and yellowing symptoms. However, if the infection is severe and occurs early in the growing season, it can also affect the developing maize cobs and subsequently impact the quality of the seeds.
"
what considerations are needed when deciding the timing for sowing crops after a prolonged dry spell.,"Wait for the onset of the rainy season: Begin sowing when there is a reasonable expectation of consistent rainfall. The start of the rainy season can vary from year to year, so it's helpful to consult local meteorological services or agricultural extension offices for information on the typical timing of the rainy season in your region.

Soil moisture: Ensure that the soil has enough moisture to support seed germination and early plant growth. This can be assessed by checking the soil's moisture content and ensuring that it is suitable for seed establishment."
what is the soil PH for blueberries., between 4.0 and 5.0
what are other merits of increasing the density of cattles on the grazing land?," restores the environment, it protects against climate change"
name any other way of storing cassava.,Use proper containers
what is multiple cropping.,several crops are grown sequentially in one year
which year did methane emission decline to 35%,1975
which population is vulnerable  in agriculture.,Ages 0�6
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
which tools are used by farmers to gather information to help automate input application.,drones
how can farmers use diatomaceous earth.,"To use diatomaceous earth, simply mix it into the beans seeds at a rate of about 0.5-1.0 kg per 100 kg of beans. Make sure the diatomaceous earth is evenly distributed throughout the seeds, and store the seeds in a cool, dry place in sealed containers to prevent re-infestation."
how is low-till farming done?,"In low-till, fields are covered once, maybe twice, with a tillage implement either ahead of crop planting or after the previous harvest. The fields are planted and fertilized. Weeds are controlled through the use of herbicides, and no cultivation tillage is done during the growing season."
"what is the importance of soil management.
",it helps farmers to identify nutrient deficiencies or excesses in the soil and adjust their fertilization practices accordingly.
what is hay,"(dried grasses) to feed livestock (horses, cattle, sheep) during the winter when they cannot feed in green pastures"
what are cover crops,are plants that are planted to cover the soil rather than for the purpose of being harvested
whats the botanical name of african armyworm,Spodoptera exempta
why is it advisable or recommended to conduct a soil test before fertilizer application.,to determine the soil nutrient levels and to calculate the appropriate fertilizer application rate
when do adults emerge?,in 7 to 10 days
What does the label on my egg carton mean?,Omega?3 Enriched: Ingredients like flaxseed and fish oils are added to hen�s diets to increase omega?3 content. � Organic: Hens are not in cages and are raised according to the USDA�s National Organic Program guidelines � Free?range: Hens are raised with access to the outdoors. � Cage?free: Hens are allowed to roam in open areas
What is gene editing? How is it different from genetic engineering?,Gene editing allows scientists to make changes to a specific target sequence of DNA within a gene. It modifies the gene in a precise and predictable manner
