question,answers
which components of preservatives can cause cancer.,nitrates and nitrites
what are Glueboards  used for?,for monitoring cockroaches and to catch rodents.
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
What is the ideal planting density for maize?,"The ideal planting density for maize can vary depending on the specific climate and soil conditions. In general, a planting density of around 70,000 to 80,000 plants per hectare is recommended for optimal yield. However, the ideal density may vary depending on factors such as the variety of maize being planted and the availability of water and nutrients"
how do we call the cover crops that increases soil fertility.,green manure
name one crop that belongs to Brassicaceae family,mustards
which substance is applied in acidic soil to balance soil PH.,lime
Is it a good practice to apply farm yard manure and compost manure at the same time? ,"Yes, it is generally a good practice to apply farmyard manure (FYM) and compost manure together, as they can complement each other in improving soil fertility and crop productivity. Both FYM and compost manure contribute organic matter, nutrients, and beneficial microorganisms to the soi"
what is incubation period for steak disease.,10 to 14 days after infection
can deforestation affect soil nutrients?,"Deforestation can cause soil erosion and loss of soil organic matter, which can reduce soil fertility and productivity."
what are organic fertilizers?,"organic fertilizers, which are made from natural materials such as manure and compost"
which fruit crops can cassava be intercropped with?,"mango, citrus, and avocado"
name the activities of crop maintanance.,"weed and pest control, fertilization, and irrigation."
which phase in polyphenism in which the larvae raised in groups turns black.,gregaria
What causes cassava trees to dry before maturity?,"Pest and disease infestations: Cassava plants are susceptible to a range of pests and diseases that can cause them to wilt, dry out, and die prematurely. Common pests include cassava green mites, cassava mealybugs, and cassava brown streak virus, while common diseases include cassava mosaic virus and bacterial blight. Proper pest and disease management, including timely application of appropriate pesticides and use of disease-resistant cassava varieties, can help to prevent premature drying of cassava plants"
How do I know when my corn is ready to harvest?,"Corn is typically ready to harvest when the kernels are firm and have reached their full size, and the ears have a mature appearance"
which plant nutrient helps in formation of chlorophyll . , magnesium (Mg)
What is the recommended spacing for cassava?,spacing of 1.0 m x 1.0 m (3 ft x 3 ft) is commonly used for cassava planting
Poor irrigation leads to?,"waterlogging, soil salinization, and other negative environmental consequences."
name the symptoms of cassava whitefly.,"wilting, yellowing of leaves, and stunted growth"
What is the best fertilizers for beans? farmers are in need  of rhizobium  is it possible for me to get them and sell to my farmers?,"it is possible for farmers to obtain rhizobia inoculants for their beans. Inoculants are available in various forms, including powders and liquids, and they can be applied to the seed before planting or directly to the soil. Inoculation of beans with rhizobia has been shown to increase yields and improve plant health."
what is incubation period for steak disease.,10 to 14 days after infection
How long does beans take  from planting to harvesting season?,75 days to 90 depending on the variety
why is forest  pests control difficult.,because it is not easy to access the canopy and monitor pest populations
What is the best way to store harvested wheat to prevent spoilage?,Harvested wheat should be stored carefully to prevent spoilage and maintain quality
Are beef animals consuming grain that could be used to feed humans?,lifetime 
how do we control plant diseases?,use of pesticides and other measures to control.
what are organic fertilizers?,"organic fertilizers, which are made from natural materials such as manure and compost"
what causes the green coloration in Solitaria larvae,This green coloration is due to both pigmentation and ingested plant material visible in the gut
"which variety is grown in Colombia and is known for its high yield potential, disease resistance, and good processing qualities.",COCU 001
what is Mulching.,"Applying a layer of organic material such as leaves, straw or grass clippings on top of the soil can help retain moisture, prevent erosion, and add organic matter to the soil as it breaks down."
why do farmers need to manage the timing and frequency of feedings., to ensure that animals receive adequate nutrition without overeating.
What other crops can be inter cropped with cassava without interference in yield reduction?,"Legumes: Legumes such as cowpeas, soybeans, and groundnuts"
how does  Fertilisers  reduce terrestrial biodiversity .,"by increasing competition for light, favouring those species that are able to benefit from the added nutrients. "
how can farmers use diatomaceous earth.,"To use diatomaceous earth, simply mix it into the beans seeds at a rate of about 0.5-1.0 kg per 100 kg of beans. Make sure the diatomaceous earth is evenly distributed throughout the seeds, and store the seeds in a cool, dry place in sealed containers to prevent re-infestation."
"I was told that for quickly germination of maize seeds, it needs first to be shocked in water before planting, is that true?","No, it is not necessary to shock maize seeds in water before planting for quicker germination. Maize seeds generally do not require pre-soaking before planting. They are capable of germinating under favorable soil conditions without any pre-treatment."
name some cultural practices that farmers can use to control cutworms,removing weeds and plant debris from the field and cultivating the soil before planting can help to reduce cutworm populations.
"I always see some maize combs having a variety of colors ranging from purple , blue , red , orange , yellow , white etc. what causes such maize to have all those colors in one comb,?",recombination during pollination.
"To ensure the longevity and effectiveness of pesticides, what guidelines should be followed by farmers.","Keep containers tightly sealed: Properly seal the containers to prevent leakage and evaporation of the pesticide.

Separate from food and feed: Store pesticides away from areas where food, animal feed, or drinking water are stored to prevent contamination.

Follow expiration dates: Pesticides have an expiration date indicated on the label. Use them before the expiration date to ensure their effectiveness.

Handle with care: When handling pesticides, follow the safety instructions on the label, wear appropriate protective gear, and avoid inhaling or contacting the chemicals."
state the difference between fresh and dry maize in terms of glycemic index.,"Fresh maize has a higher glycemic index than dry maize, which means it can cause a more rapid increase in blood sugar levels. Dry maize, on the other hand, has a lower glycemic index and is a better choice for people with diabetes or those watching their blood sugar levels."
"Apart from supergro, what other fertilizer can a farmer use to retain moisture in the garden during the period of drought?","Organic matter: Adding organic matter to the soil can help improve soil structure, increase water-holding capacity, and promote healthy root growth. Organic matter can come from compost, manure, or other plant residues."
how can artificial fertilizers conserve soil,"Synthetic fertilizers provide essential nutrients to plants in a readily available form. When used correctly and in appropriate amounts, they can enhance plant growth and productivity. This can indirectly contribute to soil conservation by promoting healthy plant growth, which can lead to better root development and soil structure."
