question,answers
what are principal factors of soil quality.,"soil salination, pH, microorganism balance and the prevention of soil contamination"
Which disease make maize leaves to turn yellow,Maize chlorotic mottle virus:
can clean planting materials be used to control root rot?,Cassava cuttings should be obtained from healthy plants that have been certified as free from root rot.
which type of family do green manure crops belongs to.,leguminous
how is root rot spread?,"spread through infected soil, water, and planting material"
how do apply fertilizers using top-dressing method.,"To apply fertilizer using the top-dressing method, you should first prepare the fertilizer by calculating the recommended dosage according to the soil analysis results and the crop requirements. Then, carefully spread the fertilizer evenly around the base of each plant, taking care not to damage the plant roots. After applying the fertilizer, you can use a hoe or other tool to gently scratch the soil surface to incorporate the fertilizer into the soil."
which other regions in Uganda grow apples?,"Bugisu, Bukedi and
Sebei sub regions in areas around Mt. Elgon"
how can Cassava mosaic disease spread ,Whitefly infestations
What facilitates farm yard manure to loosen upper soil layers? ," Farm yard manure is rich in organic matter, which improves soil structure and promotes aggregation. Organic matter helps to bind soil particles together, creating pore spaces and improving soil porosity. This allows for better air and water movement in the soil, leading to improved soil structure and less compacted soil.
"
why should cassava be protected from direct sunlight.,exposure to sunlight can cause the tubers to become discolored and reduce their quality.
what is Mulching.,"Applying a layer of organic material such as leaves, straw or grass clippings on top of the soil can help retain moisture, prevent erosion, and add organic matter to the soil as it breaks down."
Which condition is suitable for cassava plantation,The cassava crop grows well in areas that are humid and moist
how can I apply fertilizers.,"broadcasting, banding, and side-dressing"
What is maize and why is it important?,"Maize, also known as corn, is one of the most widely cultivated crops in the world, and is a staple food in many regions"
name ways how farmers can minimize negative impact of burning maize residues.,"farmers can adopt several practices, including:

Incorporating maize residues into the soil: Instead of burning, farmers can plow or till the maize residues into the soil to help build soil organic matter and improve soil health.

Using maize residues for mulch: Maize residues can be spread on the soil surface as a mulch to help conserve soil moisture, suppress weeds, and improve soil fertility.

Composting maize residues: Maize residues can be composted to produce a nutrient-rich soil amendment that can be used to improve soil fertility.

Rotating crops: Crop rotation can help to break pest and disease cycles, reducing the need for burning to control these problems."
"in order to guard against drought, farmers should invest in soil conservation measures to improve soil health and water-holding capacity. They can use techniques such as?","conservation tillage practices, crop rotation, cover cropping, and mulching to reduce soil erosion, increase organic matter, and improve water infiltration"
what is the percentage of moisture content before storage?,13.5% or less
Is there difference between fresh and dry maize in  terms of the food value.,"Yes, there are differences between fresh and dry maize in terms of their food value. Fresh maize, also known as sweet corn, is harvested when the kernels are still tender and contain a high amount of sugar. Dry maize, on the other hand, is left on the stalks to dry and mature, resulting in hard, starchy kernels."
how are plants harvested?,by hand or machine
which kind of threshing is the most common in developing countries.,Manual threshing
what do i look when inspect the packaging.," Look for signs of tampering, such as broken seals or mismatched packaging, which may indicate that the product is fake."
What fertilizer is recommended for planting maize by researchers?,"NPK (Nitrogen-Phosphorus-Potassium) and DAP (Diammonium Phosphate) are good fertilizers for planting maize, as they both provide essential nutrients that maize needs for optimal growth and development."
what are Calcium-based fertilizers?,"Fertilizers that are high in calcium, such as calcium nitrate or calcium carbonate, can help improve soil structure and water-holding capacity. Calcium helps flocculate clay particles in the soil, creating larger pore spaces and improving drainage."
why should cassava be protected from direct sunlight.,exposure to sunlight can cause the tubers to become discolored and reduce their quality.
how can you control mealybug biologically?,introduction of natural enemies of the mealybug
what percentage does the production of animal food produce to Green House Emission.,57%
what water managing techniques can a farmer user to guard against drought?,mulching
what is FDA,Food and Drug Administration
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
Name the cultural pest control practicies.,"crop rotation, culling, cover crops, intercropping, composting, avoidance, and resistance"
name the negative impact of burning maize residues.,"burning maize residues can lead to soil erosion, loss of soil organic matter, and air pollution. Burning can also release greenhouse gases, such as carbon dioxide and methane, into the atmosphere, contributing to climate change. Additionally, burning can destroy beneficial soil organisms, such as earthworms and microbes, which can have negative impacts on soil health and fertility."
why do farmers practice irrigation.,to conserve water while ensuring that crops receive the necessary moisture for healthy growth.
What is Consumptive water use?,is the term that describes water used and not returned to the original source. 
name any Livestock management practices.,"ensuring that the animals are provided with adequate food, water, and shelter, as well as maintaining their health through regular veterinary check-ups and vaccinations"
what is Tillage.," is the practice of breaking up the soil with tools such as the plow or harrow to prepare for planting, for nutrient incorporation, or for pest control."
how can farmers control pest.,"To control these pests, farmers can adopt several practices, including using resistant bean varieties, planting at the right time, practicing crop rotation, using natural predators and parasitoids, and applying pesticides when necessary"
What damage do sucking pest cause to plants like beans in the garden,"Sucking pests, such as aphids, whiteflies, and mites, can cause significant damage to plants like beans in the garden. These pests feed on the sap of the plant, which can weaken and stunt its growth. They also often transmit plant viruses, which can cause even more damage."
Why is it that in kigezi region most especially kabale they do not plant cassava ?,"The decision not to plant cassava in a particular region like Kigezi, especially in Kabale, can be influenced by various factors such as climate, soil conditions, market demand, cultural preferences, and available resources. Cassava is a tropical crop that requires warm temperatures and well-drained soils to thrive. In regions with cooler temperatures or excessive rainfall, cassava may not grow well or yield satisfactory results. Additionally, farmers in certain areas may prioritize other crops that are better adapted to the local conditions or that have higher market value. It's important to consider the specific agro-ecological conditions and local farming practices when determining crop suitability for a particular region."
which types of fertilizers are designed to release nutrients slowly over an extended period of time.,Slow-Release Fertilizers
what is the required humidity for cassava growth.,ranging from 70% to 90%
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
how can you improve red soil for maize growing.,"Incorporate organic matter into the soil, such as farm yard manure, compost, or cover crops. Organic matter improves soil structure, enhances water retention, and provides essential nutrients for plant growth."
list ways how maize streak disease transmission occurs.,"Infection of the maize plant: The virus is initially introduced into the maize plant through a bite by the maize streak virus vector or ""leafhopper"" insect, which feeds on the sap of the plant.

Replication and spread: Once the virus has infected the plant, it replicates and spreads within the plant, causing damage to the leaves, stem, and grains of the plant.

Transmission to new plants: The virus can be transmitted to new plants when an infected leafhopper feeds on a healthy plant. The virus can also be spread through infected seeds or plant debris.

Environmental factors: Environmental factors such as temperature, rainfall, and the presence of other pests and diseases can affect the severity and spread of MSD."
Is it a good practice to apply farm yard manure and compost manure at the same time? ,"Yes, it is generally a good practice to apply farmyard manure (FYM) and compost manure together, as they can complement each other in improving soil fertility and crop productivity. Both FYM and compost manure contribute organic matter, nutrients, and beneficial microorganisms to the soi"
can some diseases be transmitted when using seed for propagation?,"Some diseases can be transmitted through seeds, potentially leading to crop loss."
how does seed drying prevent spoilage.," Drying seeds effectively reduces the risk of spoilage during storage. Moisture provides a favorable environment for the growth of microorganisms, such as fungi and bacteria, which can attack and damage seeds. By reducing moisture content through drying, farmers can inhibit the growth of these organisms and minimize the risk of seed spoilage and loss."
how can distinguish female from male,Females and males can be distinguished by the number of bristles on their frenulum
which maize disease survive well in warm and humid weather.,Gray leaf spot
What is total seed population in an acre?,"For soybeans, the recommended plant population is typically higher, ranging from 100,000 to 200,000 plants per acre. This corresponds to seeding rates of approximately 125,000 to 250,000 seeds per acre."
how does farm yard manure (FYM) helps preserve moisture in the soil.,"FYM, being an organic matter, has the ability to improve soil structure and increase its water-holding capacity. It enhances the soil's ability to retain moisture and reduces water runoff or drainage, allowing the water to stay within the root zone of the plants for a longer time.
"
"which fungal disease causes yellowing and browning of the leaves, with characteristic cigar-shaped lesions",Northern corn leaf blight
how is glue made from cassava?,"To make cassava glue, the cassava root is first peeled, washed, and grated into a pulp. The pulp is then soaked in water to release the starch, which is then separated from the fibrous material. The starch is then heated and mixed with water to create a thick, sticky paste."
how does Soil moisture and aeration affects soil nutrient intake.,"The amount of moisture and oxygen in the soil can affect the uptake of nutrients by crops, as well as the availability and activity of soil microorganisms that play a role in nutrient cycling. For example, waterlogged soils may lead to reduced nutrient uptake due to poor oxygen availability, while dry soils may lead to reduced nutrient availability due to reduced microbial activity."
What causes cassava trees to dry before maturity?,"Pest and disease infestations: Cassava plants are susceptible to a range of pests and diseases that can cause them to wilt, dry out, and die prematurely. Common pests include cassava green mites, cassava mealybugs, and cassava brown streak virus, while common diseases include cassava mosaic virus and bacterial blight. Proper pest and disease management, including timely application of appropriate pesticides and use of disease-resistant cassava varieties, can help to prevent premature drying of cassava plants"
