question,answers
how do apply fertilizers using top-dressing method.,"To apply fertilizer using the top-dressing method, you should first prepare the fertilizer by calculating the recommended dosage according to the soil analysis results and the crop requirements. Then, carefully spread the fertilizer evenly around the base of each plant, taking care not to damage the plant roots. After applying the fertilizer, you can use a hoe or other tool to gently scratch the soil surface to incorporate the fertilizer into the soil."
"What size should cassava stem be for planting?

",between 25 to 30 centimeters in length
how long does the adult live.,up to 14 days.
how can farmers prevent livestock diseases.,"implement measures such as regular vaccinations, quarantine of new animals, and good hygiene practices."
how is stake planting done?,"In stake planting, cassava stems are first planted in a nursery bed and allowed to develop roots before being transplanted to the main field"
how can insects spread bacterial blight.,"Insects such as whiteflies and leafhoppers can spread the disease from infected plants to healthy ones. The bacterium can live and multiply within the insect, which then transmits it to other plants when it feeds."
what factors should be considered to determine the exact number of cuttings needed for your specific planting,"The spacing between cassava plants can vary depending on the desired plant density and the specific variety being grown. Common spacing ranges from 1 meter by 1 meter to 1.2 meters by 1.2 meters. Calculate the number of plants per hectare based on the chosen spacing.

Planting method: Cassava can be planted directly in the field using single-stem cuttings or multiple-node stem cuttings. The number of cuttings required may vary depending on the planting method and the length of the cuttings."
how can you tell a cassava plant is mature.,"The leaves of mature cassava plants begin to yellow and fall off, and the lower stems of the plant become woody."
what kinds of seeds should be used when planting cassava.,High-quality and disease-free planting materials
how can Livestock integration helps increase soil fertility.,"Grazing livestock on pasture land can help add organic matter to the soil through manure and urine deposition. Additionally, crop residues and other organic materials can be fed to livestock and the resulting manure can be applied to the soil to improve fertility."
give two cultural crop protection practices.,crop rotation and intercropping.
what is other use of farmyard manure.,"help to increase the porosity of the soil, allowing for better infiltration of water and air into the soil. This can also help to prevent soil compaction, which can reduce the amount of water that is able to infiltrate the soil and stay there."
"Could more people be fed if crop land was used for food for human
consumption instead of livestock or livestock feed?", land used f
what is the color lesions created as a result of root rot,brown or black lesions
name one crop that belongs to Brassicaceae family,mustards
what is a major source of greenhouse gas emissions,Animal husbandry
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
how can crop rotation helps to improve red soil for maize growth.," by alternating maize with other crops to break pest and disease cycles, improve soil health, and reduce nutrient depletion."
name the types of irrigation.,"flood, furrow, drip, and sprinkler irrigation"
which micronutrients are present in most common fertilizers.,"iron, manganese, and zinc"
Is sandy soil better than clay soil  when growing beans?, neither soil type is inherently better or worse for growing beans
what are organic fertilizers?," are derived from natural sources such as animal manure, compost, and plant residues"
name some cultural practices that farmers can use to control cutworms,removing weeds and plant debris from the field and cultivating the soil before planting can help to reduce cutworm populations.
why do crops require regular maintainance after planting,to ensure healthy growth and yield
what is hay,"(dried grasses) to feed livestock (horses, cattle, sheep) during the winter when they cannot feed in green pastures"
what causes hunger?,poverty
which types of fertilizers are designed to release nutrients slowly over an extended period of time.,Slow-Release Fertilizers
How should the soil be prepared before planting beans?, the soil must be prepared by removing weeds and incorporating organic matter such as compost or manure to improve soil fertility.
how doses cover crops reduce soil loss?,"by improving soil structure and increasing infiltration, protecting the soil surface, scattering raindrop energy and reducing the velocity of the movement of water over the soil surface"
name two types of African armyworm outbreak.,primary and secondary
Why is it that loam soil is dark in colour?,"The dark color of loam soil is due to the presence of organic matter, which is composed of decaying plant and animal material."
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
why is compost manure important.,"Compost enhances soil fertility, promotes microbial activity, and improves soil structure and nutrient retention."
Which fertilizer is best for increase of productive of beans,Phosphorus (P) and potassium (K) are two key nutrients
which other conditions should be considered when planting maize in green house.,"In a greenhouse, it is important to provide the maize plants with adequate light, moisture, and nutrients. The greenhouse should be equipped with a suitable irrigation system to provide water to the plants, and fertilizers should be applied regularly to ensure proper growth and development."
how can you tell a cassava plant is mature.,"The leaves of mature cassava plants begin to yellow and fall off, and the lower stems of the plant become woody."
how many chambers does a cow has,four chambers
define genetic engineering.,This involves inserting genes from other organisms into maize plants to create new varieties with desirable traits such as resistance to pests or diseases.
which pesticides causes liver disease?,Copper sulfate 
how can soil organism helps in Carbon sequestration.,"Soil organisms, such as mycorrhizal fungi, can help to sequester carbon in the soil, helping to mitigate climate change"
how do cover crops suppress weeds after death,they smother the next flush of weeds by forming a mulch layer on the soil surface
which micronutrients do beans require.,"calcium, magnesium, and sulfur"
any other way soil nutrients can be lost?,Monoculture
"What is field curing, and why is it important for bean crops?","the beans are left to dry further in the sun, a process known as field curing"
why do farmers to use chemicals,"to control weeds and insects and to produce increased amounts of vegetables, milk, or eggs"
What are the common pests and diseases that affect maize?,"armyworms, cutworms, and aphids, while diseases such as corn smut and gray leaf spot can also affect the crop"
why not fully dried maize susceptibility to mold and insect damage.,the moisture content is higher
name any one example of desiccants.,silica gel
Name the crops that can be successfully grown in clay soil.,"Cabbage
Spinach
Broccoli
Cauliflower
Kale
Beets
Beans
Peas"
