question,answers
name Carbendazim fungicide that is effective against soil-borne diseases.,"Fusarium and Pythium.
"
what is the impact of Intensive tillage.,"Intensive tillage can disrupt soil structure, reduce soil organic matter, and increase soil erosion, which can all lead to reduced soil fertility over time."
what is Payment for ecosystem services., is a method of providing additional incentives to encourage farmers to conserve some aspects of the environment
when can Calcium Ammonium Nitrate (CAN) be applied in maize?,After 2-3 weeks or when the crop is about 45cm high
which components of preservatives can cause cancer.,nitrates and nitrites
"Is buying local and organic the same thing?
",No. Local is a definition based on location
name two fertilizers used to grow cassava.,compound fertilizers that provide several nutrients together and single-nutrient fertilizers.
list common signs of sucking pest.,"ellowing leaves, stunted growth, distorted leaves, and a general decline in plant health. Severe infestations can also cause wilting, defoliation, and even death of the plant."
What is post-harvest management?,Proper storage conditions
Which two types of beans gives high yields...the climbing beans or the ordinary beans?,Both climbing beans and bush (ordinary) beans can give high yields if they are properly managed and grown under suitable conditions. 
how does reliable rainfall improve crop yield.,"Reliable rainfall can provide the necessary moisture for crops to grow and thrive, leading to higher yields and better quality crops. This is especially important in areas where irrigation is not available or is limited"
what Crop residues can be used to make farmyard manure.,"maize stalks, bean stems, and rice straw"
what is a contaminant.,"A plant that is considered undesirable in a seed production field, including off types,
other varieties, other crops, weeds and plants with disease symptoms"
"which fertilizer is often used as a basal or pre-planting fertilizer, and it can also be used as a top dressing fertilizer during the growing season.",NPK 
what factors should be considered to determine the exact number of cuttings needed for your specific planting,"The spacing between cassava plants can vary depending on the desired plant density and the specific variety being grown. Common spacing ranges from 1 meter by 1 meter to 1.2 meters by 1.2 meters. Calculate the number of plants per hectare based on the chosen spacing.

Planting method: Cassava can be planted directly in the field using single-stem cuttings or multiple-node stem cuttings. The number of cuttings required may vary depending on the planting method and the length of the cuttings."
Which method of fertilizer application do we use during weeding beans?,"For fertilizer application during weeding of beans, the most common method is top-dressing"
what can be made from  milled bean flour.,"bean cakes, bean bread, and bean porridge."
Farmers always ask what do they do to store beans safely,"Clean the beans: Remove any debris or foreign matter from the beans, such as leaves, stones, or twigs. This can be done by hand or with a sieve.

Dry the beans: Spread the beans out on a clean, dry surface to allow them to dry completely. This will help prevent mold growth and spoilage.

Store in a cool, dry place: Beans should be stored in a cool, dry place with good air circulation, such as a pantry or a cool basement. Avoid storing them in a damp or humid environment, as this can promote mold growth.

Use airtight containers: Store beans in airtight containers such as plastic bags, glass jars or metal containers with tight lids. This will help keep out moisture and pests.

Check regularly: Check the beans regularly for signs of mold, moisture or insect infestation. If any beans appear damaged, remove them immediately to prevent further spoilage."
what is the maturity days for bush beans,50-55 days
why is soil health vital?,"Soil health is critical to crop growth and productivity, as it provides the necessary nutrients and support for plants to thrive."
name Carbendazim fungicide that is effective against soil-borne diseases.,"Fusarium and Pythium.
"
what are Water-absorbing polymers,"These are synthetic materials that can absorb and retain large amounts of water, releasing it slowly to plant roots. They can be added to soil or mixed with fertilizer, and can help reduce watering frequency and improve plant survival during drought conditions."
name the importance of water to soil steucture.,"Water can also affect soil structure by helping to bind soil particles together. This can improve soil stability, reduce erosion, and promote better water and nutrient retention."
what is the advantages of single stem planting method.,This method is easy and requires less labor and is suitable for small-scale farmers with limited resources
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
what is shifting cultivation.,"is a system in which forests are burnt, releasing nutrients to support cultivation of annual and then perennial crops for a period of several years"
which maize variety has a maturity of 80 days.,PHB 3253
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
how is Cassava Anthracnose Disease (CAD)  spread?,"CAD is spread through infected planting material, contaminated soil, and water"
What does the label on my egg carton mean?,Omega?3 Enriched: Ingredients like flaxseed and fish oils are added to hen�s diets to increase omega?3 content. � Organic: Hens are not in cages and are raised according to the USDA�s National Organic Program guidelines � Free?range: Hens are raised with access to the outdoors. � Cage?free: Hens are allowed to roam in open areas
what is band placement of fertilizers,where the fertilizers are placed in rows near the plant roots
how can tillage be used to control Couch grass., involves digging up the soil to a depth of at least 6 inches to disrupt the root system of the grass
can deforestation affect soil nutrients?,"Deforestation can cause soil erosion and loss of soil organic matter, which can reduce soil fertility and productivity."
what irrigation techniques can farmers use to provide water during drought.,drip or sprinkler irrigation
what is the impact of over-fertilization.,"excessive vegetative growth, lodging, and reduced yield"
what is Agroforestry.,"Agroforestry involves the integration of trees with crops and/or livestock, which can help to increase soil organic matter, reduce erosion, and improve soil structure."
define what GMO is?,"GMOs are crops that have been genetically modified to enhance their resistance to pests and diseases, as well as to improve their nutritional value and other characteristics"
Which type of fertilizer is good to apply for beans,"beans do require other essential nutrients such as phosphorus, potassium, and micronutrients. The specific fertilizer recommendation for beans will depend on the nutrient status of the soil, which can be determined through soil testing."
how can farmers mitigate leaf shedding in cassava during the dry season,"Irrigation: Providing supplemental irrigation to cassava plants during dry periods can help alleviate water stress and maintain adequate soil moisture levels.

Mulching: Applying organic mulch around the cassava plants can help conserve soil moisture, regulate soil temperature, and reduce water evaporation from the soil surface.

Fertilization: Ensuring optimal nutrient levels through balanced fertilization can help maintain the health and vigor of cassava plants, reducing the risk of nutrient deficiencies and associated leaf shedding.

Pest and disease management: Implementing appropriate pest and disease control measures, such as regular scouting and timely application of recommended treatments, can help minimize leaf damage and subsequent leaf shedding."
what is the required depth of planting cassava.,about 5 to 7 centimeters
"which crop is normally referred to as nitrogen fixers,",legume crops
Which method of fertilizer application do we use during weeding beans?,"For fertilizer application during weeding of beans, the most common method is top-dressing"
