ANSWER,QUESTION.question,QUESTION.paragraph
"Continuous green cover benefits a mixed farm system by minimizing the risks of nutrient loss and soil erosion, thereby maintaining soil health and fertility.",How does continuous green cover benefit a mixed farm system?,"Firstly, it ensures almost continuous green cover to minimise the risks of nutrient loss and erosion."
"Applying stored manures and slurries before ploughing in the grass in a mixed farm system helps incorporate nutrients into the soil, improving fertility and supporting subsequent crop growth.",What is the role of applying stored manures and slurries in a mixed farm system?,"Finally, it provides an opportunity to apply stored manures and slurries before ploughing in the grass."
"Mixed farming practices, such as cultivation during crop rotation, can help reduce troublesome perennial weeds that develop during the grass/clover phase by disrupting weed growth cycles.",How can mixed farming practices help reduce troublesome perennial weeds?,These cultivation opportunities can also help reduce troublesome perennial weeds that may develop during the grass/clover part of the rotation.
"An exemplary rotation sequence for a mixed farm system includes three years of grass/clover ley, followed by winter wheat in the fourth year, and either spring cereal or forage maize in the fifth year.",What is an exemplary rotation sequence for a mixed farm system?,"Exemplary rotation • Years one, two and three: grass/clover ley • Year four: winter wheat • Year five: spring cereal, or forage maize."
"Summer ploughing before sowing stubble turnips and winter wheat breaks pest cycles and provides an opportunity for effective weeding, enhancing crop health and yield.",Why might a summer ploughing be beneficial before sowing stubble turnips and winter wheat?,"This gives a suitable pest break and allows weeding, if required."
"In year four of the exemplary rotation, a spring sown root crop can be considered as an alternative to winter wheat, depending on market requirements.",What alternative option can be considered in year four of the exemplary rotation for a mixed farm system besides winter wheat?,"Year four: winter wheat (alternatively spring sown root crop, depending on market requirements – see section 7.3, ‘Stockless systems’)"
"Having a forage source in late summer is beneficial in a mixed farm system because it provides essential feed when grass is less plentiful and of lower quality, ensuring continued nourishment for livestock.",What is the benefit of having a forage source in late summer within a mixed farm system?,"Thirdly, it offers an alternative forage source in late summer when grass can be less plentiful and of lower quality."
"Utilising grass/clover leys before winter cereals provides nearly continuous green cover, which helps to stabilize the soil, reducing the risk of nutrient loss and erosion caused by bare soils.",How does utilising grass/clover leys before winter cereals contribute to reducing nutrient loss and erosion?,"Therefore, utilising the ley in the first half of the summer before replacing it with a summer forage crop is well suited to this system."
"Summer forage crops like chicory and forage rape benefit mixed farming systems by offering drought resistance, maintaining soil health, breaking pest cycles, supplementing livestock feed in late summer, and allowing for manure applications during optimal soil conditions.",In what ways do summer forage crops provide benefits over other crops in a mixed farming system?,"Crops such as chicory, with its good drought resistance for light land sites, and forage rape..."
"A grass/clover ley rotation in mixed farm systems creates a break in the habitat for ley pests, reducing their population and impact. This pest management approach naturally controls pests without relying on chemical treatments.",Explain how a mixed farm system utilizing a grass/clover ley rotation helps in effective pest management.,It provides a suitable gap to reduce ley pests...
"Applying stored manures and slurries in summer before ploughing in grass in mixed systems incorporates nutrients into the soil at an optimal time, enhancing soil structure and fertility. This practice also ensures the cover crop quickly establishes, preventing nutrient run-off.",Discuss the advantages of applying stored manures and slurries in summer before ploughing in the grass in mixed systems.,"Finally, it provides an opportunity to apply stored manures and slurries before ploughing in the grass..."
"In a mixed farm context, stock-based systems integrate livestock, generating manure to enhance soil fertility, whereas stockless systems rely on crop rotations and cover crops. Both systems strive for soil health and productivity but differ in their source of organic matter and nutrient recycling methods.",What are the key differences between stock-based and stockless systems in a mixed farm context?,The information given for stock based systems and stockless systems both apply to this category...
"Nearly continuous green cover throughout the year maintains soil health by minimizing nutrient loss and erosion. Green cover stabilizes soil, reduces run-off, and ensures nutrient cycling within the system, supporting overall soil ecosystem services.",How does nearly continuous green cover throughout the year assist in maintaining soil health in mixed farming?,"Firstly, it ensures almost continuous green cover to minimise the risks of nutrient loss and erosion."
"The rotational strategy includes grass/clover ley for three years, followed by winter wheat and spring cereal or forage maize. This strategy benefits pest management by breaking pest cycles. It also improves soil fertility through diverse crop roots and organic matter deposition, leading to enhanced crop yields.",Analyze the rotational strategy highlighted in the exemplary rotation and explain its benefits for pest management and crop production.,"Exemplary rotation • Years one, two and three: grass/clover ley..."
"Cultivating summer forage crops in mixed farming systems disrupts the life cycles of perennial weeds, reducing their prevalence. The disturbance from planting and harvesting forage crops provides an additional weeding opportunity and enhances soil health by preventing weed dominance.",What role does the cultivation of summer forage crops play in mixed farming systems with regards to weed management?,These cultivation opportunities can also help reduce troublesome perennial weeds...
"Mixed farming with grass/clover ley and winter cereals supports sustainable practices by enhancing biodiversity, improving soil health, reducing pest and weed pressures, and minimizing chemical inputs through natural nutrient cycling and pest management mechanisms within the rotation.","Explain how mixed farming, incorporating grass/clover ley and winter cereals, can aid in sustainable agriculture practices.",It provides a suitable gap to reduce ley pests.
"Following an exemplary rotation in mixed farm systems provides several environmental benefits, including improved soil structure, enhanced biodiversity, reduced erosion, and nutrient runoff, and minimized pest and weed pressures. This rotation strategy emphasizes sustainable farming by balancing crop production and environmental conservation.",Discuss the potential environmental benefits of following an exemplary rotation in mixed farm systems.,"Exemplary rotation • Years one, two and three: grass/clover ley..."
A winter cover forage crop should be sown after the wheat is harvested to prepare for the following spring cereal.,What should be sown after the wheat is harvested to prepare for the following spring cereal?,"A winter cover forage crop should be sown after the wheat is harvested, before the following spring cereal."
"Chicory could be used on light soils, with either forage rape or stubble turnips on other soils.",What types of crops can be used as winter forage on light and other soils?,"Chicory could be used on light soils, with either forage rape or stubble turnips on other soils."
"If the soil is at risk from poaching, it is better to mulch the crop as a green manure than damage the soil by feeding it.",What should be done if the soil is at risk from poaching?,Beware of over-committing to the use of winter forage if the soil is at risk from poaching. It is better to mulch the crop as a green manure than damage the soil by feeding it.
"If more arable is required, sow a pulse crop followed by another cereal prior to reseeding in year seven/eight.",What is the alternative to going back into grass/clover ley in year six if more arable is required?,"Depending on the requirement for forage, either go back into grass/clover ley in year six or, if more arable is required, sow a pulse crop followed by another cereal prior to reseeding in year seven/eight."
"Winter beans would be suitable for medium/heavy land, while wintered rye followed by peas or spring beans would also be appropriate.",What crops are suitable for medium/heavy land?,"On medium/heavy land, winter beans would be a suitable pulse while wintered rye followed by peas or spring beans would be most appropriate."
Attention to detail is important in stockless systems because the need for cultivation and management is greatest due to a higher proportion of annual cropping.,Why is attention to detail important in stockless systems?,"Since the need for cultivation is greatest in these systems due to a greater proportion of annual cropping, the attention to detail required to manage cultivation is also greatest."
Nutrient management is demanding in stockless systems because the recycling of nutrients from forage is limited without livestock enterprises.,Why is nutrient management demanding in stockless systems?,Nutrient management is also most demanding since without livestock enterprises the recycling of nutrients from forage is limited.
Depletion of soil phosphate and potash reserves is a potential issue on light textured soils low in organic matter.,What is a potential issue on light textured soils low in organic matter?,"Depletion of soil phosphate and potash reserves is possible on certain soils, particularly light textured soils low in organic matter, although many soils have considerable reserves."
"Managers of stockless systems should prioritize importing manure and compost, or stock for temporary grazing in parts of the rotation.",What should be a priority for managers of stockless systems?,"While a limited range of slow release phosphate and potash compounds are available, it should be a priority for the managers of stockless systems to import manure and compost, or stock for temporary grazing in parts of the rotation."
"The risk of soil poaching varies with site and season, affecting decisions regarding winter forage use.",How does the risk of soil poaching vary?,This risk will vary with site and season.
"In stockless systems, nutrient management is demanding because nutrient recycling from forage is limited without livestock enterprises, requiring careful nutrient management.",What considerations should be made for cultivating crops in stockless systems in terms of nutrient recycling?,Nutrient management is also most demanding since without livestock enterprises the recycling of nutrients from forage is limited.
"Managers of stockless systems should import manure and compost to ensure adequate nutrient management and maintain soil fertility, due to limited nutrient recycling in stockless systems.",Why should managers of stockless systems import manure and compost?,"While a limited range of slow release phosphate and potash compounds are available, it should be a priority for the managers of stockless systems to import manure and compost, or stock for temporary grazing in parts of the rotation."
"One must consider soil risk from poaching when deciding to use crops as winter forage. If poaching risk is high, mulching as green manure is advisable to avoid soil damage from feeding.",What factors might influence the decision to mulch crops as green manure rather than using them for winter forage?,Beware of over-committing to the use of winter forage if the soil is at risk from poaching. It is better to mulch the crop as a green manure than damage the soil by feeding it.
"If more arable land is required, consider sowing a pulse crop such as winter beans followed by another cereal, then reseeding in year seven or eight.",What are possible pulse and cereal combinations to consider if more arable land is required after the fifth year?,"Depending on the requirement for forage, either go back into grass/clover ley in year six or, if more arable is required, sow a pulse crop followed by another cereal prior to reseeding in year seven/eight."
"Forage crops like chicory, forage rape, or stubble turnips are beneficial in crop rotation as they improve soil health. However, overuse should be avoided to prevent soil poaching.","Why might it be beneficial to use forage crops such as chicory, forage rape, or stubble turnips in a crop rotation?","Chicory could be used on light soils, with either forage rape or stubble turnips on other soils. Beware of over-committing to the use of winter forage if the soil is at risk from poaching."
"Phosphate and potash management is vital in stockless systems, especially on light textured soils low in organic matter, as these soils are prone to nutrient depletion despite having considerable reserves.","Why is phosphate and potash management critical in stockless systems, especially on light textured soils?","Depletion of soil phosphate and potash reserves is possible on certain soils, particularly light textured soils low in organic matter, although many soils have considerable reserves."
"In stockless systems, the absence of livestock reduces nutrient recycling. Consequently, nutrient depletion risk increases, necessitating the import of manure, compost, or temporary stocking to maintain soil fertility.",How do the components of the rotation impact nutrient management in stockless systems?,"Nutrient management is also most demanding since without livestock enterprises the recycling of nutrients from forage is limited. While limited compounds are available, it should be a priority to import manure and compost or stock for temporary grazing."
"On medium/heavy land, winter beans are suitable for winter cover, while wintered rye followed by peas or spring beans is appropriate for post-winter cultivation, aiding in soil improvement and crop rotation.",What combination of crops is suitable for winter cover and post-winter cultivation on medium/heavy land?,"On medium/heavy land, winter beans would be a suitable pulse while wintered rye followed by peas or spring beans would be most appropriate."
"In stockless systems, the higher proportion of annual cropping necessitates meticulous attention to cultivation management to ensure optimal growth conditions and soil health, thereby maximizing crop yield and sustainability.",Why is the attention to detail in crop cultivation emphasized in stockless systems?,"Since the need for cultivation is greatest in these systems due to a greater proportion of annual cropping, the attention to detail required to manage cultivation is also greatest."
"To prevent nutrient depletion in soils with limited reserves in stockless systems, it's essential to import manure and compost, or incorporate livestock for temporary grazing, ensuring continuous nutrient replenishment and maintaining soil fertility.",What measures can be taken to prevent nutrient depletion in soils with limited reserves in stockless systems?,"Depletion of soil phosphate and potash reserves is possible on certain soils, particularly light textured soils low in organic matter, although many soils have considerable reserves. Prioritizing the import of manure and compost is essential for maintaining nutrient levels."
"Under specific soil and weather conditions, it may be possible to establish cereals after potatoes and pulses without using the plough.",What conditions may allow for the establishment of cereals following potatoes and pulses without using the plough?,Subject to soil and weather conditions it may be possible to establish cereals following potatoes and pulses without the use of the plough.
Avoiding root crops and stockless rotations on light land helps protect soil structure and conserve soil nutrients.,How can avoiding root crops and stockless rotations on light land benefit soil?,Avoiding root crops and stockless rotations on light land can help to protect soil structure and conserve soil nutrients.
Grass/clover/vetch is used in the first two years of an exemplary crop rotation to build soil fertility.,What role does grass/clover/vetch play in exemplary crop rotation?,Year one/two: grass/clover/vetch as fertility building
Winter oat or rye may be used as an alternative winter cereal because they are less susceptible to take-all.,Why might winter oat or rye be used as an alternative winter cereal?,Year four: winter oat or rye as alternative winter cereal which is less susceptible to take-all
An early pea harvest may allow time to plant mustard green manure before sowing wheat.,What is a possible benefit of harvesting peas early in crop rotation?,Year five: spring peas or beans. An early pea harvest may allow time for mustard green manure before sowing wheat
A green manure of vetch is used as a winter cover following winter wheat planting.,What is used as a winter cover following winter wheat planting?,"Year six: winter wheat, followed by winter cover green manure of vetch"
"In the seventh year of rotation, spring barley is undersown with ley.",Which crop is undersown with ley in the seventh year of rotation?,Year seven: spring barley undersown with ley.
Avoiding root crops on light to medium soils helps to maintain soil structure and nutrient levels.,What is the effect of avoiding root crops on light to medium soils?,Light to medium soils without root cropping
Improving soil structure and conserving nutrients can be achieved by carefully designing crop rotations and cultivation techniques.,What can improve soil structure and conserve nutrients in crop rotations?,This will have a bearing on cultivation techniques and rotation design.
"Winter oat or rye can follow winter wheat, with a winter cover of phacelia or chicory.",What crop can follow winter wheat with a winter cover of phacelia or chicory?,"Year four: winter oat or rye as alternative winter cereal which is less susceptible to take-all, followed by winter cover of phacelia or chicory"
"Soil and weather conditions can determine whether cereals can be successfully established after potatoes and pulses without needing to use the plough. Ideally, favorable conditions may permit this, aiding in soil structure preservation.",How do soil and weather conditions influence crop establishment following potatoes and pulses?,Subject to soil and weather conditions it may be possible to establish cereals following potatoes and pulses without the use of the plough.
"Avoiding these crops on light land protects soil structure and conserves nutrients, essential for maintaining soil health and fertility. This practice mitigates erosion and nutrient depletion, ensuring sustainable agricultural practices.",Why is it beneficial to avoid root crops and stockless rotations on light land?,Avoiding root crops and stockless rotations on light land can help to protect soil structure and conserve soil nutrients.
"In the exemplary rotation, years one and two involve soil fertility building using grass/clover/vetch, followed by winter wheat in year three. This sequence promotes nutrient enrichment and prepares the soil for cereal crops.",What are the consecutive crops in the exemplary rotation for years one to three?,"• Year one/two: grass/clover/vetch as fertility building
• Year three: winter wheat"
"The exemplary rotation includes winter oat or rye in year four because these cereals are less susceptible to take-all, a common soil-borne fungal disease affecting wheat and barley, thereby reducing crop loss risks.",How does the exemplary rotation plan address take-all susceptibility?,• Year four: winter oat or rye as alternative winter cereal which is less susceptible to take-all
"An early pea harvest in year five allows time to plant mustard green manure, enriching the soil with organic matter and nutrients before the next wheat planting, thus enhancing soil fertility and structure.",What potential advantages does an early pea harvest offer within the crop rotation?,• Year five: spring peas or beans. An early pea harvest may allow time for mustard green manure before sowing wheat
"Vetch is used as a winter cover for its nitrogen-fixing properties, which improve soil fertility. Following winter wheat with vetch helps add organic matter to the soil, promoting better soil health and productivity.",Why is vetch used as a winter cover after winter wheat planting in the sixth year?,"• Year six: winter wheat, followed by winter cover green manure of vetch"
"Undersowing spring barley with ley in year seven promotes soil fertility and structure by adding perennial grasses and legumes, which fix nitrogen and improve soil organic matter, preparing the soil for subsequent crops.","In the seventh year of the rotation, what is the purpose of undersowing spring barley with ley?",• Year seven: spring barley undersown with ley.
"Avoiding root crops on light to medium soils reduces soil disturbance, helping to maintain a stable soil structure and moisture content. This practice also limits soil erosion and compaction, promoting healthier soil conditions.",What impact does avoiding root crops have on light to medium soils?,Light to medium soils without root cropping
"The interplay between cultivation techniques and rotation design is crucial for nutrient conservation. By selecting appropriate crop sequences and tillage practices, farmers can enhance soil nutrient levels and structure, ensuring long-term soil health.",How do cultivation techniques and rotation design interplay in soil nutrient conservation?,This will have a bearing on cultivation techniques and rotation design.
"After winter oat or rye in year four, the exemplary rotation uses phacelia or chicory as winter cover crops. These cover crops improve soil structure, suppress weeds, and add organic matter, promoting better soil health for future crops.",What cover crops are used after winter oat or rye in the exemplary rotation?,"Year four: winter oat or rye as alternative winter cereal which is less susceptible to take-all, followed by winter cover of phacelia or chicory"
Mulching and incorporating fertility-building crops close to the establishment date of the following crop ensures that the soil is in optimal condition and timing for planting. This synchronization reduces the risk of adverse soil conditions and maximizes nutrient availability for the new crop.,Why is it important to mulch and incorporate fertility-building crops close to the establishment date of the following crop?,"It is important that the fertility building crops are mulched and incorporated as close as practical to the establishment date of the following crop, usually during the spring ahead of potatoes for example."
"The optimal soil condition for incorporating manure crops is when the soil conditions are suitable for the proposed crop planting. This implies that if the soil is ready for planting, it is also ideal for manure crop incorporation.",What is the optimal soil condition for incorporating manure crops?,"This should not present serious timing or soil condition issues as if conditions are suitable for the proposed crop planting then they must, by default, be suitable for incorporating the manure crop."
"Potatoes are known to be prone to nutrient leaching. However, in well-structured soils where the crop is not drought-stressed, the active roots of most varieties can penetrate to depths of 1–1.5 meters or more, reducing this risk.",What is the reputation of potatoes regarding nutrient leaching?,"Potatoes have a reputation of being prone to nutrient leaching, but in well structured soils where the crop is not drought stressed, the active roots of most varieties can penetrate to 1–1.5m or more."
A summer green manure should be considered ahead of the autumn cereal when growing an early maturing potato crop to prevent nutrient loss.,When should a summer green manure be considered if growing an early maturing potato crop?,If an early maturing potato crop is grown then a summer green manure should be considered ahead of the autumn cereal to prevent nutrients being lost.
Main crop potato varieties are typically harvested in late September or early October.,When is the typical harvesting time for main crop potato varieties?,"After harvesting a main crop variety, usually late September or early October, the wheat will be sown within a very short time."
Wheat is sown shortly after the harvesting of a main crop potato variety.,What crop is sown shortly after harvesting a main crop potato variety?,"After harvesting a main crop variety, usually late September or early October, the wheat will be sown within a very short time."
"If a sugar beet crop is harvested early in the campaign, a winter cover crop may be sown in October or November.",What should be considered if a sugar beet crop is harvested early in the campaign?,"If harvested in the first part of the campaign, a winter cover crop may be sown in October or November."
"If conditions are poor during the sugar beet harvest, it is advisable to delay the harvesting until conditions improve.",What action should be taken if conditions are poor during sugar beet harvest?,"If conditions are poor, and if possible, consider delaying the harvesting of the beet until conditions improve."
"A spring cereal can be sown immediately after harvesting sugar beet from mid-December, but more commonly from late January to early February.",When can a spring cereal be sown after harvesting sugar beet?,"A spring cereal could be sown straight afterwards from mid-December, although more usually late January to early February."
A plough and press-based system is recommended for incorporating green manures and cover crops.,What system is recommended for incorporating green manures and cover crops?,Use a plough and press-based system for incorporating green manures and cover crops.
"Timely mulching and incorporating fertility-building crops ensure that the soil is prepared and nutrient-rich for the establishment of the succeeding crop. This timing is crucial, particularly in spring, to avoid adverse soil conditions and nutrient deficiencies.",Why is timely mulching and incorporating of fertility-building crops crucial for the succeeding crop's establishment?,"It is important that the fertility building crops are mulched and incorporated as close as practical to the establishment date of the following crop, usually during the spring ahead of potatoes for example."
"Failing to synchronize the incorporation of manure crops with the planting of new crops can lead to unsuitable soil conditions and nutrient imbalances, potentially affecting the growth and yield of the succeeding crops.",What can be the consequences of not synchronizing the incorporation of manure crops with the planting of new crops?,It is important that the fertility building crops are mulched and incorporated as close as practical to the establishment date of the following crop.
"In well-structured soils where potatoes are not drought-stressed, the active roots can penetrate deeper (1–1.5 meters or more), reducing the likelihood of nutrient leaching.",In what soil conditions are potatoes less likely to experience nutrient leaching?,"Potatoes have a reputation of being prone to nutrient leaching, but in well structured soils where the crop is not drought stressed, the active roots of most varieties can penetrate to 1–1.5m or more."
"Growing a summer green manure ahead of an autumn cereal after an early maturing potato crop helps prevent nutrient loss, ensuring that essential nutrients remain in the soil for the subsequent crop.",What is the benefit of growing a summer green manure ahead of an autumn cereal after an early maturing potato crop?,If an early maturing potato crop is grown then a summer green manure should be considered ahead of the autumn cereal to prevent nutrients being lost.
"Farmers should carefully manage the timing of sugar beet harvest to align it with the sowing and growth periods of subsequent crops, ensuring optimal soil conditions and minimizing disruptions.",How should farmers manage the timing of sugar beet harvest in relation to other crops?,If a sugar beet crop is grown then the timing of its harvest in relation to other proposed cropping requires careful consideration.
"If winter conditions are poor after harvesting sugar beet, farmers should delay harvesting until conditions improve and then sow a spring cereal from mid-December to late January.",What planting strategy should be employed if winter conditions are poor after harvesting sugar beet?,"If conditions are poor, and if possible, consider delaying the harvesting of the beet until conditions improve. A spring cereal could be sown straight afterwards from mid-December, although more usually late January to early February."
"Using a plough and press-based system efficiently incorporates green manures and cover crops into the soil, improving soil structure, nutrient distribution, and preparing the field for subsequent plantings.",How does the use of a plough and press-based system benefit the incorporation of green manures and cover crops?,Use a plough and press-based system for incorporating green manures and cover crops.
"Farmers can use non-inversion tillage to establish covers, second cereals, and first wheat after pulse crops. This method is dependent on favorable soil and weather conditions.","What options are available for incorporating covers, second cereals, and first wheat after pulse crops?","Opportunities to use non-inversion tillage to establish covers, second cereal and first wheat after pulse, subject to soil and weather conditions."
"Non-inversion tillage can enhance soil structure and reduce erosion, but it depends on soil and weather conditions. While it offers sustainable benefits, unfavorable conditions might limit its effectiveness or delay planting.",What are the potential benefits and risks of using non-inversion tillage for establishing covers and cereals?,"Opportunities to use non-inversion tillage to establish covers, second cereal and first wheat after pulse, subject to soil and weather conditions."
Non-inversion tillage can be used to establish second cereals and first wheat after pulse crops when soil and weather conditions are favorable. This method helps preserve soil structure and reduce tillage-related disruptions.,When is it advisable to use non-inversion tillage to establish second cereals and first wheat after pulse crops?,"Opportunities to use non-inversion tillage to establish covers, second cereal and first wheat after pulse, subject to soil and weather conditions."
Cultivating medium to heavy soils when wet increases the risk of soil structural damage.,What is a notable risk of cultivating medium to heavy soils when wet?,"On medium to heavy soils the considerations may be different. Generally, there is a lower risk from leaching and run-off because of a coarser crumb structure and greater water holding capacity, although there is a higher risk of soil structural damage if cultivated wet."
Drilling on medium to heavy soils should be completed by mid-October to avoid increased risks.,By when should drilling ideally be completed on medium to heavy soils?,This risk increases as the autumn progresses. Aim to complete drilling by mid-October at the latest.
Using a mustard crop helps reduce ley pests invading wheat and prevents nutrient loss or soil erosion.,Why is it recommended to use a mustard crop after incorporating grass/clover ley in late summer?,Plough and press when incorporating the grass/clover ley in late summer and use a mustard crop to bridge the gap between ley and wheat. This will reduce the risk of ley pests invading wheat and prevent nutrient loss or soil erosion.
Cultivate the stubble immediately after harvest to encourage cereal volunteers and various types of weeds.,What should be done immediately after harvest to manage weed control priorities?,"However, if this is not possible then the aim should be to cultivate stubble according to weed control priorities. Cultivate immediately after harvest to encourage cereal volunteers, black-grass, sterile brome, ryegrass and broad-leaved weeds."
"Ripening is required to ensure that the seeds have shed properly, which can take up to one month after harvest.","Why is a period of ripening required before cultivating for soft, meadow, and rye bromes?","For soft, meadow and rye bromes a period of ripening is required after seeds are shed, so delay cultivating for up to one month after harvest."
"Delaying cultivation allows for proper seed shedding, which is crucial for managing these grasses and ensuring sustainable cereal production.",Why is it important to delay cultivation for up to one month after harvest for certain grasses?,"For soft, meadow and rye bromes a period of ripening is required after seeds are shed, so delay cultivating for up to one month after harvest."
"If an early pea harvest is not possible, rye or westerwolds ryegrass would be more suitable.",What follows mustard green manure if an early pea harvest is not possible?,An early pea harvest may allow time for mustard green manure. Otherwise rye or westerwolds ryegrass would be more suitable.
"In Year two of the exemplary rotation, potatoes are grown.","In an exemplary rotation, what crop is grown in Year two?",Exemplary rotation • Year one: grass/clover/vetch as fertility building • Year two: potatoes
"In Year five, spring barley undersown with ley is grown.",What are grown in Year five of the exemplary rotation?,Exemplary rotation • Year five: spring barley undersown with ley.
"In the fourth year, the crops are spring peas or beans, and potentially mustard green manure or rye/westerwolds ryegrass.",What crops are included in the fourth year of the exemplary rotation?,Exemplary rotation • Year four: spring peas or beans. An early pea harvest may allow time for mustard green manure. Otherwise rye or westerwolds ryegrass would be more suitable.
The coarser crumb structure and greater water holding capacity decrease the risk of leaching and run-off on medium to heavy soils.,How does medium to heavy soils' crumb structure and water holding capacity affect leaching and run-off?,"On medium to heavy soils the considerations may be different. Generally, there is a lower risk from leaching and run-off because of a coarser crumb structure and greater water holding capacity."
"Using a mustard crop between ley and wheat reduces the risk of ley pests invading the wheat and helps prevent nutrient loss and soil erosion, making it a beneficial intermediary crop.",What benefits are gained from using a mustard crop between ley and wheat?,Plough and press when incorporating the grass/clover ley in late summer and use a mustard crop to bridge the gap between ley and wheat. This will reduce the risk of ley pests invading wheat and prevent nutrient loss or soil erosion.
"Cultivating immediately after harvest encourages the growth of cereal volunteers, black-grass, sterile brome, ryegrass, and broad-leaved weeds, which is crucial for effective weed control and soil management.",Explain how the cultivation schedule after harvest impacts the growth of various weeds.,"Cultivate immediately after harvest to encourage cereal volunteers, black-grass, sterile brome, ryegrass and broad-leaved weeds."
