question,answers
how are fungi beneficial to soil.,"hese fungi can form symbiotic relationships with plant roots, helping to improve nutrient uptake and plant growth.
"
what irrigation techniques can farmers use to provide water during drought.,drip or sprinkler irrigation
give other examples of ruminats,"Goats, sheep, camels, and antelope "
what is the effect of applying too much fertilizers.,"can lead to reduced phosphorus and potassium uptake by crops, while applying too little can lead to nutrient deficiencies and reduced crop yields"
"which crop can be grown at elevations up to 2,000 meters above sea level, but it grows best at lower elevations.",Cassava 
name any example of cover crops that can be grown together with cassava.,mucuna or velvet beans
how can you break chemical dormancy.,by leaching the seed in water or by exposing it to a specific temperature or light regime.
name the phase in polyphenism in which the larvae raised in isolation turns green,solitaria 
which kind of threshing is the most common in developing countries.,Manual threshing
what is Maize cob.,is the central part of the maize ear that contains the kernels. It is typically used as animal feed and is less commonly consumed by humans. Maize cob has a lower nutritional value compared to milled maize as it contains more fiber and less starch.
what is the approximate Global agricultural production,32 million tonnes of natural fibres
why do farmers have low cancer and death rates.,This is due primarily to lower smoking rates among farmers and a very active lifestyle
What is the right spacing of cassava,"The recommended spacing for cassava depends on various factors such as the variety of cassava, soil fertility, and the intended use of cassava (for roots or leaves). However, a commonly used spacing for cassava is around 1 meter (3 feet) between plants within rows and 1.5 to 2 meters (5 to 6.5 feet) between rows. This spacing allows sufficient room for the cassava plants to grow and develop a healthy root system. It is advisable to consult local agricultural extension services or cassava experts for specific spacing recommendations tailored to your local conditions."
list ways how maize streak disease transmission occurs.,"Infection of the maize plant: The virus is initially introduced into the maize plant through a bite by the maize streak virus vector or ""leafhopper"" insect, which feeds on the sap of the plant.

Replication and spread: Once the virus has infected the plant, it replicates and spreads within the plant, causing damage to the leaves, stem, and grains of the plant.

Transmission to new plants: The virus can be transmitted to new plants when an infected leafhopper feeds on a healthy plant. The virus can also be spread through infected seeds or plant debris.

Environmental factors: Environmental factors such as temperature, rainfall, and the presence of other pests and diseases can affect the severity and spread of MSD."
how can microbial activity help facilitate the loosening of the upper soil layers when farmyard manure is applied.,"Farm yard manure provides a food source for soil microorganisms. These microorganisms break down the organic matter in the manure, releasing nutrients and byproducts that contribute to the formation of soil aggregates. Microbial activity also produces substances that help bind soil particles together and enhance soil stability."
name two commonly used nitrogen-based fertilizers that can be applied 4-6 weeks after germination.,"Urea: Urea is a widely used nitrogen fertilizer that contains a high concentration of nitrogen. It is typically applied in granular form and can be broadcasted or applied as a side-dressing around the base of the plants. Urea is readily available to plants and helps promote vigorous growth and greening.

Ammonium Nitrate: Ammonium nitrate is another nitrogen-based fertilizer that provides a quick-release source of nitrogen. It is commonly used for top-dressing or side-dressing application in the early stages of crop growth. Ammonium nitrate delivers nitrogen rapidly to the plants, stimulating growth and improving overall plant health."
What are barns used for?,to store modern farm machinery and house farm animals
name one demerits of single stem planting method.,it has a lower yield potential than other methods
name the symptoms of cassava whitefly.,"wilting, yellowing of leaves, and stunted growth"
what is soil?,"Soil is a complex mixture of minerals, organic matter, water, air, and living organisms."
which herbicides is effective in controlling couch grass.,Glyphosate-based herbicides
Can eating a genetically modified fruit or vegetable change a person’s genes?,Eating GMO products does not impact our genes. 
what is the major cassava disease?,Cassava Mosaic Disease (CMD)
how can proper sanitation be used to control root rot.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of root rot."
name any Livestock management practices.,"ensuring that the animals are provided with adequate food, water, and shelter, as well as maintaining their health through regular veterinary check-ups and vaccinations"
Which condition is suitable for maize plantation,"Maize grows best in warm temperatures between 20�C to 30�C, with a minimum temperature of 10�C and maximum of 35�C. It also requires consistent moisture throughout its growing cycle, which can be supported by adequate rainfall or irrigation. Excessive heat or drought can negatively affect growth and yield. Additionally, maize requires plenty of sunshine, with a minimum of 6 hours of direct sunlight per day."
how is mulching important in agriculture.,"Mulching helps conserve soil moisture, regulate soil temperature, and suppress weed growth."
what are some of the challenges faced by S. exempta.,"predators, parasites, parasitoids, diseases, and viruses"
how does high humidity causes beans pod to have water.," In regions with high humidity, moisture in the air can condense on the bean pods, causing them to appear water-filled. This is more common in areas with poor airflow or where plants are grown in dense canopies."
what is irrigation?,Irrigation is the process of applying water to crops in order to help them grow
how can you improve red soil for maize growing.,"Incorporate organic matter into the soil, such as farm yard manure, compost, or cover crops. Organic matter improves soil structure, enhances water retention, and provides essential nutrients for plant growth."
how can rainfall increase water quality.," improve water quality by replenishing rivers, streams, and groundwater supplies"
List the Animal Care Principles for producers,"access to food and water, health and veterinary care, appropriate environmental and living conditions, implementing science?�based husbandry practices, using proper handling practices and providing comfortable and sanitary transportation to avoid stress"
what are Herbicide resistant seeds.," have a gene implanted into their genome that allows the plants to tolerate exposure to herbicides, including glyphosate"
what is Mulching.,"Applying a layer of organic material such as leaves, straw or grass clippings on top of the soil can help retain moisture, prevent erosion, and add organic matter to the soil as it breaks down."
which variety of maize has a hard outer layer and is typically used for animal feed.,Flint maize
Is it criminal if i kill monkeys spoiling my crops,"I am not a legal expert, but the legality of killing monkeys or any wildlife species largely depends on the laws and regulations of your country or region. In many places, wildlife is protected by law, and killing or harming them without proper authorization can be illegal and subject to penalties.

If monkeys or other animals are causing damage to your crops, it is generally recommended to explore non-lethal methods of managing wildlife, such as implementing deterrents, using fencing or netting, or seeking assistance from local wildlife authorities or conservation organizations. They may be able to provide guidance and solutions for addressing wildlife conflicts in a legal and humane manner.
"
how do you define Saturation in agriculture.,"This refers to the point at which the soil is completely filled with water, and all air spaces have been displaced. This can occur after a heavy rain or during periods of flooding."
what is Cassava Mosaic Disease (CMD)., is a viral disease that is caused by different strains of the cassava mosaic virus
who are leading beans producers?," As such, there may not be a single entity or group of traders who can be considered the leading bean traders in Uganda.Which district are you interested in?"
Why are crops sprayed with pesticides?,"to protect crops from insect pests, weeds, and fungal diseases while they are growing"
what several factors need to be considered before deciding the ideal timing for planting.,"Soil Moisture: The first rain should provide enough moisture to support seed germination and early growth. It's important to ensure that the soil has enough moisture content to facilitate seedling emergence and root development.

Temperature: The temperature should be suitable for the specific crop being planted. Some crops have optimal temperature requirements for germination and early growth. If the first rain coincides with extremely cold or hot temperatures, it may negatively affect crop establishment.

Rain Pattern: The first rain should ideally mark the beginning of a consistent rainy season. If the first rain is followed by a prolonged dry spell, it may result in inadequate moisture for crop growth, leading to poor germination and plant survival.

Crop Requirements: Different crops have different preferences regarding moisture and temperature. It's essential to consider the specific requirements of the crop you intend to plant and ensure that the environmental conditions during the first rain align with those requirements.

Field Preparation: Adequate field preparation, including soil tillage and weed control, should be completed before the first rain to optimize planting conditions."
which does virus responsible for cassava mosaic disease belongs to?,Geminiviridae
how can farmers prevent livestock diseases.,"implement measures such as regular vaccinations, quarantine of new animals, and good hygiene practices."
which nutrients can we get from cassava roots.,"The root is rich in carbohydrates and contains essential nutrients such as iron, calcium, and vitamin C."
Which fertilizer is good for planting beans?," a fertilizer with a higher ratio of phosphorus and potassium, such as 10-20-20 or 15-30-15, would be suitable for planting beans"
which crops can be intercropped with cassava to help attract natural predators of cassava beetles., legumes or grasses
what is common cause of fatal agricultural injuries in developed countries., tractor rollovers
what is harvesting,It involves removing the mature crops from the field and preparing them for storage or transport
Which soil is better for maize production?,"Maize requires well-drained soils with a good supply of nutrients and moisture. It cannot withstand even a slight degree of waterlogging and therefore can be killed if stands in water for a day. Preferred soil for maize production should also be deep, well-aerated with moderate pH 5.5-6.5, and rich in organic matter."
why should you use mound planting.,"method ensures good soil drainage, which is essential for cassava growth. It also helps to reduce soil erosion and increases yields"
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
what is advantages of spacing beans appropriately during planting.,"Adequate spacing between bean plants allows for better air circulation, reducing the risk of fungal diseases. Good air movement helps to keep the foliage dry, preventing the development and spread of diseases such as powdery mildew or rust."
how do you define organic?,"a labeling term that indicates that the food or other agricultural product has been produced through approved methods that integrate cultural, biological and mechanical practices that foster cycling of resources, promote biological balance and conserve biodiversity"
Can maize be grown in green house?,"Yes, maize can be grown in a greenhouse, but there are some important considerations to keep in mind."
what is the ideal storage temperature for beans?, between 10-15�C
how many days does the eggs takes to hatch into larvae., two to five days
what is the advantages of stake planting., method ensures uniformity in plant size and reduces the risk of diseases and pests
name examples of phosphorous fertilizers,triple superphosphate and diammonium phosphate.
When is the ideal time to harvest maize?,"Harvesting is typically done when the kernels are fully developed and hard, and the husks have dried up and turned brown"
Which variety of dk maize is good in amolatar?,"DK 8033 is a maize variety that has been widely grown in Uganda, including in the Amolatar region"
how do we prevent foodborne illness?,"cook foods to proper temperatures, use separate cutting boards for uncooked meat and ready?to?eat foods, store leftover food in shallow containers and refrigerate within two hours."
what happens during biological nitrogen fixation?,convert biologically unavailable atmospheric nitrogen gas (N2) to biologically available ammonium (NH+4)
what  is the role of Center for Disease Control(CDC). ,"to prevent �illness, disability and death due to domestic and imported foodborne diseases"
what causes blight?,blight 
why cassava widely grown?,its ability to thrive in poor soils and withstand drought
What transmit cassava mosaic,"is primarily transmitted by whiteflies, specifically the species Bemisia tabaci"
how is mulching use to control soil erosion in kigezi region.," Applying mulch, such as crop residues, grass clippings, or organic materials, on the soil surface helps to protect the soil from erosion by reducing the impact of raindrops and improving water infiltration. Mulch also helps to retain moisture and suppress weed growth."
why is crop rotation important in farming?,"This helps to prevent soil erosion and depletion, and can also help to control pests and diseases"
Which agricultural method can be used to improve on soil fertility,fertilizer applications
which micronutrients are present in most common fertilizers.,"iron, manganese, and zinc"
at what stage does the cutworms attack cassava?,during the early stages of growth
What spacing is recommended for cassava planting?,"The recommended spacing for cassava planting can vary depending on several factors, including the variety of cassava, soil fertility, and intended use of the crop. However, a common spacing for cassava is between 1 meter to 1.5 meters between rows and 0.8 meters to 1 meter between plants within a row."
how does Soil moisture and aeration affects soil nutrient intake.,"The amount of moisture and oxygen in the soil can affect the uptake of nutrients by crops, as well as the availability and activity of soil microorganisms that play a role in nutrient cycling. For example, waterlogged soils may lead to reduced nutrient uptake due to poor oxygen availability, while dry soils may lead to reduced nutrient availability due to reduced microbial activity."
how long should the cassava stem be cut?,20-30 cm long
what is the botanical name for cassava mealybug,Phenacoccus manihoti
