question,answers
what is Payment for ecosystem services., is a method of providing additional incentives to encourage farmers to conserve some aspects of the environment
can some diseases be transmitted when using seed for propagation?,"Some diseases can be transmitted through seeds, potentially leading to crop loss."
Suggest the disadvantages of sandy  soil,"Poor water-holding capacity: Sandy soils have a low water-holding capacity, which means that they require more frequent irrigation and may not be suitable for crops that require consistent soil moisture.
Low nutrient retention: Sandy soils have low nutrient retention capacity, which can lead to leaching of nutrients and require more frequent application of fertilizers and organic matter.
Low organic matter content: Sandy soils are often low in organic matter, which can lead to soil erosion and reduced soil fertility.
Susceptible to erosion: Sandy soils are prone to erosion by wind and water, which can lead to soil degradation and loss of topsoil."
what other measures can a farmer use to control root rot.,Use of fungicides
What are barns used for?,to store modern farm machinery and house farm animals
when do adults emerge?,in 7 to 10 days
"which variety is grown in Colombia and is known for its high yield potential, disease resistance, and good processing qualities.",COCU 001
name examples of compound fertilizers.,"NPK (Nitrogen-Phosphorus-Potasium) 15:15:15, NPK 17:17:17, or NPK 20:10:10"
How does farming and ranching impact wildlife habitat?," Farmers and ranchers value wildlife conservation and are working hard to improve habitat, while providing food, fiber and fuel to a growing population."
Why are pigs so dirty?,"Because pigs will eat almost anything, they have traditionally been fed farm leftovers and waste."
Which condition is suitable for maize plantation,"Maize grows best in warm temperatures between 20�C to 30�C, with a minimum temperature of 10�C and maximum of 35�C. It also requires consistent moisture throughout its growing cycle, which can be supported by adequate rainfall or irrigation. Excessive heat or drought can negatively affect growth and yield. Additionally, maize requires plenty of sunshine, with a minimum of 6 hours of direct sunlight per day."
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
why has maize production improved in Uganda.,the adoption of improved technologies by farmers.
what the several challenges facing cassava production.,"pests and diseases, low yields, and limited access to markets and processing facilities"
"If a farm is large, does that mean it is a corporate farm?","Just because a farm is large in number of acres, does not mean it is a corporate farm"
which herbicides is effective in controlling couch grass.,Glyphosate-based herbicides
which insects are known to transmit maize streak virus from one maize plant to another.,Cicadulina species
how does proper seed bed preparation helps to control weeds.," by uprooting or burying weed seeds and removing existing weeds. By creating a clean and weed-free seed bed, farmers can minimize competition between weeds and crops for nutrients, water, and sunlight, leading to better crop establishment and growth."
what is the importance of crop rotation.,"Implementing crop rotation practices helps to break the cycle of soil erosion. Alternating maize cultivation with other crops, such as legumes or root crops, helps to improve soil health, reduce erosion, and mitigate nutrient depletion."
What is soil science and management.,"Soil science and management is the scientific study of the physical, chemical, and biological properties of soil and the ways in which it can be managed for optimal crop production."
Farmers are focused on conserving water for several reasons,1) Farmers know water wasted could mean a lack of the resource for future crops. 2) Water is expensive. Water wasted is money lost. 3) Farmers are cultivators. They use precise technology to know exactly how much water a plant needs to grow. Too much could mean poor production. 4) Many farmers rely on Mother Nature for water.
what is inter-cropping.,This involves planting other crops between the cassava rows to help suppress weed growth
which key districts produces maize in uganda?,"Masindi, Kapchorwa, Kasese, Jinja, Kabarole and Mbale"
when do ad.ults emerge from pupa stage,in 7 to 10 days
what is the importance of intercropping beans with sweet potatoes.,"Sweet potatoes have a shallow root system, which can help to reduce competition with beans for nutrients in the soil."
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
name the steps the farmer can use to control pest after detection the garden.,"Identify the disease: Try to identify the specific disease affecting the cassava plants. Observe the symptoms, such as leaf discoloration, wilting, lesions, or any other unusual signs. You can consult local agricultural extension services, agricultural experts, or plant pathologists to help identify the disease accurately.

Isolate and remove infected plants: If the disease is confirmed, promptly isolate and remove the infected plants from the field. This prevents further spread of the disease to healthy plants. Properly dispose of the infected plants by burning, burying, or removing them from the field.

Sanitize tools and equipment: Clean and sanitize any tools, equipment, or machinery that have come into contact with the infected plants. This helps prevent the disease from spreading to other fields or areas.

Implement cultural practices: Adopt cultural practices that can help manage or control the disease. These may include adjusting planting density, optimizing nutrition and irrigation practices, and practicing crop rotation. Some diseases may be controlled by removing alternate host plants or weeds that can serve as reservoirs for the pathogens.

Seek expert advice: Consult local agricultural extension services, agricultural experts, or plant pathologists for specific recommendations on disease management strategies. They can provide guidance on appropriate fungicides or other control measures if necessary.

Monitor and scout regularly: Continuously monitor the field to track the spread and severity of the disease. Regular scouting helps identify any new infections and allows for timely intervention."
how is farmyard manure derived?,"Farmyard manure is typically derived from animal waste, such as cow dung, and contains a mix of organic matter, nutrients, and microorganisms. It provides a slow-release source of nutrients and helps improve soil structure and moisture retention."
name examples of fungicide that can be used to spray beans affected by hailstorm?,"Mancozeb, Copper oxychloride, and Propiconazole."
what other reasons are there for using diammonium phosphate put in planting hole.,"DAP is water-soluble, which means it can be quickly taken up by plant roots and used for growth. By placing DAP in the planting hole, the young plant's roots can access the nutrients immediately, promoting early growth and establishment."
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
Is there any cassava variety suitable for a particular region in Uganda?,There is no single cassava variety that is suitable for all regions in Uganda due to variations in climatic conditions and soil types.
why is post-harvest management important for preserving the quality of beans?,to prevent mold growth and insect infestation
How is CBB spread?,"CBB is spread through infected planting material, contaminated soil, and water"
What is gene editing? How is it different from genetic engineering?,Gene editing allows scientists to make changes to a specific target sequence of DNA within a gene. It modifies the gene in a precise and predictable manner
what are some of the technologies used by farmers in maize production.," improved seeds like hybrid and open pollinated varieties, timely planting, proper spacing and timely weeding and harvesting"
what are Herbicide resistant seeds.," have a gene implanted into their genome that allows the plants to tolerate exposure to herbicides, including glyphosate"
what spreads Cassava Mosaic Disease (CMD),whitefly
Why do horses sleep standing up?,"Their legs can lock in place, enabling them to fall asleep without falling over. Because they are prey animals, horses often do not feel comfortable sleeping on the ground, and most of their sleeping is done during the day rather than at night when predators are out hunting. Horses have straight backs, so they cannot get up quickly."
why should we have more livestock on the grazzing ground?,their movement and their waste and their relentless chomping stimulate grasses to grow
What is the ideal planting density for maize?,"The ideal planting density for maize can vary depending on the specific climate and soil conditions. In general, a planting density of around 70,000 to 80,000 plants per hectare is recommended for optimal yield. However, the ideal density may vary depending on factors such as the variety of maize being planted and the availability of water and nutrients"
name any mechanical scarification techniques that can be done.,"rubbing the seed coat with sandpaper, or by soaking the seed in hot water"
what is Mulching.,"Applying a layer of organic material such as leaves, straw or grass clippings on top of the soil can help retain moisture, prevent erosion, and add organic matter to the soil as it breaks down."
