question,answers
what is the use  autonomous crop robots.,harvest and seed crops
name Spodoptera exempta species that have chisel-like mandibels.," S. triturata, S. m. mauritia, S. m. acronyctoides, S. umbraculata, S. cilium, Spodoptera depravata [sv], and S. pecten"
Can over boiling maize make it loss Carbohydrates?," Boiling maize grains does not significantly affect the carbohydrate content, so the length of time for boiling is not critical for this nutrient."
name one open-pollinated maize variety that was developed in West Africa and is well-suited to drought-prone regions.,SAWAH
where are the south americans beetles,South America
what percentage does the production of animal food produce to Green House Emission.,57%
how is farmyard manure derived?,"Farmyard manure is typically derived from animal waste, such as cow dung, and contains a mix of organic matter, nutrients, and microorganisms. It provides a slow-release source of nutrients and helps improve soil structure and moisture retention."
"Is buying organic food better for the environment than buying food
produced conventionally?
","Ultimately, environmental sustainability comes down to the farmer, whether they produce goods organically or conventionally."
What is the best season for beans?,"beans prefer warm weather, plant at least a week after the last spring frost"
which animal require a diet that is lower in protein but higher in carbohydrates.,pigs 
Do agricultural exports help the economy? ,"According to the USDA Economic Research Service, $140.5 billion worth of American agricultural products were exported around the globe in 2017"
how can farmers control bacterial blight.," it's important to use disease-free planting material, practice good sanitation by regularly removing and destroying infected plant material, control insect vectors, and avoid working in cassava fields when plants are wet"
define embryo dormancy?,occurs when the embryo is immature and unable to germinate even under favorable conditions
what is the best spacing for cassava.,a distance of 1-1.5 meters between rows and 0.75-1 meter between plants
how is threshing done.,"achieved through rubbing, stripping, or impact action, or using a combination of these actions. The operation can be performed manually (trampling, beating), using animal power, or mechanical threshers"
what is harvesting,It involves removing the mature crops from the field and preparing them for storage or transport
how do the moths migrate?,"migration is based on winds brought by the Intertropical Convergence Zone, which move northwards or southwards depending on the season"
which tool can be used to cut cassava stems.,machete 
Are we losing family farms because corporate farms are taking over American Agriculture?,America�s farms are still family farms
which region has adopted automatic milking system.,Northern Europe
which other pest management practices can help to prevent and control green mite infestations,"nclude crop rotation, use of resistant varieties, and maintaining proper plant nutrition and moisture levels."
What pesticide can i apply when beans flower.,"When beans are flowering, it is important to be careful when applying pesticides as it can harm pollinators such as bees that help in the fertilization process. If you need to apply a pesticide during this time, it is recommended to use an insecticide that is safe for bees, such as those based on Bacillus thuringiensis (Bt), spinosad, or neem oil."
what is the maturity days for bush beans,50-55 days
How should the soil be prepared before planting beans?, the soil must be prepared by removing weeds and incorporating organic matter such as compost or manure to improve soil fertility.
"which pest feeds on the leaves and stems of cassava, causing defoliation and reduced yield",Cassava beetle
What is the organic name for cassava.,Manihot esculenta
which tools can farmers use to monitor water patterns in order to guard against drought.,"hey can use tools such as soil moisture sensors, weather stations, and remote sensing to gather information on conditions in their fields."
What is the importance of the storage organs to plants,"Storage organs, such as tubers, bulbs, and rhizomes, act as reservoirs for storing nutrients. These organs accumulate and store carbohydrates, proteins, and other essential nutrients during periods of active growth. The stored nutrients can be utilized by the plant during periods of dormancy, unfavorable conditions, or for supporting new growth."
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
how does proper seed bed preparation helps to control weeds.," by uprooting or burying weed seeds and removing existing weeds. By creating a clean and weed-free seed bed, farmers can minimize competition between weeds and crops for nutrients, water, and sunlight, leading to better crop establishment and growth."
What causes cassava seedling blight?,Xanthomonas axonopodis pv. manihotis is the pathogen that causes bacterial blight of cassava
"what nutrients can i use for water regulation, disease resistance, and stress tolerance in plants.",potassium 
How can agronomist overcome problems due to persistent use of fertilizers? ,"Regular soil testing helps determine the nutrient levels in the soil and allows for tailored fertilizer recommendations. Agronomists can assess the nutrient needs of specific crops and apply fertilizers accordingly, avoiding over-application. This helps maintain nutrient balance and prevents nutrient imbalances or excesses."
why has Food and Drug Administration has approved  the use of antibiotics in treating animals?,"to treat disease in animals that are sick, control disease for a group of animals when some of the animals are sick and to prevent disease in animals that are at risk for becoming sick"
what is Poaceae.,Poaceae is a family of flowering grasses which includes cereal grasses and the grasses of grasslands and pastures
what is the importance of drying seeds in relation to facilitating efficient storage and handling.," Dried seeds are easier to handle, store, and transport compared to seeds with higher moisture content. Lower moisture levels reduce the likelihood of seed clumping, mold formation, and damage during storage. Dry seeds also tend to have better flowability, making it easier to measure, package, and distribute them."
Apart from naro where else can we get access to quality seeds/cuttings?,Agricultural research organizations
Is there difference between fresh and dry maize in  terms of the food value.,"Yes, there are differences between fresh and dry maize in terms of their food value. Fresh maize, also known as sweet corn, is harvested when the kernels are still tender and contain a high amount of sugar. Dry maize, on the other hand, is left on the stalks to dry and mature, resulting in hard, starchy kernels."
How can i know that soil lacks air as a major nutrient,"To determine whether soil lacks air, you can perform a simple test called the squeeze test. Take a handful of soil and squeeze it tightly in your hand. If the soil remains in a tight ball and does not crumble, it may indicate that the soil is too compacted and lacks adequate air. Another indicator of soil lacking air is the presence of waterlogged areas or standing water after rain or irrigation."
what is the purpose of threshing .,The purpose of the threshing process is to detach the grain from the panicles
what are some of the symptoms  and signs of CAD,"small, circular, water-soaked spots on leaves that expand into larger, dark brown or black lesions. Infected leaves may become distorted and dry up"
What are some common pests that can affect maize crops?,"corn borers, armyworms, and rootworms"
