question,answers
What is the appropriate distance for planting beans,"The appropriate distance for planting beans can vary depending on several factors such as the bean variety, soil fertility, and available resources. However, as a general guideline, bush beans are typically planted with a spacing of 6-8 inches (15-20 cm) between plants and 18-24 inches (45-60 cm) between rows. This spacing allows the plants to have enough room for proper growth, airflow, and access to sunlight. For pole beans, which require support, you can plant them in rows spaced about 3 feet (90 cm) apart, with the plants spaced 6-8 inches (15-20 cm) apart within the rows."
why should you cassava plant regularly.,to ensure that the cassava plants have enough nutrients and sunlight to grow
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
why should cassava be protected from direct sunlight.,exposure to sunlight can cause the tubers to become discolored and reduce their quality.
how do you define Saturation in agriculture.,"This refers to the point at which the soil is completely filled with water, and all air spaces have been displaced. This can occur after a heavy rain or during periods of flooding."
which organic matter help improve soil fertility.,compost or well-rotted manure
what type of fertilizers are made from chemical?,synthetic fertilizers
what is the importance of intercropping beans with sweet potatoes.,"Sweet potatoes have a shallow root system, which can help to reduce competition with beans for nutrients in the soil."
how many farms were there in United States in 1935,6.8 million farms in the United States
how many eggs does a female African armyworm lays.,"about 1,000 eggs in her lifetime"
which plant nutrient helps in formation of chlorophyll . , magnesium (Mg)
which micronutrients do beans require.,"calcium, magnesium, and sulfur"
why is crop cultivation a critical aspect of agriculture., plays a vital role in providing food security for the world's growing population.
Poor irrigation leads to?,"waterlogging, soil salinization, and other negative environmental consequences."
what are some of the high risk of work-related hazards that can affect farmers.,"injuries, lung disease, noise-induced hearing loss, skin diseases, as well as certain cancers related to chemical use and prolonged sun exposure"
what are organic fertilizers?," are derived from natural sources such as animal manure, compost, and plant residues"
what are the different methods of irrigation?,"surface irrigation, drip irrigation, and sprinkler irrigation"
what is animal welfare?,refers to the conditions in which an animal is raised
name two types fertilizers.,organic and inorganic fertilizers
what depth should the cassava garden be ploughed to.,at least 25 cm
What is the process of field drying and threshing maize?,Post-harvest management
how many teats or nipples does a cow has?,"four nipples, or teats"
which year did methane emission decline to 35%,1975
name working animals that have been used to cultivate fields.,"horses, mules, oxen, water buffalo, camels, llamas, alpacas, donkeys, and dogs"
how is low-till farming done?,"In low-till, fields are covered once, maybe twice, with a tillage implement either ahead of crop planting or after the previous harvest. The fields are planted and fertilized. Weeds are controlled through the use of herbicides, and no cultivation tillage is done during the growing season."
what is the taste of fresh maize.,"Fresh maize has a sweet, juicy flavor and a soft, tender texture,"
what is the use of living organism in the soil.,"Soil organisms, such as earthworms, termites, and nematodes, play a vital role in improving the soil structure. They help to break down organic matter, loosen compacted soil, and improve soil porosity, allowing air, water, and nutrients to move more freely through the soil."
How can clay soil be improved?,"Both sandy and clay soils have unique characteristics that can make it challenging to sustain a variety of crops. However, there are several ways in which the properties of these soil types can be improved to make them more fertile and productive for crop growth. Add organic matter, user cover crops,crop rotation, use of soil amendments."
which natural water can fish grow in?,"ponds, lakes, rivers, and streams"
name ways how farmers can manage breeding and reproduction of livestock.,"artificial insemination, natural breeding methods, and careful management of breeding cycles."
Suggest the advantages of clay soil,"Poor drainage: Clay soils have small pore spaces, which can lead to slow drainage and waterlogging in areas with heavy rainfall. This can reduce soil aeration and lead to root rot in some crops.
Heavy and difficult to work: Clay soils are heavy and can be difficult to till and cultivate with farming equipment.
Slow to warm up: Clay soils can be slow to warm up in the spring, which can delay planting and crop growth.
Prone to compaction: Clay soils are prone to compaction, which can reduce soil aeration and root growth."
what is a major source of greenhouse gas emissions,Animal husbandry
can crop rotation control CAD in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
what spreads cassava mosaic diesease.,whiteflies 
what are some of the water conservation practices being done.,"reducing evaporation loss, controlling water runoff, and maintaining proper soil moisture levels"
name the negative impact of burning maize residues.,"burning maize residues can lead to soil erosion, loss of soil organic matter, and air pollution. Burning can also release greenhouse gases, such as carbon dioxide and methane, into the atmosphere, contributing to climate change. Additionally, burning can destroy beneficial soil organisms, such as earthworms and microbes, which can have negative impacts on soil health and fertility."
name Spodoptera exempta species that have chisel-like mandibels.," S. triturata, S. m. mauritia, S. m. acronyctoides, S. umbraculata, S. cilium, Spodoptera depravata [sv], and S. pecten"
how can you ensure sanitation control CBB.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of CBB"
why should the housing be kept well ventilated and clean.,to prevent the spread of disease.
Which agricultural method can be used to improve on soil fertility,fertilizer applications
when can Calcium Ammonium Nitrate (CAN) be applied in maize?,After 2-3 weeks or when the crop is about 45cm high
What are the ideal conditions for planting maize?,Maize requires well-draining soils with a pH level between 5.5 and 7.5. The site should also receive full sunlight to promote optimal growth
Is there any cassava variety suitable for a particular region in Uganda?,There is no single cassava variety that is suitable for all regions in Uganda due to variations in climatic conditions and soil types.
what is the characteristics of Common rust maize diseas.,"yellowing and browning of the leaves, with characteristic reddish-brown pustules on the undersides of the leaves"
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
what is High fructose corn syrup,is a common sweetener in sodas and drinks
why is sit recommended to conduct soil test?,to determine the nutrient status of your soil and to consult with local agricultural extension services or agronomists for precise fertilizer recommendations based on your specific location.
which substance is applied in acidic soil to balance soil PH.,lime
why do we manage soil quality?,to produce optimum circumstances for crops to flourish
what is wilting point?,"This refers to the point at which the soil has lost so much water that plants begin to wilt and cannot recover their turgidity even when water is added. At this point, the soil is extremely dry, and the water is held tightly to the soil particles."
why do cassava propagated through stem cuttings matures faster compared to seed propagation.,This is because the stem cuttings already have a head start in development and can quickly establish roots and start growing.
how can you control whiteflies,Whiteflies can be controlled using insecticides or by using sticky traps that attract and trap the insects.
which part of cassava is affected by CBSD,roots
define Intercropping.,"Planting different crops together in the same field can help improve soil fertility by reducing pests and diseases, improving soil structure, and adding organic matter to the soil."
how can sun drying helps control pest in beans.,"Expose the beans to direct sunlight for a few days, as pests are generally sensitive to heat. Spread the beans in thin layers and turn them regularly to ensure thorough drying."
in which way is climate change affecting agriculture?,"changes in temperature, rainfall, and weather patterns"
any maize market out there?,There are several markets available but all depends on where you are based.Where are you based
what are Herbicide resistant seeds.," have a gene implanted into their genome that allows the plants to tolerate exposure to herbicides, including glyphosate"
what are other benefits of cover crops to habitat.,improve farm habitat for wildlife
which fungus causes Cassava Anthracnose Disease (CAD) .,It is caused by the fungus Colletotrichum gloeosporioides.
which countries import  maize from Uganda.,"Kenya, Rwanda and Burundi."
