question,answers
which variety was recommended for Northern region with shorter rains.,White Star
what other measures can be used to control CAD?,Sanitation
What are barns used for?,to store modern farm machinery and house farm animals
which critical factors are considered in ensuring healthy plant growth and high yields.,"Proper soil preparation, irrigation, and pest management "
Name the crops that can be successfully grown in clay soil.,"Cabbage
Spinach
Broccoli
Cauliflower
Kale
Beets
Beans
Peas"
why should we have more livestock on the grazzing ground?,their movement and their waste and their relentless chomping stimulate grasses to grow
What are the ideal storage conditions for maize to prevent mold growth and insect infestation?,temperatures between 10-15�C
What is the ideal planting density for maize?,"The ideal planting density for maize can vary depending on the specific climate and soil conditions. In general, a planting density of around 70,000 to 80,000 plants per hectare is recommended for optimal yield. However, the ideal density may vary depending on factors such as the variety of maize being planted and the availability of water and nutrients"
List inputs whose cost would lead farmers to increase prices.,"land, equipment, fertilizer, chemical, seed, buildings and facilities, maintenance, labor, fuel, heating, feed, taxes, insurance"
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
what does Cassava Bacterial Blight causes on the cassava.,"dark brown to black spots on the leaves, stem, and root"
How can I test for moisture in maize at a local level,"Hand Feel: Take a handful of maize kernels and squeeze them tightly in your hand. If the kernels feel hard and dry, it indicates low moisture content. If they feel slightly pliable or soft, it suggests higher moisture content.

Bite Test: Take a few kernels and try to bite into them. If they crack easily, it indicates lower moisture content. If they are chewy or squashy, it suggests higher moisture content.

Visual Inspection: Examine the appearance of the kernels. If they appear shriveled, discolored, or have damaged husks, it could indicate lower moisture content. If the kernels appear plump, shiny, and well-hydrated, it suggests higher moisture content.
"
Do farmers waste water?,"Water is necessary to grow plants that provide food, fiber and shelter for the world"
what are some of the ways of managing armyworms.,"use of insecticides, such as pyrethroids or neem oil, applied directly to the cassava plant or to the soil."
which teso region districts are affected by drought.,"Amuria, Bukedea, Kaberamaido, Katakwi, Kumi, Ngora, Serere, and Soroti"
name ways in which dry maize can  be consumped.,"Dry maize is often ground into flour or meal, which can be used to make various dishes such as tortillas, porridge, or bread."
How is the height of a horse measured?,A horse�s height is measured in hands from the ground to the withers (the area on top of a horse between its neck and back)
which natural predators are used to control armyworms.,birds and parasitic wasps
name one demerits of single stem planting method.,it has a lower yield potential than other methods
what is the right spacing for beans when plantimg?,about 2-4 inches apart
name any one example of desiccants.,silica gel
Is there difference between fresh and dry maize in  terms of the food value.,"Yes, there are differences between fresh and dry maize in terms of their food value. Fresh maize, also known as sweet corn, is harvested when the kernels are still tender and contain a high amount of sugar. Dry maize, on the other hand, is left on the stalks to dry and mature, resulting in hard, starchy kernels."
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
Which crop is the major source of food in africa?,Cassava 
how are plants harvested?,by hand or machine
which vegetables can be intercropped with cassava. ,"Vegetables such as okra, pumpkin, and amaranth"
which plants prefer acidic soils with a pH range between 4.5 and 6.0.,Rhododendrons and Azaleas
How can I test for moisture in maize at a local level,"Hand Feel: Take a handful of maize kernels and squeeze them tightly in your hand. If the kernels feel hard and dry, it indicates low moisture content. If they feel slightly pliable or soft, it suggests higher moisture content.

Bite Test: Take a few kernels and try to bite into them. If they crack easily, it indicates lower moisture content. If they are chewy or squashy, it suggests higher moisture content.

Visual Inspection: Examine the appearance of the kernels. If they appear shriveled, discolored, or have damaged husks, it could indicate lower moisture content. If the kernels appear plump, shiny, and well-hydrated, it suggests higher moisture content.
"
how long should you boil maize to retain protein nutrients.,"To retain the protein content, maize grains should be boiled for 30 to 45 minutes."
What are the effects of reliable rain fall,"improved crop yields, better soil health, enhanced biodiversity, reduced risk of drought, and improved water quality."
which nutrients are provided by fertilizers?," nitrogen, phosphorus, and potassium"
What are the factors affecting response of crops to fertilizers,Soil type and properties
what is the importance of chlorophyll.,is necessary for photosynthesis and plant growth.
which environmental condition does the Cassava green mite have.,hot and dry conditions
Which crops are most susceptible to armyworm infestation in Uganda?,"maize, sorghum, millet, and rice"
why do farmers don not like stake method of planting.,it requires more labor and resources to establish the nursery bed
which type of cancer are high among agricultural workers.,"Leukemia, Non?Hodgkin lymphoma and skin cancer "
Which places should be avoided when collecting soil sample,"Near buildings or infrastructure: Soil near buildings, roads, driveways, or other structures may contain contaminants such as chemicals, heavy metals, or pollutants that can affect the soil composition and fertility.
"
what are other benefits of cover crops to habitat.,improve farm habitat for wildlife
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
how can yellowing be used to check cassava maturity.,"As the cassava plant matures, the leaves will begin to turn yellow and dry up. This is a sign that the plant is ready for harvesting"
in which phase is the armyworms species dangerous to crops., gregaria
what is the best time to plant maize,You need to plant your maize at the onset of the rains either in March or in August to Septembe
"which insecticides are effective against a wide range of insect pests, including aphids, thrips, and whiteflies.",spinosad and neem oil
how can the nutritional value of maize flour obtained after starch extraction be increased.,"it can be fortified with vitamins and minerals such as iron, folic acid, and vitamin A"
Apart from naro where else can we get access to quality seeds/cuttings?,Agricultural research organizations
"which  social insects live in large colonies in the soil and feed on wood, plant matter, and other cellulose-containing materials.",Termites 
why are farmers advisable to leave bean stalk in the garden.,". Bean stalks are rich in nutrients and organic material, which can contribute to improving soil fertility and structure. When the bean stalks decompose, they release nutrients back into the soil, making them available for the next crop."
how can you break chemical dormancy.,by leaching the seed in water or by exposing it to a specific temperature or light regime.
"Adjumani district, what are the necessary conditions for cassava germination",Cassava seeds germinate best in warm soil with temperatures between 25�C to 30�C.
What damage do sucking pest cause to plants like beans in the garden,"Sucking pests, such as aphids, whiteflies, and mites, can cause significant damage to plants like beans in the garden. These pests feed on the sap of the plant, which can weaken and stunt its growth. They also often transmit plant viruses, which can cause even more damage."
What are the benefits of processing and packaging low crops,"Value addition: Processing and packaging add value to the crops, making them more marketable and increasing their economic value. Processed products, such as cassava flour, starch, chips, or other derived products, often have higher market demand and can fetch higher prices than raw crops.

Longer shelf life: Proper processing and packaging techniques can help extend the shelf life of low crops. By reducing moisture content, controlling microbial growth, and protecting against pests and spoilage, processed and packaged products can be stored for longer periods, reducing post-harvest losses.

Market access and diversification: Processed and packaged products have better market access compared to raw crops. They can be transported more easily, reach distant markets, and cater to specific consumer demands. This diversification allows farmers to explore different market channels and potentially increase their income.

Convenience and consumer appeal: Processed and packaged products offer convenience and ease of use for consumers. They are often ready-to-use or require minimal preparation, making them more attractive to busy consumers. Additionally, attractive packaging and labeling can enhance product appeal and create brand recognition.

Value chain development: Processing and packaging low crops can contribute to the development of the agricultural value chain. It creates opportunities for agro-processing industries, job creation, and skills development. This can have positive socio-economic impacts on rural communities and contribute to overall agricultural development."
what advise has been to farmers in uganda about CBSD.,"Farmers in Uganda have been advised to use clean and disease-free planting materials, adopt good agronomic practices, and plant resistant varieties to control CBSD."
Explain how agronomic practices can be used to impact on the extent of damage done by crop pests? ,"Crop rotation: Rotating crops helps disrupt the life cycles of pests and reduces the buildup of pest populations. By alternating different crops in the same field, pests that are specific to a particular crop are less likely to persist and cause significant damage.

Proper planting time and spacing: Planting crops at the appropriate time and with the correct spacing can promote healthy plant growth and vigor. Well-spaced plants have better air circulation, reducing the favorable conditions for pests and diseases to spread. Timely planting can also help avoid critical pest infestation periods.

Field sanitation: Proper field sanitation involves removing crop residues, weeds, and other debris from the field. These residues can harbor pests and diseases, providing a breeding ground for future infestations. Removing crop debris and maintaining clean field conditions can help reduce pest populations.

Use of resistant or tolerant varieties: Planting crop varieties that have natural resistance or tolerance to specific pests can greatly reduce pest damage. Resistant varieties have built-in genetic traits that make them less susceptible to pest attacks. By choosing and planting resistant or tolerant varieties, farmers can minimize the impact of pests on their crops."
why should the garden be harrowed after ploughing.,to break down any large clumps and create a fine tilth for planting
what is the ideal storage temperature for beans?, between 10-15�C
"which pest feed on the sap of the bean plant, causing stunting and distortion of the leaves",Bean aphids (Aphis fabae)
how do you define Saturation in agriculture.,"This refers to the point at which the soil is completely filled with water, and all air spaces have been displaced. This can occur after a heavy rain or during periods of flooding."
when secondary outbreaks occur?, occur when the moths from the primary outbreak are carried downwind and the adults mate and lay eggs in same location due to wind patterns
List inputs whose cost would lead farmers to increase prices.,"land, equipment, fertilizer, chemical, seed, buildings and facilities, maintenance, labor, fuel, heating, feed, taxes, insurance"
what is the recommended spacing for long 1.,spaced by 75x30cm with a seed rate of 25kg/ha
Which stage do cassava need enough rain and sunshine.,"Cassava needs a good amount of rainfall during its early vegetative stage, which is the first 3 to 4 months after planting. During this time, cassava requires about 500 to 1000 mm of rainfall. Adequate rainfall during this stage is crucial for good root development."
which species of armyworms are the most common.,fall armyworm 
"the product of consistent modification by scientists are called?
",GMOs 
which species of leafhoppers spread maize streak disease.,Cicadulina mbila and Cicadulina storeyi
How are maize planted?,"the maize seeds are planted either by hand or machine, depending on the scale of the operation"
How can Tillage improve productivity.,"warming the soil, incorporating fertilizer and controlling weeds, but also renders soil more prone to erosion, triggers the decomposition of organic matter releasing CO2, and reduces the abundance and diversity of soil organisms."
do plants have naturally occurring B12?,no 
name Spodoptera exempta species that have chisel-like mandibels.," S. triturata, S. m. mauritia, S. m. acronyctoides, S. umbraculata, S. cilium, Spodoptera depravata [sv], and S. pecten"
What is the process of field drying and threshing maize?,Post-harvest management
Can eating a genetically modified fruit or vegetable change a person’s genes?,Eating GMO products does not impact our genes. 
