question,answers
what factors contribute to the spread of CMD.,"Viral infection: The disease is caused by the presence of begomoviruses, particularly African cassava mosaic virus (ACMV) and East African cassava mosaic virus (EACMV). These viruses infect cassava plants and cause characteristic symptoms.

Vector transmission: Whiteflies feed on the sap of infected cassava plants, acquiring the virus. When they subsequently feed on healthy plants, they transmit the virus, leading to new infections. The whiteflies are efficient vectors and can quickly spread the disease within a cassava-growing area."
What is the best chemical for the treatment of bean seeds?,"Thiram: This is a fungicide that is used to protect bean seeds against various soil-borne diseases, including Fusarium and Rhizoctonia"
which variety is known for its high starch content and good processing qualities.,M Col 22
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
How can farmers control maize streak disease?,"Intercropping can also reduce the number of infections, as this might lead to confusion for the vectors in finding the maize plant for feeding. Use of barriers such as bare ground between early and late-planted maize to limit movement of leafhoppers could also reduce the spread of the virus. Maize hybrids that are resistant to maize streak virus play an important role in reducing maize streak virus incidence in integrated pest management systems."
What type of soil is best suited for growing beans?,Beans require well-draining soils with a pH level between 6.0 and 7.5
why should  cassava be processed or sold quickly after harvesting.," to prevent spoilage and maintain quality.
"
what  is the role of Center for Disease Control(CDC). ,"to prevent �illness, disability and death due to domestic and imported foodborne diseases"
what is the importane of organic farming?,This approach seeks to minimize the use of synthetic chemicals and promote the health of the soil and the environment
what is Agroforestry.,"Planting trees and shrubs alongside crops can help provide shade, reduce erosion, add organic matter to the soil, and provide additional income through the sale of timber or fruits."
why should the garden be harrowed after ploughing.,to break down any large clumps and create a fine tilth for planting
how can yellowing be used to check cassava maturity.,"As the cassava plant matures, the leaves will begin to turn yellow and dry up. This is a sign that the plant is ready for harvesting"
how are plants harvested?,by hand or machine
what support structures do climbing beans require for their growth through to harvesting., poles or trellises
how are plants harvested?,by hand or machine
What are the symptoms of cassava bacteria blight.,"water-soaked lesions on the leaves, stems, and petioles of the cassava plant."
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
how can farmers harvest rain water.,"They can construct catchment basins, dig small ponds or cisterns, or even collect runoff from roofs and other surfaces to conserve water."
what is the percentage of moisture content before storage?,13.5% or less
how do we call the cover crops that increases soil fertility.,green manure
why are farmers encouraged to do proper seed bed preparation.,"Proper seed bed preparation creates a favorable environment for seed germination. It helps to loosen the soil, remove debris, and create a fine and level surface where seeds can make good contact with the soil, facilitating better seed-to-soil contact and increasing the chances of successful germination."
Are beef animals consuming grain that could be used to feed humans?,lifetime 
which type of cancer are high among agricultural workers.,"Leukemia, Non?Hodgkin lymphoma and skin cancer "
which bean variety is suitable for areas with heavy rainfall.,Mwezi Moja
name one legume that can be intercropped with maize in kiboga.,Groundnuts 
what is a major source of greenhouse gas emissions,Animal husbandry
which other way can farmers control soil borne diseases.," Incorporate organic matter such as compost and manure into the soil to improve soil structure and reduce soilborne disease buildup.
"
why is soil health vital?,"Soil health is critical to crop growth and productivity, as it provides the necessary nutrients and support for plants to thrive."
what is Aquaculture,production of fish for human consumption
give examples of vegetables that be intercropped wit maize.,"pumpkin, squash, or sweet potato"
"what are some potential advantages of intercropping maize with groundnuts:
","Nutrient complementarity: Maize and groundnuts have different nutrient requirements, and by intercropping them, you can maximize the use of available nutrients in the soil. Groundnuts fix atmospheric nitrogen, enriching the soil with this essential nutrient, which can benefit the maize crop.

Pest and disease management: Intercropping can help reduce pest and disease pressure. For example, maize can act as a ""trap crop"" for certain pests, diverting them away from groundnuts. Additionally, groundnuts release certain compounds into the soil that can suppress certain soil-borne diseases, benefiting both crops.

Efficient land use: Intercropping allows for the efficient use of limited land resources, as you can cultivate two different crops in the same area. This can be especially beneficial for small-scale farmers with limited land availability."
Give one example of  natural erosion caused by water.,Grand Canyon
Is it criminal if i kill monkeys spoiling my crops,"I am not a legal expert, but the legality of killing monkeys or any wildlife species largely depends on the laws and regulations of your country or region. In many places, wildlife is protected by law, and killing or harming them without proper authorization can be illegal and subject to penalties.

If monkeys or other animals are causing damage to your crops, it is generally recommended to explore non-lethal methods of managing wildlife, such as implementing deterrents, using fencing or netting, or seeking assistance from local wildlife authorities or conservation organizations. They may be able to provide guidance and solutions for addressing wildlife conflicts in a legal and humane manner.
"
which does virus responsible for cassava mosaic disease belongs to?,Geminiviridae
What is the reason as cassava is called staple food,"Cassava is high in carbohydrates, with around 38-40% of its dry weight consisting of starch. This makes cassava an important source of energy for people who rely on it as a staple food."
what are some of the pest management practices for armyworm.,"planting cassava in well-drained soil, maintaining a healthy crop by providing adequate water and nutrients, and rotating crops to reduce armyworm populations."
what is the minimum soil depth required for growing cassava,30 cm
Is agriculture a necessary industry?,Agriculture is a necessity!
name one crop that belongs to Brassicaceae family,mustards
How long should artificial fertilizers be used in a certain piece of land in order to avoid degradation? ,"To prevent soil degradation, it is also recommended that farmers periodically test their soil for nutrient levels and pH and adjust their fertilizer application rates based on the test results. This can help ensure that fertilizers are being applied in appropriate amounts and prevent the accumulation of excess nutrients in the soil, which can lead to environmental pollution.A year after a year, Fertilization depends on crop and organic matter content of the soil. it would be advisable to always apply fertilizers after soil analysis. however, inherently, our soils (especially in buganda) are poor. by default, the lack n, p and k. soil erosion is also causing lot of depletion. it is advisable that the inorganic fertilizers be applies every cropping season. remember fertilizers will not work well if the soil does not have organic matter"
Name one breed of a horse,ponies
what are the different methods of pest management?,"biological control, cultural control, and chemical contro"
name the four stages of the lifecycle.," Eggs, Larvae, Pupae and Adult"
which maize disease survive well in warm and humid weather.,Gray leaf spot
why has Food and Drug Administration has approved  the use of antibiotics in treating animals?,"to treat disease in animals that are sick, control disease for a group of animals when some of the animals are sick and to prevent disease in animals that are at risk for becoming sick"
what the several challenges facing cassava production.,"pests and diseases, low yields, and limited access to markets and processing facilities"
why is it important in agriculture?,It is an essential aspect of agriculture that plays a crucial role in ensuring sustainable crop yields and protecting the environment.
How can local farmers determine the acidity of the soil? ,"Farmers can determine the acidity of the soil by conducting a soil pH test. There are various ways to do this, but one common method is to use a soil pH test kit, which can be purchased at agricultural supply stores or online. The kit typically includes a test tube, pH indicator solution, and a color chart."
which districts in Uganda produce maize.," Kapchorwa, Iganga, Masindi, Mbale, Mubende, Kasese, Kamuli, Jinja And Kabarole districts."
how can farmers prevent livestock diseases.,"implement measures such as regular vaccinations, quarantine of new animals, and good hygiene practices."
Why do horses sleep standing up?,"Their legs can lock in place, enabling them to fall asleep without falling over. Because they are prey animals, horses often do not feel comfortable sleeping on the ground, and most of their sleeping is done during the day rather than at night when predators are out hunting. Horses have straight backs, so they cannot get up quickly."
what is fertilization?,the process of adding nutrients to the soil to improve crop growth and yield
why should  cassava be processed or sold quickly after harvesting.," to prevent spoilage and maintain quality.
"
any other way soil nutrients can be lost?,Monoculture
what is Crop rotation.,"The practice of growing a series of different types of crops in the same area in sequenced
seasons or years"
why is animal welfare important to ranchers?,animals that are properly cared for will be healthier and more productive
what is physical pest control.,involves trapping or killing pests such as insects and rodents
what other factors make whitefly to multiply faster.,"Whiteflies have a relatively short life cycle, with adults living for only a few weeks. This means that multiple generations can occur within a growing season, allowing populations to increase rapidly.
"
A large diary cows can eat up of?,150 pounds
what is the impact of Intensive tillage.,"Intensive tillage can disrupt soil structure, reduce soil organic matter, and increase soil erosion, which can all lead to reduced soil fertility over time."
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
what are other merits of increasing the density of cattles on the grazing land?," restores the environment, it protects against climate change"
"Does the United States import more agricultural products than we export?
","Agriculture has a positive trade balance, which means we send out (export) more than we bring in (import)"
why should farmers intercrop maize with beans.,"Maize and beans are commonly intercropped in Kiboga because they have complementary nutrient requirements and growth habits. Beans can fix nitrogen from the atmosphere, which can benefit the maize crop."
What are the symptoms of cassava bacteria blight.,"water-soaked lesions on the leaves, stems, and petioles of the cassava plant."
May we farmers know the uses of water in the soil,"Water is necessary for plants to absorb nutrients from the soil. Water dissolves nutrients and makes them available to plant roots, which can then take up the nutrients they need for growth."
What is the recommended spacing for cassava?,spacing of 1.0 m x 1.0 m (3 ft x 3 ft) is commonly used for cassava planting
Which common chemical is used for seed dressing,thiram
name different ways of planting cassava.," single stem planting, stake planting, or mounding"
define Genetically modified organisms.,are organisms whose genetic material has been altered by genetic engineering techniques generally known as recombinant DNA technology
what is the ideal spacing between cassava stems.,about 75-100 cm
which crops can be intercropped with cassava to help attract natural predators of cassava beetles., legumes or grasses
What is the importance of the storage organs to plants,"Storage organs, such as tubers, bulbs, and rhizomes, act as reservoirs for storing nutrients. These organs accumulate and store carbohydrates, proteins, and other essential nutrients during periods of active growth. The stored nutrients can be utilized by the plant during periods of dormancy, unfavorable conditions, or for supporting new growth."
which other field is RFID being used?,hay
how does Soil moisture and aeration affects soil nutrient intake.,"The amount of moisture and oxygen in the soil can affect the uptake of nutrients by crops, as well as the availability and activity of soil microorganisms that play a role in nutrient cycling. For example, waterlogged soils may lead to reduced nutrient uptake due to poor oxygen availability, while dry soils may lead to reduced nutrient availability due to reduced microbial activity."
what is top side dressing?, refers to the application of fertilizers on the soil surface around the base of the plants after they have been established
which environmental condition does the Cassava green mite have.,hot and dry conditions
How can Tillage improve productivity.,"warming the soil, incorporating fertilizer and controlling weeds, but also renders soil more prone to erosion, triggers the decomposition of organic matter releasing CO2, and reduces the abundance and diversity of soil organisms."
What is the appropriate distance for planting beans,"The appropriate distance for planting beans can vary depending on several factors such as the bean variety, soil fertility, and available resources. However, as a general guideline, bush beans are typically planted with a spacing of 6-8 inches (15-20 cm) between plants and 18-24 inches (45-60 cm) between rows. This spacing allows the plants to have enough room for proper growth, airflow, and access to sunlight. For pole beans, which require support, you can plant them in rows spaced about 3 feet (90 cm) apart, with the plants spaced 6-8 inches (15-20 cm) apart within the rows."
how does nutrient leaching affects cassava yield.,"Wetland soils are prone to nutrient leaching due to excessive water movement. The continuous flow of water can carry away essential nutrients from the soil, making them unavailable to cassava plants. Nutrient deficiencies can negatively impact plant growth, development, and overall productivity."
where can we find cassava whitefly., warm and humid regions
