question,answers
what are some of the advantages of Band placement of fertilizers.,"By placing the fertilizers in rows, you can specifically target the area around the plant roots where nutrient uptake is most active. This allows for more efficient use of the fertilizer and reduces the risk of nutrient loss through leaching or runoff."
Which pests affects mostly beans?,Bean weevils
Are we losing family farms because corporate farms are taking over American Agriculture?,America�s farms are still family farms
How many cuttings of cassava should a farmer plant in one hectare?,"The number of cassava cuttings to plant per hectare can vary depending on several factors, including the cassava variety, spacing, and planting method. However, as a general guideline, farmers typically plant between 10,000 to 12,000 cassava cuttings per hectare."
how is mulching use to control soil erosion in kigezi region.," Applying mulch, such as crop residues, grass clippings, or organic materials, on the soil surface helps to protect the soil from erosion by reducing the impact of raindrops and improving water infiltration. Mulch also helps to retain moisture and suppress weed growth."
What facilitates farm yard manure to loosen upper soil layers? ," Farm yard manure is rich in organic matter, which improves soil structure and promotes aggregation. Organic matter helps to bind soil particles together, creating pore spaces and improving soil porosity. This allows for better air and water movement in the soil, leading to improved soil structure and less compacted soil.
"
what does excessive moisture causes.,root rot and other diseases
which year was Kawanda Composite A released.,1971
"I am in eastern, central, and western Uganda, which cassava do you recommend?",NASE 14
Give one example of  natural erosion caused by water.,Grand Canyon
how can the nutritional value of maize flour obtained after starch extraction be increased.,"it can be fortified with vitamins and minerals such as iron, folic acid, and vitamin A"
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
what is Tillage.," is the practice of breaking up the soil with tools such as the plow or harrow to prepare for planting, for nutrient incorporation, or for pest control."
"During  Food Supply Continuum, what processes are included inside pre-harvest phase.","the producer or farmer, transportation of the product, and marketing of the product"
which natural water can fish grow in?,"ponds, lakes, rivers, and streams"
which provides nutrients that is important for root development and flower and fruit production.,Phosphorus Fertilizers
what are other reasons  why crops are sprayed,"to prevent rats, mice, and insects from contaminating foods while they are being stored"
how does nutrient leaching affects cassava yield.,"Wetland soils are prone to nutrient leaching due to excessive water movement. The continuous flow of water can carry away essential nutrients from the soil, making them unavailable to cassava plants. Nutrient deficiencies can negatively impact plant growth, development, and overall productivity."
why do livestock require a steady supply of food and water.,to maintain their health and productivity.
what is manual weeding., involves using hand tools such as hoes or machetes to manually remove weeds around the cassava plants.
name any other disease that causes bean to wither and die after germination.,Fusarium Wilt
what are some of the challenges faced by S. exempta.,"predators, parasites, parasitoids, diseases, and viruses"
What is the recommended dosage of fertilizer for growing strawberries in sandy soil?,"Generally, a balanced fertilizer with an NPK ratio of 10-10-10 is recommended for sandy soil. However, the exact dosage may vary depending on the specific soil conditions and the age of the plants"
name other way of controlling couch grass.,Hand weeding
which fertilizer can be used  once the plants are at least 45 centimeters high.,CAN 
what kind of practices are used for crop protection?," use of pesticides, fungicides, and other chemicals, as well as cultural practices"
how can soil living organism helps control pest and diseases.," Some soil organisms, such as certain species of bacteria and fungi, can help to control pests and diseases by competing with or attacking harmful organisms."
why do we say cover crops are nurse crops?,"they increase the survival of the main crop being harvested, and are often grown over winter"
what are different cassava diseases?,Cassava 
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
can clean planting materials be used to control root rot?,Cassava cuttings should be obtained from healthy plants that have been certified as free from root rot.
what is physical pest control.,involves trapping or killing pests such as insects and rodents
name some of the common water management practices,"soil moisture monitoring, crop water requirements estimation, crop selection, and crop rotation."
What maize variety is drought resistant?,DroughtGard: This is a genetically modified maize variety that has been engineered to be resistant to drought.
Is uganda among the largest cassava producers in Africa?,Certainly
what method is used to overcome embryo dormancy.,stratification
name some natural enemies of termites.,certain species of fungi and nematodes
Do brown cows produce chocolate milk?,No
How has agricultural automation stimulated employment.,by allowing producers to expand production and by creating other agrifood systems jobs
which population is vulnerable  in agriculture.,Ages 0�6
why is it advisable or recommended to conduct a soil test before fertilizer application.,to determine the soil nutrient levels and to calculate the appropriate fertilizer application rate
name the importance of water to soil steucture.,"Water can also affect soil structure by helping to bind soil particles together. This can improve soil stability, reduce erosion, and promote better water and nutrient retention."
May we farmers know the uses of water in the soil,"Water is necessary for plants to absorb nutrients from the soil. Water dissolves nutrients and makes them available to plant roots, which can then take up the nutrients they need for growth."
how can you break chemical dormancy.,by leaching the seed in water or by exposing it to a specific temperature or light regime.
