question,answers
What is the organic name for cassava.,Manihot esculenta
any maize market out there?,There are several markets available but all depends on where you are based.Where are you based
how can farmers control bacterial blight.," it's important to use disease-free planting material, practice good sanitation by regularly removing and destroying infected plant material, control insect vectors, and avoid working in cassava fields when plants are wet"
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
when secondary outbreaks occur?, occur when the moths from the primary outbreak are carried downwind and the adults mate and lay eggs in same location due to wind patterns
what are combine harvesters?,"machines, which are loaded with technology, are very efficient and combine all three jobs of cutting, collecting, and threshing a crop"
which vitamins helps blood cell and DNA development,B12 
what is irrigation?,Irrigation is the process of applying water to crops in order to help them grow
how can microbial activity help facilitate the loosening of the upper soil layers when farmyard manure is applied.,"Farm yard manure provides a food source for soil microorganisms. These microorganisms break down the organic matter in the manure, releasing nutrients and byproducts that contribute to the formation of soil aggregates. Microbial activity also produces substances that help bind soil particles together and enhance soil stability."
Ways farmers can guard against drought.,Crop rotation
What are windmills used for?,to generate power and grind wheat since ancient times
name any one example of compound fertilizers.,10-20-10 or 14-14-14
which organic matter help improve soil fertility.,compost or well-rotted manure
"what is cassava mealybug
",is a small sap-sucking insect that feeds on the cassava plant
why do farmers need to consider intercropping beans with cassava.," beans can provide shade for young cassava plants, which can help to reduce water stress during the early stages of growth."
how can you minimize the effects of anti-nutrients in beans.,"it is recommended to soak, sprout, or ferment the beans before milling them. These processes can help to break down the anti-nutrients and make the nutrients more bioavailable."
how are cover crops used in agroecosystem where water for crop production is in short supply, cover crops can be used as a mulch to conserve water by shading and cooling the soil surface
what support structures do climbing beans require for their growth through to harvesting., poles or trellises
"which crop can be grown at elevations up to 2,000 meters above sea level, but it grows best at lower elevations.",Cassava 
What causes shriveling and rotting of beans seed.?.,"Fungal and Bacterial Diseases: Several fungal and bacterial pathogens can infect bean seeds and cause rotting. Common diseases include seed rot, damping-off, and seedling blight. These diseases often thrive in moist conditions and can lead to seed decay and deterioration."
How best can picks bags store maize grains for a long period of time?,"PICS (Purdue Improved Crop Storage) bags are specially designed storage bags that can help farmers store maize grains for a long period of time, up to 2-3 years, without using any chemicals"
"apart from suppressing weeds, what are other properties of allelopathic cover crops."," they can also break disease cycles and reduce populations of bacterial and fungal diseases, and parasitic nematodes"
what is the impact of using old seeds.,"Using old seeds may also increase the risk of seed-borne diseases and pests, which can cause further damage to the crop and reduce yields"
what is the estimates of the annual work-related death toll among agricultural employees.,"at least 170,000"
name the importance of water to soil steucture.,"Water can also affect soil structure by helping to bind soil particles together. This can improve soil stability, reduce erosion, and promote better water and nutrient retention."
which variety of maize that is widely grown and used for both human and animal consumption.,Dent maize
"what are difference between Nase 14, Nase 3, and Nase 9 are different varieties of cassava.","Maturity period: Nase 14 is an early-maturing variety, typically reaching maturity in about 9-12 months after planting. Nase 3 and Nase 9 are mid-late maturing varieties, taking around 12-15 months to mature.

Yield potential: Nase 14 is known for its high yield potential, producing a good amount of cassava roots per unit area. Nase 3 and Nase 9 also have decent yield potential but may be slightly lower compared to Nase 14.

Pest and disease resistance: Nase 14 has shown good resistance to major pests and diseases that affect cassava, such as cassava mosaic disease and cassava bacterial blight. Nase 3 and Nase 9 also exhibit some level of resistance but may be relatively less resistant compared to Nase 14.

Root quality: The root qualities of these varieties may vary. Nase 14 is known for its relatively higher starch content, which is desirable for certain cassava-based products. Nase 3 and Nase 9 may have similar or slightly lower starch content but can still provide good quality roots.

Adaptability: These varieties have been bred to be adaptable to different agro-ecological zones. However, their specific adaptability may vary, and it is recommended to select the variety that suits the specific growing conditions of the area."
why do farmers prefer cassava stem to cassava seeds.,Reduced risk of disease transmission
name ways how farmers can minimize negative impact of burning maize residues.,"farmers can adopt several practices, including:

Incorporating maize residues into the soil: Instead of burning, farmers can plow or till the maize residues into the soil to help build soil organic matter and improve soil health.

Using maize residues for mulch: Maize residues can be spread on the soil surface as a mulch to help conserve soil moisture, suppress weeds, and improve soil fertility.

Composting maize residues: Maize residues can be composted to produce a nutrient-rich soil amendment that can be used to improve soil fertility.

Rotating crops: Crop rotation can help to break pest and disease cycles, reducing the need for burning to control these problems."
at what stage does cassava requires about 500 to 750 mm of rainfall.,maturation stage
how can farmers control Cassava green mite.,it is important to regularly monitor the cassava crop for signs of infestation. Early detection and treatment can prevent the spread of the mites and minimize crop damage
What is total seed population of wheat in an acre?," Wheat seeding rates can vary depending on factors like variety, soil fertility, and intended yield. A common range for wheat is around 1.5 to 2.5 million seeds per acre, aiming for a plant population of 1 to 1.5 million plants per acre."
what is the importance of chlorophyll.,is necessary for photosynthesis and plant growth.
which herbicides is effective in controlling couch grass.,Glyphosate-based herbicides
how are cover crops used in agroecosystem where water for crop production is in short supply, cover crops can be used as a mulch to conserve water by shading and cooling the soil surface
"During  Food Supply Continuum, what processes are included inside pre-harvest phase.","the producer or farmer, transportation of the product, and marketing of the product"
"What is field curing, and why is it important for bean crops?","the beans are left to dry further in the sun, a process known as field curing"
what is depth of the soil for planting maize.,"make an estimate of about 5-7 cm deep, and you can make the holes deeper for dry planting and sandy soil."
what is the required humidity for cassava growth.,ranging from 70% to 90%
which animal require a diet that is lower in protein but higher in carbohydrates.,pigs 
Which type of fertilizer is good to apply for beans,"beans do require other essential nutrients such as phosphorus, potassium, and micronutrients. The specific fertilizer recommendation for beans will depend on the nutrient status of the soil, which can be determined through soil testing."
which organic matter help improve soil fertility.,compost or well-rotted manure
what is the effect of applying too much fertilizers.,"can lead to reduced phosphorus and potassium uptake by crops, while applying too little can lead to nutrient deficiencies and reduced crop yields"
What is total seed population in an acre?,"For soybeans, the recommended plant population is typically higher, ranging from 100,000 to 200,000 plants per acre. This corresponds to seeding rates of approximately 125,000 to 250,000 seeds per acre."
name any form of Motorized mechanization in agricultural autoation.,ploughing and milking
