question,answers
How long should a farmer wait to plant cassava in a field which was affected by cbsd?,"Farmers should wait for at least 6 months to 1 year before planting cassava in a field that was affected by Cassava Brown Streak Disease (CBSD). This allows enough time for the virus to die off or decrease in the soil. During this period, the farmer should practice proper land preparation, including removing all cassava crop debris and weed the field to reduce the build-up of virus inoculum in the soil."
what is High fructose corn syrup,is a common sweetener in sodas and drinks
give two cultural crop protection practices.,crop rotation and intercropping.
what is Hybridization.,This involves crossing two different varieties of maize with desirable traits to create a new variety that combines the best traits of both parents.
how does Nutrient deficiencies lead to cassava drying out before maturity.,"Cassava plants require adequate levels of nutrients, especially nitrogen, phosphorus, and potassium, to grow and mature properly. Nutrient deficiencies can cause the plants to dry out and die prematurely"
what food products can be made from corn meal.,"tortillas, bread, porridge, and other baked goods"
Can farmers save and replant GMO seeds?,"GMO seeds, like any others, can be saved and replanted"
Is maize growth affected by altitude?,The expert will reachout to help
which type of farmers perform manual weeding.,small-scale cassava farms
what is the percentage of moisture content before storage?,13.5% or less
why is forest  pests control difficult.,because it is not easy to access the canopy and monitor pest populations
when does the differences in appearance between the solitaria and gregaria phases become apparent.,in the third instar and remain until the last instar
How long does beans take  from planting to harvesting season?,75 days to 90 depending on the variety
what is the most popular crop in midwest?,Soybeans 
what is isolation.,"A minimum separation distance required in a seed multiplication field in order to prevent
contamination by physical mixtures or disease vectors"
What is the recommended seed rate of maize in an acre garden?,"The recommended seed rate for maize can vary depending on various factors such as the maize variety, soil fertility, planting method, and desired plant population. However, as a general guideline, the recommended seed rate for maize in an acre garden is typically between 25,000 to 40,000 seeds per acre"
what are other merits of increasing the density of cattles on the grazing land?," restores the environment, it protects against climate change"
why are maize planted in rows.,it also allows for planting of other crops between these rows to make more efficient use of land space
What are some of the methods that farmers in Uganda use to control armyworms?,"early detection, biological control, chemical control, crop rotation, and cultural control"
Farmers are focused on conserving water for several reasons,1) Farmers know water wasted could mean a lack of the resource for future crops. 2) Water is expensive. Water wasted is money lost. 3) Farmers are cultivators. They use precise technology to know exactly how much water a plant needs to grow. Too much could mean poor production. 4) Many farmers rely on Mother Nature for water.
Is agriculture a luxury or a matter of national security?,American agriculture is a matter of national security
why are cover crops used in cassava cultivation.,to suppress weed growth and improve soil fertility.
what food products can be made from corn meal.,"tortillas, bread, porridge, and other baked goods"
how effective is hand-pulling as way of controlling Couch grass.,it can be effective in small gardens or in areas where couch grass is not too widespread
What are the measures farmers can take minimize crop losses during storage," Harvesting crops at the right time and in the right way is important to ensure that they are not damaged during the process. The crops should be harvested when they are mature but not overripe, and the tools used should be in good condition to prevent damage to the crops."
"Adjumani district, what are the necessary conditions for cassava germination",Cassava seeds germinate best in warm soil with temperatures between 25�C to 30�C.
what the advantages of natural food?,make cows produce more milk and chickens produce more eggs
why do we need to rotate stock?,"To ensure the beans are always fresh, rotate your stock and use the oldest beans first. Aim to use your stored beans within a year."
how does water regulates temperature of the soil.,"Water helps to regulate soil temperature, which can affect plant growth and development. Water has a high heat capacity, meaning it can absorb and release large amounts of heat without significant temperature changes. This can help to moderate soil temperature and prevent heat stress in plants."
How can i control pests locally in stored beans,"Proper cleaning and storage: Thoroughly clean the storage containers or structures before storing beans to remove any existing infestations. Use airtight containers with tight-fitting lids to prevent pest entry.

Physical methods: Handpicking and manually removing pests from the beans can be effective, especially if the infestation is limited. Use a sieve or mesh screen to sift the beans and separate any pests present.
"
What are the factors affecting response of crops to fertilizers,Soil type and properties
which plants prefer acidic soils with a pH range between 4.5 and 6.0.,Rhododendrons and Azaleas
what is manual weeding., involves using hand tools such as hoes or machetes to manually remove weeds around the cassava plants.
define Genetically modified organisms.,are organisms whose genetic material has been altered by genetic engineering techniques generally known as recombinant DNA technology
which genetical method are researchers are exploring to control whitefly., RNA interference (RNAi)
name any one example of neonicotinoids.,thiamethoxam
can clean planting materials be used to control root rot?,Cassava cuttings should be obtained from healthy plants that have been certified as free from root rot.
which type of fertilizer helps plants resist stress and disease and improve overall plant vigor.,Potassium Fertilizers
why are cover crops used in cassava cultivation.,to suppress weed growth and improve soil fertility.
what are the three phases of  Food Supply Continuum,"pre?harvest, harvest and postharvest"
which other techniques can help preserve quality of beans?,The use of hermetic storage bags or containers
which fertilizer is advisable to be used during the flowering and grain filling stage., GoldChance super flowers &fruit fertilizer or with DIMIPHITE
"Adjumani district, what are the necessary conditions for cassava germination",Cassava seeds germinate best in warm soil with temperatures between 25�C to 30�C.
