ANSWER,QUESTION.question,QUESTION.paragraph
"Plastic sheeting is versatile in digester construction, allowing for the creation of complete digesting chambers or gas-tight vessel covers.",How does plastic sheeting versatility benefit biogas digester construction?,Diverse types of plastic sheeting can be used for constructing the entire digesting chamber (balloon gas holders) or as a vessel cover in the form of a gas –tight “bonnet”.
"GRP is suitable for biogas digesters due to its good gas-tightness, corrosion resistance, and appropriateness when in-service static stresses are managed.",What makes GRP a suitable material for biogas digesters?,"Glass –fibre reinforced plastic (GRP) digesters have proven quite suitable, as long as the in service static stresses are accounted for in the manufacturing process. GRP vessels display good gas –tightness and corrosion resistance."
"Sandwich materials are preferred because they reduce on-site insulating work and lower transportation and erection costs, making them cost-efficient.",Why might sandwich materials be preferred in some biogas digester projects?,The use of sandwich material (GRP-foam insulation-GRP) minimizes the on –site insulating work and reduces the cost of transportation and erection.
Floating-drum gas holders are commonly made of 2-4 mm thick sheet steel. The sides are made of thicker material to withstand higher degrees of corrosive attack.,What material is commonly used to make floating-drum gas holders?,"Most floating –drum gas –holders are made of 2-4 mm thick sheet steel,"
"Structural stability in floating-drum gas holders is provided by L-bar bracing, which also helps in breaking up surface scum when the drum is rotated.",How is structural stability provided in floating-drum gas holders?,Structural stability is provided by L-bar bracing that also serves to break up surface scum when the drum is rotated.
"The guide frame stabilizes the gas drum and prevents it from tilting and rubbing against the masonry, ensuring smooth operation.",What is the function of the guide frame in floating-drum gas holders?,A guide frame stabilizes the gas drum and prevents it from tilting and rubbing against the masonry.
"Gas-holders with a volume exceeding 5 m³ should be equipped with a double guide, which includes both internal and external guides.",What should be done if a gas-holder volume exceeds 5 m³?,Any gas – holder with a volume exceeding 5 m³ should be equipped with a double guide (internal and external).
Moisture-induced rusting is a concern for gas-holders because all grades of steel used are susceptible to rusting both internally and externally due to moisture.,Why is moisture-induced rusting a concern for gas-holders?,All grades of steel normally used for gas–holders are susceptible to moisture – induced rusting both in–and outside.
"Ensuring a long service life for gas-holders involves proper surface protection, thorough de-rusting and de-soiling, applying a primer coat of at least 2 layers, and finishing with 2 or 3 cover coats of plastic or bituminous paint.",What are the essential steps for ensuring a long service life for gas-holders?,"Consequently, a long service life requires proper surface protection, including thorough de-rusting and de-soiling, primer coat of minimum 2 layers and 2 or 3 cover coats of plastic or bituminous paint."
"The two equally suitable types of floating-drum gas holders are: an internal rod and pipe guide with a fixed cross pole, and an external guide frame supported on three wooden or steel legs.",What are the two equally suitable types of floating-drum gas holders?,The two equally suitable and most frequently used types are: i. An internal rod & pipe guide with a fixed (concrete-embedded) cross pole (an advantageous configuration in connection with an internal gas outlet). ii. External guide frame supported on three wooden or steel lags.
The L-bar bracing in floating-drum gas holders serves to break up surface scum when the drum is rotated.,What serves to break up surface scum in floating-drum gas holders?,Structural stability is provided by L-bar bracing that also serves to break up surface scum when the drum is rotated.
The external guide frame in floating-drum gas holders can be supported by three wooden or steel legs.,What materials are used for the external guide frame in floating-drum gas holders?,External guide frame supported on three wooden or steel lags.
"An advantageous configuration for floating-drum gas holders with an internal gas outlet is an internal rod and pipe guide with a fixed, concrete-embedded cross pole.",What is an advantageous configuration for floating-drum gas holders with an internal gas outlet?,An internal rod & pipe guide with a fixed (concrete-embedded) cross pole (an advantageous configuration in connection with an internal gas outlet).
"Substantial force can be necessary to rotate the drum in floating-drum gas holders, especially if it is stuck in a heavy layer of floating scum.",What additional effort is required for drum rotation in floating-drum gas holders?,"For either design, substantial force can be necessary to rotate the drum, especially if it is stuck in a heavy layer of floating scum."
The sides of the floating-drum gas holders are made of thicker material than the top to compensate for the higher degree of corrosive attack.,Why is the side of the floating-drum gas holders made of thicker material?,"Most floating –drum gas –holders are made of 2-4 mm thick sheet steel, with the sides made of thicker material than the top in order to compensate for the higher degree of corrosive attack."
"Maintaining gas-holders involves proper surface protection, thorough de-rusting and de-soiling, applying a primer coat of at least 2 layers, and finishing with 2 or 3 cover coats of plastic or bituminous paint.",What protective measures are recommended for maintaining gas-holders?,"A long service life requires proper surface protection, including thorough de-rusting and de-soiling, primer coat of minimum 2 layers and 2 or 3 cover coats of plastic or bituminous paint."
The L-bar bracing in floating-drum gas holders provides structural stability and helps in breaking up surface scum when the drum is rotated.,What is the purpose of the L-bar bracing in floating-drum gas holders?,Structural stability is provided by L-bar bracing that also serves to break up surface scum when the drum is rotated.
"The types of guide frames used for stabilizing the gas drum are: an internal rod & pipe guide with a fixed cross pole, and an external guide frame supported on three wooden or steel legs.",What types of guide frames are used for stabilizing the gas drum?,The two equally suitable and most frequently used types are: i. An internal rod & pipe guide with a fixed (concrete-embedded) cross pole (an advantageous configuration in connection with an internal gas outlet). ii. External guide frame supported on three wooden or steel lags.
"Recommended coatings for protecting gas-holders against rust include thorough de-rusting, de-soiling, a primer coat of minimum 2 layers, and 2 or 3 cover coats of plastic or bituminous paint.",What are the recommended coatings for protecting gas-holders against rust?,"Consequently, a long service life requires proper surface protection, including thorough de-rusting and de-soiling, primer coat of minimum 2 layers and 2 or 3 cover coats of plastic or bituminous paint."
"Guide frames assist in the functioning of floating-drum gas holders by stabilizing the gas drum and preventing it from tilting and rubbing against the masonry, ensuring smooth operation.",How do guide frames assist in the functioning of floating-drum gas holders?,A guide frame stabilizes the gas drum and prevents it from tilting and rubbing against the masonry.
Surface treatment is necessary for gas-holders because all grades of steel used are susceptible to moisture-induced rusting both internally and externally. Proper surface protection ensures longevity and functionality.,Why is surface treatment necessary for gas-holders?,All grades of steel normally used for gas–holders are susceptible to moisture – induced rusting both in–and outside.
"When the drum of a floating-drum gas holder is stuck in a heavy layer of floating scum, substantial force can be necessary to rotate it. This highlights the importance of regular maintenance to ensure smooth operation.",What happens when the drum of a floating-drum gas holder is stuck in scum?,"For either design, substantial force can be necessary to rotate the drum, especially if it is stuck in a heavy layer of floating scum."
An internal gas outlet provides advantages in floating-drum gas holders by facilitating gas collection and guiding the drum's movement. The internal rod and pipe guide with a fixed cross pole enhances stability and efficiency in gas collection.,What advantages does an internal gas outlet provide in floating-drum gas holders?,An internal rod & pipe guide with a fixed (concrete-embedded) cross pole (an advantageous configuration in connection with an internal gas outlet).
The cover coats of metal gas-holders should be reapplied annually to ensure proper maintenance and longevity.,How often should the cover coats of metal gas-holders be reapplied?,The cover coats should be reapplied annually.
"A well-kept metal gas-holder can be expected to last between 3 and 5 years in humid, salty air.","What is the expected lifespan of a well-kept metal gas-holder in humid, salty air?","A well – kept metal gas - holder can be expected to last between 3 and 5 years in humid, salty air."
"Suitable alternatives to standard grades of steel include galvanized sheet metal, glass-fibre reinforced plastic (GRP), plastic sheeting, and ferro-cement with a gas-tight lining.",What materials are considered suitable alternatives to standard grades of steel for gas-holders?,"Materials regarded as suitable alternatives to standard grades of steel are galvanized sheet metal, plastics (glass – fibre reinforced plastic (GRP), plastic sheeting) and ferro-cement with a gas – tight lining."
The service life of gas-holders of water-jacket plants can be extended by pouring a film of used oil on the water seal for impregnation.,How can the service life of gas-holders of water-jacket plants be extended?,"The gas – holders of water – jacket plants have a longer average service life, particularly when a film of used oil is poured on the water seal to provide impregnation."
A fixed-dome gas-holder can be the upper part of a hemispherical digester or a conical top of a cylindrical digester.,What is a fixed-dome gas-holder?,A fixed-dome gas-holder can be either the upper part of a hemispherical digester or a conical top of a cylindrical digester (e.g. Chinese fixed-dome plant).
"In a fixed-dome plant, the gas collected in the upper part of the dome displaces a corresponding volume of digested slurry.",How does gas collection in a fixed-dome plant displace digested slurry?,In a fixed-dome plant the gas collecting in the upper part of the dome displaces a corresponding volume of digested slurry.
An overflow into and out of the compensation tank must be provided to avoid overfilling of the fixed-dome plant.,What must be provided to avoid overfilling of a fixed-dome plant?,An overflow into and out of the compensation tank must be provided to avoid overfilling of the plant.
The gas outlet must be about 10 cm higher than the overflow level to avoid plugging up of the gas pipe.,Why must the gas outlet be located higher than the overflow level in a fixed-dome gas-holder?,The gas outlet must be located about 10 cm higher than the overflow level to avoid plugging up of the gas pipe.
A gas pressure of 1 meter water column (1 m WC) or more can develop inside the gas space of a fixed-dome gas-holder.,What gas pressure can develop inside the gas space of a fixed-dome gas-holder?,A gas pressure of 1 m WC or more can develop inside the gas space.
A fixed-dome gas-holder must be sufficiently covered with soil to provide an adequate counter pressure and to protect it from temperature fluctuations that may cause cracking.,Why must a fixed-dome gas-holder be sufficiently covered with soil?,The plant must be covered sufficiently with soil to provide an adequate counter pressure and also save it from temperature fluctuations due to which cracking may develop.
"Climate significantly affects the lifespan of a metal gas-holder. In humid, salty air, a well-kept metal gas-holder can last between 3 to 5 years, while in a dry climate, its lifespan extends to 8-12 years. The difference is due to the corrosive effects of humidity and salt.","How does climate affect the lifespan of a metal gas-holder, and what are the typical lifespans in different climates?","A well – kept metal gas - holder can be expected to last between 3 and 5 years in humid, salty air or 8-12 years in a dry climate."
"Galvanized sheet metal offers good corrosion resistance and durability. GRP provides strength and a low weight. Plastic sheeting is lightweight and inexpensive but might be less durable. Ferro-cement with a gas-tight lining is strong and durable, offering longevity but can be heavier and more labor-intensive to install.","Discuss the advantages and disadvantages of using galvanized sheet metal, GRP, plastic sheeting, and ferro-cement with a gas-tight lining as alternatives to standard steel for gas-holders.","Materials regarded as suitable alternatives to standard grades of steel are galvanized sheet metal, plastics (glass – fibre reinforced plastic (GRP), plastic sheeting) and ferro-cement with a gas – tight lining."
"Used oil forms a protective layer on the water seal in water-jacket plant gas-holders. This layer helps to prevent corrosion and deterioration by reducing the contact of water and metal with air, thereby prolonging the service life of the gas-holder effectively.",Explain the role of used oil in extending the service life of water-jacket plant gas-holders.,"The gas – holders of water – jacket plants have a longer average service life, particularly when a film of used oil is poured on the water seal to provide impregnation."
"Design and operation of fixed-dome gas-holders require providing overflow to avoid overfilling, locating the gas outlet higher than the overflow to prevent clogging, and covering the plant with soil to manage internal pressure and protect against temperature fluctuations that may cause structural damage.",What considerations must be accounted for in the design and operation of fixed-dome gas-holders?,"Design and operation aspects must include overflow provisions, gas outlet positioning, and sufficient soil coverage to handle pressure and temperature fluctuations."
"To prevent cracking in fixed-dome gas-holders, it's crucial to cover the plant adequately with soil. This coverage provides necessary counter pressure and insulates the structure from temperature variations which could cause stress and lead to cracking over time.",What structural aspects are necessary to prevent cracking in fixed-dome gas-holders?,"Consequently, the plant must be covered sufficiently with soil to provide an adequate counter pressure and also save it from temperature fluctuations due to which cracking may develop."
The development of gas pressure of 1 m WC or more inside a fixed-dome gas-holder necessitates adequate soil coverage to provide counter pressure. This design aspect is crucial for maintaining structural integrity and ensuring that the pressure does not cause deformation or damage to the gas-holder.,How does the gas pressure inside a fixed-dome gas-holder influence its design and maintenance requirements?,"A gas pressure of 1 m WC or more can develop inside the gas space. Consequently, the plant must be covered sufficiently with soil to provide an adequate counter pressure."
"In a fixed-dome gas-holder, the gas accumulates in the upper part of the dome. As the volume of gas increases, it displaces an equivalent volume of digested slurry. This displacement occurs because the digested slurry moves out to balance the pressure created by the gas collection.",Describe the mechanism of gas collection and slurry displacement in a fixed-dome gasholder.,In a fixed-dome plant the gas collecting in the upper part of the dome displaces a corresponding volume of digested slurry.
"Chinese fixed-dome plants feature a gas-holder that is either hemispherical or conical in shape, topping a cylindrical digester. This differs from other digesters by its shape and integration, providing a sturdy structure that efficiently handles gas and slurry movement while maintaining pressure balance, often at a lower cost and with simpler construction.","What are the unique features of Chinese fixed-dome plants, and how do they compare to other types of digesters?",A fixed-dome gas-holder can be either the upper part of a hemispherical digester or a conical top of a cylindrical digester (e.g. Chinese fixed-dome plant).
"The gas outlet's location, positioned 10 cm above the overflow level, prevents clogging by ensuring that any slurry residue does not enter and block the gas pipe. This strategic placement is vital for maintaining smooth gas flow and operational efficiency of the fixed-dome gas-holder, reducing maintenance issues.",How does the location of a gas outlet impact the functionality of a fixed-dome gas-holder?,The gas outlet must be located about 10 cm higher than the overflow level to avoid plugging up of the gas pipe.
"Metal gas-holders require annual reapplication of cover coats and last 3-12 years depending on climate. They face challenges with corrosion, especially in humid, salty air. Water-jacket plant gas-holders, with oil impregnation, have a longer lifespan, facing fewer maintenance issues but require proper water seal management. Balancing maintenance and longevity is crucial for both.",Compare and contrast the benefits and challenges associated with maintaining metal gas-holders versus water-jacket plant gas-holders.,"The gas – holders of water – jacket plants have a longer average service life, particularly when a film of used oil is poured on the water seal to provide impregnation."
"Manholes should be properly closed by securing the lid with clamps. In some cases, weighing down the lid with 100 kg or more might be necessary to ensure proper closure.",What special care must be taken when closing the manhole?,"Special care must be taken to properly close the man hole, which may require weighing down the lid with 100 kg or more. The safest method is to secure the lid with clamps."
"Securing the manhole lid with clamps is the safest method to ensure that it remains closed properly, preventing any accidental openings and maintaining safety.",Why is it important to use clamps to secure the manhole lid?,"Special care must be taken to properly close the man hole, which may require weighing down the lid with 100 kg or more. The safest method is to secure the lid with clamps."
"To avoid cracks in the gas-holder, the foot of the dome should be stabilized by allowing the foundation slab to project out enough to create an outer ring of mortar.",How can cracks in the gas-holder be avoided?,The Following structural measures are recommended to avoid cracks in the gas – holder: i. The foot of the dome (gas- holder) should be stabilized by letting the foundation slab project out enough to allow for an outer ring of mortar.
A rated break/pivot ring is used to limit crack occurrence or propagation near the dome foot by displacing forces and reducing tensile forces around the gas space.,What is the purpose of a rated break/pivot ring in the gas-holder?,A rated break/pivot ring should be provided at a point located between 1/2 and 2/3 of the minimum slurry level. This is done in order to limit the occurrence or propagation of the cracks in the vicinity of the dome foot.
The lowest point of the gas-holder can be reinforced using a steel ring or by reinforcing the entire gas-holder with chicken mesh wire.,How can the lowest point of the gas-holder be reinforced?,"Alternatively, the lowest point of the gas – holder should be reinforced by a steel ring or the whole gas- holder be reinforced with chicken mesh wire."
"Plastic gas-holders can be made from various plastic sheeting materials, serving as integrated gas-holders, separate balloon/bag-type gas-holders, or gas-transport/storage elements.",What materials can be used for plastic gas-holders?,"Plastic gas - holders: Gas – holders made of plastic sheeting serve as integrated gas – holders, as separate balloon/bag-type gas-holders and as integrated gas – transport/storage elements. For plastic (sheet) gas-holders, the structural details are of less immediate interest than the question of which materials can be used."
At least 60% of all non-functional biogas units are attributable to defective gas piping.,What percentage of non-functional biogas units is due to defective gas piping?,Biogas piping : At least 60% of all non-functional biogas units are attributable to defective gas piping.
"For biogas piping standardization, it is advisable to select a single size for all pipes, valves, and accessories.",What is advisable for biogas piping standardization?,"For the sake of standardization, it is advisable to select a single size for all pipes, valves and accessories."
"Tensile forces around the gas space can be reduced by using a rated break/pivot ring, which has a stiffening/articulating effect that helps displace forces.",How can tensile forces around the gas space be reduced?,This is done in order to limit the occurrence or propagation of the cracks in the vicinity of the dome foot and to displace forces through its stiffening/articulating effect such that tensile forces are reduced around the gas space.
"Weighing down the manhole lid with 100 kg or more ensures its proper closure and prevents accidental openings, maintaining safety and security.",Why should the manhole lid be weighed down with 100 kg or more?,"Special care must be taken to properly close the man hole, which may require weighing down the lid with 100 kg or more. The safest method is to secure the lid with clamps."
"The foundation slab projects out to allow for an outer ring of mortar, which stabilizes the foot of the dome and helps prevent cracks in the gas-holder.",Why is the foundation slab allowed to project out in gas-holders?,The foot of the dome (gas-holder) should be stabilized by letting the foundation slab project out enough to allow for an outer ring of mortar.
"Plastic gas-holders serve multiple functions: they can be integrated gas-holders, separate balloon/bag-type gas-holders, or integrated gas-transport/storage elements.",What are the primary functions of plastic gas-holders made of plastic sheeting?,"Plastic gas-holders: Gas-holders made of plastic sheeting serve as integrated gas-holders, as separate balloon/bag-type gas-holders and as integrated gas-transport/storage elements."
"To limit cracks in the dome foot, provide a rated break/pivot ring between 1/2 and 2/3 of the minimum slurry level, which helps displace forces and reduce tensile forces.",What steps are necessary to avoid cracks in the dome foot of the gas-holder?,A rated break/pivot ring should be provided at a point located between 1/2 and 2/3 of the minimum slurry level. This is done in order to limit the occurrence or propagation of the cracks in the vicinity of the dome foot.
"Defective gas piping is a major issue, causing at least 60% of all non-functional biogas units. Proper installation and maintenance of gas piping are crucial to prevent this.","What can cause a biogas unit to be non-functional, and how prevalent is this issue?",Biogas piping: At least 60% of all non-functional biogas units are attributable to defective gas piping.
"Standardizing the size of biogas pipes, valves, and accessories simplifies maintenance, ensures compatibility, and reduces the risk of malfunctioning due to mismatched components.","Why is it important to standardize the size of biogas pipes, valves, and accessories?","For the sake of standardization, it is advisable to select a single size for all pipes, valves and accessories."
Alternatives to reinforce the gas-holder include using a steel ring at the lowest point or reinforcing the entire gas-holder with chicken mesh wire.,What alternative reinforcement methods can be used for the gas-holder?,"Alternatively, the lowest point of the gas – holder should be reinforced by a steel ring or the whole gas- holder be reinforced with chicken mesh wire."
A rated break/pivot ring placed between 1/2 and 2/3 of the minimum slurry level can limit crack propagation in the dome foot by displacing forces and reducing tensile stress.,What structural measure can limit crack propagation in the dome foot of a gas-holder?,A rated break/pivot ring should be provided at a point located between 1/2 and 2/3 of the minimum slurry level. This is done in order to limit the occurrence or propagation of the cracks in the vicinity of the dome foot.
Proper installation of biogas piping is crucial as defective piping accounts for at least 60% of non-functional biogas units. Neglecting proper installation can lead to malfunctioning systems and reduced efficiency.,"How important is proper installation of biogas piping, and what are the consequences of neglect?",Biogas piping: At least 60% of all non-functional biogas units are attributable to defective gas piping.
"For plastic sheet gas-holders, structural concerns are less important compared to the choice of materials used. Material selection is the primary focal point for these gas-holders.",What structural concerns are less important for plastic sheet gas-holders?,"Plastic gas-holders: For plastic (sheet) gas-holders, the structural details are of less immediate interest than the question of which materials can be used."
"Plastic gas-holders prioritize material selection over structural details, unlike traditional gas-holders where structural integrity, such as reinforcements and stability measures, plays a crucial role. This reflects their varied functional usages and fabrications.",How do structural and material considerations differ between plastic gas-holders and traditional gas-holders?,"Plastic gas-holders: For plastic (sheet) gas-holders, the structural details are of less immediate interest than the question of which materials can be used."
No ferrous metals should be used for biogas piping because they would be rapidly destroyed by corrosion due to the biogas being 100% saturated with water vapor and containing hydrogen-sulphide.,Why should no ferrous metals be used for biogas piping?,"The requirements for biogas piping, valves and accessories are essentially the same as for other gas installations. However, biogas is 100% saturated with water vapor and contains hydrogen-sulphide. Consequently, no piping, valves or accessories that contain any amounts of ferrous metals may be used for biogas piping, because they would be destroyed by corrosion within a short time."
"Suitable materials for biogas piping include standard galvanized steel pipes, rigid PVC, and rigid PE. Flexible gas pipes laid in the open must be UV-resistant.",What materials are suitable for biogas piping?,The gas lines may consist of standard galvanized steel pipes. Also suitable (and inexpensive) is plastic tubing made of rigid PVC or rigid PE. Flexible gas pipes laid in the open must be UV-resistant.
The advantage of using galvanized steel water supply pipes for gas lines is that the entire piping system can be made of universally applicable English/U.S. Customary system components with dimensions in inches.,What is the advantage of using galvanized steel water supply pipes for gas lines?,"Steel pipes : Galvanized steel water supply pipes are used most frequently, because the entire piping system (gas pipe, valves and accessories) can be made of universally applicable English/U.S. Customary system components, i.e. with all dimensions in inches."
"For small-to-midsize biogas plants with simple design and pipe lengths of less than 30 meters, pipes with nominal dimensions of 1/2"" or 3/4"" are recommended.",What are the recommended pipe dimensions for small-to-midsize biogas plants?,"Pipes with nominal dimensions of 1/2"" or 3/4"" are adequate for small-to-midsize plants of simple design and pipe lengths of less than 30 m."
"Special attention must be paid to gas-tight, friction-type joints, line drainage with a water trap, and protection against mechanical impact when installing a gas pipe.",What special attention must be paid when installing a gas pipe?,"When installing a gas pipe, special attention must be paid to Gas-tight, friction-type joints, Line drainage, i.e. with a water trap at the lowest point of the sloping pipe in order to empty water accumulation, Protection against mechanical impact."
Cattle dung is suitable for biogas plants because it contains methane-producing bacteria already present in the stomach of ruminants.,Why is cattle dung suitable for biogas plants?,Cattle dung is the most suitable material for biogas plants because of the methane producing bacteria already contained in the stomach of ruminants.
"The specific gas production from cattle dung is lower, and the methane proportion is around 65% due to prefermentation in the ruminant's stomach.",What is the specific gas production and methane proportion from cattle dung?,"The specific gas production, however, is lower and the proportion of methane is around 65% because of prefermentation in the stomach (Fig. 2.9)."
UV-resistance is crucial for flexible gas pipes laid in the open to prevent degradation and ensure durability under sun exposure.,Why is UV-resistance important for flexible gas pipes laid in the open?,Flexible gas pipes laid in the open must be UV-resistant.
Prefermentation in the ruminant's stomach is significant because it lowers specific gas production and results in a methane proportion of around 65%.,Why is prefermentation in the stomach of ruminants significant for biogas production?,"The specific gas production, however, is lower and the proportion of methane is around 65% because of prefermentation in the stomach (Fig. 2.9)."
