question,answers
Farmers always ask what do they do to store beans safely,"Clean the beans: Remove any debris or foreign matter from the beans, such as leaves, stones, or twigs. This can be done by hand or with a sieve.

Dry the beans: Spread the beans out on a clean, dry surface to allow them to dry completely. This will help prevent mold growth and spoilage.

Store in a cool, dry place: Beans should be stored in a cool, dry place with good air circulation, such as a pantry or a cool basement. Avoid storing them in a damp or humid environment, as this can promote mold growth.

Use airtight containers: Store beans in airtight containers such as plastic bags, glass jars or metal containers with tight lids. This will help keep out moisture and pests.

Check regularly: Check the beans regularly for signs of mold, moisture or insect infestation. If any beans appear damaged, remove them immediately to prevent further spoilage."
why do we store beans in airtight containers.,"Store the beans in airtight containers, such as plastic or glass jars with tight-fitting lids. This will prevent moisture and pests from getting inside and damaging the beans."
how is  shifting cultivation done?," a small area of forest is cleared by cutting and burning the trees. The cleared land is used for growing crops for a few years until the soil becomes too infertile, and the area is abandoned. Another patch of land is selected and the process is repeated"
name examples of cover crops.,"Secale cereale (rye), Vicia villosa (hairy vetch), Trifolium pratense (red clover), Sorghum bicolor (sorghum-sudangrass), and species in the family Brassicaceae, particularly mustards"
What is CAN.,"CAN is a granular fertilizer that contains a mixture of calcium and ammonium nitrate. It is a good source of both calcium and nitrogen, which are important for plant growth"
how long should the cassava stem be cut?,20-30 cm long
what is Maize cob.,is the central part of the maize ear that contains the kernels. It is typically used as animal feed and is less commonly consumed by humans. Maize cob has a lower nutritional value compared to milled maize as it contains more fiber and less starch.
what is the importance of chlorophyll.,is necessary for photosynthesis and plant growth.
name different ways of planting cassava.," single stem planting, stake planting, or mounding"
can waterlogging cause yellowing in beans plants?,"Beans do not tolerate waterlogging, and excess moisture can cause their roots to suffocate, leading to yellowing of the leaves."
which population is vulnerable  in agriculture.,Ages 0�6
define what GMO is?,"GMOs are crops that have been genetically modified to enhance their resistance to pests and diseases, as well as to improve their nutritional value and other characteristics"
Is global hunger caused by a shortage of food?,"Not necessarily. In many cases, hunger is not caused by a shortage of food"
what are some of the factors to consider while applying liquid fertilizer.,"type of crops, soil type, and weather conditions"
During which phases are the S. exempta species susceptible to a cytoplasmic virus.,During the pupal and pre-pupal stages
Can eating a genetically modified fruit or vegetable change a person’s genes?,Eating GMO products does not impact our genes. 
define what a seed class is?,"The categorization of seed according to genetic purity and quality standards. The seed
classes adopted in these guidelines are Nuclear stock, Basic seed, Certified 1, Certified 2 and QDS."
What fungicides can be used to control CBB.,"Copper-based fungicides can be used to control CBB, but they must be applied before the disease becomes severe."
how are beans planted?,The seeds are planted at a depth of 1-2 inches and spaced about 2-4 inches apart in rows
which crop disease cause yellowing in beans plants., bacterial blight and aphids
which nutrients can we get from cassava roots.,"The root is rich in carbohydrates and contains essential nutrients such as iron, calcium, and vitamin C."
How can i know that soil lacks air as a major nutrient,"To determine whether soil lacks air, you can perform a simple test called the squeeze test. Take a handful of soil and squeeze it tightly in your hand. If the soil remains in a tight ball and does not crumble, it may indicate that the soil is too compacted and lacks adequate air. Another indicator of soil lacking air is the presence of waterlogged areas or standing water after rain or irrigation."
what is the spacing between plants and rows?,a spacing of 20-30 cm between plants and 60-75 cm between rows
how can mulching be used to prevent or control couch grass,"use a thick layer of organic mulch, such as straw or leaves, to smother the grass. This method works by blocking sunlight and preventing the grass from growing. It is important to use a thick enough layer of mulch to be effective."
What is the right spacing of cassava,"The recommended spacing for cassava depends on various factors such as the variety of cassava, soil fertility, and the intended use of cassava (for roots or leaves). However, a commonly used spacing for cassava is around 1 meter (3 feet) between plants within rows and 1.5 to 2 meters (5 to 6.5 feet) between rows. This spacing allows sufficient room for the cassava plants to grow and develop a healthy root system. It is advisable to consult local agricultural extension services or cassava experts for specific spacing recommendations tailored to your local conditions."
what other measures can a farmer use to control root rot.,Use of fungicides
why does the use of herbicides requires proper training and application.,to avoid damage to the cassava plants and the environment
what is the botanical name for cassava mealybug,Phenacoccus manihoti
can waterlogging cause yellowing in beans plants?,"Beans do not tolerate waterlogging, and excess moisture can cause their roots to suffocate, leading to yellowing of the leaves."
what is the use of cow's special stomach,to store food for later chewing and digestion once they were hidden and out of danger
why is Integrated Pest Management used?,"to minimize the use of pesticides and other chemicals, while still effectively controlling pests and diseases."
what is Integrated pest management: Integrated pest management (IPM)?,"Integrated pest management (IPM) is an approach that combines several control methods to effectively manage pest populations while minimizing negative impacts on the environment. By using a combination of cultural practices, biological control methods, physical barriers, and targeted use of pesticides, farmers can effectively control termite populations while minimizing negative impacts on the environment."
What transmit cassava mosaic,"is primarily transmitted by whiteflies, specifically the species Bemisia tabaci"
when secondary outbreaks occur?, occur when the moths from the primary outbreak are carried downwind and the adults mate and lay eggs in same location due to wind patterns
 which variety of maize has a hard outer layer and is used for making popcorn.,Popcorn maize
Is beef a healthy protein option?,serving of beef provides 10 essential nutrients including vitamins B6 and B12 and about half the daily requirement of protein.
What are some of biological properties of soil that soil scientists study?, microbial communities that live in the soil and the interactions between these organisms and the plants that grow in the soil.
when do primary outbreaks occurs?,"occur with relatively inconspicuous, low-density populations that can survive without frequent rainfal"
How is maize streak disease transmitted.,"transmitted by an insect vector called the maize streak virus vector or ""leafhopper."" "
What is the organic name for cassava.,Manihot esculenta
Which condition is suitable for maize plantation,"Maize thrives in warm temperatures and requires an average temperature of 21-27�C during the growing season. It also requires a good amount of sunshine, ideally 8-10 hours of sunlight per day. Maize grows well in well-drained soils with good water retention capacity. The soil should have a pH of 5.5 to 7.5. Maize also requires sufficient rainfall or irrigation during the growing season. The recommended altitude for planting maize is between 0 and 2500 meters above sea lev"
how many days does the eggs takes to hatch into larvae., two to five days
does NAROCASS 1 grow in northern Uganda?,"This variety is recommended for the northern regions of Uganda, such as Gulu and Kitgum"
why do we need to rotate stock?,"To ensure the beans are always fresh, rotate your stock and use the oldest beans first. Aim to use your stored beans within a year."
can crop rotation be used to control couch grass?,Crop rotation is another effective way to control couch grass. This involves planting a different crop in the cassava garden after harvesting the cassava. This can help to break the life cycle of the couch grass and prevent it from establishing a strong presence in the soil.
What is total seed population in an acre?,"he recommended plant population for maize varies, but a common range is around 20,000 to 40,000 plants per acre. This translates to seeding rates of approximately 25,000 to 50,000 seeds per acre, considering germination rates and seedling mortality."
how can i define precision agriculture?, Precision agriculture is the use of technology to optimize crop production and reduce waste
"what is RFID in full
",Radio frequency identification
How can i store beans safely?,"Clean and dry the beans: Remove any debris, dirt or broken beans. Then, spread them out on a clean, dry surface, like a tarp or a concrete floor, to dry. Make sure they are completely dry before storing them."
name some control measures for cutworms.," use of insecticides, such as pyrethroids or neem oil, applied directly to the cassava plant or to the soil."
what are nitrogen fertilizers?,"These fertilizers are designed to provide nitrogen, which is an essential nutrient for plant growth"
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
what is the right spacing for beans when plantimg?,about 2-4 inches apart
what is Payment for ecosystem services., is a method of providing additional incentives to encourage farmers to conserve some aspects of the environment
why do cassava plants may shed their leaves during dry season.,"Water stress: Cassava plants have a deep root system that helps them access water from deeper soil layers. However, during prolonged dry periods, the availability of water may become limited, leading to water stress in the plants. As a survival mechanism, cassava plants shed their leaves to reduce water loss through transpiration and conserve moisture.

Nutrient deficiency: Inadequate nutrient availability, particularly nitrogen, can cause cassava plants to shed their leaves. During the dry season, nutrient uptake by the plants may be hampered, leading to nutrient deficiencies and subsequent leaf drop.

Pests and diseases: Dry conditions can increase the vulnerability of cassava plants to pests and diseases. Insect infestations, such as cassava green mites or cassava mealybugs, and diseases like cassava mosaic disease or cassava bacterial blight, can cause leaf damage and subsequent leaf shedding.

Natural plant response: In some cases, leaf shedding during the dry season may be a natural response of cassava plants to conserve energy and focus resources on survival. By shedding leaves, the plant can reduce its overall water and nutrient requirements and redirect resources to essential parts such as the stem and tuberous roots."
what is seed dormancy,Seed dormancy is the condition in which a seed fails to germinate even under conditions that are normally favorable for germination
what are green manure used for?,to manage a range of soil macronutrients and micronutrients
Name regions in which Pastoralism is practised.,"arid and semi-arid regions of Sahara, Central Asia and some parts of India."
which other techniques can help preserve quality of beans?,The use of hermetic storage bags or containers
what is the WHO death estimates from pesticides poisonings.," 220,000 deaths"
wat is the vitalness of calcium?,"Calcium plays a crucial role in plant development and helps in cell wall formation, nutrient uptake, and overall plant health"
what other methods can be used to control apple tree pests?,"using pheromone traps, applying insecticides, or using natural predators such as ladybugs"
what is seed dormancy,Seed dormancy is the condition in which a seed fails to germinate even under conditions that are normally favorable for germination
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
what is Hybridization.,This involves crossing two different varieties of maize with desirable traits to create a new variety that combines the best traits of both parents.
what is the effect of CMD.,"The disease affects the leaves of cassava plants, causing yellowing and mottling, as well as stunted growth and reduced yield."
how can farmers improve soil fertility of a clay soil.,"Improve drainage: Incorporate organic matter, such as compost or well-rotted manure, into the soil to improve its structure and drainage capacity.

Amend the soil: Add sand or other coarse materials to clay soil to improve its texture and increase its drainage ability.

Implement proper tillage practices: Avoid over-tilling or working the soil when it is too wet, as this can lead to compaction. Use appropriate tillage techniques to break up compacted soil layers and improve root penetration.

Apply organic matter: Regularly add organic matter, such as compost or cover crops, to the soil to enhance its fertility, structure, and water-holding capacity.

Practice crop rotation: Rotate maize with other crops that have different root structures and nutrient requirements to help break up compacted soil and reduce the risk of soil-borne diseases."
what are the sustainable approaches to cassava disease management?,breeding disease-resistant varieties and using natural pest control methods.
How can i control the buying of fake agrochemicals,"Buy from reputable suppliers: It's important to purchase agrochemicals from reputable suppliers that have a good track record and are known for selling high-quality products. You can ask for recommendations from other farmers, agricultural extension officers, or trusted agrochemical dealers."
"which variety is grown in Colombia and is known for its high yield potential, disease resistance, and good processing qualities.",COCU 001
Is it criminal if i kill monkeys spoiling my crops,"I am not a legal expert, but the legality of killing monkeys or any wildlife species largely depends on the laws and regulations of your country or region. In many places, wildlife is protected by law, and killing or harming them without proper authorization can be illegal and subject to penalties.

If monkeys or other animals are causing damage to your crops, it is generally recommended to explore non-lethal methods of managing wildlife, such as implementing deterrents, using fencing or netting, or seeking assistance from local wildlife authorities or conservation organizations. They may be able to provide guidance and solutions for addressing wildlife conflicts in a legal and humane manner.
"
which other DK varieies are available in amolatar?,"DK 9093, DK 8073, and DK 8031"
why is compost manure important.,"Compost enhances soil fertility, promotes microbial activity, and improves soil structure and nutrient retention."
how are pesticides applied to crops.,"by agricultural aircraft, tractor-mounted crop sprayers, aerial spray by modern aircraft or as seed dressings to control pests."
what is the optimal temperature and humidity in the greenhouse suitable for maize plants., maize plants require warm temperatures and high humidity for optimal growth
In what ways can farmers manage maize streak disease.,"Planting resistant or tolerant maize varieties that have been developed through breeding programs.
Practicing good weed control, as certain weed species can serve as alternative hosts for the virus and leafhoppers.
Implementing integrated pest management strategies to control leafhopper populations, such as using insecticides or employing physical barriers.
Proper crop rotation and maintaining good agronomic practices to enhance plant health and reduce disease pressure.
Removing and destroying infected plants and plant debris to reduce the source of the virus.
It is essential for farmers to work closely with agricultural extension services and research institutions to access information on resistant varieties, disease management strategies, and early warning systems for maize streak disease in their specific region."
How can i improve fertility of soil for proper production of maize without application of fertilizer,"Organic matter incorporation: Increase the organic matter content of the soil by incorporating organic materials such as compost, farmyard manure, cover crops, or crop residues. This improves soil structure, enhances nutrient retention, and promotes microbial activity.

Crop rotation and diversification: Rotate maize with leguminous crops (such as beans, peas, or clover) that fix nitrogen from the atmosphere and improve soil nitrogen levels. Crop rotation also helps break pest and disease cycles and promotes overall soil health.

Green manure cover crops: Plant cover crops like clover, vetch, or hairy vetch during fallow periods. These cover crops add organic matter, prevent soil erosion, and improve soil structure.

Mulching: Apply organic mulch, such as straw or crop residues, to the soil surface. Mulching helps conserve soil moisture, suppress weed growth, and slowly release nutrients into the soil as it decomposes."
