question,answers
How can I control the spread of fungal diseases in my tomato plants?," ensure good airflow around the plants by spacing them properly and pruning them as needed. Additionally, using a fungicide can help control fungal growth. It's also important to avoid overhead watering, which can promote the spread of disease by splashing spores from one plant to another"
"Any maize markets out there?
",Nakasero Market
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
When was the fall armyworm first detected in Uganda?,2016
how can crop rotation improves clay soil.," Rotating maize with other crops, such as legumes or grasses, can help improve soil health and fertility by adding organic matter and breaking up soil compaction. It can also help reduce pest and disease pressure.Add lime and humus which clamp tinny particles to form a larger one hence improving aeration"
Suggest the disadvantages of sandy  soil,"Poor water-holding capacity: Sandy soils have a low water-holding capacity, which means that they require more frequent irrigation and may not be suitable for crops that require consistent soil moisture.
Low nutrient retention: Sandy soils have low nutrient retention capacity, which can lead to leaching of nutrients and require more frequent application of fertilizers and organic matter.
Low organic matter content: Sandy soils are often low in organic matter, which can lead to soil erosion and reduced soil fertility.
Susceptible to erosion: Sandy soils are prone to erosion by wind and water, which can lead to soil degradation and loss of topsoil."
what is the importance of Post-harvest handling.,"help to reduce losses and maintain the quality of the maize, which can in turn increase productivity.
"
how long should the cassava stem be cut?,20-30 cm long
 can delaying weeding cassava cause cassava mosaic,"Delaying weeding in cassava fields can create favorable conditions for the spread of Cassava Mosaic Disease (CMD). Weeds can act as alternative hosts for the whiteflies that transmit the virus responsible for CMD. When weeds are left to grow and multiply in the cassava field, they can attract whiteflies and serve as a reservoir for the virus. These whiteflies can then spread the virus to the cassava plants, leading to infection and the development of mosaic symptoms."
What is a seed drill?,a device that allowed farmers to plant seeds in the soil and then cover them up
What is necessary to facilitate seedling growth during the germination process?,to ensure adequate moisture levels during the germination process
define field capacity?,"This refers to the maximum amount of water the soil can hold after it has been thoroughly wetted and excess water has drained away. At field capacity, there is enough water in the soil for plants to use, but excess water has drained away, leaving air spaces in the soil."
what is Tillage.," is the practice of breaking up the soil with tools such as the plow or harrow to prepare for planting, for nutrient incorporation, or for pest control."
what is the impact of using old seeds.,"Using old seeds may also increase the risk of seed-borne diseases and pests, which can cause further damage to the crop and reduce yields"
what cultural methods are involved when eradicating whiteflies.,"Cultural control methods involve practices such as crop rotation, sanitation, and the use of reflective mulches, which can help to reduce whitefly populations by creating unfavorable conditions for their growth and reproduction."
what causes hunger?,poverty
when do the intensity of outbreak increases.,"during the start of the wet season after a drought, which allows moths to lay eggs in areas of dense vegetation which supports the larval stage growth"
which sugary substance is secreted by cassava  whitefly that can promote the growth of sooty mold and attract other insects to the plant.,honeydew
what does the beetle feeds on?,"Both types of beetles feed on the leaves and stems of cassava plants, causing them to wilt, yellow and eventually die."
Does most of the money I pay for food go back to the farmer?,Not necessarily
what is the importance of seed drying to farmers.,"Proper drying helps to reduce the moisture content of seeds to a level that is suitable for long-term storage. Moisture content is a critical factor in seed storage, as high moisture levels can lead to seed deterioration, mold growth, and loss of viability. Drying seeds to the appropriate moisture content helps to preserve their quality and ensure their viability over an extended period."
why is forest  pests control difficult.,because it is not easy to access the canopy and monitor pest populations
what farming techniques helps to reduce the build up of a certain pest species.,crop rotation
what is Tillage.," is the practice of breaking up the soil with tools such as the plow or harrow to prepare for planting, for nutrient incorporation, or for pest control."
"how does precision agriculture technologies, such as remote sensing, soil sensors, and variable-rate application systems help farmers and agronomist.",allow agronomists to optimize fertilizer use by applying nutrients precisely where and when they are needed. This helps reduce wastage and environmental impact.
what Crop residues can be used to make farmyard manure.,"maize stalks, bean stems, and rice straw"
what is the distance of the furrows to be formed for cassava plants.,1-1.5 meters between rows
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
what is pest management?,Pest management is the practice of controlling pests and diseases that can damage crops
how is threshing done.,"achieved through rubbing, stripping, or impact action, or using a combination of these actions. The operation can be performed manually (trampling, beating), using animal power, or mechanical threshers"
why should farmers avoid areas with recent fertilizer or pesticide applications when collecting soil sample.,"These substances can alter the nutrient levels and pH of the soil, affecting the accuracy of the soil analysis."
Which soil is better for maize production?,"Maize requires well-drained soils with a good supply of nutrients and moisture. It cannot withstand even a slight degree of waterlogging and therefore can be killed if stands in water for a day. Preferred soil for maize production should also be deep, well-aerated with moderate pH 5.5-6.5, and rich in organic matter."
why not fully dried maize susceptibility to mold and insect damage.,the moisture content is higher
which fertilizer can i use for beans.,"Beans have lower nitrogen requirements than maize, but still require sufficient levels of phosphorus and potassium for good growth. Therefore, a balanced fertilizer that provides all three nutrients may be suitable for beans."
why should cassava not be stack too high.,the weight of the tubers can cause them to crush and spoil.
what is the required soil PH for potatoes.,between 4.8 and 5.5
Why do cows stand around in fields eating all day?, to produce four or more gallons of milk
what is the approximate Global agricultural production,32 million tonnes of natural fibres
what causes plant diseases?,"variety of pathogens, including fungi, bacteria, viruses, and nematodes"
A mature horse shorter than 14 hands is considered?,pony 
Which U.S. states are the biggest farm states?,California 
what is animal welfare?,refers to the conditions in which an animal is raised
What is the aim of the PM-KISAN Scheme (2023)?,"The PM-KISAN Scheme aims to provide income support to all landholding farmers across the country, enabling them to meet their agricultural needs and improve their livelihoods."
How does the Agriculture Infrastructure Fund (2023) contribute to the agricultural sector?,"Launched to enhance post-harvest management and promote infrastructure development in the agriculture sector, this policy provides financial support to farmers for building storage facilities and transportation networks."
What is the focus of the Paramparagat Krishi Vikas Yojana (PKVY) (2022)?,"Geared towards promoting organic farming, PKVY seeks to enhance soil health and sustainable agriculture practices."
What are the objectives of the National Mission For Sustainable Agriculture (2021)?,"Focused on promoting sustainable agriculture practices, this policy aims to improve soil health, water use efficiency, and overall farm productivity."
How does the Animal Husbandry Infrastructure Development Fund (2022) benefit farmers?,"This initiative aims to boost animal husbandry infrastructure, benefiting farmers by improving livestock rearing conditions and increasing income opportunities."
What is the purpose of the Credit facility for farmers (2023)?,"Introduced to provide easy access to credit for farmers, this policy supports agricultural activities, helping farmers invest in seeds, equipment, and other necessities."
How do Crop Insurance Schemes (2022) protect farmers?,"Various crop insurance schemes are in place to protect farmers from financial losses due to crop failure, ensuring a safety net for their livelihoods."
What is the focus of the Pradhanmantri Krishi Sinchayee Yojana (2016)?,"This policy focuses on enhancing water use efficiency in agriculture, ensuring sustainable water management practices for farmers."
How does the Plant Quarantine Clearance (2011) policy prevent the spread of pests and diseases?,"Aimed at preventing the spread of pests and diseases, this policy facilitates safe trade of plant and plant products."
What is the purpose of the DBT in Agriculture (2014)?,"Direct Benefit Transfer in Agriculture ensures efficient and transparent fund transfer to farmers, reducing intermediaries and promoting financial inclusion."
What is the aim of the PM-KISAN Scheme (2023)?,"The PM-KISAN Scheme aims to provide income support to all landholding farmers across the country, enabling them to meet their agricultural needs and improve their livelihoods."
Explain the goal of the PM-KISAN Scheme launched in 2023.,"The PM-KISAN Scheme aims to provide income support to all landholding farmers across the country, enabling them to meet their agricultural needs and improve their livelihoods."
Outline the objectives of the PM-KISAN Scheme introduced in 2023.,"The PM-KISAN Scheme aims to provide income support to all landholding farmers across the country, enabling them to meet their agricultural needs and improve their livelihoods."
Describe the purpose behind implementing the PM-KISAN Scheme in 2023.,"The PM-KISAN Scheme aims to provide income support to all landholding farmers across the country, enabling them to meet their agricultural needs and improve their livelihoods."
